MARTA ELENA SALGADO GONZALEZ|342650|6295481|-33.4686|-70.6933|
EL AMIGO|354517|6291452|-33.5066|-70.5663|
BAZAR LA ABUELY|344705|6304146|-33.3908|-70.6697|
MARIA SANTANDER|353678|6291296|-33.5079|-70.5754|
FRUTOS DEL PAIS BJ|354909|6295688|-33.4684|-70.5614|
SANTA BEATRIZ|345734|6304624|-33.3866|-70.6586|
PANAMTUR|353971|6302176|-33.4098|-70.5704|
COM MATIAS|344622|6303443|-33.3971|-70.6707|
TEXTIL GRECIA|356788|6295441|-33.4709|-70.5412|
EL BEBE|344057|6303476|-33.3967|-70.6768|
L - L|354475|6294943|-33.4751|-70.5662|
PUNTO BIP YOLANDA|354433|6301387|-33.417|-70.5656|
LA CENTRAL|357720|6295135|-33.4738|-70.5312|
CALL SERVICE|343433|6305237|-33.3807|-70.6832|
CANTA GALLO|356642|6295440|-33.4709|-70.5428|
CHIQUITA|356484|6295402|-33.4712|-70.5445|
MARCELITA|355409|6295694|-33.4685|-70.556|
PAOLITA|343808|6303394|-33.3974|-70.6795|
LUIS VERGARA|342966|6306528|-33.369|-70.688|
DANIA|357295|6295256|-33.4727|-70.5358|
GANADERA DEL SUR|354475|6294649|-33.4778|-70.5662|
PAUL HARRIS|357355|6301506|-33.4163|-70.5342|
SAN LUIS|355718|6295676|-33.4687|-70.5527|
LOS VIÑEDOS DEL CON PENA|355920|6292722|-33.4953|-70.551|
MONICA MORENO VEGA LAS CO|355673|6300438|-33.4257|-70.5524|
LA JUANITA|344874|6304598|-33.3867|-70.6678|
BRUJITAS FIESTAS|345533|6304951|-33.3836|-70.6607|
PESCADERIA PUERTO COLON|353956|6300654|-33.4235|-70.5708|
VERDULERIA|358127|6294294|-33.4815|-70.527|
BEATRIZ VILLALOBOS|343408|6306051|-33.3734|-70.6833|
LA ABUELITA|358264|6295519|-33.4704|-70.5253|
DON ELIAS|357716|6294462|-33.4799|-70.5314|
KIOSCO BIP MANQUEHUE|354550|6300232|-33.4274|-70.5645|
DONDE JAIME|356668|6295556|-33.4699|-70.5425|
ABARROTES LA PLAZA|351956|6294712|-33.4768|-70.5933|
L - L|352912|6294526|-33.4786|-70.5831|
EL VICHITO|357357|6294953|-33.4754|-70.5352|
ERNA ASEM|345002|6305788|-33.376|-70.6662|
BAZAR|341627|6292695|-33.4935|-70.7048|
EL RORO|343526|6292141|-33.4988|-70.6845|
PUELMAPU|357825|6295106|-33.4741|-70.5301|
LA BUENA CARNE|348323|6302860|-33.4029|-70.631|
ANDRES|339628|6303521|-33.3957|-70.7244|
LILY LA|345278|6288680|-33.5303|-70.6662|
LOS ARCOS|346363|6289292|-33.5249|-70.6544|
MANOLO|344352|6302117|-33.409|-70.6739|
MINIMARKET NENITA|345982|6305135|-33.382|-70.6558|
BOTILLERIA SAN ESTEBAN|346555|6304863|-33.3846|-70.6497|
ZEUS|338142|6302252|-33.4069|-70.7406|
LEAL|345458|6289226|-33.5254|-70.6642|
PUNTO BIP DONDE JORGE|338355|6301791|-33.4111|-70.7384|
EL TREBOL|347364|6299770|-33.4306|-70.6419|
BRASIL|337707|6302992|-33.4001|-70.7451|
CASSETERIA CENTER|345856|6290163|-33.517|-70.6597|
RIDENVAN|338321|6302134|-33.408|-70.7387|
LA ESQUINA|344868|6303173|-33.3996|-70.6681|
RAUL Y XIMENA|347262|6300666|-33.4225|-70.6428|
MINIMARKET MARIO|348618|6301925|-33.4113|-70.628|
DISTRIBUIDORA MARCEL|346471|6299704|-33.4311|-70.6515|
SANTA ELVIRA|347235|6303088|-33.4007|-70.6427|
D LA MARI|346549|6287109|-33.5446|-70.6528|
ROSA FARIAS|346198|6301975|-33.4105|-70.654|
EL ESFUERZO|340164|6302781|-33.4024|-70.7188|
EL CHAMACO|338066|6301901|-33.41|-70.7415|
ALMACEN MAR CRIS|338303|6302322|-33.4063|-70.7388|
EDUARDO LOPEZ|344490|6302563|-33.405|-70.6723|
LAS MILBES|346990|6300420|-33.4247|-70.6458|
ANITA|345820|6305334|-33.3802|-70.6575|
LA ESTRELLITA|337732|6301862|-33.4103|-70.7451|
JEHOVA YIRE|338678|6302785|-33.4021|-70.7347|
RENE SANCHEZ|345104|6291087|-33.5086|-70.6677|
DONDE LA ROSITA|344467|6304928|-33.3837|-70.6721|
LA ESQUINA DEL PAISA|343888|6302971|-33.4012|-70.6787|
BAZAR LEO|344511|6287905|-33.5372|-70.6746|
RIGOLETTO|349844|6300308|-33.4261|-70.6151|
LOS MAQUIS|345571|6285240|-33.5613|-70.6637|
PACOVI|344096|6284847|-33.5647|-70.6796|
LEONOR CRUCES|344716|6284423|-33.5686|-70.673|
MAKAI|344833|6283048|-33.581|-70.672|
DONDE MIS QUERIDOS VIEJOS|345704|6285249|-33.5613|-70.6622|
BUCANEROS|343191|6286223|-33.5521|-70.6891|
EL NEGRITO|345669|6282940|-33.5821|-70.663|
SUPER ALMACEN|347056|6299537|-33.4327|-70.6452|
LA FERIA DEL CASSETTE|341767|6281673|-33.5929|-70.7053|
LA PALOMA|343638|6280707|-33.6019|-70.6853|
EL ARBOLITO|337813|6296640|-33.4574|-70.7451|
ZEBALLOS|337566|6296742|-33.4565|-70.7478|
MINIMARKET VICTORIA PUDAH|336889|6297598|-33.4486|-70.7549|
PAOLA|341338|6279428|-33.6131|-70.7103|
OLGA REGINA MEZA FUENTES|336525|6299507|-33.4314|-70.7585|
KATTY|343763|6281144|-33.598|-70.6838|
OLGA ELENA|341511|6279283|-33.6145|-70.7084|
MACROSTORE|341830|6281524|-33.5943|-70.7046|
EL PELONCITO|343371|6282971|-33.5815|-70.6877|
GAMERS|344080|6282882|-33.5824|-70.6801|
BAZAR MELISSA|341144|6280731|-33.6013|-70.7121|
PARAISO|342421|6283256|-33.5788|-70.6979|
KENA|343618|6282730|-33.5837|-70.6851|
BAZAR BRISA|341389|6281797|-33.5918|-70.7093|
FARM Y PERFUMERIA SERRANO|335738|6299197|-33.434|-70.767|
MINIMARKET FRANEDU|336023|6297873|-33.446|-70.7642|
CATHERINNE|335712|6298931|-33.4364|-70.7673|
ANGELICA|338392|6296538|-33.4584|-70.7389|
EL LULO|336860|6296297|-33.4604|-70.7554|
ISABEL|337730|6299568|-33.431|-70.7455|
INGRID|339164|6295431|-33.4685|-70.7308|
MINIMARKET HOLLYWOOD|336910|6296599|-33.4576|-70.7549|
DONDE PANCHO|336891|6296861|-33.4553|-70.755|
MINIMARKET FERNANDITA PUD|337420|6296098|-33.4622|-70.7495|
EL PEQUENO|337506|6299513|-33.4315|-70.7479|
SONIA|337982|6299573|-33.431|-70.7428|
JANET OPAZO|336806|6298966|-33.4363|-70.7555|
LA BODEGUITA|337576|6295756|-33.4653|-70.7478|
GISELLE|335487|6297978|-33.445|-70.7699|
RUFINA|336466|6297946|-33.4454|-70.7594|
MARCELA|336042|6296790|-33.4558|-70.7642|
ROSA AURORA VEJAR MUNOZ P|337494|6299489|-33.4317|-70.7481|
MILAGRO|336797|6296388|-33.4595|-70.7561|
FARM ARAVIL|349870|6300310|-33.4261|-70.6148|
LUCHITO|338973|6295762|-33.4655|-70.7328|
CHINITA|350578|6300980|-33.4201|-70.6071|
REÑACA EXPLOTE|349712|6299387|-33.4344|-70.6167|
MANUEL GUILLERMO|349501|6298055|-33.4464|-70.6192|
EL AGUILUCHO|351787|6298508|-33.4426|-70.5945|
POLLA LOTERIA LOTO|350351|6299731|-33.4314|-70.6098|
CHOCOLATE|350360|6299746|-33.4312|-70.6097|
TODO SABROSO MARKET|349445|6299472|-33.4336|-70.6195|
BAZAR ENTRES DOS|349838|6298709|-33.4405|-70.6154|
AXEL|340797|6309835|-33.3389|-70.7107|
NICOLE|338253|6307174|-33.3625|-70.7385|
BERNARDITA|339869|6306332|-33.3703|-70.7213|
MARIA ALICIA DIAZ VELOZO|340303|6306191|-33.3717|-70.7166|
REGINA CLEMENCIA ZUNIGA B|336950|6307488|-33.3595|-70.7524|
ALONSO|337541|6308484|-33.3506|-70.7459|
NICOLAS|340180|6307556|-33.3593|-70.7177|
CONNY|337571|6308206|-33.3531|-70.7456|
ALMACEN MIRIAM|337259|6306987|-33.364|-70.7492|
EL ZAR|338066|6308702|-33.3487|-70.7402|
PIMIENTA Y CANELA|338662|6308344|-33.352|-70.7339|
CONIMAX|336492|6307166|-33.3623|-70.7574|
SANTA CORINA|351070|6297089|-33.4553|-70.6025|
ALMACEN EL TITO|339705|6308581|-33.35|-70.7227|
YASNA|336836|6307358|-33.3606|-70.7537|
M Y M|338732|6306961|-33.3645|-70.7334|
PATITO|337174|6307824|-33.3565|-70.75|
LA PLUMA|350707|6298113|-33.446|-70.6062|
LOS BIANCOS|352545|6295408|-33.4706|-70.5869|
COM NINO|348765|6297464|-33.4516|-70.6272|
BELORADO|349397|6297650|-33.45|-70.6204|
YULI|337248|6307018|-33.3638|-70.7493|
BIP INTERNET POLLA LOTERIA RECARGAS|351202|6296104|-33.4642|-70.6012|
MANOLITO|349856|6295432|-33.4701|-70.6158|
LOS VINEDOS DEL CON. NUNO|350146|6297107|-33.455|-70.6124|
EKEKO|352367|6297109|-33.4553|-70.5885|
IL TABAC|352982|6297874|-33.4485|-70.5818|
CARLOS MORALES|341541|6298526|-33.441|-70.7047|
TIA ZUNI|340817|6301224|-33.4165|-70.712|
BAZAR VALENTINO|340575|6306756|-33.3666|-70.7136|
SOC. COM. DICER.|341959|6298702|-33.4394|-70.7002|
DANA|342866|6300594|-33.4225|-70.6901|
MIGUEL PACHECO|341620|6300332|-33.4247|-70.7035|
MINIMARKET DANAE|341337|6301717|-33.4122|-70.7063|
MACARENA|340608|6300103|-33.4266|-70.7145|
IBANEZ|341171|6300125|-33.4265|-70.7084|
BAZAR MP 7|340047|6301632|-33.4127|-70.7202|
YASNA Y CARLITOS|340261|6300654|-33.4216|-70.7181|
MI CHIQUITA|337983|6299713|-33.4297|-70.7428|
CARLOS HUMBERTO VEJAR MUN|337831|6300120|-33.426|-70.7443|
CYNTHIA|339463|6298949|-33.4368|-70.727|
COMERCIAL M Y F|335660|6301281|-33.4152|-70.7674|
JC|339212|6300998|-33.4183|-70.7293|
VICTORIA|340105|6301000|-33.4184|-70.7197|
AGUCHAVE|339397|6301147|-33.417|-70.7273|
BOTILLERIA GERALDINE CERR|338871|6299180|-33.4347|-70.7333|
EL NACHO|337590|6300648|-33.4212|-70.7468|
DONDE LA ABUELA|338161|6301299|-33.4155|-70.7405|
AUDINA DIAZ|336866|6301369|-33.4146|-70.7545|
COM MAGALY|338263|6301337|-33.4151|-70.7394|
LAPICITO|336341|6301074|-33.4172|-70.7602|
EL NARANJO|357397|6300914|-33.4217|-70.5338|
EL CISNE|344542|6284694|-33.5661|-70.6748|
COM DEUTSCHI|339756|6303388|-33.3969|-70.723|
BAZAR NOR YEN|336847|6300878|-33.4191|-70.7548|
VIKINGO|339120|6300263|-33.4249|-70.7304|
MINIMARKET AHORA SI|338899|6300292|-33.4246|-70.7328|
EL GUATON VERA|337603|6300519|-33.4224|-70.7467|
ROSALIA ELIANETH ARANZAEZ|339863|6299322|-33.4335|-70.7226|
ERBI - SANTA ROSA|347052|6298018|-33.4463|-70.6455|
EL CRISTO|355020|6281404|-33.5973|-70.5625|
LULY|352583|6290550|-33.5145|-70.5873|
ALMACEN LA ESQUINA|351358|6284029|-33.5731|-70.6015|
LAS TRES HERMANAS|352508|6282549|-33.5866|-70.5894|
CIBERGAMERS|355705|6283270|-33.5805|-70.5548|
LA CAMPANA|340852|6300736|-33.4209|-70.7117|
RENE|355578|6283253|-33.5807|-70.5562|
SAN ALBERTO|351945|6280052|-33.609|-70.5959|
MARSAN|354504|6281703|-33.5945|-70.568|
EL CHAYAVIENTOS|354178|6283056|-33.5822|-70.5713|
TRINIDAD|354108|6284211|-33.5718|-70.5719|
CARNICERIA RP|355698|6282845|-33.5843|-70.555|
CACHUREO|354585|6285129|-33.5636|-70.5666|
GLADYS HERNANDEZ FLORES P|353746|6283735|-33.5761|-70.5759|
ALMACEN DON TONO|353892|6284839|-33.5661|-70.5741|
SANTA ELVIRA|349775|6278839|-33.6197|-70.6195|
EL ALBA|355342|6286582|-33.5506|-70.5582|
BAZAR VIKINGO|354319|6283667|-33.5768|-70.5697|
CENTRO T Y T|351549|6282378|-33.588|-70.5998|
NOCEDAL|351826|6280270|-33.607|-70.5971|
LA VECI|353001|6290417|-33.5157|-70.5828|
DONDE MARGARITA|352862|6288104|-33.5365|-70.5847|
MINIMARKET KAREN|352258|6284409|-33.5698|-70.5918|
ENRIQUE SANHUEZA OSSES|353363|6289657|-33.5226|-70.579|
KIOSCO JULIA|353928|6288253|-33.5353|-70.5732|
SANTA TERESITA|353222|6288826|-33.5301|-70.5807|
CHO CHOL|350699|6286361|-33.552|-70.6082|
ALFONSO RIVERA|351947|6285289|-33.5618|-70.595|
YENNEVA|337974|6307772|-33.3571|-70.7414|
LA MAMI|350821|6286955|-33.5466|-70.6068|
DAYANA|353377|6286280|-33.5531|-70.5794|
ERBI - LA FLORIDA|353413|6289101|-33.5276|-70.5786|
ALISON|354294|6286094|-33.5549|-70.5696|
EL VECINO|353186|6290963|-33.5108|-70.5807|
WALDO CHRISTIAN RUBIO LA|354543|6286664|-33.5498|-70.5668|
KIOSKO CRISMA|353836|6288226|-33.5356|-70.5742|
ALEJANDRO OLIVARES J|350698|6286514|-33.5506|-70.6082|
JUAN AVILES|350536|6285033|-33.5639|-70.6102|
SANTA HELITA|353336|6290186|-33.5178|-70.5792|
ALMACEN GEMITA|344133|6291373|-33.5058|-70.6781|
SANTA TERESITA|335678|6299449|-33.4318|-70.7676|
ALMACEN GUILLERMINA|333802|6290654|-33.5108|-70.7894|
LA PANCHITA|334625|6290165|-33.5153|-70.7806|
MARY|338141|6307121|-33.363|-70.7397|
SERVICIO TOTAL|336692|6290909|-33.5089|-70.7582|
FARMACIA PRINCIPAL|336690|6290885|-33.5091|-70.7583|
EL CIELO|339688|6294370|-33.4782|-70.7254|
GENESIS|333349|6288719|-33.5281|-70.7946|
MARY|338988|6295010|-33.4723|-70.7328|
JUEGOS BIP|337519|6295033|-33.4719|-70.7486|
LA EMERGENCIA|337868|6291802|-33.501|-70.7454|
DELFA|333045|6290934|-33.5081|-70.7975|
ACIERTO EIRL|336718|6290748|-33.5104|-70.758|
FARM PRINCIPAL|336565|6290698|-33.5108|-70.7596|
LA VEGUITA|333325|6289911|-33.5174|-70.7947|
EL MONTINO|337676|6290423|-33.5134|-70.7477|
SANTA ENRIQUETA|334266|6289773|-33.5188|-70.7846|
GENESIS|334042|6287944|-33.5352|-70.7873|
ALMACEN EL VECINO|335078|6284670|-33.5649|-70.7768|
AINHOITA|337724|6294224|-33.4792|-70.7465|
ELIZABETH|334254|6287955|-33.5352|-70.785|
SANTA TERESA|338194|6292485|-33.4949|-70.7418|
ERBI - MAIPU|335371|6289515|-33.5213|-70.7727|
ANTONELLA|333091|6290111|-33.5155|-70.7971|
EL FILODENDRO|334480|6284493|-33.5664|-70.7832|
SILVANA SAAVEDRA GARCIA M|334949|6287597|-33.5385|-70.7776|
CARYPED|334155|6287287|-33.5412|-70.7862|
D LUKAS|333262|6290804|-33.5093|-70.7952|
JULY N 1|334279|6289697|-33.5195|-70.7844|
NICO|333166|6289058|-33.525|-70.7965|
ALMACEN CHOLI|333705|6290641|-33.5109|-70.7904|
CLAUDIO MARCELO|333784|6285408|-33.558|-70.7906|
MATY|354406|6281678|-33.5947|-70.5691|
JUANA CORTES|346095|6298922|-33.4381|-70.6557|
LIBRERIA PINOCHO|344395|6297420|-33.4514|-70.6742|
LIBRERIA PINOCHO|344093|6297445|-33.4511|-70.6774|
ERBI - PORTUGAL|348012|6297859|-33.4479|-70.6352|
DUCAL|345865|6299157|-33.4359|-70.6581|
SANTA TERESITA|344271|6299875|-33.4292|-70.6751|
JEAN PAUL|345278|6296809|-33.457|-70.6648|
PROMARKET|347442|6295944|-33.4651|-70.6417|
BRAVO Y JARA LIMITADA|347203|6298309|-33.4437|-70.6439|
AYLINE|344965|6299272|-33.4347|-70.6678|
RED SERVICE|346451|6296935|-33.456|-70.6522|
PANADERIA STANDARD STGO|344689|6294993|-33.4733|-70.6715|
PAN SANTIAGO|343950|6299612|-33.4315|-70.6786|
EVITA|347773|6296130|-33.4635|-70.6381|
EL ARCA DE NOE|345202|6299287|-33.4346|-70.6652|
NELIDA JEANNETTE DEL PILA|348679|6295359|-33.4705|-70.6285|
PARINACOTA JOYAS|346657|6299047|-33.437|-70.6496|
LOS TOPOS|346108|6295066|-33.4728|-70.6562|
VANESSA|344183|6295529|-33.4684|-70.6768|
DIARIOS Y REVISTAS|347085|6298387|-33.443|-70.6451|
OASIS|353367|6285627|-33.559|-70.5796|
GABE|346977|6285125|-33.5626|-70.6485|
LA CASERITA|340193|6306157|-33.372|-70.7178|
MARIA ANGELICA|337262|6299401|-33.4324|-70.7506|
KIOSKO CRISTIAN|351508|6298242|-33.445|-70.5976|
ALEJANDRA|357685|6297361|-33.4537|-70.5313|
VICTORIA ILUSION|345460|6303020|-33.401|-70.6618|
JORGE RUBIO|350647|6293141|-33.4908|-70.6077|
EL PROGRESO|347764|6302720|-33.4041|-70.6371|
GIRASOL|335280|6289509|-33.5213|-70.7737|
EL RUBIO|346566|6299626|-33.4318|-70.6505|
MARTA SANTIBAÑEZ|348885|6292270|-33.4984|-70.6268|
JUDITH|345476|6302532|-33.4054|-70.6617|
JUANITO|352473|6292676|-33.4953|-70.5881|
CORAOS|334091|6291018|-33.5075|-70.7862|
NANYVAN|337654|6292203|-33.4974|-70.7476|
RSV ENTRETENIMIENTOS EIRL|337053|6298539|-33.4402|-70.753|
LA PUNTA DE DIAMANTE|344558|6305265|-33.3807|-70.6711|
SANTA TERESITA|354992|6295927|-33.4663|-70.5605|
URIEL ORDOÑES|354474|6304728|-33.3869|-70.5646|
LAS PEQUES|357035|6301955|-33.4122|-70.5375|
ESTESY Y BENJY|337518|6306868|-33.3652|-70.7465|
LA BOTICA CUBANA|346942|6300044|-33.4281|-70.6464|
KIOSCO|352997|6295528|-33.4696|-70.582|
FARMACIA LORENA|354653|6300469|-33.4253|-70.5634|
NUEVO AMANECER|334185|6287350|-33.5406|-70.7859|
GestiónBI - FULLCARGA|349874|6300720|-33.4224|-70.6147|
DONDE CARLITOS|343008|6307519|-33.3601|-70.6874|
CONI|335368|6291772|-33.5009|-70.7723|
DONDE JUANITO|345462|6304307|-33.3894|-70.6615|
JANO|354983|6295238|-33.4725|-70.5607|
JORGE ORTIZ|346942|6298803|-33.4393|-70.6466|
KATYLINA|338053|6301990|-33.4092|-70.7416|
CARMELO|338634|6299778|-33.4292|-70.7357|
LO ALMENDRO LTDA.|350200|6296324|-33.4621|-70.612|
PIN PON|334466|6291217|-33.5058|-70.7821|
DYLAN Y JAVIERA|343809|6291060|-33.5086|-70.6816|
ISRAEL|348735|6291119|-33.5088|-70.6286|
PATO|336308|6296022|-33.4628|-70.7614|
ERBI - PROVIDENCIA|351671|6298491|-33.4427|-70.5958|
ERBI - CERRILLOS (LOS ESTUDIANTES)|340331|6290716|-33.5112|-70.7191|
ERBI - CONCHALI|342872|6306726|-33.3672|-70.689|
ERBI - MACUL|351382|6294245|-33.481|-70.5996|
ERBI - PEDRO AGUIRRE CERDA|344281|6294225|-33.4801|-70.676|
ERBI - SAN DIEGO 2|346706|6296760|-33.4576|-70.6495|
ERBI - SAN BERNARDO|341600|6276569|-33.6389|-70.708|
ERBI - LA CISTERNA|345689|6288873|-33.5286|-70.6618|
LAS CARMELITAS|347170|6302243|-33.4083|-70.6435|
ANGELITO|349722|6295599|-33.4685|-70.6172|
NELIDA|351462|6282169|-33.5899|-70.6007|
EL GRIFO|348474|6302486|-33.4063|-70.6295|
PERLA|351669|6297096|-33.4553|-70.596|
DONDE EL PABLO|349478|6279423|-33.6143|-70.6226|
RAQUEL MORA|351356|6302567|-33.4059|-70.5985|
FABIOLA|353655|6284854|-33.566|-70.5767|
FORESTAL|342486|6306664|-33.3677|-70.6931|
CAROLINA|333690|6290521|-33.5119|-70.7906|
CYBERNAUTA|337002|6290634|-33.5114|-70.7549|
YESSICA|335992|6297792|-33.4468|-70.7645|
BELEN|339018|6299939|-33.4278|-70.7316|
PATRICIA|349798|6279370|-33.6149|-70.6191|
CRISTOBAL|342040|6284645|-33.5662|-70.7018|
PATRICIA|343460|6294728|-33.4755|-70.6847|
ELSA|345508|6296844|-33.4567|-70.6623|
BERNARDITA|341791|6279114|-33.616|-70.7055|
LI|344563|6282036|-33.5901|-70.6751|
SAN DANIEL|342069|6290096|-33.5171|-70.7005|
LA MARITA|339154|6308409|-33.3515|-70.7286|
VANESSA|355477|6298281|-33.4451|-70.5549|
ALMACEN|345978|6284377|-33.5692|-70.6594|
CASIMILA|348376|6284864|-33.5651|-70.6335|
DON BOSCO|348262|6297469|-33.4515|-70.6326|
ARCELISA|344028|6297976|-33.4463|-70.678|
LAS 5 DELICIAS|349222|6278177|-33.6255|-70.6255|
ANNABELLA|346439|6283740|-33.575|-70.6546|
MASERVICIO|343682|6281157|-33.5979|-70.6847|
EL NOGAL 7|336300|6297279|-33.4514|-70.7613|
NICOL|349766|6289994|-33.5191|-70.6177|
JOCELIN|347202|6289730|-33.5211|-70.6453|
JUAN CARLOS|344904|6305373|-33.3797|-70.6674|
DON JULIO|340524|6299192|-33.4348|-70.7155|
HACIA EL FUTURO|342871|6307786|-33.3577|-70.6888|
ANDRES|336641|6300808|-33.4197|-70.757|
JANAOS|339786|6298718|-33.439|-70.7235|
SHALOM|343073|6295725|-33.4664|-70.6887|
BETO|345038|6292435|-33.4964|-70.6681|
SANTA MARIA|334926|6291515|-33.5032|-70.7771|
LA ESKINA|345956|6288742|-33.5298|-70.6589|
LA ESPIGA DE ORO|354805|6282370|-33.5885|-70.5647|
EDUARDO DE LAS FLORES|356542|6298795|-33.4406|-70.5433|
SOL DEL CIELO|350986|6285369|-33.5609|-70.6053|
IVAL|344717|6281185|-33.5978|-70.6736|
GABY|336096|6292071|-33.4983|-70.7644|
EL TOPE|335945|6290826|-33.5095|-70.7663|
SAN SEBASTIAN|335514|6290131|-33.5157|-70.7711|
MARTITA|336093|6289093|-33.5252|-70.765|
SNOOPY|344678|6283463|-33.5772|-70.6736|
XD MARKET|349320|6285299|-33.5613|-70.6233|
COMERCIAL SAVAN E RM|356978|6295298|-33.4722|-70.5392|
DONDE CALISTO|345227|6286977|-33.5456|-70.6671|
FLORES HERMANOS|339773|6298706|-33.4391|-70.7237|
DIANIT|357210|6301779|-33.4138|-70.5357|
CONTINENTAL EXPRESS|346289|6299090|-33.4366|-70.6535|
EL MERCADITO|342010|6301119|-33.4177|-70.6992|
TOMASITO|345910|6282768|-33.5837|-70.6604|
EL BOLICHE|348255|6285790|-33.5568|-70.6347|
JOSE ANDRES FARIAS LLANCA|337081|6296318|-33.4602|-70.7531|
EL NANO|347936|6283260|-33.5795|-70.6385|
CASTILLO MARKET|344385|6299615|-33.4316|-70.6739|
KIOSKO|346887|6298888|-33.4385|-70.6471|
TODO MARKET|347520|6297684|-33.4494|-70.6405|
KIOSCO|340651|6292035|-33.4994|-70.7154|
BAZAR ANGELA|339084|6294456|-33.4773|-70.7319|
TOPACIO|350608|6285446|-33.5602|-70.6094|
JACQUELINE|347666|6285069|-33.5632|-70.6411|
EL GATO|343093|6286476|-33.5498|-70.6901|
KATITA|342257|6284154|-33.5706|-70.6995|
INTERNET SAN LUIS LTDA.|353441|6291480|-33.5062|-70.5779|
CAVANET|347450|6297906|-33.4474|-70.6413|
DON TITO|337777|6298272|-33.4427|-70.7452|
LA HERRADURA|340985|6298548|-33.4407|-70.7107|
LA ESQUINA|342624|6306689|-33.3675|-70.6916|
OMAR NAVARRETE CURTI|348760|6292071|-33.5002|-70.6282|
BOTILLERIA ONUCHA|348529|6285309|-33.5611|-70.6318|
TOMASITO DOS|345887|6283027|-33.5813|-70.6606|
EL CHICHO|335490|6299522|-33.4311|-70.7696|
PILAR|344088|6293889|-33.4831|-70.6781|
BAZAR DON CARLOS|344260|6281926|-33.591|-70.6784|
BELEN Y JAIN|342567|6297638|-33.4491|-70.6938|
EL PULPITO|348491|6289929|-33.5195|-70.6314|
D TECNO OFFICE|343837|6297227|-33.453|-70.6802|
BAZAR ESPERANZA|339873|6301516|-33.4138|-70.7221|
BAZAR NANY|337550|6299961|-33.4274|-70.7474|
RICARGO EDGAR FAURE|344494|6291579|-33.504|-70.6741|
MAYKA|338440|6298584|-33.44|-70.738|
DANY|344346|6299870|-33.4293|-70.6743|
EBEN EZER|351206|6281936|-33.5919|-70.6035|
DANNY|349918|6281640|-33.5944|-70.6174|
EL BICHO|354194|6291360|-33.5074|-70.5698|
COMERCIAL LUNITA|356847|6295353|-33.4717|-70.5406|
IVONNE|345451|6294239|-33.4802|-70.6634|
ALMACEN ROSITA|337590|6299588|-33.4308|-70.747|
IVAN-JOR|348507|6293552|-33.4868|-70.6306|
DON PEPE|346252|6283401|-33.578|-70.6566|
MINIMERCADO 21 DE MAYO|346290|6283667|-33.5756|-70.6562|
PAZ MARIA YEOMANS LOPEZ|347434|6296265|-33.4622|-70.6417|
ALMENDRAL|336644|6298623|-33.4394|-70.7573|
CRISTOBAL|338178|6302958|-33.4005|-70.7401|
PEDRO HENRRIQUE GARRIDO HERNANDEZ|344062|6302736|-33.4034|-70.6769|
FLORENCIA|347901|6292915|-33.4925|-70.6373|
EDUVIJES DEL CARMEN RIVAS ECHEVERRIA|339224|6301936|-33.4099|-70.729|
CYBER|337577|6307211|-33.3621|-70.7458|
JUEGOS DE AZAR|346382|6299330|-33.4344|-70.6525|
ALMACEN RODRIGO|347865|6296945|-33.4561|-70.637|
EL FABBI|347805|6294614|-33.4771|-70.638|
LA NEGRA|341443|6285176|-33.5613|-70.7081|
EL PINAR|348984|6292755|-33.4941|-70.6256|
ARMANDO ANTONIO QUIÑINAO ÑANCUPAN|354009|6295443|-33.4705|-70.5711|
LOS CIPRESES|337081|6306462|-33.3688|-70.7512|
PRODUCTOS A4|345776|6301275|-33.4168|-70.6587|
ALMACEN DONDE MATIAS|355096|6294687|-33.4775|-70.5595|
ALMACEN KRISHNNA|355196|6295614|-33.4692|-70.5583|
MARISOL PEZOA ARANGUIZ|351365|6297176|-33.4545|-70.5993|
DIEGO NET@|342357|6296941|-33.4554|-70.6962|
KATIA POLO MORILLOS|344611|6304323|-33.3892|-70.6707|
JOANANNA Y JOSE|343928|6293332|-33.4881|-70.6799|
LUIS ROJAS JAQUE|335668|6291386|-33.5045|-70.7692|
LUIS ROJAS JAQUE|333679|6290651|-33.5108|-70.7907|
CARLOS ALBERTO CAMPOS BRAVO|351766|6291839|-33.5027|-70.5958|
CIBER GLADYS|341780|6298626|-33.4401|-70.7021|
BOTILLERIA LOS VERA|323268|6304606|-33.3833|-70.9|
IQUIQUE|336851|6299310|-33.4332|-70.755|
ANAKAREN|336304|6299146|-33.4346|-70.7609|
JUAN|340340|6302108|-33.4085|-70.717|
EL MEZON|353343|6290206|-33.5177|-70.5791|
LA MAMY|356501|6295531|-33.4701|-70.5443|
FULL MARKET|344136|6281416|-33.5956|-70.6798|
JUANA CALCUMIL REYES|345697|6293829|-33.4839|-70.6608|
MIREYA DEL CARMEN NAVARRETE SEPULVEDA|349785|6290040|-33.5187|-70.6175|
MINIMARKET ABASTO LARRAIN|355026|6297460|-33.4525|-70.5598|
LA CHASCONA|354607|6288573|-33.5326|-70.5658|
EL TOMECINO|354519|6290057|-33.5192|-70.5665|
JUAN CARLOS MILLAN SEPULVEDA|344672|6304913|-33.3838|-70.6699|
TIENDA UPA!-SHELL (F.592)|357101|6280069|-33.6096|-70.5403|
BUENA SEMILLA|339681|6306769|-33.3664|-70.7232|
