mode;code;name;latitude;longitude;services
3;PB547;Antumalal Esq Avenida Lo Cruzat;-33.35456789;-70.72098793;307-307c-307e-313e-315e-B13
3;PB548;Avenida Lo Cruzat Esq Av Lo Marcoleta;-33.3571847;-70.72087824;307-307c-307e-313e-315e-B13
3;PB549;Avenida Lo Cruzat Esq Avenida Las Torres;-33.36064467;-70.72109682;307-308c-315e-429c-B13
3;PB55;José Miguel Infante Esq Chungará;-33.4071459;-70.73895953;105-110-110c-408e-410e-B20
3;PB550;Avenida Lo Cruzat Esq Doña Leticia;-33.36378969;-70.72126622;307-308c-315e-429c
3;PB551;Avenida Lo Cruzat Esq Av Manuel A Matta;-33.36628646;-70.72135839;307-308c-315e-429c
3;PB552;Avenida Lo Cruzat Esq Alc Jorge Indo;-33.36367367;-70.72117796;307-308c-315e-429c-B13
3;PB553;Avenida Lo Cruzat Esq Avenida Las Torres;-33.36189183;-70.72090644;307-308c-315e-429c-B13
3;PB554;Avenida Lo Cruzat Esq Av Lo Marcoleta;-33.3576191;-70.72076859;307-308c-315e-429c-B13
3;PB555;Avenida Lo Cruzat Esq Salvador De Bahía;-33.35486101;-70.72066057;B13
3;PB556;Antumalal Esq Pirepillán;-33.35373023;-70.72416299;307-307c-307e-315e-B13
3;PB557;Antumalal Esq Lib B O'Higgins;-33.35279071;-70.72881891;307-307c-307e-313e-315e-B13
3;PB558;Lib Bdo O'Higgins Esq Doñihue;-33.35587772;-70.72926682;307-307c-307e-315e-B12-B12c
3;PB559;Lib Bdo O'Higgins Esq Av Lo Marcoleta;-33.35750927;-70.72932059;307-307c-313e-B12-B12c
3;PB56;José Miguel Infante Esq Esmeralda;-33.40676296;-70.73668312;105-110-110c-408e-410e-B20
3;PB560;Avenida Lo Marcoleta Esq Del Rodeo;-33.35760661;-70.73204136;307-307c-307e-313e
3;PB561;Avenida Lo Marcoleta Esq Cerro La Cruz;-33.35768315;-70.73495517;307-307c-B06
3;PB562;Avenida Lo Marcoleta Esq Santa Luisa;-33.35791516;-70.73706608;307-307c-307e-B06
3;PB563;Avenida Lo Marcoleta Esq Pque Central Oriente;-33.35930554;-70.74210164;307-307c-B21
3;PB564;Avenida Lo Marcoleta Esq Santa Laura;-33.36030305;-70.74556048;307-307c-B21
3;PB565;Avenida Lo Marcoleta Esq Barraza;-33.36065156;-70.74835085;307-307c-315c-315e-425-B21
3;PB566;Avenida Lo Marcoleta Esq Psje Puerto Octay;-33.36116123;-70.7512197;307-307c-315c-315e-425-B06
3;PB567;Avenida Lo Marcoleta Esq San Luis;-33.36180388;-70.75360765;307-307c-315c-315e-425-B06-B21
3;PB568;Avenida Lo Marcoleta Esq Ntra Sra Del Carmen;-33.3621599;-70.75712904;307-307c-308-308c-314-314c-315c-315e-B06-B08-B11-B12-B12c-B21
3;PB569;Rigoberto Jara Esq Los Apeninos;-33.35468366;-70.74819926;307e-315c-315e-425
3;PB57;José Miguel Infante Esq Pasaje 1;-33.40704368;-70.73402209;105-110-110c-408-408e-410-410e-B20
3;PB570;Rigoberto Jara Esq Ramón Salinas;-33.35555281;-70.7408985;307e-315c-315e-425-B06
3;PB571;Lo Campino Esq Cachagua;-33.37235762;-70.71470658;303e-314-314c-315e-430-435-B11-B13-B18
3;PB572;Rigoberto Jara Esq Kilimanjaro;-33.35504867;-70.74404782;307e-315c-315e-425-B06
3;PB573;Rigoberto Jara Esq Los Apeninos;-33.3545454;-70.74841141;307e-315c-315e-425
3;PB574;San Luis Esq Av Manuel A Matta;-33.36345708;-70.75340438;308-308c-314-314c-B08-B11-B12-B12c
3;PB58;José Miguel Infante Esq Almendrillo;-33.40674229;-70.72847856;105-110-110c-408-408e-410-410e-B20
3;PB581;Lo Campino Esq Las Parcelas;-33.36721291;-70.71371356;303e-308-315e-430-435-B11-B13
3;PB582;Lo Campino Esq Carampangue;-33.36869977;-70.71379646;308-315e-425-430-435
3;PB583;Parada 3 Independencia Vespucio;-33.36739417;-70.68930907;308
3;PB584;Parada 7 (M) Conchalí;-33.39768433;-70.67015534;B22
3;PB59;Condell Esq Curicó;-33.40426857;-70.72932199;105-110-110c
3;PB591;Lo Campino Esq Limarí;-33.37065056;-70.71424315;308-315e-430-435-B08-B11-B13
3;PB599;San Luis Esq Av Lo Marcoleta;-33.36209056;-70.75374236;308-308c-314-314c-B08-B11-B12-B12c
3;PB6;Pedro Donoso Esq Las Orquídeas;-33.39745891;-70.64041234;101-107-107c
3;PB60;Condell Esq Pasaje Ñuble;-33.40263693;-70.73056915;105-110-110c-120
3;PB603;Antillanca Esq Parinacota;-33.37559287;-70.76313894;429
3;PB604;Parinacota Esq Cordillera;-33.37731483;-70.76253952;429
3;PB605;Parinacota Esq Ojos Del Salado;-33.37975926;-70.75805272;429
3;PB606;Ojos Del Salado Esq Cordillera;-33.37775035;-70.7559915;429
3;PB607;Ojos Del Salado Esq Cordillera;-33.37622439;-70.75548788;429
3;PB608;Camino Lo Echevers Esq Av A Vespucio;-33.37470709;-70.7543718;429
3;PB609;Camino Lo Echevers Esq Av A Vespucio;-33.37606723;-70.74873457;429
3;PB61;Av José MBalmaceda Esq Paula Jaraquemada;-33.40195781;-70.72817951;105-109-110-B29
3;PB610;Camino Lo Echevers Esq Ojos Del Salado;-33.37599874;-70.74847523;429
3;PB611;Camino Lo Echevers Esq Ojos Del Salado;-33.37459004;-70.7543587;429
3;PB612;Ojos Del Salado Esq Villarrica;-33.37648311;-70.75568656;429
3;PB613;Ojos Del Salado Esq Villarrica;-33.37792777;-70.7561993;429
3;PB614;Ojos Del Salado Esq Parinacota;-33.37942976;-70.75712167;429
3;PB615;Parinacota Esq Cordillera;-33.37781664;-70.76213044;429
3;PB616;Parinacota Esq Antillanca;-33.37603555;-70.76308338;429-B09
3;PB617;Antillanca Esq Camino Lo Echevers;-33.37395175;-70.75867748;429
3;PB62;Av José MBalmaceda Esq Nueva 1;-33.40188688;-70.72550088;105-109-110-B29
3;PB620;San Luis Esq Pasaje 9;-33.36212282;-70.75401168;314-314c-B12-B12c
3;PB622;Avenida Lo Cruzat Esq Río De La Plata;-33.35591556;-70.72070281;307-307c-307e-313e-315e
3;PB623;San Luis Esq Las Garzas;-33.36442615;-70.75311215;314-314c-B08-B11
3;PB624;San Luis Esq Calle B;-33.36494605;-70.74950074;314-314c-B08-B12-B12c
3;PB625;San Luis Esq Calle A;-33.36525747;-70.74723929;314-314c-B08-B12-B12c
3;PB626;San Luis Esq Toconao;-33.36562969;-70.74514024;314-314c-B08-B12-B12c
3;PB627;San Luis Esq Toconce;-33.36601105;-70.74303061;314-314c-B08-B12-B12c
3;PB628;San Luis Esq Las Petunias;-33.36638112;-70.7404371;314-314c-B08-B12-B12c
3;PB629;San Luis Esq Gral San Martín;-33.36672017;-70.73812238;314-314c-B08-B12-B12c
3;PB63;Av José MBalmaceda Esq Manuel Rodríguez;-33.40157562;-70.72129074;105-109-110-B29
3;PB630;Arturo Prat Esq El Alba;-33.36848628;-70.72789339;314-314c-B08
3;PB631;Ramón Rosales Esq Canutillar;-33.36900841;-70.72536722;314-314c-B08
3;PB632;Ramón Rosales Esq Humberto Caro;-33.3697365;-70.72294182;314-314c-B08
3;PB633;Ramón Rosales Esq Avenida Las Torres;-33.37031121;-70.72116898;314-314c-B08
3;PB634;Ramón Rosales Esq 4 Oriente;-33.37144327;-70.71756915;314-314c-B08
3;PB635;Ramón Rosales Esq Lo Campino;-33.37228238;-70.71493082;314-314c-B08
3;PB636;Ramón Rosales Esq 4 Oriente;-33.37152313;-70.71701181;314-314c-B08-B18
3;PB637;Ramón Rosales Esq Avenida Las Torres;-33.37030682;-70.7208357;314-314c-B08-B18
3;PB638;Ramón Rosales Esq Humberto Caro;-33.36976996;-70.72248031;314-314c-B08-B18
3;PB639;Ramón Rosales Esq Chicago;-33.36902414;-70.72488388;314-314c-B08-B18
3;PB64;Av José MBalmaceda Esq Gral Velásquez;-33.4016169;-70.71831328;105-109-110-120-408-410-B09-B29
3;PB640;Ramón Rosales Esq Arturo Prat;-33.36806743;-70.72688557;314-314c-B08-B18
3;PB641;San Luis Esq San Lucas;-33.36636612;-70.739577;303-303e-314-314c-B08-B12-B12c
3;PB642;San Luis Esq Toconce;-33.36595458;-70.7425566;314-314c-B08-B12-B12c
3;PB643;San Luis Esq Volcán Llaima;-33.3651986;-70.74693719;314-314c-B08-B12-B12c
3;PB644;San Luis Esq Volcán Villarrica;-33.36486256;-70.74902619;314-314c-B08-B12-B12c
3;PB645;San Luis Esq Las Garzas;-33.36428366;-70.75234624;314-314c-B08-B12-B12c
3;PB646;San Luis Esq Av Manuel A Matta;-33.36364209;-70.75307493;314-314c-B08-B11-B12-B12c
3;PB647;Avenida Lo Marcoleta Esq Lo Ovalle;-33.35798427;-70.73405844;B06
3;PB648;Lib Bdo O'Higgins Esq Av Lo Marcoleta;-33.35802616;-70.72911589;B12-B12c
3;PB649;Santa Laura Esq P Del Tamarugal;-33.35795323;-70.74784553;307e-315c-315e-425
3;PB65;Av José MBalmaceda Esq Los Nogales;-33.40196549;-70.71593322;105-109-110-120-408-410-B03-B09-B20-B29
3;PB650;Santa Laura Esq Av Lo Marcoleta;-33.36012672;-70.7465564;307e-315c-315e-425
3;PB651;Lo Campino Esq Av Manuel A Matta;-33.36717006;-70.71355151;303e-308-315e-430-435-B11-B13
3;PB654;Esmeralda Esq Caleta Guapi;-33.40683043;-70.73637264;408-410
3;PB655;Arturo Prat Esq Paula Jaraquemada;-33.40489644;-70.72762483;408-410
3;PB656;Arturo Prat Esq Calle 4;-33.40467089;-70.72503982;408-410
3;PB657;Parada Colegio San Gerónimo;-33.4043673;-70.72092647;408-410
3;PB658;Manuel Rodríguez Esq Pasaje 2;-33.40255752;-70.72071875;408-410
3;PB659;Manuel Rodríguez Esq José Donoso;-33.40281913;-70.72071316;408-408e-410
3;PB66;Av José MBalmaceda Esq Dichato;-33.40260883;-70.71179559;105-109-110-120-408-410-B03-B09-B20-B29
3;PB660;Parada Colegio San Gerónimo;-33.40428302;-70.72115061;408-408e-410
3;PB661;Arturo Prat Esq Colo Colo;-33.40457545;-70.72476913;408-408e-410
3;PB662;Arturo Prat Esq Avenida Condell;-33.40489934;-70.72871086;408-408e-410
3;PB663;Condell Esq Bucalemu;-33.40751529;-70.7267197;408-408e-410-410e-B03
3;PB664;Topocalma Esq Buenaventura;-33.40956854;-70.72563129;408-410
3;PB665;Topocalma Esq Los Hornos;-33.40992981;-70.72947721;408-410
3;PB666;Topocalma Esq Pelluhue;-33.4099392;-70.73397211;408-410
3;PB667;Topocalma Esq Esmeralda;-33.40954457;-70.73703957;408-410
3;PB668;Bellavista Esq Bombero Núñez;-33.43435581;-70.63950374;409-502-503-B15
3;PB669;Bellavista Esq Patronato;-33.43315853;-70.64342866;409-502-503-B15
3;PB67;Nicanor Fajardo Esq Av Dgo Santa María;-33.40455928;-70.70965114;105-109-110-120-408-410-B03-B09-B20-B29
3;PB670;Bellavista Esq Manzano;-33.43263127;-70.64578501;409-502-503-B02-B04-B15-B23
3;PB671;Parada 6 Recoleta Franciscana;-33.43222947;-70.64751986;B04-B15
3;PB672;H De La Concepción Esq Duque De Kent;-33.4007943;-70.62337939;B01
3;PB673;Duque De Kent Esq Cuba;-33.40026377;-70.62463825;B01
3;PB674;Duque De Kent Esq Avenida Las Torres;-33.39918071;-70.62676845;B01
3;PB676;Parada 4 Plaza El Salto;-33.39655489;-70.62688078;712-B01
3;PB677;Av Los Zapadores Esq San José;-33.39517622;-70.62954291;272-712-B01
3;PB678;Av Los Zapadores Esq María Del Pilar;-33.39285167;-70.6341762;272-712-B01
3;PB679;Av Los Zapadores Esq Salitre;-33.3922304;-70.63615349;712-B01
3;PB68;Domingo Santa María Esq Aníbal Montt;-33.40459672;-70.70824332;105-109-110-120-408-410-B03-B09-B20-B29
3;PB680;Av Los Zapadores Esq Oro;-33.39186502;-70.63718948;272-712-B01
3;PB681;Av Los Zapadores Esq Orompello;-33.39119024;-70.63980002;272-712-B01
3;PB682;Parada 5 (M) Zapadores;-33.3909068;-70.64213835;712-B01
3;PB683;Parada 1 (M) Zapadores;-33.39062636;-70.64288563;272-712-B01-B19-B22
3;PB684;Av Los Zapadores Esq Derlinda Araya;-33.38656243;-70.65890218;B01
3;PB685;Av Los Zapadores Esq Oviedo;-33.38642217;-70.6612968;B01
3;PB686;Av Los Zapadores Esq Inés De Suárez;-33.38618804;-70.66463563;B01
3;PB687;Av Los Zapadores Esq Quinahue;-33.38618031;-70.66722626;B01
3;PB688;Av Los Zapadores Esq Avenida La Palmilla;-33.38615883;-70.66949412;B01-B27
3;PB689;Av La Palmilla Esq Diego Silva H;-33.38402065;-70.67022723;B01
3;PB69;Parada 4 Plaza Renca;-33.40512143;-70.7048451;110-408-410-B03-B20-B29
3;PB690;Parada 6 Vuelta Del Padre;-33.38611541;-70.68006061;272-B01
3;PB691;Av Los Zapadores Esq Cartagena;-33.38682866;-70.68199861;272-B01
3;PB692;Av Los Zapadores Esq B De Juras Reales;-33.38781129;-70.6846836;272-B01
3;PB693;Av Los Zapadores Esq Pdte Frei Montalva;-33.38946996;-70.68871478;B01
3;PB694;Puerto Montt Esq Atacameños;-33.39366181;-70.69148361;B01
3;PB695;Puerto Montt Esq Fresia;-33.39394349;-70.69397254;B01
3;PB696;Puerto Montt Esq Montevideo;-33.39380484;-70.6955395;B01-B17-B24-B28
3;PB697;Puerto Montt Esq Las Margaritas;-33.39361478;-70.69756773;B01-B17-B24-B28
3;PB698;Puerto Montt Esq Apóstol Santiago;-33.39338364;-70.7006165;B01-B17-B24-B28
3;PB699;Av Apóstol Santiago Esq Las Margaritas;-33.39146413;-70.69985881;B01-B17-B24-B28
3;PB7;Parada 4 (M) Dorsal;-33.39677149;-70.64329157;101-107-107c
3;PB70;Domingo Santa María Esq Caupolicán;-33.40682929;-70.69999681;105-109-120-B03-B20-B29
3;PB700;Av Apóstol Santiago Esq Las Margaritas;-33.39011098;-70.69923044;B01-B17-B24-B28
3;PB701;Av Apóstol Santiago Esq Costa Rica;-33.38771876;-70.69808736;B01-B17-B24-B28
3;PB702;Av Apóstol Santiago Esq Fresia;-33.38588242;-70.6971809;B01-B17-B24-B28
3;PB703;Fresia Esq México;-33.3882724;-70.69585132;B01-B17
3;PB704;Fresia Esq Los Azahares;-33.39021903;-70.6952871;B01-B17-B24-B28
3;PB705;Fresia Esq Los Araucanos;-33.39194826;-70.69479389;B01-B17-B24-B28
3;PB706;Fresia Esq Los Changos;-33.39318856;-70.69444169;B01-B17-B24-B28
3;PB707;Puerto Montt Esq Camino Lo Ruiz;-33.39377161;-70.69136747;B01
3;PB708;Puerto Montt Esq Av Frei Montalva;-33.39185332;-70.68919091;B01
3;PB709;Av Los Zapadores Esq 1 Poniente;-33.38908983;-70.6868261;B01
3;PB71;Domingo Santa María Esq Concepción;-33.40754261;-70.69795695;105-109-120-B03-B20-B29
3;PB710;Av Los Zapadores Esq B De Juras Reales;-33.38825523;-70.68519743;B01
3;PB711;Av Los Zapadores Esq Victor González;-33.38722084;-70.68233942;272-B01
3;PB712;Parada 3 Vuelta Del Padre;-33.38623771;-70.67968671;B01
3;PB713;Av La Palmilla Esq Perpingnon;-33.38618212;-70.66977407;B01
3;PB714;Av Los Zapadores Esq Alberto González;-33.38635436;-70.66702533;B01
3;PB715;Av Los Zapadores Esq General Sandino;-33.38637088;-70.66512287;B01
3;PB716;Av Los Zapadores Esq General Gambino;-33.38658849;-70.66099896;B01
3;PB717;Av Los Zapadores Esq Javier Solis;-33.3867522;-70.65887354;B01
3;PB718;Av Los Zapadores Esq Av El Guanaco;-33.386844;-70.65740251;B01
3;PB719;Av Los Zapadores Esq Montaña;-33.38709209;-70.65503141;712-B01
3;PB72;Domingo Santa María Esq Pasaje Mapocho;-33.40868027;-70.69455969;105-109-120-B03-B20-B29
3;PB720;Av Los Zapadores Esq Juan Cristóbal;-33.38745833;-70.65055549;272-712-B01
3;PB721;Av Los Zapadores Esq José Miguel Carrera;-33.38813264;-70.64867617;272-712-B01-B12-B19-B22
3;PB722;Av Los Zapadores Esq Freirina;-33.38927529;-70.64616062;272-712-B01-B12-B19-B22
3;PB723;Av Los Zapadores Esq Nueva Recoleta;-33.39036926;-70.64391285;272-712-B19-B22
3;PB724;Parada 4 (M) Zapadores;-33.39090757;-70.64276191;712-B01-B06-B12-B19
3;PB725;Av Los Zapadores Esq Dora;-33.3913886;-70.63980374;272-712-B01
3;PB726;Av Los Zapadores Esq José Santos Ossa;-33.39185175;-70.63751176;272-712-B01
3;PB727;Av Los Zapadores Esq María Del Pilar;-33.39247162;-70.63564197;712-B01
3;PB728;Av Los Zapadores Esq Santa Ana;-33.39379367;-70.63249516;272-712-B01
3;PB729;Av Los Zapadores Esq San José;-33.39512662;-70.62988603;272-712-B01
3;PB73;Av Apóstol Santiago Esq Mariano La Torre;-33.41033613;-70.69349505;105-109-120-B20-B29
3;PB730;Parada 3 Plaza El Salto;-33.39664463;-70.62691471;272-B01
3;PB731;Avenida Las Torres Esq Duque De Kent;-33.39898855;-70.6269799;B01
3;PB732;Duque De Kent Esq H De La Concepción;-33.40048199;-70.62450254;B01
3;PB733;Duque De Kent Esq Bolivia;-33.40197044;-70.62171318;B01
3;PB734;Bolivia Esq Los Turistas;-33.4003486;-70.62022078;B01-B14
3;PB735;J J Aguirre Luco Esq El Rosal;-33.374687;-70.65065811;B02-B19
3;PB736;Avenida Las Torres Esq Cam Punta Mocha;-33.37059845;-70.65293472;B02-B19
3;PB737;Avenida Las Torres Esq El Conquistador;-33.37168495;-70.65193419;B02-B19
3;PB738;Avenida Las Torres Esq El Rosal;-33.37278847;-70.65033203;B02-B19
3;PB739;Avenida Las Torres Esq Juan Cristobal;-33.37536222;-70.64667231;116-B02-B19
3;PB74;Av Apóstol Santiago Esq Gabriela Mistral;-33.41177801;-70.69291011;105-109-120-B20-B29
3;PB740;Juan Cristóbal Esq C Aguirre Luco;-33.37346748;-70.64537902;116-B02-B19
3;PB741;Guillermo Subiabre Esq Río Cachapoal;-33.37228083;-70.64373365;116-B02-B19
3;PB742;Guillermo Subiabre Esq P Aguirre Cerda;-33.37252686;-70.64217975;116-B02-B19
3;PB743;Guillermo Subiabre Esq Las Siervas De María;-33.37288965;-70.63929522;116-B02
3;PB744;Guillermo Subiabre Esq Avenida Recoleta;-33.37454093;-70.63717646;116-B02
3;PB746;Las Petunias Esq Las Encinas;-33.37715876;-70.62187585;B02
3;PB748;Camino La Pirámide Esq Los Cipreses;-33.37967116;-70.61870843;B02
3;PB749;Camino La Pirámide Esq Cam Bosque De Stgo;-33.38100479;-70.62017359;B02
3;PB75;Av Apóstol Santiago Esq Av Jorge Hirmas;-33.41358705;-70.69251508;105-109-120-B20-B29
3;PB750;Parada Espacio Riesco;-33.38388159;-70.62155995;B02
3;PB751;El Salto Esq Rinconada El Salto;-33.38694361;-70.62257358;B02
3;PB752;El Salto Esq Rinconada El Salto;-33.38997814;-70.62361904;B02
3;PB753;El Salto Esq Av Santa Clara;-33.39294222;-70.62453424;B02
3;PB754;Arzobispo Valdivieso Esq Orleans;-33.41399469;-70.64070173;B02-B17
3;PB755;Parada 1 (M) Cementerios;-33.41489122;-70.64382641;B02-B17
3;PB756;Parada 4 (M) Cerro Blanco;-33.42190791;-70.64515242;B03-B04v-B10-B25
3;PB757;Santos Dumont Esq Avenida La Paz;-33.42125144;-70.65044199;B03-B04v-B10-B25
3;PB758;Parada Hospital San José;-33.41763113;-70.65277162;B04v-B17-B25
3;PB759;Parada Cementerio General;-33.41772374;-70.65123555;B04v-B17-B25
3;PB76;Av Apóstol Santiago Esq Av Jorge Hirmas;-33.41479583;-70.69182879;105-109-120
3;PB760;Profesor A Zañartu Esq Monserrat;-33.41802927;-70.64928409;B02-B04v-B17
3;PB761;Profesor A Zañartu Esq Avenida Recoleta;-33.41652972;-70.6440401;B02-B04v-B17-B25
3;PB762;El Salto Chico Esq Unión;-33.41654178;-70.64244876;B02
3;PB763;El Salto Chico Esq Arz Valdivieso;-33.41436682;-70.6412034;B02-B17
3;PB764;Arzobispo Valdivieso Esq Puma;-33.41383029;-70.63949424;B02-B17
3;PB765;El Salto Esq Av Santa Clara;-33.3919372;-70.62415001;B02-B14-B22-C06
3;PB766;El Salto Esq Rinconada El Salto;-33.39002603;-70.62340491;B02-B14-B22-C06
3;PB767;El Salto Esq Rinconada El Salto;-33.38699967;-70.62242412;B02
3;PB768;Parada Espacio Riesco;-33.3825728;-70.62095516;B02
3;PB769;Camino La Pirámide Esq El Ponciano;-33.38102437;-70.62005571;B02
3;PB77;Av Apóstol Santiago Esq Pedro Prado;-33.411531;-70.69250744;105-109-120-410-B20
3;PB770;Las Petunias Esq El Peumo;-33.3779242;-70.61781613;B02
3;PB771;Las Petunias Esq Los Retamos;-33.37725678;-70.62127573;B02
3;PB772;Las Petunias Esq Las Aralias;-33.37595504;-70.62495995;B02
3;PB773;AvPdte Salvador Allende Esq Cam Bosque De Stgo;-33.37706334;-70.62709813;B02
3;PB774;Cam Bosque De Stgo Esq Rep Yugoslavia;-33.37661083;-70.62859456;116-117-117c-B02-B05
3;PB775;Premio Nobel Esq Avenida La Pincoya;-33.37266584;-70.6330139;B02
3;PB776;La Pincoya Esq Versos Del Capitán;-33.37189296;-70.63349388;B02
3;PB777;La Pincoya Esq Avenida Recoleta;-33.37112183;-70.63520994;B02
3;PB778;Guillermo Subiabre Esq Avenida Recoleta;-33.372693;-70.63916255;116-B02
3;PB779;Guillermo Subiabre Esq P Aguirre Cerda;-33.37241661;-70.64165101;116-B02
3;PB78;Av Apóstol Santiago Esq Av Dgo Santa María;-33.40954523;-70.6932969;105-109-120-410-B20
3;PB780;Guillermo Subiabre Esq Río Cachapoal;-33.37220651;-70.64321633;116-B02-B19
3;PB781;Juan Cristóbal Esq C Aguirre Luco;-33.3730171;-70.64533829;116-B02-B19
3;PB782;Juan Cristóbal Esq Avenida Las Torres;-33.37504363;-70.64621486;116-B02-B19
3;PB783;Avenida Las Torres Esq El Rosal;-33.3728228;-70.64978451;B02-B19
3;PB784;Avenida Las Torres Esq El Conquistador;-33.37178498;-70.65119444;B02-B19
3;PB785;El Conq Del Monte Esq J J Aguirre Luco;-33.37395887;-70.65251461;B02
3;PB786;J J Aguirre Luco Esq Juan Cristóbal;-33.37499827;-70.65030928;B02-B19
3;PB787;Av Vicuña Mackenna Esq Los Gremios;-33.40380522;-70.74502165;105-408e-410e-B03-B20
3;PB788;Av Vicuña Mackenna Esq José M Infante;-33.40541296;-70.7454839;B03-B20
3;PB79;Domingo Santa María Esq Maruri;-33.40823679;-70.69533603;105-109-120-410-B03-B20-B29
3;PB793;Costanera Norte Esq Chiapa;-33.41115961;-70.73505016;B03
3;PB794;Costanera Norte Esq Huara;-33.41139657;-70.73229134;B03
3;PB795;Costanera Norte Esq Totoral Bajo;-33.41183239;-70.72884824;B03
3;PB797;Condell Esq Maitén;-33.40851202;-70.7250835;B03
3;PB798;Condell Esq José M Infante;-33.40675891;-70.72728536;B03
3;PB799;José Miguel Infante Esq Belloto;-33.40658301;-70.72566901;B03-B20
3;PB8;Avenida Dorsal Esq Rubén Darío;-33.39616436;-70.64487134;101-107-107c
3;PB80;Domingo Santa María Esq Rivera;-33.40714654;-70.69856214;105-109-120-410-B03-B20-B29
3;PB800;José Miguel Infante Esq Calle 5;-33.40667759;-70.72275695;B03-B20
3;PB801;José Miguel Infante Esq Manuel Rodríguez;-33.40667003;-70.72070308;B03-B20
3;PB802;José Miguel Infante Esq Toconce;-33.40654038;-70.71834572;B03-B20
3;PB803;General Velásquez Esq Arturo Prat;-33.40431237;-70.71773198;B03-B20
3;PB804;General Velásquez Esq José M Balmaceda;-33.40185459;-70.71808142;B03-B20
3;PB805;Domingo Santa María Esq Promoncaes;-33.40940282;-70.69249842;B03-B24
3;PB806;Domingo Santa María Esq Los Maquis;-33.41050266;-70.68921857;B03-B24
3;PB807;Domingo Santa María Esq Alberto Pepper;-33.41150861;-70.68620565;B03-B24
3;PB808;Domingo Santa María Esq S Sanfuentes;-33.41258617;-70.6832263;B03-B24
3;PB809;Domingo Santa María Esq Pedro Nolasco V;-33.41372272;-70.6798824;B03-B24
3;PB81;Domingo Santa María Esq Roquer Bravo;-33.40632489;-70.70126653;105-109-120-410-B03-B20-B29
3;PB810;Domingo Santa María Esq Camilo Vial;-33.41330085;-70.68040119;B03-B24-B29
3;PB811;Domingo Santa María Esq S Sanfuentes;-33.41249152;-70.68289113;B03-B24-B29
3;PB812;Domingo Santa María Esq Eulogio Altamirano ;-33.41119593;-70.68665124;B03-B24-B29
3;PB813;Domingo Santa María Esq Los Alamos;-33.41023769;-70.68947151;B03-B24-B29
3;PB814;Domingo Santa María Esq Los Acacios;-33.40919472;-70.69254814;B03-B24-B29
3;PB815;Viña Del Mar Esq Llo Lleo;-33.40297488;-70.71271669;B03
3;PB816;Arturo Prat Esq Francisco Errázuriz;-33.40349489;-70.71424295;B03-B20
3;PB817;Arturo Prat Esq Gral Velásquez;-33.4040267;-70.71752206;B03-B20
3;PB818;Arturo Prat Esq Manuel Rodríguez;-33.40430166;-70.71980695;B03-B20
3;PB819;Calle 6 Esq José M Infante;-33.40636379;-70.72067553;B03-B20
3;PB82;Parada 1 Plaza Renca;-33.40469518;-70.70501956;105-109-110-120-408-408e-410-B03-B09-B20-B29
3;PB820;José Miguel Infante Esq Calle 5;-33.40659027;-70.72255093;B03-B20
3;PB821;José Miguel Infante Esq Calle 4;-33.40649878;-70.7245921;B03-B20
3;PB822;José Miguel Infante Esq Avenida Condell;-33.40644156;-70.72740811;B03-B20
3;PB824;Costanera Norte Esq Dalcahue;-33.41189119;-70.72656974;408e-410-B03
3;PB825;Costanera Norte Esq Totoral Bajo;-33.41177048;-70.72876099;408e-410-B03
3;PB826;Costanera Norte Esq Clotario Blest Rifffo;-33.41133391;-70.73225783;408e-410-B03
3;PB827;Costanera Norte Esq Chiapa;-33.41107336;-70.73476887;408e-410-B03
3;PB828;Costanera Norte Esq Esmeralda;-33.41120418;-70.73766403;408e-410-B03
3;PB83;Av José MBalmaceda Esq Angamos;-33.40347715;-70.70702792;105-109-110-120-408-408e-410-B03-B09-B20-B29
3;PB832;Av Vicuña Mackenna Esq Juan Espiñeira;-33.40416992;-70.74473864;105-B03-B20
3;PB833;Julio Parra Santos Esq J Montt Salamanca;-33.36759425;-70.6911723;B04-B04v-B26
3;PB834;J Montt Salamanca Esq Heroes De Iquique;-33.36978233;-70.69141886;214-272-B04-B04v-B26
3;PB835;J Montt Salamanca Esq Arturo Pérez Canto;-33.3714068;-70.69133208;214-272-B04-B04v-B26
3;PB836;J Montt Salamanca Esq Av J M Caro;-33.37385216;-70.69122894;214-272-B04-B04v-B26
3;PB837;Los Acacios Esq La Conquista;-33.37521318;-70.69062112;214-272-B04-B04v-B26
3;PB838;Los Acacios Esq Emperador;-33.37685999;-70.6895566;214-272-B04-B04v-B26
3;PB839;Los Acacios Esq El Cortijo;-33.37824313;-70.68864818;214-272-B04-B04v-B26
3;PB84;Av José MBalmaceda Esq Montt Varas;-33.40318726;-70.70974253;105-109-110-120-408-408e-410-B03-B09-B20-B29
3;PB840;Barón De Juras R Esq Jorge Moya;-33.37887853;-70.68967089;214-272-B04-B04v-B26
3;PB841;Barón De Juras R Esq El Trabajo;-33.38185446;-70.68835252;214-272-B04-B04v-B26
3;PB842;Barón De Juras R Esq Av Las Industrias;-33.38375063;-70.68751845;214-272-B04-B04v-B26
3;PB843;Barón De Juras R Esq Nueva 1;-33.38597574;-70.6863682;214-272-B04-B04v-B26
3;PB844;Barón De Juras R Esq Av Zapadores;-33.38787715;-70.68514714;214-B04-B04v-B26
