paradero;servicio;distancia
PV-45-1;AC_R;13520
PV-54-2;AC_R;13849
P-54-4;AC_R;14186
PV-17-3;AC_R;14540
PV-17-2;AC_R;14751
PV-5-1;AC_R;15244
P-5-2;AC_R;15552
P-5-3;AC_R;15726
PV-60-1;AC_R;15851
PV-61-2;AC_R;16263
PV-61-1;A_I;998
PV-61-3;A_I;1324
PV-92-2;A_I;1705
PV-26-2;A_I;2066
PV-26-1;A_I;2287
PV-17-1;A_I;2617
PV-51-1;A_I;2996
P-51-2;A_I;3166
PV-54-1;A_I;3465
PR-45-2;A_I;3907
PV-32-1;A_I;4202
PV-55-2;A_I;4530
PV-12-1;A_I;4791
PV-12-3;A_I;5112
PV-12-6;A_I;5407
PV-12-10;A_I;5742
PV-12-12;A_I;6258
P-15-10;A_I;6589
PR-15-13;A_I;6788
PR-15-15;A_I;6989
P-15-17;A_I;7154
P-25-6;A_I;7313
P-25-4;A_I;7409
PR-25-2;A_I;7539
PV-25-1;A_I;7679
P-8-3;A_I;7950
P-66-12;A_I;8352
PV-66-10;A_I;8718
PV-66-8;A_I;9034
PV-66-7;A_I;9443
PV-66-5;A_I;9750
PV-87-4;A_I;10197
PV-29-2;A_I;10677
P-29-3;A_I;10876
P-29-5;A_I;11234
P-84-4;A_I;11551
P-84-7;A_I;12002
PV-19-2;A_I;12483
PV-56-2;A_I;12820
PV-9-2;A_I;13157
P-85-2;A_I;13532
P-85-3;A_I;13732
PR-85-4;A_I;14061
P-15-19;A_I;14440
PV-10-5;A_I;14751
P-10-8;A_I;15192
P-25-7;A_I;15688
P-70-1;A_I;17146
P-71-2;A_I;17327
P-71-1;A_I;17564
PV-72-1;A_I;17851
PV-94-1;A_I;18214
PV-94-2;A_I;18528
PR-6-5;A_R;89
PV-91-1;A_R;593
PV-72-2;A_R;1048
PV-48-1;A_R;1423
P-10-7;A_R;1736
P-10-6;A_R;1861
P-10-4;A_R;2257
P-10-3;A_R;2475
P-46-23;A_R;2832
P-46-24;A_R;3016
P-98-4;A_R;3219
P-9-3;A_R;3566
PV-56-1;A_R;3892
PV-19-3;A_R;4238
P-84-8;A_R;4520
PV-84-6;A_R;4817
PV-84-5;A_R;5125
PV-84-3;A_R;5331
PV-29-4;A_R;5822
PV-29-1;A_R;6042
PV-53-1;A_R;6337
PV-87-3;A_R;6631
PV-66-3;A_R;6851
PV-66-6;A_R;7261
PV-66-9;A_R;7676
P-66-11;A_R;8014
P-66-13;A_R;8411
PV-66-14;A_R;8704
PV-66-15;A_R;8914
PR-25-3;A_R;9184
PV-25-5;A_R;9334
P-15-16;A_R;9647
PR-15-14;A_R;9912
P-15-12;A_R;10064
PR-15-11;A_R;10112
P-15-9;A_R;10140
P-15-8;A_R;10279
PV-12-11;A_R;10568
PV-12-9;A_R;10985
PR-12-7;A_R;11226
PV-12-4;A_R;11507
PV-12-2;A_R;11840
PV-55-1;A_R;12078
PV-32-2;A_R;12415
PR-45-3;A_R;12746
PV-45-1;A_R;12932
PV-54-2;A_R;13261
P-54-4;A_R;13599
PV-17-3;A_R;13952
PV-17-2;A_R;14163
PV-5-1;A_R;14656
P-5-2;A_R;14964
P-5-3;A_R;15138
PV-60-1;A_R;15263
PV-61-2;A_R;15675
PV-52-1;A_R;16136
PV-88-15;B_I;435
PV-88-13;B_I;846
PV-88-11;B_I;1148
PV-88-9;B_I;1576
PV-88-7;B_I;2001
PV-88-5;B_I;2418
PV-88-3;B_I;2725
PV-88-1;B_I;3164
P-52-20;B_I;4080
P-52-19;B_I;4258
P-52-16;B_I;4525
P-52-14;B_I;4813
P-52-13;B_I;5044
P-52-11;B_I;5278
P-52-10;B_I;5383
PV-52-6;B_I;5923
P-20-1;B_I;6215
PV-20-4;B_I;6558
PR-23-1;B_I;6943
PR-46-3;B_I;7177
PV-5-4;B_I;7599
PV-47-2;B_I;8080
PV-47-4;B_I;8298
P-47-6;B_I;8635
P-47-9;B_I;9006
PV-47-10;B_I;9313
P-47-13;B_I;9624
P-93-2;B_I;9911
PV-42-1;B_I;10668
P-16-1;B_I;10966
P-16-2;B_I;11051
P-16-3;B_I;11148
P-16-4;B_I;11417
P-98-5;B_I;11574
PR-46-25;B_I;12052
P-46-26;B_I;12212
PR-46-27;B_I;12433
PR-63-2;B_I;12691
P-63-3;B_I;12759
P-63-4;B_I;12908
P-95-2;B_I;13352
P-95-1;B_I;13816
P-83-1;B_I;14074
P-83-3;B_I;14483
PV-73-1;B_R;157
PV-83-2;B_R;521
PV-35-1;B_R;866
PV-89-1;B_R;1232
PV-63-6;B_R;1603
PR-63-5;B_R;1822
PV-63-1;B_R;2100
PR-7-10;B_R;2598
PR-7-9;B_R;2834
P-7-8;B_R;2943
P-7-7;B_R;3199
P-7-6;B_R;3382
P-7-5;B_R;3463
P-93-3;B_R;3796
PV-9-1;B_R;4236
PV-93-1;B_R;4460
P-47-12;B_R;4748
P-47-11;B_R;4986
P-47-7;B_R;5458
PV-47-5;B_R;5724
PV-47-3;B_R;6151
PV-47-1;B_R;6398
P-5-3;B_R;6701
P-5-5;B_R;6777
P-5-6;B_R;7001
PV-46-4;B_R;7122
PV-23-2;B_R;7571
P-20-3;B_R;7864
PV-20-2;B_R;8124
PR-52-7;B_R;8410
P-52-8;B_R;8645
P-52-9;B_R;8951
PR-52-12;B_R;9094
P-52-15;B_R;9629
P-52-17;B_R;9856
P-52-18;B_R;10061
P-52-21;B_R;10301
PV-88-2;B_R;11178
PV-88-4;B_R;11616
PV-88-6;B_R;11926
PV-88-8;B_R;12340
PV-88-10;B_R;12767
PV-88-12;B_R;13194
PV-88-14;B_R;13500
PV-88-16;B_R;13905
PV-69-1;C_I;960
PV-69-3;C_I;1233
PV-61-3;C_I;1599
PV-92-2;C_I;1980
PV-26-2;C_I;2342
PV-26-1;C_I;2562
PV-17-1;C_I;2893
PV-51-1;C_I;3271
P-51-2;C_I;3442
PV-54-1;C_I;3740
PR-45-2;C_I;4182
PV-32-1;C_I;4478
PV-43-2;C_I;4910
PV-43-5;C_I;5236
PV-43-6;C_I;5458
PV-53-3;C_I;5804
P-93-2;C_I;6189
PV-34-2;C_I;6404
P-85-2;C_I;6805
P-85-3;C_I;7005
PR-85-4;C_I;7334
P-16-4;C_I;7604
PR-16-5;C_I;7745
PV-14-2;C_I;8165
PV-59-3;C_I;8576
PV-59-6;C_I;8933
PV-59-9;C_I;9349
PV-59-11;C_I;9827
PV-59-14;C_I;10157
PV-59-17;C_I;10543
PV-59-19;C_I;10771
PV-57-5;C_I;12473
P-57-2;C_I;12907
PV-75-1;C_I;13222
P-79-9;C_I;13410
P-79-8;C_I;13519
P-79-5;C_I;13718
P-79-3;C_I;13963
P-79-2;C_I;14172
P-64-1;C_I;14360
PR-64-2;C_R;82
PR-79-1;C_R;356
PR-79-4;C_R;668
P-79-6;C_R;876
PR-79-7;C_R;998
PR-79-10;C_R;1201
PV-57-1;C_R;1479
PV-57-3;C_R;1884
PV-57-4;C_R;2046
PV-57-6;C_R;2375
PV-59-18;C_R;3827
PV-59-16;C_R;4089
PV-59-15;C_R;4299
P-59-13;C_R;4631
PV-59-10;C_R;4977
PV-59-8;C_R;5310
PV-59-7;C_R;5634
PV-59-4;C_R;5904
P-59-2;C_R;6194
PV-14-1;C_R;6471
PV-15-20;C_R;6685
PV-36-3;C_R;6988
PV-36-2;C_R;7097
PR-7-10;C_R;7596
PR-7-9;C_R;7833
P-7-8;C_R;7942
P-7-7;C_R;8197
PV-10-2;C_R;8422
PV-10-1;C_R;8645
PV-34-1;C_R;9125
PV-93-1;C_R;9346
PV-53-4;C_R;9619
PV-43-7;C_R;9961
PV-43-4;C_R;10296
PV-43-3;C_R;10526
PV-43-1;C_R;10853
PV-32-2;C_R;10949
PR-45-3;C_R;11280
PV-45-1;C_R;11467
PV-54-2;C_R;11795
P-54-4;C_R;12133
PV-17-3;C_R;12486
PV-17-2;C_R;12697
PV-5-1;C_R;13190
P-5-2;C_R;13499
P-5-3;C_R;13672
PV-60-1;C_R;13797
PV-61-2;C_R;14209
PV-69-2;C_R;14578
PV-52-1;C_R;14945
PV-88-15;D_I;435
PV-88-13;D_I;846
PV-88-11;D_I;1148
PV-88-9;D_I;1576
PV-88-7;D_I;2001
PV-88-5;D_I;2418
PV-88-3;D_I;2725
PV-88-1;D_I;3164
P-52-20;D_I;4080
P-52-19;D_I;4258
P-52-16;D_I;4525
P-52-14;D_I;4813
P-52-13;D_I;5044
P-52-11;D_I;5278
P-52-10;D_I;5383
PV-52-6;D_I;5923
PV-52-4;D_I;6226
PV-39-2;D_I;6606
PR-23-1;D_I;6943
PR-46-3;D_I;7178
P-46-5;D_I;7478
PR-46-7;D_I;7663
PR-46-9;D_I;7770
P-46-12;D_I;8175
P-46-13;D_I;8280
PR-46-15;D_I;8433
P-46-16;D_I;8623
P-46-18;D_I;8725
P-46-19;D_I;8880
P-46-21;D_I;9009
PV-46-22;D_I;9225
PV-42-1;D_I;9603
P-16-1;D_I;9901
P-16-2;D_I;9986
P-16-3;D_I;10083
P-16-4;D_I;10353
P-98-5;D_I;10509
PR-46-25;D_I;10988
P-46-26;D_I;11147
PR-46-27;D_I;11368
PR-63-2;D_I;11626
P-63-3;D_I;11694
P-63-4;D_I;11844
PV-63-7;D_I;12171
PR-63-10;D_I;12556
P-63-11;D_R;172
P-63-9;D_R;328
PR-63-8;D_R;640
PR-63-5;D_R;987
PV-63-1;D_R;1266
PR-7-10;D_R;1763
PR-7-9;D_R;2000
P-7-8;D_R;2109
P-7-7;D_R;2364
P-7-6;D_R;2548
P-7-5;D_R;2628
P-93-3;D_R;2961
PV-46-20;D_R;3331
P-46-17;D_R;3694
P-46-14;D_R;3916
P-46-11;D_R;4233
PR-46-10;D_R;4467
PR-46-8;D_R;4661
PV-46-6;D_R;4787
PV-46-4;D_R;5086
P-39-5;D_R;5455
PR-39-3;D_R;5509
PV-39-1;D_R;5822
PR-52-5;D_R;6241
PR-52-7;D_R;6382
P-52-8;D_R;6617
P-52-9;D_R;6923
PR-52-12;D_R;7067
P-52-15;D_R;7601
P-52-17;D_R;7828
P-52-18;D_R;8033
P-52-21;D_R;8273
PV-88-2;D_R;9150
PV-88-4;D_R;9588
PV-88-6;D_R;9898
PV-88-8;D_R;10313
PV-88-10;D_R;10739
PV-88-12;D_R;11166
PV-88-14;D_R;11473
PV-88-16;D_R;11877
PV-88-15;E_I;435
PV-88-13;E_I;846
PV-88-11;E_I;1148
PV-88-9;E_I;1576
PV-88-7;E_I;2001
PV-88-5;E_I;2418
PV-88-3;E_I;2725
PV-88-1;E_I;3164
P-52-20;E_I;4080
P-52-19;E_I;4258
P-52-16;E_I;4525
P-52-14;E_I;4813
P-52-13;E_I;5044
P-52-11;E_I;5278
P-52-10;E_I;5383
PV-52-6;E_I;5923
PV-52-4;E_I;6226
PV-39-2;E_I;6606
PV-39-4;E_I;6825
PV-39-7;E_I;7306
PV-39-9;E_I;7626
PV-90-1;E_I;7984
PV-90-3;E_I;8300
P-15-10;E_I;8527
PR-15-13;E_I;8726
PR-15-15;E_I;8927
P-15-17;E_I;9092
P-25-6;E_I;9251
P-25-4;E_I;9347
PR-25-2;E_I;9476
PV-25-1;E_I;9617
PV-93-4;E_I;10096
P-16-1;E_I;10402
P-10-3;E_I;10530
P-46-23;E_I;10887
P-46-24;E_I;11071
PV-38-2;E_I;11316
PV-84-10;E_I;11778
PV-19-2;E_I;12123
PV-19-5;E_I;12457
PV-27-1;E_I;12769
PV-62-2;E_I;13126
P-62-3;E_I;13382
PV-62-5;E_I;13616
PV-62-7;E_I;14070
PV-73-1;E_R;157
P-62-6;E_R;426
P-62-4;E_R;982
P-62-1;E_R;1342
PV-4-1;E_R;1650
PV-19-5;E_R;1997
PV-19-1;E_R;2450
P-85-1;E_R;2940
P-85-2;E_R;3219
P-85-3;E_R;3419
P-7-7;E_R;3758
P-7-6;E_R;3942
P-7-5;E_R;4022
PV-7-2;E_R;4332
PR-25-3;E_R;4745
PV-25-5;E_R;4895
P-15-16;E_R;5209
PR-15-14;E_R;5473
P-15-12;E_R;5625
PR-15-11;E_R;5674
P-15-9;E_R;5702
PV-90-2;E_R;6449
PV-7-1;E_R;6795
PV-39-8;E_R;7152
PV-39-6;E_R;7490
P-39-5;E_R;7673
PR-39-3;E_R;7728
PV-39-1;E_R;8041
PV-82-2;E_R;8603
P-82-3;E_R;8870
P-52-9;E_R;9204
PR-52-12;E_R;9347
P-52-15;E_R;9881
P-52-17;E_R;10109
P-52-18;E_R;10314
P-52-21;E_R;10554
PV-88-2;E_R;11431
PV-88-4;E_R;11869
PV-88-6;E_R;12179
PV-88-8;E_R;12593
PV-88-10;E_R;13020
PV-88-12;E_R;13447
PV-88-14;E_R;13753
PV-88-16;E_R;14158
P-46-1;F_I;826
PR-46-2;F_I;972
PR-46-3;F_I;1336
P-46-5;F_I;1636
PR-46-7;F_I;1821
PV-54-5;F_I;2154
PV-54-3;F_I;2474
PV-54-1;F_I;2781
PR-45-2;F_I;3223
PV-32-1;F_I;3518
PV-12-1;F_I;4101
PV-12-3;F_I;4422
PV-12-6;F_I;4717
P-46-12;F_I;5035
P-46-13;F_I;5140
PR-46-15;F_I;5293
P-46-16;F_I;5483
P-46-18;F_I;5585
P-66-12;F_I;5943
PV-66-10;F_I;6309
PV-66-8;F_I;6625
PV-66-7;F_I;7034
PV-66-5;F_I;7340
P-80-1;F_I;7490
P-80-2;F_I;7779
PV-80-5;F_I;8115
PV-84-1;F_I;8682
PV-98-1;F_I;8950
PV-98-3;F_I;9254
P-84-4;F_I;9584
P-84-7;F_I;10035
P-84-9;F_I;10296
P-47-14;F_I;10420
P-85-1;F_I;10610
P-85-2;F_I;10889
P-85-3;F_I;11088
P-7-7;F_I;11428
P-7-6;F_I;11612
P-7-5;F_I;11692
PV-7-2;F_I;12001
PR-25-3;F_I;12415
PV-25-5;F_I;12565
P-15-16;F_I;12878
PR-15-14;F_I;13143
P-15-12;F_I;13295
PR-15-11;F_I;13343
P-15-9;F_I;13371
P-15-8;F_I;13510
PV-15-4;F_I;14358
PV-15-2;F_I;14693
P-52-9;F_I;15175
PR-52-12;F_I;15319
P-52-15;F_I;15853
P-52-17;F_I;16080
P-52-18;F_I;16285
P-52-19;F_R;314
P-52-16;F_R;582
P-52-14;F_R;870
P-52-13;F_R;1101
P-52-11;F_R;1335
P-52-10;F_R;1440
PV-15-1;F_R;1727
PV-15-3;F_R;2067
PV-15-5;F_R;2515
PV-15-7;F_R;2844
P-15-10;F_R;3274
PR-15-13;F_R;3474
PR-15-15;F_R;3675
P-15-17;F_R;3840
P-25-6;F_R;3999
P-25-4;F_R;4095
PR-25-2;F_R;4224
PV-25-1;F_R;4365
PV-7-4;F_R;4834
P-16-1;F_R;5150
P-10-3;F_R;5278
PV-10-2;F_R;5431
P-46-23;F_R;5635
P-46-24;F_R;5819
PV-38-1;F_R;6067
PV-84-10;F_R;6526
P-84-8;F_R;6648
PV-84-6;F_R;6945
PV-84-5;F_R;7254
PV-98-2;F_R;7625
PV-86-1;F_R;8092
PV-84-2;F_R;8397
PV-80-5;F_R;8764
PV-80-3;F_R;9092
PV-66-4;F_R;9528
PV-66-6;F_R;9832
PV-66-9;F_R;10248
P-66-11;F_R;10586
P-66-13;F_R;10982
P-46-17;F_R;11427
P-46-14;F_R;11650
PV-11-5;F_R;12130
PV-12-4;F_R;12410
PV-12-2;F_R;12744
PV-49-1;F_R;13043
PR-45-3;F_R;13643
PV-45-1;F_R;13830
PV-54-2;F_R;14159
P-54-4;F_R;14496
PV-54-6;F_R;14910
PV-11-4;F_R;15221
PV-11-3;F_R;15437
PV-11-2;F_R;15886
PV-11-1;F_R;16111
PV-88-15;M_I;435
PV-88-13;M_I;846
PV-88-11;M_I;1148
PV-88-9;M_I;1576
PV-88-7;M_I;2001
PV-88-5;M_I;2418
PV-88-3;M_I;2725
PV-88-1;M_I;3164
P-52-20;M_I;4080
P-52-19;M_I;4258
P-52-16;M_I;4525
P-52-14;M_I;4813
P-52-13;M_I;5044
P-52-11;M_I;5278
P-52-10;M_I;5383
PV-52-6;M_I;5923
PV-52-4;M_I;6226
PR-52-3;M_I;6525
PV-61-1;M_I;6888
PV-61-3;M_I;7214
P-5-5;M_I;7657
P-5-6;M_I;7880
P-46-5;M_I;8206
PR-46-7;M_I;8392
PV-18-1;M_I;8756
PV-12-8;M_I;9179
PV-12-12;M_I;9697
P-15-10;M_I;10028
PR-15-13;M_I;10228
PR-15-15;M_I;10429
P-15-17;M_I;10594
P-25-6;M_I;10753
P-25-4;M_I;10849
PR-25-2;M_I;10978
PV-25-1;M_I;11119
PV-93-4;M_I;11598
P-16-1;M_I;11904
P-10-3;M_I;12032
P-46-23;M_I;12389
P-46-24;M_I;12573
PR-46-25;M_I;12959
P-46-26;M_I;13118
PR-46-27;M_I;13340
PR-81-2;M_I;13851
P-81-1;M_I;13966
PV-47-16;M_I;14306
PV-47-18;M_I;14637
PV-47-20;M_I;15075
PV-73-1;M_R;4
PV-24-1;M_R;481
PV-47-19;M_R;825
PV-47-17;M_R;1278
PV-96-1;M_R;1585
PV-36-1;M_R;2048
PR-7-10;M_R;2547
PR-7-9;M_R;2783
P-7-8;M_R;2892
P-7-7;M_R;3148
P-7-6;M_R;3331
P-7-5;M_R;3412
PV-7-2;M_R;3721
PR-25-3;M_R;4135
P-15-16;M_R;4598
PR-15-14;M_R;4863
P-15-12;M_R;5014
PR-15-11;M_R;5063
P-15-9;M_R;5091
P-15-8;M_R;5230
PV-12-11;M_R;5519
PV-12-9;M_R;5936
PR-12-7;M_R;6177
PR-46-10;M_R;6253
PR-46-8;M_R;6447
PV-46-6;M_R;6573
PV-5-7;M_R;6934
PV-92-1;M_R;7331
PV-61-2;M_R;7743
PV-52-2;M_R;8235
P-82-1;M_R;8510
PV-82-2;M_R;8909
P-82-3;M_R;9176
P-52-9;M_R;9510
PR-52-12;M_R;9653
P-52-15;M_R;10187
P-52-17;M_R;10414
P-52-18;M_R;10619
P-52-21;M_R;10860
PV-88-2;M_R;11737
PV-88-4;M_R;12175
PV-88-6;M_R;12485
PV-88-8;M_R;12899
PV-88-10;M_R;13325
PV-88-12;M_R;13753
PV-88-14;M_R;14059
PV-88-16;M_R;14464
PV-69-1;T_I;960
PV-28-2;T_I;1214
PV-61-3;T_I;1498
PV-92-2;T_I;1879
P-5-5;T_I;1941
PV-33-2;T_I;2321
PV-33-4;T_I;2549
PV-12-6;T_I;2873
P-46-12;T_I;3191
P-32-5;T_I;3354
PV-32-4;T_I;3648
PV-32-2;T_I;4053
P-44-2;T_I;4360
PV-44-4;T_I;4770
P-44-6;T_I;5027
PV-97-8;T_I;5339
P-97-6;T_I;5603
PV-97-4;T_I;5853
PV-29-2;T_I;6301
P-76-1;T_I;6719
P-76-3;T_I;7046
P-76-6;T_I;7306
P-76-7;T_I;7504
P-76-9;T_I;7706
PV-76-11;T_I;7963
PV-74-3;T_I;8360
PV-47-15;T_I;8672
PV-27-3;T_I;8868
PV-27-5;T_I;9165
PV-77-1;T_I;9569
PR-7-9;T_I;9813
P-7-8;T_I;9922
PR-85-4;T_I;10167
P-15-19;T_I;10546
P-15-16;T_I;11288
PR-15-14;T_I;11553
P-15-12;T_I;11705
PR-15-11;T_I;11753
P-15-9;T_I;11781
P-15-8;T_I;11920
PV-6-2;T_I;12182
PV-6-4;T_I;12399
PV-6-6;T_I;12708
PV-6-7;T_I;13012
PV-58-1;T_I;13470
PV-37-1;T_I;13635
P-52-21;T_I;13923
PV-6-9;T_R;333
PV-6-8;T_R;531
PR-6-5;T_R;882
PV-6-3;T_R;1177
PV-6-1;T_R;1487
P-15-10;T_R;2086
PR-15-13;T_R;2285
PR-15-15;T_R;2486
P-15-17;T_R;2651
PR-15-18;T_R;2985
P-10-4;T_R;3229
P-10-3;T_R;3446
PV-10-2;T_R;3599
P-46-23;T_R;3804
P-46-24;T_R;3988
PR-46-25;T_R;4373
PV-27-4;T_R;4712
PV-27-2;T_R;4950
PV-74-4;T_R;5269
PV-74-2;T_R;5577
PV-74-1;T_R;5804
P-76-10;T_R;6023
PV-76-8;T_R;6292
PV-76-5;T_R;6497
P-76-4;T_R;6716
P-76-2;T_R;6988
PV-53-2;T_R;7211
PV-53-1;T_R;7729
PV-97-5;T_R;8047
PV-97-7;T_R;8355
PV-97-9;T_R;8665
P-44-5;T_R;8785
P-44-3;T_R;9096
P-44-1;T_R;9521
PV-32-1;T_R;9651
PV-32-3;T_R;10096
PV-11-6;T_R;10482
PV-11-5;T_R;10738
PV-12-4;T_R;11017
PV-33-2;T_R;11376
PV-33-1;T_R;11484
PV-5-4;T_R;11785
PV-60-1;T_R;11895
PV-61-2;T_R;12306
PV-28-1;T_R;12611
PV-52-1;T_R;12942
PV-88-15;X_I;435
PV-88-13;X_I;846
PV-88-11;X_I;1148
PV-88-9;X_I;1576
PV-88-7;X_I;2001
PV-88-5;X_I;2418
PV-88-3;X_I;2725
PV-88-1;X_I;3164
P-52-20;X_I;4080
P-52-19;X_I;4258
P-52-16;X_I;4525
P-52-14;X_I;4813
P-52-13;X_I;5044
P-52-11;X_I;5278
P-52-10;X_I;5383
PV-52-6;X_I;5900
PV-22-1;X_I;6338
PR-20-6;X_I;6685
PV-13-3;X_I;6958
PV-15-6;X_I;7303
PV-15-7;X_I;7411
P-15-10;X_I;7841
PR-15-13;X_I;8040
PR-15-15;X_I;8241
P-15-17;X_I;8406
PR-15-18;X_I;8740
P-10-4;X_I;8996
P-16-2;X_I;9171
P-16-3;X_I;9268
P-16-4;X_I;9538
PR-16-5;X_I;9679
PV-16-6;X_I;10042
PV-7-11;X_I;10370
PV-7-12;X_I;10809
PV-1-1;X_I;11185
P-78-2;X_I;11512
P-78-1;X_I;11719
PR-63-10;X_I;11970
PR-64-2;X_I;13926
PR-79-1;X_I;14200
PR-79-4;X_I;14512
P-79-6;X_I;14720
PR-79-7;X_I;14841
PR-79-10;X_I;15045
PR-79-12;X_I;15391
PV-57-3;X_I;15695
PV-57-4;X_I;15856
PV-57-6;X_I;16185
P-3-1;X_R;324
P-40-1;X_R;449
P-79-11;X_R;839
P-79-9;X_R;1076
P-79-8;X_R;1185
P-79-5;X_R;1384
P-79-3;X_R;1629
P-79-2;X_R;1838
P-64-1;X_R;2026
PR-2-1;X_R;2596
P-63-11;X_R;3958
P-63-9;X_R;4115
PV-78-3;X_R;4547
PV-1-2;X_R;4771
PV-7-13;X_R;5195
PR-63-5;X_R;5486
PV-63-1;X_R;5764
PR-7-10;X_R;6262
PR-7-9;X_R;6498
P-7-8;X_R;6608
P-7-7;X_R;6863
P-7-6;X_R;7047
P-7-5;X_R;7127
PV-7-2;X_R;7436
PR-25-3;X_R;7850
PV-25-5;X_R;8000
P-15-16;X_R;8313
PR-15-14;X_R;8578
P-15-12;X_R;8730
PR-15-11;X_R;8778
P-15-9;X_R;8806
P-15-8;X_R;8945
PV-13-5;X_R;9426
PV-20-7;X_R;9804
PV-20-5;X_R;10019
PV-21-1;X_R;10484
P-52-8;X_R;10946
P-52-9;X_R;11252
PR-52-12;X_R;11395
P-52-15;X_R;11930
P-52-17;X_R;12157
P-52-18;X_R;12362
P-52-21;X_R;12602
PV-88-2;X_R;13479
PV-88-4;X_R;13917
PV-88-6;X_R;14227
PV-88-8;X_R;14641
PV-88-10;X_R;15068
PV-88-12;X_R;15495
PV-88-14;X_R;15801
PV-88-16;X_R;16206
PV-61-1;Z_I;1044
PV-61-3;Z_I;1370
PV-92-2;Z_I;1751
P-5-5;Z_I;1812
PV-33-2;Z_I;2192
PV-54-6;Z_I;2477
PR-46-8;Z_I;2737
PV-13-2;Z_I;3078
PV-13-3;Z_I;3398
PV-15-6;Z_I;3788
PV-15-7;Z_I;3896
P-15-10;Z_I;4326
PR-15-13;Z_I;4525
PR-15-15;Z_I;4726
P-15-17;Z_I;4891
P-25-6;Z_I;5050
P-25-4;Z_I;5146
PR-25-2;Z_I;5276
PV-25-1;Z_I;5416
P-8-3;Z_I;5682
PV-11-7;Z_I;5894
PV-50-10;Z_I;6235
PV-50-8;Z_I;6529
PV-50-6;Z_I;6865
PV-45-4;Z_I;7254
PV-30-2;Z_I;7539
PV-50-3;Z_I;7940
PV-50-1;Z_I;8256
PV-41-1;Z_I;8612
PV-87-2;Z_I;8792
PV-8-1;Z_I;9158
PV-66-1;Z_I;9489
PV-97-2;Z_I;9744
PV-97-5;Z_I;10157
PV-97-7;Z_I;10465
PV-97-9;Z_I;10774
P-97-12;Z_I;11114
PV-97-14;Z_I;11494
P-46-21;Z_I;11826
PV-46-22;Z_I;12041
PV-42-1;Z_I;12420
P-16-1;Z_I;12718
P-16-2;Z_I;12802
P-16-3;Z_I;12900
P-16-4;Z_I;13169
PR-16-5;Z_I;13310
PV-67-1;Z_I;13669
PR-7-10;Z_R;202
PR-7-9;Z_R;438
P-7-8;Z_R;547
