stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
95501,,Enrique Mac Iver - Sur / Cacique Conoepan,,-38.76344162,-72.60245042,,,0,,,0
95502,,Villa Alegre - Oeste / Almirante Barroso,,-38.75848016,-72.59572514,,,0,,,0
95773,,Juan Pablo/ Galilea,,-38.87220166,-72.39738922,,,0,,,0
95772,,S459_2 / Juan Pablo II,,-38.86973557,-72.39555624,,,0,,,0
95770,,General Mackenna - Este / Pedro Leon Gallo,,-38.7463141,-72.58829043,,,0,,,0
95777,,S459_7 / Los Copihues,,-38.8709768,-72.38689127,,,0,,,0
95776,,Los Olivos / Los Boldos,,-38.87302576,-72.39346277,,,0,,,0
95775,,S459_5 / Los Olivos,,-38.87384771,-72.39506341,,,0,,,0
95774,,S459_4 / Ilusión,,-38.87421056,-72.39727234,,,0,,,0
95779,,Huichahue / S-51_Sur_9,,-38.81670726,-72.54695239,,,0,,,0
95778,,S-51/ Sur 2,,-38.85021865,-72.44803887,,,0,,,0
95760,,Guido Beck De Ramberga - Oeste,,-38.75490062,-72.59277468,,,0,,,0
95762,,Huichahue_Norte / Camino El Sauce,,-38.7735109,-72.58448509,,,0,,,0
95761,,Huichahue_Sur / Camino El Sauce,,-38.77383177,-72.58432392,,,0,,,0
95764,,Huichabue / Metrenco,,-38.77840083,-72.58094504,,,0,,,0
95763,,Huichahue / Ruta 5,,-38.77665572,-72.58235543,,,0,,,0
95766,,Huichahue / S51 - Norte_19,,-38.77933659,-72.57982863,,,0,,,0
95765,,Huichahue / S51 - Sur_20,,-38.77996294,-72.57943915,,,0,,,0
95768,,Huichahue / S51 - Norte_17,,-38.78095023,-72.57823125,,,0,,,0
95767,,Huichahue / S51 - Sur_18,,-38.78145604,-72.57793188,,,0,,,0
95769,,General Mackenna - Oeste / El Remanso,,-38.74662758,-72.58849261,,,0,,,0
96265,,Los Alerces / Gabriela Mistral - Sur 2,,-38.67904203,-72.5044546,,,0,,,0
96266,,Los Alerces / Los Robles,,-38.68006175,-72.50551408,,,0,,,0
96267,,Libertad / Las Lilas,,-38.68110658,-72.50546555,,,0,,,0
96268,,Roble Viejo / Calafquén,,-38.68251989,-72.50429635,,,0,,,0
96269,,Laguna Quepe / Volcán Llaima,,-38.68318571,-72.50368213,,,0,,,0
96274,,Pumalal / Cancha Futbol Cajón,,-38.68142692,-72.50810752,,,0,,,0
96275,,Los Alerces / Los Coigues,,-38.68034232,-72.50561574,,,0,,,0
96272,,Arturo Prat - Las Rosas,,-38.68272508,-72.50849937,,,0,,,0
96273,,Arturo Prat - Las Raices,,-38.68161118,-72.50948107,,,0,,,0
96276,,Galvarino / Caupolicán,,-38.6766738,-72.50278895,,,0,,,0
96271,,Arturo Prat / Álamos,,-38.68410906,-72.50477915,,,0,,,0
96270,,Codinhue / curaco,,-38.68402322,-72.50286137,,,0,,,0
96283,,S-40/ 4 Oriente,,-38.76599448,-72.74877408,,,0,,,0
96287,,Gral Carrera / Eduardo Rodriguez,,-38.74585408,-72.59907732,,,0,,,0
96288,,Gral Carrera / Imperial,,-38.74414913,-72.59865914,,,0,,,0
96289,,Bernardo Ohiggins / Arturo Prat,,-38.74352363,-72.5922806,,,0,,,0
96280,,Colegio Cumbres,,-38.76821754,-72.7579982,,,0,,,0
96282,,S-40/ Dos Oriente,,-38.76649431,-72.75103251,,,0,,,0
96281,,S-40/ Dos Poniente,,-38.76763616,-72.75489757,,,0,,,0
95170,,Cristobal Colon / Pedro De Valdivia,,-38.721799,-72.61846434,,,0,,,0
95171,,Pedro De Valdivia / Puelo,,-38.72044432,-72.61909806,,,0,,,0
95598,,Barros Arana / David Perry,,-38.73269127,-72.57420858,,,0,,,0
95599,,Barros Arana / Vicente Perez Rosales - Oriente,,-38.72660352,-72.56483612,,,0,,,0
95594,,Barros Arana / Vicente Perez Rosales - Poniente,,-38.72659817,-72.56497604,,,0,,,0
95595,,Barros Arana / Pedro Cartes - Poniente,,-38.72600239,-72.56404082,,,0,,,0
96299,,"S-20/ km 2,7",,-38.69512758,-72.6605911,,,0,,,0
95596,,Barros Arana / Francisco Bilbao - Sur,,-38.73360145,-72.57602401,,,0,,,0
96298,,s -20 / Cementerio Parque,,-38.69241864,-72.66606817,,,0,,,0
95597,,Barros Arana / Tucapel,,-38.73119635,-72.57248406,,,0,,,0
95590,,Barros Arana / 3 Norte - Poniente,,-38.72406192,-72.56113401,,,0,,,0
96296,,Vilumilla / Pifilca,,-38.76998674,-72.59236107,,,0,,,0
95591,,Barros Arana / Melinka - Poniente,,-38.72499796,-72.56237917,,,0,,,0
96295,,Paimenilla / Luncopechon,,-38.76885329,-72.59182999,,,0,,,0
95592,,Barros Arana / Valparaiso,,-38.72834717,-72.56796787,,,0,,,0
96294,,Ailacara / Huaba,,-38.76804606,-72.59370217,,,0,,,0
95593,,Barros Arana / Pedro Cartes - Oriente,,-38.72602166,-72.5638984,,,0,,,0
96292,,Francisco Huenchumilla 2,,-38.68693136,-72.65566145,,,0,,,0
96293,,S - 304 / Manzanal,,-38.68520408,-72.65559146,,,0,,,0
96290,,"Francisco Huenchumilla km 1,1 / Pasaje Manzanar",,-38.68986243,-72.65564242,,,0,,,0
96291,,Francisco Huenchumilla 3,,-38.68920295,-72.65396629,,,0,,,0
95177,,Pedro De Valdivia - Norte / Terminal,,-38.71322922,-72.63269813,,,0,,,0
95176,,Pedro De Valdivia / Mallin - Norte,,-38.71473767,-72.63092834,,,0,,,0
95179,,Pedro De Valdivia / La Catedral - Sur,,-38.7107378,-72.63564571,,,0,,,0
95178,,Pedro De Valdivia / Trayen,,-38.71232894,-72.63375385,,,0,,,0
95173,,Pedro De Valdivia / Trabuco - Norte,,-38.71811737,-72.62273876,,,0,,,0
95172,,Pedro De Valdivia / Chivilcan,,-38.71866831,-72.62042345,,,0,,,0
95175,,Pedro De Valdivia / Charana - Norte,,-38.7158456,-72.62894657,,,0,,,0
95174,,Pedro De Valdivia / Camina,,-38.71679392,-72.627121,,,0,,,0
95160,,Bernardo Ohiggins / Sta Margarita,,-38.74119942,-72.60750869,,,0,,,0
95589,,Barros Arana / 5 Norte - Poniente,,-38.72299821,-72.5602697,,,0,,,0
95587,,Barros Arana / 10 Norte,,-38.71999767,-72.55812296,,,0,,,0
95588,,Barros Arana / 7 Norte,,-38.72193357,-72.55956391,,,0,,,0
95586,,Barros Arana / 6 Oriente,,-38.72116721,-72.558935,,,0,,,0
95583,,Barros Arana / 12 Norte,,-38.71886806,-72.55739274,,,0,,,0
95584,,Barros Arana / 9 Norte,,-38.72058153,-72.55861579,,,0,,,0
95581,,Cacique Lemunao / Cacique Melivilu - Poniente,,-38.71498869,-72.55967323,,,0,,,0
95582,,Cacique Lemunao / Cacique Colipan - Norte,,-38.71584381,-72.56121294,,,0,,,0
95580,,Cacique Lemunao / Cacique Melivilu - Oriente,,-38.71501418,-72.55959013,,,0,,,0
95169,,Cristobal Colon - Norte / Yumbel,,-38.72238999,-72.61600746,,,0,,,0
95168,,Recreo - Poniente / Cristobal Colón,,-38.72224656,-72.61436496,,,0,,,0
95167,,Recreo / Regidor Francisco Poblete - Poniente,,-38.72060316,-72.61336655,,,0,,,0
95166,,Regidor Francisco Poblete / Traiguen,,-38.72144798,-72.61166003,,,0,,,0
95165,,San Fernando / Canete,,-38.72296502,-72.61166318,,,0,,,0
95164,,San Fernando / Talcahuano,,-38.72497761,-72.61259856,,,0,,,0
95163,,Cristobal Colon - Sur / Yumbel,,-38.72250215,-72.61589712,,,0,,,0
95162,,Recreo - Oriente / Cristobal Colón,,-38.72209388,-72.61421424,,,0,,,0
95161,,Bernardo Ohiggins / Dreves,,-38.74163084,-72.60462676,,,0,,,0
95577,,Rudencio Ortega / Ecuador,,-38.72224484,-72.57107491,,,0,,,0
95579,,S - 215 / Bandera - Oriente,,-38.71585982,-72.55497144,,,0,,,0
95190,,"S - 258 - Oriente km 0,87 / Fco Huenchumilla",,-38.69077223,-72.65691421,,,0,,,0
95192,,"S - 258 - Poniente / Km 0,14",,-38.69692957,-72.65486418,,,0,,,0
95193,,"S - 258 - Poniente / Km 0,61",,-38.69279696,-72.65653183,,,0,,,0
95570,,Alexandro Urrutia / Gabriela Mistral,,-38.67782334,-72.50550156,,,0,,,0
95571,,S-31 / Terminal,,-38.67674608,-72.50617843,,,0,,,0
95573,,B Urrutia / Patzke - Poniente,,-38.73234341,-72.57759984,,,0,,,0
95574,,Manuel Antonio Matta / Patzke,,-38.73229434,-72.58059986,,,0,,,0
95575,,Manuel Antonio Matta / Caulin,,-38.72888657,-72.57975918,,,0,,,0
95195,,Camila / Lluta,,-38.71235729,-72.62529629,,,0,,,0
95194,,Camila - Poniente / tacora,,-38.71530239,-72.6264643,,,0,,,0
95197,,Javiera Carrera / Las Vinas - Poniente,,-38.71919676,-72.62401515,,,0,,,0
95196,,Camila / Caquena,,-38.71638252,-72.62672487,,,0,,,0
95199,,Juan Canuillan / Cordillera - Sur,,-38.72382734,-72.62436979,,,0,,,0
95198,,Javiera Carrera / Uno Sur,,-38.72255925,-72.62503191,,,0,,,0
95567,,Bernardo Ohiggins / Galvarino,,-38.67752201,-72.50350426,,,0,,,0
95568,,Los Alerces / Gabriela Mistral - Sur,,-38.67909774,-72.50434708,,,0,,,0
95181,,"S-20/ km 0,7",,-38.70529424,-72.64352377,,,0,,,0
95182,,S-20/ km 1,,-38.70430366,-72.64569199,,,0,,,0
95569,,Los Alerces / Gabriela Mistral - Norte,,-38.67868797,-72.50449423,,,0,,,0
95180,,"S-20/ km 1,1",,-38.70371367,-72.64780791,,,0,,,0
95563,,Gabriela Mistral / S-31,,-38.67748318,-72.50650691,,,0,,,0
95564,,Gabriela Mistral / Alexandro Urrutia,,-38.67764564,-72.50597417,,,0,,,0
95186,,"S-20/ km 1,8",,-38.69919384,-72.65209965,,,0,,,0
95185,,"S-20/ km 1,6",,-38.70024901,-72.65010204,,,0,,,0
95184,,"S-20/ km 1,4",,-38.7022148,-72.64935705,,,0,,,0
95183,,"S-20/ km 1,1",,-38.70351391,-72.64783914,,,0,,,0
95189,,"S - 258 - Oriente / Km 0,39",,-38.69493322,-72.6555345,,,0,,,0
95188,,"El Molino / Km 2,0",,-38.69796396,-72.65389724,,,0,,,0
95187,,"S - 258 Oriente / KM 0,14",,-38.69657984,-72.65488228,,,0,,,0
95268,,Uruguay / Montevideo - Poniente,,-38.74861826,-72.61811677,,,0,,,0
95269,,Uruguay / Montevideo - Oriente,,-38.748576,-72.61799648,,,0,,,0
95264,,Pablo Neruda / Hochstetter,,-38.74116656,-72.61841894,,,0,,,0
95265,,Pablo Neruda / Uruguay,,-38.74163268,-72.61626731,,,0,,,0
95266,,Uruguay / Arauco,,-38.74306972,-72.61619224,,,0,,,0
95267,,Uruguay / Imperial,,-38.74473711,-72.6167571,,,0,,,0
95260,,Tiburcio Saavedra / Nacional Huerquehue,,-38.74517766,-72.62863278,,,0,,,0
95262,,Pablo Neruda / Lago Huilipilun,,-38.73897998,-72.62752156,,,0,,,0
95263,,Teatro Municipal Temuco,,-38.74015468,-72.62272893,,,0,,,0
95463,,Huichahue_Oeste / Martin Alonqueo,,-38.77022403,-72.5868999,,,0,,,0
95462,,"S-51/ Km 38,4",,-38.83146822,-72.52876888,,,0,,,0
95465,,S-51 / Escuela Pehuen,,-38.82188165,-72.54037876,,,0,,,0
95464,,S-51 / Escuela Pehuen,,-38.82197425,-72.5404638,,,0,,,0
95460,,S - 40 / Los Urbanistas - Norte,,-38.75701168,-72.66180143,,,0,,,0
95467,,Roble Huacho,,-38.82341196,-72.53840047,,,0,,,0
95466,,Villa Alegre - Sur / Cacique Conoepan,,-38.76271276,-72.6047481,,,0,,,0
95469,,Metrenco/ Cayahue,,-38.77756958,-72.58144636,,,0,,,0
95468,,Huichahue / S51 - Este_13,,-38.79925064,-72.56671461,,,0,,,0
95279,,Inglaterra / Hochsteller,,-38.73131546,-72.61219488,,,0,,,0
95278,,Manuel Rodriguez / Trizano,,-38.73368539,-72.60643959,,,0,,,0
95275,,Manuel Rodriguez / Gral Pinto Puelma,,-38.73410304,-72.60407728,,,0,,,0
95276,,Pedro De Valdivia / Francia - Norte,,-38.72951362,-72.6074582,,,0,,,0
95274,,San Martin / Palinhue,,-38.73609108,-72.62348029,,,0,,,0
95271,,Leon Gallo / Hochstetter,,-38.74064474,-72.6186609,,,0,,,0
95272,,Pablo Neruda / Folilco,,-38.74017391,-72.62127697,,,0,,,0
95270,,Leon Gallo / Uruguay,,-38.74099045,-72.61617254,,,0,,,0
95476,,Acceso Momberg,,-38.83377371,-72.52608003,,,0,,,0
95475,,Huichahue / S-51_Norte_8,,-38.81665467,-72.54679953,,,0,,,0
95474,,Huichahue / Cruce Chomio,,-38.81223294,-72.55482443,,,0,,,0
95473,,Huichahue / S-5112,,-38.80697701,-72.56363905,,,0,,,0
95472,,Huichahue / S51 - Oeste_14,,-38.79887038,-72.56697813,,,0,,,0
95471,,Huichahue /  S51 - Norte_15,,-38.78590158,-72.57383034,,,0,,,0
95470,,Villa Alegre / Las Rosas Jon,,-38.75167082,-72.58776349,,,0,,,0
95479,,Huichahue / Condell,,-38.76046321,-72.59108656,,,0,,,0
95478,,Huichahue - Oeste / Cementerio,,-38.76749399,-72.5870988,,,0,,,0
95477,,S-51/ Norte 1,,-38.84989763,-72.44822889,,,0,,,0
95246,,Surire / Los Apachetas,,-38.71346419,-72.62433584,,,0,,,0
95247,,Alemania / Los Apeninos,,-38.73085809,-72.62228221,,,0,,,0
95248,,Alemania / Cataluna - Norte,,-38.73002636,-72.62434669,,,0,,,0
95249,,Javiera Carrera / Santona,,-38.73258792,-72.62746169,,,0,,,0
95240,,Camarones / Pua,,-38.71141695,-72.62609809,,,0,,,0
95241,,Los Riscos / Regidor Francisco Poblete - Sur,,-38.71977177,-72.61349997,,,0,,,0
95242,,Los Riscos - Poniente / Purranque,,-38.71837759,-72.61290373,,,0,,,0
95243,,Los Riscos / La Trilla - Poniente,,-38.71715298,-72.61237699,,,0,,,0
95244,,Los Maitenes / Huascaran - Sur,,-38.71574141,-72.61334496,,,0,,,0
95245,,Surire / Cuisama - Norte,,-38.71392404,-72.62093198,,,0,,,0
96302,,S-20/ Terminal Línea 9,,-38.69703257,-72.6553825,,,0,,,0
95441,,Los Pioneros / Torrijos - Oriente,,-38.75257319,-72.63251203,,,0,,,0
95440,,Las Encinas / Javiera Carrera,,-38.74516563,-72.63331501,,,0,,,0
95443,,Las Tranquera / Italia - Norte,,-38.7510155,-72.62750726,,,0,,,0
95442,,Las Tranquera / Mantua - Norte,,-38.7508392,-72.62513954,,,0,,,0
95445,,Las Tranquera / Los Aperos - Norte,,-38.75117018,-72.63198607,,,0,,,0
95444,,Las Tranquera / Los Corrales - Norte,,-38.75108269,-72.62976132,,,0,,,0
95447,,Los Pioneros / Rio Longavi - Poniente,,-38.75403769,-72.63271159,,,0,,,0
95446,,Los Pioneros / Torrijos - Poniente,,-38.7523136,-72.6326995,,,0,,,0
96300,,"S-20/ km 2,7",,-38.69504384,-72.66052136,,,0,,,0
95449,,1 Oriente / Los Lingues - Poniente,,-38.76180731,-72.75380931,,,0,,,0
96301,,S-20/ Terminal Línea 9,,-38.6972105,-72.65529399,,,0,,,0
95448,,El Bosque - Norte / a Lago hermoso,,-38.76076444,-72.74908796,,,0,,,0
95259,,Tiburcio Saavedra / Parque Nacional Quiltraco,,-38.74353171,-72.62817852,,,0,,,0
95257,,Parque Nacional Los Paraguas / Paula Jaraquemada,,-38.74317508,-72.62702724,,,0,,,0
95258,,Paula Jaraquemada / Claro De Luna,,-38.74255169,-72.62926628,,,0,,,0
95251,,Javiera Carrera / Lago Pirihueco,,-38.73538167,-72.62816757,,,0,,,0
95252,,Javiera Carrera / Los Ciervos,,-38.74345116,-72.6320085,,,0,,,0
95250,,Javiera Carrera / Jose Argomedo,,-38.73435466,-72.62811785,,,0,,,0
95255,,Triburcuo Saavedra / Lago Palena,,-38.74194331,-72.62710536,,,0,,,0
95256,,San Martin / Francisco Sepulveda,,-38.73409395,-72.63205189,,,0,,,0
95253,,San Martin / Ignacio Carrera Pinto - Norte,,-38.73453287,-72.62931391,,,0,,,0
95254,,Pablo Neruda / Lago Neitume,,-38.73850231,-72.62820139,,,0,,,0
95450,,1 Oriente / Los Lingues - Oriente,,-38.76181067,-72.75373154,,,0,,,0
95454,,S-40 - Norte / Los Labradores,,-38.76070161,-72.72021372,,,0,,,0
95453,,Condominio Apumanque,,-38.7649079,-72.73649704,,,0,,,0
95452,,1 Norte - Norte / 2 Poniente,,-38.76671823,-72.75621529,,,0,,,0
95451,,3 Poniente / 2 Norte - Poniente,,-38.76545016,-72.75749447,,,0,,,0
95458,,"S-40/ km 2,5",,-38.76218031,-72.68607358,,,0,,,0
95457,,S-40 - Sur / Camino Trañi Trañi,,-38.7610032,-72.69665205,,,0,,,0
95456,,"S-40/ km 5,2",,-38.76068972,-72.71767719,,,0,,,0
95455,,S-40/ km 5,,-38.76094085,-72.71580644,,,0,,,0
95459,,S - 40 - Norte / Río Cautin,,-38.75767885,-72.66546096,,,0,,,0
95221,,Ariquilda / La Hondonada,,-38.70801519,-72.62321478,,,0,,,0
95220,,Toco / Promauca,,-38.70930741,-72.62286293,,,0,,,0
95223,,Isquina / Chacalluta,,-38.70978864,-72.62525803,,,0,,,0
95222,,Chacayuta / El Arenal,,-38.70814488,-72.62484092,,,0,,,0
95229,,Chacayuta / Cariquina,,-38.70918266,-72.62507657,,,0,,,0
95228,,La Hondonada / Los Molles,,-38.70768594,-72.62417332,,,0,,,0
95225,,Isquina 1 / Isquina 2,,-38.71299677,-72.62308478,,,0,,,0
95224,,Isquina 4 / Alt Tambo,,-38.7115187,-72.6242567,,,0,,,0
95227,,Ariquilda / Moquella,,-38.70892235,-72.62364032,,,0,,,0
95226,,Villama / Mollaca,,-38.70976559,-72.6221924,,,0,,,0
95234,,"S - 258 - Poniente / Km 0,39",,-38.69495951,-72.65566272,,,0,,,0
95233,,"S - 258 - Oriente / Km 0,61",,-38.69279247,-72.65636342,,,0,,,0
95232,,Cariquina / Isquina - Oriente,,-38.71338646,-72.62173096,,,0,,,0
95231,,Isquina 2 / Isquina 1,,-38.71229814,-72.62322195,,,0,,,0
95230,,Isquina 5 / altura Ayliu,,-38.71076257,-72.62441653,,,0,,,0
95239,,Camila / Los Apachetas,,-38.71398517,-72.62521544,,,0,,,0
95238,,Camila - Oriente / Tacora,,-38.7153432,-72.62642263,,,0,,,0
95237,,Pedro De Valdivia / Recreo - Norte,,-38.72532529,-72.61438993,,,0,,,0
95236,,Pedro de Valdivia/ Anunciacion - Norte,,-38.70950503,-72.63669947,,,0,,,0
95235,,"S-20/ km 1,6",,-38.70035747,-72.65024602,,,0,,,0
95201,,Huentenao Millanao / Luis Durand,,-38.72638912,-72.62008937,,,0,,,0
95200,,Huentenao Millanao / Hilario Huentenao - Oriente,,-38.725165,-72.62115904,,,0,,,0
95203,,Javiera Carrera / Las Vinas - Oriente,,-38.71904826,-72.6237393,,,0,,,0
95202,,Andes / Luis Durand - Sur,,-38.72809936,-72.62067568,,,0,,,0
95205,,Javiera Carrera / Pasaje Dos,,-38.72239499,-72.62467602,,,0,,,0
95204,,Javiera Carrera / Pasaje Uno,,-38.72085523,-72.62425462,,,0,,,0
95207,,Juan Canuillan / Curinanco - Norte,,-38.72413492,-72.62207178,,,0,,,0
95206,,Juan Canuillan / Cordillera - Norte,,-38.72376802,-72.62431188,,,0,,,0
95209,,Huentenao Millanao / Tromen,,-38.72633474,-72.62003461,,,0,,,0
95208,,Huentenao Millanao / Hilario Huentenao - Poniente,,-38.72515001,-72.62128046,,,0,,,0
95488,,Guido Beck De Ramberga - Oeste,,-38.75455915,-72.59247443,,,0,,,0
95489,,Guido Beck De Ramberga - Este / Nelson Salvador,,-38.75621413,-72.5945993,,,0,,,0
95480,,Huichahue_Oeste / Oscar Moser,,-38.75985145,-72.59150164,,,0,,,0
95481,,Huichahue_Norte / Oscar Moser,,-38.75985324,-72.59133686,,,0,,,0
95482,,Villa Alegre / Lillo,,-38.75662765,-72.59286039,,,0,,,0
95483,,Villa Alegre - Sur / La Paz,,-38.75581076,-72.59171766,,,0,,,0
95484,,Huichahue / Los Yaganes,,-38.75940438,-72.59185787,,,0,,,0
95485,,Villa Alegre - Norte / La Paz,,-38.75553137,-72.5916529,,,0,,,0
95486,,Guido Beck De Ramberga - Oeste,,-38.75391064,-72.59037302,,,0,,,0
95487,,Guido Beck De Ramberga / Las Rosas Jon,,-38.75221529,-72.5880926,,,0,,,0
95212,,Los Riscos - Oriente / Purranque,,-38.71838508,-72.61280776,,,0,,,0
95211,,Regidor Francisco Poblete / Monte Aguila,,-38.72019662,-72.61326664,,,0,,,0
95210,,Andes / Luis Durand - Norte,,-38.7278352,-72.62036951,,,0,,,0
95216,,Los Maitenes / Independencia - Norte,,-38.71459723,-72.61799788,,,0,,,0
95215,,Los Maitenes / Sur 7 Escuela,,-38.71464879,-72.61528008,,,0,,,0
95214,,Los Maitenes / Huascaran - Norte,,-38.71568994,-72.61326476,,,0,,,0
95213,,Los Riscos / La Trilla - Oriente,,-38.71719779,-72.61227981,,,0,,,0
95219,,Villama / Aiquina,,-38.71078525,-72.62201101,,,0,,,0
95218,,Villama / Chilvicán,,-38.71237168,-72.62122522,,,0,,,0
95217,,Chivican / Surire,,-38.71451675,-72.61954567,,,0,,,0
95499,,Enrique Mac Iver - Este / Lord Cochrane,,-38.76583198,-72.60458918,,,0,,,0
95493,,Guido Beck De Ramberga - Oeste / Nelson Salvador,,-38.75605102,-72.59506884,,,0,,,0
95494,,Villa Alegre - Norte / Cacique Conoepan,,-38.76253208,-72.60462377,,,0,,,0
95491,,Guido Beck De Ramberga - Oeste / Queule,,-38.76055903,-72.60225334,,,0,,,0
95492,,Guido Beck De Ramberga - Este / Queule,,-38.76034131,-72.60162458,,,0,,,0
95497,,Villa Alegre - Sur / Barnet,,-38.76158142,-72.60283064,,,0,,,0
95498,,Enrique Mac Iver - Oeste / Bombero D Ibacache,,-38.76472837,-72.60417391,,,0,,,0
95495,,Lillo / Pleiteado,,-38.75850816,-72.59222103,,,0,,,0
95496,,Guido Beck De Ramberga - Este / Nihue,,-38.75865931,-72.59870716,,,0,,,0
95700,,Diego Portales / Manuel Bulnes,,-38.73752523,-72.58924871,,,0,,,0
95704,,Diego Portales / Manuel Antonio Matta,,-38.73845209,-72.58273581,,,0,,,0
95703,,Diego Portales / Ministro Zenteno,,-38.73834646,-72.58376507,,,0,,,0
95702,,Diego Portales / General Cruz,,-38.73809792,-72.58530615,,,0,,,0
95701,,Diego Portales / General Aldunate,,-38.73765995,-72.58828643,,,0,,,0
95711,,Lautaro / General Pedro Lagos,,-38.73490805,-72.59254524,,,0,,,0
95710,,Lautaro / General Las Heras,,-38.73452078,-72.5950246,,,0,,,0
95713,,General Aldunate / Diego Portales,,-38.73835906,-72.58770072,,,0,,,0
95712,,General Aldunate / Miraflores,,-38.73457213,-72.58675384,,,0,,,0
95715,,Villa Alegre / Guido Beck Ramberga,,-38.75307107,-72.58888484,,,0,,,0
95714,,Aillacara / Aillarehue,,-38.76834037,-72.60166269,,,0,,,0
95705,,Manuel Antonio Matta / Miraflores,,-38.73560782,-72.58138923,,,0,,,0
95706,,Balmaceda / General Las Heras,,-38.7321484,-72.59414136,,,0,,,0
95707,,Balmaceda / Blanco Encalada,,-38.73168281,-72.59714354,,,0,,,0
95708,,Lautaro / General Prieto Norte,,-38.7337938,-72.59981905,,,0,,,0
95709,,Lautaro / Blanco Encalada,,-38.73410826,-72.59771641,,,0,,,0
95428,,Los Tulipanes / Las Achiras - Oriente,,-38.75949212,-72.74303918,,,0,,,0
95429,,"S-40/ km 1,7",,-38.76104846,-72.67731574,,,0,,,0
95426,,Nahuen Antu / Las Rosas - Poniente,,-38.75727258,-72.74124075,,,0,,,0
95427,,Nahuen Antu / Los Gladiolos - Poniente,,-38.75903517,-72.74171711,,,0,,,0
95424,,Rayenco / Las Hormigas - Oriente,,-38.75677521,-72.73868828,,,0,,,0
95425,,Portal De La Esperanza / Las Obreras - Norte,,-38.75615018,-72.74004652,,,0,,,0
95422,,El Bosque / Los Alamos - Norte,,-38.76055858,-72.74681915,,,0,,,0
95423,,Rayenco / Los Pensamientos - Oriente,,-38.75855743,-72.73929584,,,0,,,0
95420,,Las Rosas / Los Copihues - Norte,,-38.75669921,-72.74296892,,,0,,,0
95421,,Los Copihues / Los Crisantemos - Poniente,,-38.75833833,-72.74399333,,,0,,,0
95039,,"S-20/ km 1,8",,-38.69926411,-72.65233849,,,0,,,0
95038,,S-20/ km 1,,-38.70455889,-72.64532926,,,0,,,0
95037,,"S-20/ km 0,7",,-38.70541096,-72.64353544,,,0,,,0
95036,,Pedro de Valdivia/ Anunciacion - Sur,,-38.70968064,-72.63671672,,,0,,,0
95035,,Pedro De Valdivia / Pablo De Rocka,,-38.7125728,-72.63364059,,,0,,,0
95034,,Pedro De Valdivia - Sur / Terminal,,-38.71348151,-72.63254859,,,0,,,0
95033,,Pedro De Valdivia / Mallin - Sur,,-38.7149934,-72.63088377,,,0,,,0
95032,,Tecnologico Protec,,-38.70704454,-72.64028547,,,0,,,0
95031,,Pedro De Valdivia / Charana - Sur,,-38.71600846,-72.62891738,,,0,,,0
95030,,Pedro De Valdivia / Pablo Neruda,,-38.71709201,-72.62665291,,,0,,,0
95419,,Los Tulipanes / Los Claveles - Oriente,,-38.75773169,-72.7422924,,,0,,,0
95437,,Javiera Carrera / Pio Baroja,,-38.74731097,-72.63532209,,,0,,,0
95438,,Javiera Carrera / Monte Igeldo,,-38.74574596,-72.63414209,,,0,,,0
95439,,Las Encinas / Cardona,,-38.746146,-72.63157012,,,0,,,0
95433,,Javiera Carrera / Sirah,,-38.75448363,-72.6387394,,,0,,,0
95434,,Javiera Carrera / Santander - Oriente,,-38.75308132,-72.63837056,,,0,,,0
95435,,Javiera Carrera / Altamira - Oriente,,-38.75100992,-72.63747108,,,0,,,0
95436,,Simon Bolivar / Javiera Carrera,,-38.74891767,-72.63655073,,,0,,,0
95430,,"S-40/ km 1,7",,-38.76132535,-72.67739324,,,0,,,0
95431,,"S-40/ km 1,2",,-38.75929951,-72.67171391,,,0,,,0
95432,,"S-40/ km 1,2",,-38.75957615,-72.67163302,,,0,,,0
95027,,Pedro De Valdivia / La Florida - Sur,,-38.71771411,-72.62421512,,,0,,,0
95026,,Tecnologico Protec,,-38.707152,-72.64039562,,,0,,,0
95029,,Pedro De Valdivia / La Peninsula,,-38.71720473,-72.62538572,,,0,,,0
95028,,Pedro De Valdivia / La Florida - Norte,,-38.7173784,-72.62462093,,,0,,,0
95023,,Pedro De Valdivia / Las Vegas,,-38.72055692,-72.61935923,,,0,,,0
95022,,Pedro De Valdivia / Cristobal Colon,,-38.72144451,-72.61893429,,,0,,,0
95025,,Pedro De Valdivia / Trabuco - Sur,,-38.7182677,-72.62273357,,,0,,,0
95024,,Pedro De Valdivia / Cacique Aillan Marillan,,-38.71867843,-72.62089526,,,0,,,0
95021,,Pedro De Valdivia / Juan Currin,,-38.72278638,-72.61844878,,,0,,,0
95020,,Camila / Putre,,-38.71312403,-72.62551063,,,0,,,0
95402,,S - 30 - Poniente / El Pozo,,-38.76725787,-72.77316903,,,0,,,0
95403,,S - 30 / El Portico - Sur,,-38.7679239,-72.7709414,,,0,,,0
95401,,Santa Maria / La Estancia - Poniente,,-38.76427426,-72.77575505,,,0,,,0
95406,,Los Robles / Los Chilcos - Poniente,,-38.76411186,-72.76006674,,,0,,,0
95407,,Los Chilcos / Los Avellanos - Sur,,-38.7641302,-72.75787005,,,0,,,0
