403;La Reina;Sábado;05:40;01:24
403;(M) Santa Ana;Lunes a Viernes;05:15;00:52
403;(M) Santa Ana;Domingo y Festivos;05:30;00:54
403;(M) Santa Ana;Sábado;05:30;00:52
404;Mapocho;Sábado;05:30;00:38
404;Mapocho;Lunes a Viernes;05:30;00:38
404;Mapocho;Domingo y Festivos;05:30;00:30
404;El Descanso;Domingo y Festivos;06:00;00:45
404;El Descanso;Lunes a Viernes;06:00;00:52
404;El Descanso;Sábado;06:03;00:52
404c;(M) Las Rejas;Lunes a Viernes;06:00;08:55
404c;(M) Las Rejas;Lunes a Viernes;17:30;19:50
404c;El Descanso;Lunes a Viernes;07:00;08:21
404c;El Descanso;Lunes a Viernes;17:30;21:00
405;Cantagallo;Domingo y Festivos;00:02;23:59
405;Cantagallo;Lunes a Viernes;00:00;23:59
405;Cantagallo;Sábado;00:00;23:59
405;Maipu;Lunes a Viernes;00:00;23:59
405;Maipu;Sábado;00:00;23:59
405;Maipu;Domingo y Festivos;00:02;23:59
405c;Vitacura;Lunes a Viernes;16:32;19:53
405c;Vitacura;Lunes a Viernes;06:30;09:26
405c;Plaza Italia;Lunes a Viernes;16:00;20:50
405c;Plaza Italia;Lunes a Viernes;07:00;09:37
406;Cantagallo;Sábado;05:00;22:53
406;Cantagallo;Lunes a Viernes;05:00;23:50
406;Pudahuel;Lunes a Viernes;05:57;23:54
406;Pudahuel;Sábado;05:45;22:54
406c;Cantagallo;Lunes a Viernes;06:30;10:00
406c;Cantagallo;Lunes a Viernes;16:30;20:00
406c;Cantagallo;Sábado;06:30;22:45
406c;(M) Escuela Militar;Lunes a Viernes;16:40;20:20
406c;(M) Escuela Militar;Lunes a Viernes;07:00;09:20
406c;(M) Escuela Militar;Sábado;06:53;23:15
407;Las Condes;Domingo y Festivos;05:30;23:48
407;Las Condes;Sábado;05:05;23:48
407;Las Condes;Lunes a Viernes;05:32;23:48
407;Enea;Lunes a Viernes;06:00;00:30
407;Enea;Domingo y Festivos;05:48;00:24
407;Enea;Sábado;05:50;00:30
408;Mapocho;Lunes a Viernes;05:30;23:45
408;Mapocho;Domingo y Festivos;05:30;23:40
408;Mapocho;Sábado;05:30;23:48
408;Renca;Lunes a Viernes;05:49;00:10
408;Renca;Domingo y Festivos;05:35;00:10
408;Renca;Sábado;05:50;00:10
409;Plaza San Enrique;Sábado;05:30;00:20
409;Plaza San Enrique;Domingo y Festivos;05:30;00:20
409;Plaza San Enrique;Lunes a Viernes;05:39;00:20
409;Mapocho;Domingo y Festivos;06:00;00:40
409;Mapocho;Lunes a Viernes;05:58;00:50
409;Mapocho;Sábado;06:15;00:50
410;Providencia;Domingo y Festivos;05:30;23:50
410;Providencia;Lunes a Viernes;05:30;23:48
410;Providencia;Sábado;05:30;23:50
410;Renca;Lunes a Viernes;06:03;00:12
410;Renca;Domingo y Festivos;06:06;00:12
410;Renca;Sábado;05:59;00:12
411;Plaza San Enrique;Lunes a Viernes;05:39;23:50
411;Plaza San Enrique;Sábado;05:42;23:48
411;Plaza San Enrique;Domingo y Festivos;05:54;23:38
411;Providencia;Sábado;06:00;00:20
411;Providencia;Lunes a Viernes;06:00;00:20
411;Providencia;Domingo y Festivos;05:58;00:20
412;La Reina;Domingo y Festivos;05:30;01:30
412;La Reina;Sábado;05:43;01:30
412;La Reina;Lunes a Viernes;05:30;01:30
412;(M) San Pablo;Sábado;04:50;00:48
412;(M) San Pablo;Lunes a Viernes;04:50;00:48
412;(M) San Pablo;Domingo y Festivos;04:50;00:48
413c;(M) Las Rejas;Lunes a Viernes;06:00;08:50
413c;Avenida Portales;Lunes a Viernes;17:30;20:50
413v;(M) Plaza De Maipu;Lunes a Viernes;05:55;08:50
413v;Avenida Portales;Lunes a Viernes;17:30;20:20
414e;Los Trapenses;Lunes a Viernes;05:30;08:56
414e;(M) Pudahuel;Lunes a Viernes;17:00;20:47
415e;(M) Manquehue;Lunes a Viernes;06:08;09:20
415e;(M) Pudahuel;Lunes a Viernes;17:30;21:00
416e;Vitacura;Lunes a Viernes;06:00;09:28
416e;Maipu;Lunes a Viernes;17:30;20:29
417e;(M) Manquehue;Lunes a Viernes;06:00;09:28
417e;Maipu;Lunes a Viernes;17:30;21:28
418;Av. Tobalaba;Domingo y Festivos;05:30;00:20
418;Av. Tobalaba;Sábado;05:00;00:20
418;Av. Tobalaba;Lunes a Viernes;05:09;00:20
418;Enea;Lunes a Viernes;05:52;00:45
418;Enea;Sábado;05:58;00:45
418;Enea;Domingo y Festivos;05:45;00:45
419;Plaza Italia;Lunes a Viernes;05:39;23:48
419;Plaza Italia;Sábado;05:30;23:44
419;Plaza Italia;Domingo y Festivos;05:36;23:44
419;Villa Los Heroes;Lunes a Viernes;05:58;00:30
419;Villa Los Heroes;Domingo y Festivos;06:24;00:30
419;Villa Los Heroes;Sábado;05:44;00:30
420e;Lo Hermida;Lunes a Viernes;06:00;09:20
420e;Lo Hermida;Lunes a Viernes;17:30;21:29
420e;(M) Escuela Militar;Lunes a Viernes;17:30;21:00
420e;(M) Escuela Militar;Lunes a Viernes;05:30;09:22
421;San Carlos De Apoquindo;Lunes a Viernes;05:00;23:48
421;San Carlos De Apoquindo;Domingo y Festivos;05:00;23:48
421;San Carlos De Apoquindo;Sábado;05:00;23:48
421;Maipu;Lunes a Viernes;06:00;00:48
421;Maipu;Domingo y Festivos;06:00;00:48
421;Maipu;Sábado;06:00;00:48
422;La Reina;Domingo y Festivos;07:30;22:45
422;La Reina;Sábado;05:30;23:36
422;La Reina;Lunes a Viernes;05:30;23:30
422;Pobl. Teniente Merino;Domingo y Festivos;07:30;23:15
422;Pobl. Teniente Merino;Lunes a Viernes;06:30;23:30
422;Pobl. Teniente Merino;Sábado;05:30;23:42
423;Plaza Italia;Lunes a Viernes;05:30;23:48
423;Plaza Italia;Sábado;06:08;23:48
423;Plaza Italia;Domingo y Festivos;06:30;23:43
423;Segunda Transversal;Domingo y Festivos;06:54;23:43
423;Segunda Transversal;Lunes a Viernes;06:06;23:58
423;Segunda Transversal;Sábado;06:10;23:48
424;(M) U. De Chile;Domingo y Festivos;05:30;00:12
424;(M) U. De Chile;Lunes a Viernes;05:30;00:12
424;(M) U. De Chile;Sábado;05:30;00:12
424;Pudahuel Sur;Domingo y Festivos;05:58;00:45
424;Pudahuel Sur;Lunes a Viernes;06:00;00:45
424;Pudahuel Sur;Sábado;05:57;00:45
425;Lo Hermida;Domingo y Festivos;00:00;23:59
425;Lo Hermida;Sábado;00:00;23:59
425;Lo Hermida;Lunes a Viernes;00:00;23:59
425;Rigoberto Jara;Sábado;00:00;23:59
425;Rigoberto Jara;Domingo y Festivos;00:00;23:59
425;Rigoberto Jara;Lunes a Viernes;00:00;23:59
426;La Dehesa;Domingo y Festivos;00:00;23:59
426;La Dehesa;Lunes a Viernes;00:00;23:59
426;La Dehesa;Sábado;00:00;23:59
426;Pudahuel;Sábado;00:00;23:59
426;Pudahuel;Domingo y Festivos;00:00;23:59
426;Pudahuel;Lunes a Viernes;00:00;23:59
427;Vital Apoquindo;Lunes a Viernes;04:40;00:30
427;Vital Apoquindo;Sábado;04:50;00:30
427;Vital Apoquindo;Domingo y Festivos;05:30;00:30
427;Pudahuel;Lunes a Viernes;05:51;00:45
427;Pudahuel;Sábado;05:55;00:45
427;Pudahuel;Domingo y Festivos;06:42;00:45
428;(M) La Cisterna;Sábado;00:00;23:59
428;(M) La Cisterna;Domingo y Festivos;00:00;23:59
428;(M) La Cisterna;Lunes a Viernes;00:00;23:59
428;Quilicura;Sábado;00:00;23:59
428;Quilicura;Lunes a Viernes;00:00;23:59
428;Quilicura;Domingo y Festivos;00:00;23:59
428c;(M) La Cisterna;Lunes a Viernes;16:30;21:24
428c;(M) La Cisterna;Lunes a Viernes;05:30;09:22
428c;Pudahuel;Lunes a Viernes;16:30;21:22
428c;Pudahuel;Lunes a Viernes;05:30;09:20
428e;(M) La Cisterna;Lunes a Viernes;17:30;21:26
428e;(M) La Cisterna;Lunes a Viernes;05:30;09:27
428e;Quilicura;Lunes a Viernes;17:30;21:26
428e;Quilicura;Lunes a Viernes;05:30;09:28
429;Lo Hermida;Sábado;05:30;23:42
429;Lo Hermida;Domingo y Festivos;05:30;23:45
429;Lo Hermida;Lunes a Viernes;05:00;23:42
429;Lo Echevers;Lunes a Viernes;05:00;23:45
429;Lo Echevers;Domingo y Festivos;05:30;23:45
429;Lo Echevers;Sábado;05:30;23:42
429c;(M) Tobalaba;Lunes a Viernes;16:23;19:55
429c;(M) Tobalaba;Lunes a Viernes;06:30;09:20
429c;Quilicura;Lunes a Viernes;17:30;20:56
429c;Quilicura;Lunes a Viernes;07:27;10:10
430;La Dehesa;Lunes a Viernes;05:30;23:24
430;Quilicura;Lunes a Viernes;06:05;23:35
431c;(M) Las Rejas;Lunes a Viernes;06:00;08:24
431c;(M) Las Rejas;Lunes a Viernes;17:30;19:50
431c;Nueva San Martin;Lunes a Viernes;07:00;08:53
431c;Nueva San Martin;Lunes a Viernes;17:30;20:24
431v;(M) Plaza De Maipu;Lunes a Viernes;06:30;08:20
431v;Nueva San Martín;Lunes a Viernes;17:30;20:48
435;Vitacura;Domingo y Festivos;05:30;23:48
435;Vitacura;Lunes a Viernes;05:30;23:48
435;Vitacura;Sábado;05:30;23:48
435;Quilicura;Sábado;06:20;23:50
435;Quilicura;Domingo y Festivos;06:20;23:50
435;Quilicura;Lunes a Viernes;06:30;23:58
501;Fleming;Sábado;06:00;23:36
501;Fleming;Domingo y Festivos;05:56;23:37
501;Fleming;Lunes a Viernes;05:58;23:37
501;(M) Parque Bustamante;Lunes a Viernes;05:30;22:59
501;(M) Parque Bustamante;Sábado;05:35;22:58
501;(M) Parque Bustamante;Domingo y Festivos;05:30;22:59
502;Cantagallo;Sábado;05:00;23:59
502;Cantagallo;Domingo y Festivos;05:45;23:59
502;Cantagallo;Lunes a Viernes;05:00;23:59
502;Cerro Navia;Domingo y Festivos;06:47;00:42
502;Cerro Navia;Sábado;05:47;00:40
502;Cerro Navia;Lunes a Viernes;06:00;00:40
502c;Santiago;Lunes a Viernes;05:30;08:11
502c;Cerro Navia;Lunes a Viernes;17:30;21:06
503;Vital Apoquindo;Sábado;05:00;23:48
503;Vital Apoquindo;Lunes a Viernes;05:00;23:52
503;Vital Apoquindo;Domingo y Festivos;05:30;23:52
503;Av. La Estrella;Lunes a Viernes;05:30;00:45
503;Av. La Estrella;Domingo y Festivos;05:30;00:45
503;Av. La Estrella;Sábado;05:30;00:45
504;HOSPITAL DIPRECA;Sábado;05:30;23:30
504;HOSPITAL DIPRECA;Domingo y Festivos;05:30;23:30
504;HOSPITAL DIPRECA;Lunes a Viernes;05:30;23:40
504;EL TRANQUE;Sábado;05:30;23:45
504;EL TRANQUE;Lunes a Viernes;05:30;23:40
504;EL TRANQUE;Domingo y Festivos;05:30;23:40
505;Peñalolén;Domingo y Festivos;05:15;23:59
505;Peñalolén;Lunes a Viernes;05:10;23:59
505;Peñalolén;Sábado;05:15;23:59
505;Cerro Navia;Sábado;05:15;23:59
505;Cerro Navia;Lunes a Viernes;05:10;23:59
505;Cerro Navia;Domingo y Festivos;05:15;23:59
506;Peñalolen;Sábado;00:00;23:59
506;Peñalolen;Domingo y Festivos;00:00;23:59
506;Peñalolen;Lunes a Viernes;00:00;23:59
506;Maipu;Sábado;00:00;23:59
506;Maipu;Lunes a Viernes;00:00;23:59
506;Maipu;Domingo y Festivos;00:00;23:59
506e;Peñalolen;Lunes a Viernes;17:30;21:25
506e;Peñalolen;Lunes a Viernes;06:30;09:19
506e;Maipu;Lunes a Viernes;06:30;09:18
506e;Maipu;Lunes a Viernes;17:30;21:17
506v;Peñalolen;Lunes a Viernes;05:15;23:45
506v;Peñalolen;Domingo y Festivos;05:30;23:30
506v;Peñalolen;Sábado;05:30;23:30
506v;Villa El Abrazo;Lunes a Viernes;05:30;23:45
506v;Villa El Abrazo;Sábado;05:33;23:30
506v;Villa El Abrazo;Domingo y Festivos;05:33;23:30
507;Av. Grecia;Lunes a Viernes;05:30;00:30
507;Av. Grecia;Sábado;05:30;00:30
507;Av. Grecia;Domingo y Festivos;05:30;00:30
507;Enea;Domingo y Festivos;05:30;00:30
507;Enea;Sábado;05:30;00:30
507;Enea;Lunes a Viernes;05:30;00:30
507c;Peñalolen;Lunes a Viernes;16:48;20:55
507c;Peñalolen;Lunes a Viernes;06:31;10:03
507c;(M) Parque O'higgins;Lunes a Viernes;16:00;20:10
507c;(M) Parque O'higgins;Lunes a Viernes;05:56;09:20
508;AV. LAS TORRES;Domingo y Festivos;00:00;23:59
508;AV. LAS TORRES;Lunes a Viernes;00:00;23:59
508;AV. LAS TORRES;Sábado;00:00;23:59
508;AV. MAPOCHO;Domingo y Festivos;00:00;23:59
508;AV. MAPOCHO;Sábado;00:00;23:59
508;AV. MAPOCHO;Lunes a Viernes;00:00;23:59
509;Mapocho;Lunes a Viernes;05:00;23:30
509;Mapocho;Sábado;05:15;23:30
509;Mapocho;Domingo y Festivos;05:15;23:30
509;Maipu;Domingo y Festivos;06:07;00:35
509;Maipu;Lunes a Viernes;05:55;00:30
509;Maipu;Sábado;06:08;00:30
510;Rio Claro;Sábado;05:30;23:59
510;Rio Claro;Domingo y Festivos;05:35;23:59
510;Rio Claro;Lunes a Viernes;05:30;23:59
510;Pudahuel Sur;Sábado;05:30;23:59
510;Pudahuel Sur;Domingo y Festivos;05:30;23:59
510;Pudahuel Sur;Lunes a Viernes;05:30;23:59
511;Peñalolen;Domingo y Festivos;05:31;00:30
511;Peñalolen;Lunes a Viernes;05:31;00:30
511;Peñalolen;Sábado;05:31;00:35
511;Cerro Navia;Sábado;05:31;00:30
511;Cerro Navia;Lunes a Viernes;05:31;00:30
511;Cerro Navia;Domingo y Festivos;05:31;00:30
513;Jose Arrieta;Domingo y Festivos;00:00;23:59
513;Jose Arrieta;Sábado;00:00;23:59
513;Jose Arrieta;Lunes a Viernes;00:00;23:59
513;El Montijo;Sábado;00:00;23:59
513;El Montijo;Domingo y Festivos;00:00;23:59
513;El Montijo;Lunes a Viernes;00:00;23:59
514;San Luis De Macul;Lunes a Viernes;05:30;23:40
514;San Luis De Macul;Sábado;05:30;23:40
514;San Luis De Macul;Domingo y Festivos;05:30;23:40
514;Enea;Sábado;05:30;23:40
514;Enea;Lunes a Viernes;05:30;23:40
514;Enea;Domingo y Festivos;05:30;23:40
514c;San Luis De Macul;Lunes a Viernes;16:30;21:15
514c;(M) Salvador;Lunes a Viernes;06:02;09:12
515n;San Luis De Macul;Lunes a Viernes;00:00;05:13
515n;San Luis De Macul;Sábado;00:00;05:17
515n;San Luis De Macul;Domingo y Festivos;00:00;05:19
515n;Centro;Sábado;00:06;05:10
515n;Centro;Domingo y Festivos;00:00;05:10
515n;Centro;Lunes a Viernes;00:06;05:07
516;Las Parcelas;Domingo y Festivos;00:00;23:59
516;Las Parcelas;Sábado;00:00;23:59
516;Las Parcelas;Lunes a Viernes;00:00;23:59
516;Pudahuel Sur;Domingo y Festivos;00:00;23:59
516;Pudahuel Sur;Sábado;00:00;23:59
516;Pudahuel Sur;Lunes a Viernes;00:00;23:59
517;Peñalolén;Domingo y Festivos;06:50;22:50
517;Peñalolén;Sábado;06:00;22:50
517;Peñalolén;Lunes a Viernes;05:50;22:50
517;J. J. Perez;Lunes a Viernes;05:50;22:50
517;J. J. Perez;Sábado;06:00;22:50
517;J. J. Perez;Domingo y Festivos;06:50;22:50
518;Bilbao;Sábado;00:00;23:59
518;Bilbao;Domingo y Festivos;00:00;23:59
518;Bilbao;Lunes a Viernes;00:00;23:59
518;J.J. Perez;Lunes a Viernes;00:00;23:59
518;J.J. Perez;Sábado;00:00;23:59
518;J.J. Perez;Domingo y Festivos;00:00;23:59
519e;Av.Grecia;Lunes a Viernes;06:40;09:59
519e;Alameda;Lunes a Viernes;06:00;09:13
541n;COLON;Lunes a Viernes;00:15;05:15
541n;COLON;Domingo y Festivos;00:15;05:15
541n;COLON;Sábado;00:15;05:15
541n;EL TRANQUE;Domingo y Festivos;00:00;05:00
541n;EL TRANQUE;Lunes a Viernes;00:00;05:00
541n;EL TRANQUE;Sábado;00:00;05:00
B01;Huamachuco;Domingo y Festivos;05:50;00:40
B01;Huamachuco;Sábado;05:50;00:30
B01;Huamachuco;Lunes a Viernes;05:50;00:40
B01;El Salto;Domingo y Festivos;05:30;00:40
B01;El Salto;Lunes a Viernes;05:30;00:40
B01;El Salto;Sábado;05:30;00:30
B02;Estación Mapocho;Sábado;05:30;00:40
B02;Estación Mapocho;Domingo y Festivos;05:30;00:40
B02;Estación Mapocho;Lunes a Viernes;05:30;00:40
B02;Camino Punta Mocha;Domingo y Festivos;05:30;00:40
B02;Camino Punta Mocha;Sábado;05:30;00:40
B02;Camino Punta Mocha;Lunes a Viernes;05:30;00:40
B02n;Plaza Italia;Sábado;01:00;05:00
B02n;Plaza Italia;Domingo y Festivos;01:00;05:00
B02n;Plaza Italia;Lunes a Viernes;01:00;05:00
B02n;Huechuraba;Domingo y Festivos;01:05;05:05
B02n;Huechuraba;Lunes a Viernes;01:05;05:05
B02n;Huechuraba;Sábado;01:05;05:05
B03;(M) Cerro Blanco;Lunes a Viernes;05:00;00:40
B03;(M) Cerro Blanco;Sábado;05:30;00:40
B03;(M) Cerro Blanco;Domingo y Festivos;05:30;00:40
B03;Miraflores;Domingo y Festivos;05:30;00:40
B03;Miraflores;Lunes a Viernes;05:00;00:40
B03;Miraflores;Sábado;05:30;00:40
B04;Mapocho;Lunes a Viernes;05:30;23:40
B04;Mapocho;Domingo y Festivos;05:30;23:45
B04;Mapocho;Sábado;05:30;23:45
B04;El Cortijo;Domingo y Festivos;05:30;23:45
B04;El Cortijo;Sábado;05:30;23:45
B04;El Cortijo;Lunes a Viernes;05:30;23:40
B04v;(M) Cerro Blanco;Domingo y Festivos;05:30;23:30
B04v;(M) Cerro Blanco;Sábado;05:30;23:30
B04v;(M) Cerro Blanco;Lunes a Viernes;05:30;23:40
B04v;El Cortijo;Sábado;05:30;23:30
B04v;El Cortijo;Domingo y Festivos;05:30;23:30
B04v;El Cortijo;Lunes a Viernes;05:30;23:40
B05;Ciudad Empresarial;Sábado;05:30;23:30
B05;Ciudad Empresarial;Domingo y Festivos;05:30;23:30
B05;Ciudad Empresarial;Lunes a Viernes;05:30;23:40
B05;Barrio San Ignacio;Domingo y Festivos;05:30;23:30
B05;Barrio San Ignacio;Sábado;05:30;23:30
B05;Barrio San Ignacio;Lunes a Viernes;05:30;23:40
B06;Santa Laura;Lunes a Viernes;05:30;00:30
B06;Santa Laura;Domingo y Festivos;05:30;00:30
B06;Santa Laura;Sábado;05:30;00:30
B06;(M) Zapadores;Lunes a Viernes;05:30;00:30
B06;(M) Zapadores;Domingo y Festivos;05:30;00:30
B06;(M) Zapadores;Sábado;05:30;00:30
B07;Parque Industrial;Sábado;05:30;23:45
B07;Parque Industrial;Lunes a Viernes;05:30;23:45
B07;Parque Industrial;Domingo y Festivos;05:30;23:30
B07;Santa Luisa;Sábado;05:30;23:45
B07;Santa Luisa;Lunes a Viernes;05:30;23:45
B07;Santa Luisa;Domingo y Festivos;05:30;23:30
B08;Mall Plaza Norte;Domingo y Festivos;05:30;23:30
B08;Mall Plaza Norte;Lunes a Viernes;05:30;23:00
B08;Mall Plaza Norte;Sábado;05:30;23:30
B08;Lo Marcoleta;Sábado;05:30;23:30
B08;Lo Marcoleta;Lunes a Viernes;05:30;23:59
B08;Lo Marcoleta;Domingo y Festivos;05:30;00:00
B09;Hospital Felix Bulnes;Sábado;05:30;00:40
B09;Hospital Felix Bulnes;Domingo y Festivos;05:30;00:30
B09;Hospital Felix Bulnes;Lunes a Viernes;05:30;00:30
B09;Lo Boza;Lunes a Viernes;05:30;00:48
B09;Lo Boza;Sábado;05:30;00:48
B09;Lo Boza;Domingo y Festivos;05:30;00:45
B10;(M) Cerro Blanco;Domingo y Festivos;05:30;23:45
B10;(M) Cerro Blanco;Lunes a Viernes;05:30;23:45
B10;(M) Cerro Blanco;Sábado;05:30;23:45
B10;Villa Los Libertadores;Domingo y Festivos;05:30;23:45
B10;Villa Los Libertadores;Lunes a Viernes;05:30;23:45
B10;Villa Los Libertadores;Sábado;05:30;23:45
B11;Lo Marcoleta;Sábado;05:30;23:45
B11;Lo Marcoleta;Domingo y Festivos;05:30;23:40
B11;Lo Marcoleta;Lunes a Viernes;05:30;23:40
B11;El Salto;Lunes a Viernes;05:30;23:00
B11;El Salto;Domingo y Festivos;05:30;23:00
B11;El Salto;Sábado;05:30;23:00
B12;Lo Marcoleta;Sábado;05:30;00:30
B12;Lo Marcoleta;Lunes a Viernes;05:30;00:30
B12;Lo Marcoleta;Domingo y Festivos;05:30;00:30
B12;(M) Zapadores;Sábado;05:30;00:30
B12;(M) Zapadores;Lunes a Viernes;05:30;00:30
B12;(M) Zapadores;Domingo y Festivos;05:30;00:30
B13;Lo Marcoleta;Lunes a Viernes;05:30;00:45
B13;Lo Marcoleta;Sábado;05:30;00:45
B13;Lo Marcoleta;Domingo y Festivos;05:30;00:45
B13;(M) Vespucio Norte;Sábado;05:30;00:30
B13;(M) Vespucio Norte;Domingo y Festivos;05:30;00:30
B13;(M) Vespucio Norte;Lunes a Viernes;05:30;00:30
B14;Mapocho;Lunes a Viernes;05:30;00:00
B14;Mapocho;Domingo y Festivos;05:30;00:00
B14;Mapocho;Sábado;05:30;00:00
B14;El Salto;Domingo y Festivos;05:30;00:00
B14;El Salto;Sábado;05:30;00:00
B14;El Salto;Lunes a Viernes;05:30;00:00
B15;Mapocho;Sábado;05:30;23:40
B15;Mapocho;Domingo y Festivos;05:30;23:30
B15;Mapocho;Lunes a Viernes;05:30;23:30
B15;Arzobispo Valdivieso;Sábado;05:30;23:40
B15;Arzobispo Valdivieso;Domingo y Festivos;05:30;23:30
B15;Arzobispo Valdivieso;Lunes a Viernes;05:30;23:30
B16;(M) Vespucio Norte;Domingo y Festivos;05:30;23:45
B16;(M) Vespucio Norte;Sábado;05:30;23:45
B16;(M) Vespucio Norte;Lunes a Viernes;05:30;23:48
B16;El Carmen;Domingo y Festivos;05:30;23:45
B16;El Carmen;Lunes a Viernes;05:30;23:48
B16;El Carmen;Sábado;05:30;23:45
B17;Av. Arzobispo Valdivieso;Sábado;05:30;00:00
B17;Av. Arzobispo Valdivieso;Domingo y Festivos;05:30;00:00
B17;Av. Arzobispo Valdivieso;Lunes a Viernes;05:30;00:00
B17;Huamachuco;Lunes a Viernes;05:30;00:00
B17;Huamachuco;Domingo y Festivos;05:30;00:00
B17;Huamachuco;Sábado;05:30;00:00
B18;(M) Vespucio Norte;Sábado;05:30;00:00
B18;(M) Vespucio Norte;Lunes a Viernes;05:30;00:00
B18;(M) Vespucio Norte;Domingo y Festivos;05:30;00:00
B18;Villa Pucara;Sábado;05:30;00:00
B18;Villa Pucara;Lunes a Viernes;05:30;00:00
B18;Villa Pucara;Domingo y Festivos;05:30;00:00
B18e;(M) Vespucio Norte;Lunes a Viernes;17:30;20:25
B18e;(M) Vespucio Norte;Lunes a Viernes;06:30;08:18
B18e;Villa Pucara;Lunes a Viernes;17:30;20:25
B18e;Villa Pucara;Lunes a Viernes;06:30;08:18
B19;EL ROSAL;Sábado;05:30;00:00
B19;EL ROSAL;Lunes a Viernes;05:30;00:00
B19;EL ROSAL;Domingo y Festivos;05:30;00:00
B19;JUAN AGUIRRE;Sábado;05:30;00:00
B19;JUAN AGUIRRE;Lunes a Viernes;05:30;00:00
B19;JUAN AGUIRRE;Domingo y Festivos;05:30;00:00
B20;Mapocho;Domingo y Festivos;05:30;00:30
B20;Mapocho;Lunes a Viernes;05:00;00:30
B20;Mapocho;Sábado;05:30;00:30
B20;Miraflores;Domingo y Festivos;05:30;00:30
B20;Miraflores;Lunes a Viernes;05:00;00:30
B20;Miraflores;Sábado;05:30;00:30
B21;Lo Marcoleta;Lunes a Viernes;05:30;00:00
B21;Lo Marcoleta;Domingo y Festivos;05:30;00:00
B21;Lo Marcoleta;Sábado;05:30;00:00
B21;Plaza Chacabuco;Lunes a Viernes;05:30;00:00
B21;Plaza Chacabuco;Sábado;05:30;00:00
B21;Plaza Chacabuco;Domingo y Festivos;05:30;00:00
B22;Urmeneta;Lunes a Viernes;05:30;23:40
B22;Urmeneta;Domingo y Festivos;05:30;23:00
B22;Urmeneta;Sábado;05:30;23:40
B22;Palacio Riesco;Domingo y Festivos;05:30;23:00
B22;Palacio Riesco;Sábado;05:30;23:40
B22;Palacio Riesco;Lunes a Viernes;05:30;23:40
B23;Mapocho;Domingo y Festivos;05:30;23:30
B23;Mapocho;Lunes a Viernes;05:30;23:00
B23;Mapocho;Sábado;05:30;23:00
B23;Reina María;Domingo y Festivos;05:30;23:00
B23;Reina María;Sábado;05:30;23:30
B23;Reina María;Lunes a Viernes;05:30;23:30
B24;Mapocho;Sábado;05:30;23:40
B24;Mapocho;Lunes a Viernes;05:30;23:40
B24;Mapocho;Domingo y Festivos;05:30;23:40
B24;Huamachuco;Domingo y Festivos;05:30;23:40
B24;Huamachuco;Lunes a Viernes;05:30;23:41
B24;Huamachuco;Sábado;05:30;23:40
B25;(M) Cerro Blanco;Sábado;05:30;23:00
B25;(M) Cerro Blanco;Domingo y Festivos;05:30;23:00
B25;(M) Cerro Blanco;Lunes a Viernes;05:30;23:40
B25;(M) Vespucio Norte;Domingo y Festivos;05:30;23:15
B25;(M) Vespucio Norte;Sábado;05:30;23:15
B25;(M) Vespucio Norte;Lunes a Viernes;05:30;23:40
B26;(M) Estacion Central;Sábado;05:30;00:00
B26;(M) Estacion Central;Lunes a Viernes;05:30;00:00
B26;(M) Estacion Central;Domingo y Festivos;05:30;00:00
B26;El Cortijo;Domingo y Festivos;05:30;00:00
B26;El Cortijo;Lunes a Viernes;05:30;00:00
B26;El Cortijo;Sábado;05:30;00:00
B27;(M) SALVADOR;Lunes a Viernes;05:30;23:45
B27;(M) SALVADOR;Sábado;05:30;23:40
B27;(M) SALVADOR;Domingo y Festivos;05:30;23:40
B27;(M) VESPUCIO NORTE;Sábado;05:30;23:45
B27;(M) VESPUCIO NORTE;Lunes a Viernes;05:30;23:45
B27;(M) VESPUCIO NORTE;Domingo y Festivos;05:30;23:45
B28;(M) Quinta Normal;Domingo y Festivos;05:30;00:30
B28;(M) Quinta Normal;Sábado;05:30;00:30
B28;(M) Quinta Normal;Lunes a Viernes;05:30;00:30
B28;Huamachuco;Lunes a Viernes;05:30;00:30
B28;Huamachuco;Sábado;05:30;00:30
B28;Huamachuco;Domingo y Festivos;05:30;00:30
B29;(M) Santa Ana;Lunes a Viernes;06:30;08:18
B29;(M) Santa Ana;Lunes a Viernes;17:30;20:25
B29;Renca;Lunes a Viernes;06:30;08:16
B29;Renca;Lunes a Viernes;17:30;20:25
B30n;Centro;Lunes a Viernes;01:00;04:30
B30n;Centro;Sábado;01:00;05:00
B30n;Centro;Domingo y Festivos;01:00;05:00
B30n;Renca;Domingo y Festivos;01:00;05:00
B30n;Renca;Sábado;01:00;05:00
B30n;Renca;Lunes a Viernes;01:00;04:30
B31n;Quilicura;Domingo y Festivos;01:00;05:00
B31n;Quilicura;Sábado;01:00;05:00
B31n;Quilicura;Lunes a Viernes;01:00;05:00
B31n;Alameda;Domingo y Festivos;01:00;05:00
B31n;Alameda;Sábado;01:00;05:00
B31n;Alameda;Lunes a Viernes;01:00;05:00
C01;Cerro 18;Lunes a Viernes;05:30;00:30
C01;Cerro 18;Domingo y Festivos;05:30;00:40
C01;Cerro 18;Sábado;05:30;00:40
C01;(M) Francisco Bilbao;Lunes a Viernes;05:30;00:30
C01;(M) Francisco Bilbao;Domingo y Festivos;05:30;00:40
C01;(M) Francisco Bilbao;Sábado;05:30;00:40
