paradas;servicios
33672;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33673;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33674;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33675;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80lI-81cI
33676;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33677;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33678;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33679;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-12qI-12rI-13gI-14hI-14zI-16hI-16iI-17aI-17oI-18yI-60mI-72wI-72zI-80jI-80kI-80lI-81cI
33680;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-42uI-56vI-72wI-72zI-80jI-80kI-80lI
33681;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-42uI-56vI-72wI-72zI-80jI-80kI-80lI
33682;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI-B02I
33683;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI-B02I
33684;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI
33685;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI
33686;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI
33687;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI-B02I
33688;10aI-10bI-10cI-10dI-10jI-11eI-11fI-13gI-14hI-14zI-16hI-16iI-17oI-18yI-20jI-21qI-22jI-22rI-22sI-22xI-24tI-40nI-42uI-56vI-72wI-72zI-80jI-80kI-80lI
33689;10aI-10bI-10cI-10dI-11eI-11fI-13gI-14hI-16hI-16iI-20jI-40nI-80jI-80kI
33690;10aI-10bI-10cI-10dI-11eI-11fI-13gI-14hI-16hI-16iI-20jI-40nI-80jI-80kI-80lI-B02I
33691;10aI-10bI-10cI-10dI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20jI-40nI-80jI-80kI-80lI-B02I
33692;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20jI-40nI-80jI-80kI-80lI-B02I
33693;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI-B02I
33694;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI
33695;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI-B02I
33696;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI
33697;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI-B02I
33698;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI-B02I
33699;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-60kI-60lI-80jI-80kI-80lI-B02I
33700;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-80jI-80kI-80lI
33701;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-80jI-80kI-80lI-B02I
33702;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-40nI-41vI-42fI-80jI-80kI-80lI-B02I
33703;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-30qI-40nI-41vI-42fI-50uI-80jI-80kI-80lI-B02I
33704;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-30qI-50uI-80jI-80kI-80lI
33705;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-30qI-50uI-80jI-80kI-80lI
33706;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-30qI-50uI-80jI-80kI-80lI
33713;10aI-10bI-10cI-10dI-10jI-10tI-11eI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-30qI-50uI-80jI-80kI-80lI
33714;10aI-10bI-10cI-10dI-10jI-10tI-11fI-13gI-14hI-16hI-16iI-20aI-20jI-20zI-30qI-50uI-80jI-80kI-80lI
33736;11fI-11rI-12aI-12bI-12qI-12rI-13gI-13sI-20aI-20jI-20zI-56oI-81cI
33770;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-50sI-57yI-70kI-80hI-80qI-80zI
33771;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-50sI-57yI-70kI-80hI-80qI-80zI
33772;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-50sI-57yI-70kI-80hI-80qI-80zI
33773;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-50sI-57yI-70kI-80hI-80qI-80zI-B02R
33774;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-70kI-80hI-80qI-80zI-B02R
33775;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-70kI-80hI-80qI-80zI-B02R
33776;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-70kI-80hI-80qI-80zI-B02R
33777;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-70kI-80hI-80qI-80zI-B02R
33778;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33779;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33780;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33781;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33782;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33783;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33784;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-20lI-20vI-20wI-30cI-40gI-42wI-50sI-57yI-60xI-60yI-70kI-80hI-80qI-80zI-B02R
33785;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-30cI-40gI-41cI-42wI-50sI-57yI-60xI-60yI-80hI-80qI-80zI-B02R
33786;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-16kI-16vI-40gI-41cI-42wI-50sI-57yI-80hI-80qI-80zI-B02R
33787;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-43tI-50sI-56oI-57pI-57yI-62mI-62nI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33788;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-43tI-50sI-56oI-57pI-57yI-62mI-62nI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33789;10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-50sI-56oI-57pI-57yI-62mI-62nI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33790;10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-50sI-56oI-57pI-57yI-62mI-62nI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33791;10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-50sI-56oI-57pI-57yI-62mI-62nI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33792;10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-50sI-56oI-57pI-57yI-62mI-62nI-63iI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33793;10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-50sI-56oI-57pI-57yI-62mI-62nI-63iI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33794;10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42wI-50sI-50uI-56oI-57pI-57yI-62mI-62nI-63iI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33795;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-21bI-22cI-22dI-22eI-24mI-30qI-30rI-31dI-32eI-32hI-40gI-42fI-42wI-50uI-56oI-57pI-57yI-62mI-62nI-63iI-70gI-70hI-70iI-72jI-72kI-80hI-80qI-80zI-90xI-B02R
33796;13sI
33797;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-72jI-72kI-80hI-80qI-80zI-B02R
33798;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33799;10kI-10lI-10mI-10nI-10oI-10pI-12aI-12bI-13sI-14tI-14uI-18pI
33800;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33801;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33802;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33803;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33804;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33805;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33806;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-60zI-72jI-72kI-80hI-80qI-80zI-81sI
33828;10kI-10mI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-72jI-72kI
33829;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-72jI-72kI-80hI-80qI-80zI-81sI
33830;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-80zI-81sI
33831;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-80zI-81sI
33832;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-80zI-81sI
33833;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-80zI-81sI
33834;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-14tI-14uI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-80zI-81sI
33835;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33836;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33837;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33838;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33839;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33840;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33841;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80hI-80qI
33842;10kI-10lI-10mI-10nI-10pI-11qI-11rI-12aI-13sI-14tI-16kI-16vI-17xI-80qI
33843;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33844;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33845;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33846;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33847;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33848;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33849;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33850;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33851;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80qI-81sI
33852;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33853;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33854;10kI-10lI-10mI-10nI-10oI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33855;10bI-10dI-10kI-10nI-10pI-11qI-11rI-12aI-12bI-13sI-16kI-16vI-17wI-17xI-18pI-80hI-80qI-81sI
33856;10jI-11eI-11fI-11qI-11rI-12aI-12bI-13sI-17aI-17oI-18pI
33857;10bI-10dI-10kI-12aI-12bI-13sI-17oI-18pI
33858;10bI-10dI-10kI-12aI-12bI-13sI-16kI-16vI-17oI-18pI-80hI-80qI-81sI
33859;10bI-10dI-10kI-12aI-12bI-13sI-18pI
33860;10kI-12aI-12bI-13sI-16kI-16vI-17oI-18yI-80jI-80kI-81cI
34408;17aI-17oI-17wI-17xI
34410;14zI-17aI-21qI-23aI-23nI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-41cI-42uI-57yI-62hI-65qI-90eI
34411;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34412;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34413;10aI-10cI-10jI-10oI-17aI-17oI
34414;10aI-10cI-10jI-10oI-17aI-17oI
34415;10aI-10cI-10jI-10oI-17aI-17wI-17xI
34430;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34431;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34432;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34433;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34434;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34435;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34436;10bI-12rI-14zI-17aI-80lI-81cI
34437;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34438;10bI-12rI-14zI-17aI-18yI-80lI-81cI
34442;11eI-11fI-16hI-16iI-16kI-16vI-17aI-17oI-17xI-80jI-80kI-80lI-80qI-80zI-81cI
34460;12qI-12rI-17aI-30qI-30rI-31dI-32eI-32hI-42fI-50uI-56oI-57pI-57yI-60mI-62mI-62nI-70gI-70hI-70iI-81cI-90xI
34461;12qI-12rI-17aI-30cI-30mI-30nI-30qI-30rI-31dI-32eI-32hI-40pI-41rI-42fI-42hI-43tI-44uI-50uI-52aI-56oI-57pI-57yI-60mI-60xI-60yI-62mI-62nI-63kI-65eI-70gI-70hI-70iI-71iI-81cI-90xI
34462;12qI-12rI-17aI-30cI-30mI-30nI-30qI-30rI-31dI-32eI-32hI-40pI-41rI-42hI-43tI-44uI-50uI-52aI-56oI-57pI-57yI-60xI-60yI-62mI-62nI-63kI-65eI-70gI-70hI-70iI-71iI-81cI
34463;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30cI-57yI
34464;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34465;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34466;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34467;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34468;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34469;17aI-20aI-20zI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34470;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34471;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-40bI-57yI-62hI
34472;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-40bI-57yI-62hI
34473;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-40bI-57yI-62hI
34474;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-40bI-57yI-62hI
34475;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-40bI-57yI-62hI
34476;17aI-22kI-23nI-23pI-24fI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-40bI-57yI-62hI
34477;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34478;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34479;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34480;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-57yI-62hI
34481;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34482;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34483;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34484;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34485;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34486;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34487;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34488;17aI-30eI
34489;17aI-30eI
34490;17aI-30eI
34491;17aI-30eI
34492;17aI
34493;17aI
34494;17aI
34495;17aI-30cI-30dI-30eI
34497;17aI-30bI-30cI-30dI-30eI-31fI-32gI-32yI-62hI
34519;17aI-62hI
34520;17aI-62hI
34521;17aI-62hI
34522;17aI-62hI
34523;17aI-62hI
34524;17aI-62hI
34525;17aI-62hI
34526;17aI-62hI
34527;17aI-62hI
34528;17aI-62hI
34529;17aI-17wI-62hI
34530;18pI-18yI-81cI-81sI
34531;18yI-80qI-81cI
34532;18yI-80qI-81cI
34535;18pI-80qI
34537;18yI
34538;18yI
34539;18yI-80jI-80kI-81cI
34540;18yI-80jI-80kI-81cI
34541;18yI-80jI-80kI-81cI
34542;18pI-80hI-80qI-81sI
34546;18yI-80jI-80kI-81cI
34547;18yI-80jI-80kI-81cI
34548;18yI-80jI-80kI-81cI
34549;18yI
34557;10oI-17oI
34558;10bI-10cI-10pI-11eI-11fI-11qI-11rI-17oI-17xI
34559;10oI-10pI-11eI-11fI-11qI-11rI-17oI
34560;10jI-10nI-10pI-17oI
34561;10jI-10nI-10pI-11eI-11fI-17oI
34564;16kI-16vI-17oI-80hI-80qI-81sI
34586;10jI-14zI-17oI-18yI-21qI-22jI-22rI-22sI-22xI-24tI-41cI-42uI-56vI-72wI-72zI
34587;14zI-17oI-18yI-21qI-22jI-22rI-22sI-22xI-24tI-41cI-42uI-56vI-72wI-72zI
34588;14zI-17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-56vI-72wI-72zI
34589;14zI-17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-44eI-56vI-63fI-72wI-72zI-90yI
34590;14zI-17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-44eI-56vI-63fI-72wI-72zI-90yI
34591;14zI-17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-44eI-56vI-63fI-72wI-72zI-90yI
34592;17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-44eI-56vI-63fI-72wI-72zI-90yI
34593;14zI-17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-56vI-72wI-72zI-90yI
34594;14zI-17oI-18yI-21qI-22jI-22rI-22sI-24tI-41cI-42uI-56vI-72wI-72zI-90yI
34595;17oI-18yI-22jI-22rI-22sI-24tI-52dI-70fI-70jI-70kI-71zI-72wI-72zI-90yI
34596;17oI-18yI-22jI-22kI-22rI-22sI-23pI-24fI-24tI-40bI-52dI-56vI-70fI-70jI-70kI-71zI-72wI-72zI-90yI
