code;name;latitude;longitude;services
PB727;Av. Los Zapadores Esq. / María Del Pilar;-33.3925;-70.6356;B01
PB728;Av. Los Zapadores Esq. / Santa Ana;-33.3938;-70.6325;223-B01
PB729;Av. Los Zapadores Esq. / San José;-33.3951;-70.6299;223-B01
PB73;Av. Apóstol Santiago Esq. / Mariano La Torre;-33.4103;-70.6935;105-109-120-B20-B29
PB730;Parada 3 / Plaza El Salto;-33.3966;-70.6269;223-B01
PB731;Avenida Las Torres Esq. / Duque De Kent;-33.399;-70.627;B01
PB732;Duque De Kent Esq. / H. De La Concepción;-33.4005;-70.6245;B01
PB733;Duque De Kent Esq. / Bolivia;-33.402;-70.6217;B01
PB734;Bolivia Esq. / Los Turistas;-33.4003;-70.6202;B01-B14
PB735;J. J. Aguirre Luco Esq. / El Rosal;-33.3747;-70.6507;B02-B02N-B19
PB736;Avenida Las Torres Esq. / Camino Punta Mocha;-33.3706;-70.6529;B02-B19
PB737;Avenida Las Torres Esq. / El Conquistador;-33.3717;-70.6519;B02-B19
PB738;Avenida Las Torres Esq. / El Rosal;-33.3728;-70.6503;B02-B19
PB739;Avenida Las Torres Esq. / Juan Cristobal;-33.3754;-70.6467;B02-B02N-B19
PB74;Av. Apóstol Santiago Esq. / Gabriela Mistral;-33.4118;-70.6929;105-109-120-B20-B29
PB740;Juan Cristóbal Esq. / C. Aguirre Luco;-33.3735;-70.6454;B02-B02N-B19
PB741;Guillermo Subiabre Esq. / Río Cachapoal;-33.3723;-70.6437;B02-B02N-B19
PB742;Guillermo Subiabre Esq. / P. Aguirre Cerda;-33.3725;-70.6422;B02-B02N-B19
PB743;Guillermo Subiabre Esq. / Las Siervas De María;-33.3729;-70.6393;B02-B02N
PB744;Guillermo Subiabre Esq. / Avenida Recoleta;-33.3745;-70.6372;B02-B02N-B05
PB746;Las Petunias Esq. / Las Encinas;-33.3772;-70.6219;B02-B02N
PB748;Camino La Pirámide Esq. / Los Cipreses;-33.3797;-70.6187;B02-B02N
PB749;Camino La Pirámide Esq. / Cam. Bosque De Stgo.;-33.381;-70.6202;B02-B02N
PB75;Av. Apóstol Santiago Esq. / Av. Jorge Hirmas;-33.4136;-70.6925;105-109-120-B20-B29
PB750;Parada / Espacio Riesco;-33.3839;-70.6216;B02-B02N
PB751;El Salto Esq. / Rinconada El Salto;-33.3869;-70.6226;B02-B02N
PB752;El Salto Esq. / Rinconada El Salto;-33.39;-70.6236;B02-B02N
PB753;El Salto Esq. / Av. Santa Clara;-33.3929;-70.6245;B02-B02N
PB754;Arzobispo Valdivieso Esq. / Orleans;-33.414;-70.6407;B02-B02N-B17
PB755;Parada 1 / (M) Cementerios;-33.4149;-70.6438;B02-B02N-B17
PB756;Parada 4 / (M) Cerro Blanco;-33.4219;-70.6452;B02-B02N-B03-B04v-B10-B25-B30N
PB757;Santos Dumont Esq. / Avenida La Paz;-33.4213;-70.6504;B02-B02N-B03-B04v-B10-B25-B30N
PB758;Parada / Hospital San José;-33.4176;-70.6528;B02-B02N-B04v-B17-B25
PB759;Parada / Cementerio General;-33.4177;-70.6512;B02-B02N-B04v-B17-B25
PB76;Av. Apóstol Santiago Esq. / Av. Jorge Hirmas;-33.4148;-70.6918;105-109-120
PB760;Profesor A. Zañartu Esq. / Monserrat;-33.418;-70.6493;B02-B02N-B04v-B17
PB761;Profesor A. Zañartu Esq. / Avenida Recoleta;-33.4165;-70.644;B02-B02N-B04v-B17-B25
PB762;El Salto Chico Esq. / Unión;-33.4165;-70.6424;B02-B02N
PB763;El Salto Chico Esq. / Arz. Valdivieso;-33.4144;-70.6412;B02-B02N-B17
PB764;Arzobispo Valdivieso Esq. / Puma;-33.4138;-70.6395;B02-B02N-B17
PB765;El Salto Esq. / Av. Santa Clara;-33.393;-70.6244;B02-B02N-B14-B22
PB766;El Salto Esq. / Rinconada El Salto;-33.39;-70.6234;B02-B02N-B14-B22
PB767;El Salto Esq. / Rinconada El Salto;-33.387;-70.6224;B02-B02N
PB768;Parada / Espacio Riesco;-33.3826;-70.621;B02-B02N
PB769;Camino La Pirámide Esq. / El Ponciano;-33.381;-70.6201;B02-B02N
PB77;Av. Apóstol Santiago Esq. / Pedro Prado;-33.4115;-70.6925;105-109-120-410-B20
PB770;Las Petunias Esq. / El Peumo;-33.3779;-70.6178;B02-B02N
PB771;Las Petunias Esq. / Los Retamos;-33.3773;-70.6213;B02-B02N
PB772;Las Petunias Esq. / Las Aralias;-33.376;-70.625;B02-B02N
PB773;Av.Pdte.Salvador Allende Esq. / Cam. Bosque De Stgo.;-33.3771;-70.6271;B02-B02N
PB774;Cam. Bosque De Stgo. Esq. / Rep. Yugoslavia;-33.3766;-70.6286;116-117-117c-B02-B02N-B05
PB775;Premio Nobel Esq. / Avenida La Pincoya;-33.3727;-70.633;B02-B02N
PB776;La Pincoya Esq. / Versos Del Capitán;-33.3719;-70.6335;B02-B02N
PB777;La Pincoya Esq. / Avenida Recoleta;-33.3711;-70.6352;B02-B02N
PB778;Guillermo Subiabre Esq. / Avenida Recoleta;-33.3727;-70.6392;B02-B02N
PB779;Guillermo Subiabre Esq. / P. Aguirre Cerda;-33.3724;-70.6417;B02-B02N
PB78;Av. Apóstol Santiago Esq. / Av. Dgo Santa María;-33.4095;-70.6933;105-109-120-410-B20
PB780;Guillermo Subiabre Esq. / Río Cachapoal;-33.3722;-70.6432;B02-B02N-B19
PB781;Juan Cristóbal Esq. / C. Aguirre Luco;-33.373;-70.6453;B02-B02N-B19
PB782;Juan Cristóbal Esq. / Avenida Las Torres;-33.375;-70.6462;B02-B02N-B19
PB783;Avenida Las Torres Esq. / El Rosal;-33.3728;-70.6498;B02-B02N-B19
PB784;Avenida Las Torres Esq. / El Conquistador;-33.3718;-70.6512;B02-B19
PB785;El Conq. Del Monte Esq. / J. J. Aguirre Luco;-33.374;-70.6525;B02
PB786;J. J. Aguirre Luco Esq. / Juan Cristóbal;-33.375;-70.6503;B02-B02N-B19
PB787;Av. Vicuña Mackenna Esq. / Los Gremios;-33.4038;-70.745;105-408e-410e-B03-B20-B30N
PB788;Av. Vicuña Mackenna Esq. / José M. Infante;-33.4054;-70.7455;B03-B20-B30N
PB789;Némesis Esq. / Poseidón;-33.4092;-70.7427;B03
PB79;Domingo Santa María Esq. / Maruri;-33.4082;-70.6953;105-109-120-410-B03-B20-B29-B30N
PB790;Topocalma Esq. / Chungará;-33.4093;-70.7394;B03
PB791;Topocalma Esq. / Esmeralda;-33.4096;-70.7376;B03
PB792;Esmeralda Esq. / Costanera Norte;-33.4109;-70.738;B03
PB793;Costanera Norte Esq. / Chiapa;-33.4112;-70.7351;B03
PB794;Costanera Norte Esq. / Huara;-33.4114;-70.7323;B03
PB795;Costanera Norte Esq. / Totoral Bajo;-33.4118;-70.7288;B03
PB797;Condell Esq. / Maitén;-33.4085;-70.7251;B03
PB798;Condell Esq. / José M. Infante;-33.4068;-70.7273;B03
PB799;José Miguel Infante Esq. / Belloto;-33.4066;-70.7257;B03-B20-B30N
PB8;Avenida Dorsal Esq. / Rubén Darío;-33.3962;-70.6449;101-107-107c-B22
PB80;Domingo Santa María Esq. / Rivera;-33.4071;-70.6986;105-109-120-410-B03-B20-B29-B30N
PB800;José Miguel Infante Esq. / Calle 5;-33.4067;-70.7228;B03-B20-B30N
PB801;José Miguel Infante Esq. / Manuel Rodríguez;-33.4067;-70.7207;B03-B20-B30N
PB802;José Miguel Infante Esq. / Toconce;-33.4065;-70.7183;B03-B20-B30N
PB803;General Velásquez Esq. / Arturo Prat;-33.4043;-70.7177;B03-B20-B30N
PB804;General Velásquez Esq. / José M. Balmaceda;-33.4019;-70.7181;B03-B20-B30N
PB805;Domingo Santa María Esq. / Promoncaes;-33.4094;-70.6925;B03-B24-B30N
PB806;Domingo Santa María Esq. / Los Maquis;-33.4105;-70.6892;B03-B24-B30N
PB807;Domingo Santa María Esq. / Alberto Pepper;-33.4115;-70.6862;B03-B24-B30N
PB808;Domingo Santa María Esq. / S. Sanfuentes;-33.4126;-70.6832;B03-B24-B30N
PB809;Domingo Santa María Esq. / Pedro Nolasco V.;-33.4137;-70.6799;B03-B24-B30N
PB81;Domingo Santa María Esq. / Roquer Bravo;-33.4063;-70.7013;105-109-120-410-B03-B20-B29-B30N
PB810;Domingo Santa María Esq. / Camilo Vial;-33.4133;-70.6804;B03-B24-B29-B30N
PB811;Domingo Santa María Esq. / S. Sanfuentes;-33.4125;-70.6829;B03-B24-B29-B30N
PB812;Domingo Santa María Esq. / Eulogio Altamirano ;-33.4112;-70.6867;B03-B24-B29-B30N
PB813;Domingo Santa María Esq. / Los Alamos;-33.4102;-70.6895;B03-B24-B29-B30N
PB814;Domingo Santa María Esq. / Los Acacios;-33.4092;-70.6925;B03-B24-B29-B30N
PB815;Viña Del Mar Esq. / Llo Lleo;-33.403;-70.7127;B03-B30N
PB816;Arturo Prat Esq. / Francisco Errázuriz;-33.4035;-70.7142;B03-B20-B30N
PB817;Arturo Prat Esq. / General Velásquez;-33.404;-70.7175;B03-B20-B30N
PB818;Arturo Prat Esq. / Manuel Rodríguez;-33.4043;-70.7198;B03-B20-B30N
PB819;Calle 6 Esq. / José M. Infante;-33.4064;-70.7207;B03-B20-B30N
PB82;Parada 1 / Plaza Renca;-33.4047;-70.705;105-109-120-408-410-B03-B09-B20-B29-B30N
PB820;José Miguel Infante Esq. / Calle 5;-33.4066;-70.7226;B03-B20-B30N
PB821;José Miguel Infante Esq. / Calle 4;-33.4065;-70.7246;B03-B20-B30N
PB822;José Miguel Infante Esq. / Avenida Condell;-33.4064;-70.7274;B03-B20-B30N
PB824;Costanera Norte Esq. / Dalcahue;-33.4119;-70.7266;B03
PB825;Costanera Norte Esq. / Totoral Bajo;-33.4118;-70.7288;B03
PB826;Costanera Norte Esq. / Clotario Blest Rifffo;-33.4113;-70.7323;B03
PB827;Costanera Norte Esq. / Chiapa;-33.4111;-70.7348;B03
PB828;Costanera Norte Esq. / Esmeralda;-33.4112;-70.7377;408-410-B03
PB829;Topocalma Esq. / Chungará;-33.4093;-70.739;B03
PB83;Av. José M.Balmaceda Esq. / Angamos;-33.4035;-70.707;105-109-110-120-408-410-B03-B09-B20-B29-B30N
PB830;Némesis Esq. / Poseidón;-33.409;-70.7423;B03
PB831;Némesis Esq. / Av.Vicuña Mackenna;-33.4088;-70.7459;B03
PB832;Av. Vicuña Mackenna Esq. / Juan Espiñeira;-33.4042;-70.7447;105-B03-B20-B30N
PB833;Julio Parra Santos Esq. / Julio Montt Salamanca;-33.3676;-70.6912;202c-214-B04-B04v-B26
PB834;J. Montt Salamanca Esq. / Heroes De Iquique;-33.3698;-70.6914;202c-214-B04-B04v-B26
PB835;J. Montt Salamanca Esq. / Arturo Pérez Canto;-33.3714;-70.6913;202c-214-B04-B04v-B26
PB836;J. Montt Salamanca Esq. / Av. J. M. Caro;-33.3739;-70.6912;202c-214-B04-B04v-B26
PB837;Los Acacios Esq. / La Conquista;-33.3752;-70.6906;202c-214-B04-B04v-B26
PB838;Los Acacios Esq. / Emperador;-33.3769;-70.6896;202c-214-B04-B04v-B26
PB839;Los Acacios Esq. / El Cortijo;-33.3782;-70.6886;202c-214-B04-B04v-B26
PB84;Av. José M.Balmaceda Esq. / Montt Varas;-33.4032;-70.7097;105-109-110-120-408-410-B03-B09-B20-B29-B30N
PB840;Barón De Juras R. Esq. / Jorge Moya;-33.3789;-70.6897;202c-214-B04-B04v-B26
PB841;Barón De Juras R. Esq. / El Trabajo;-33.3819;-70.6884;202c-214-B04-B04v-B26
PB842;Barón De Juras R. Esq. / Av. Las Industrias;-33.3838;-70.6875;202c-214-B04-B04v-B26
PB843;Barón De Juras R. Esq. / Nueva 1;-33.386;-70.6864;202c-214-B04-B04v-B26
PB844;Barón De Juras R. Esq. / Av. Zapadores;-33.3879;-70.6851;214-B04-B04v-B26
PB845;Barón De Juras R. Esq. / Parral;-33.3903;-70.6839;214-B04-B04v-B26
PB846;Barón De Juras R. Esq. / 6 Norte;-33.3921;-70.6832;214-B04-B04v-B26
PB847;Barón De Juras R. Esq. / El Olivo;-33.3937;-70.6826;214-B04-B04v-B26
PB848;Barón De Juras R. Esq. / Mar Mediterráneo;-33.3956;-70.6816;214-B04-B04v-B26
PB849;Barón De Juras R. Esq. / Santa Inéz;-33.3971;-70.6802;214-B04-B04v-B26
PB85;Av. José M.Balmaceda Esq. / I. Carrera Pinto;-33.4024;-70.7121;105-109-110-120-408-410-B03-B09-B20-B29-B30N
PB850;Barón De Juras R. Esq. / Delfos;-33.3979;-70.6784;214-B04-B04v-B26
PB851;Barón De Juras R. Esq. / Roma ;-33.4003;-70.6771;214-B04-B04v-B26
PB852;Barón De Juras R. Esq. / Reina María;-33.4028;-70.6757;214-B04-B04v
PB853;Las Araucarias Esq. / Cnel. Alvarado ;-33.4051;-70.6746;214-B04-B04v
PB854;Parada / Escuela Luis Galdames;-33.4067;-70.6727;214-B04-B04v
PB855;Altamirano Esq. / Av. Fermín Vivaceta;-33.407;-70.6681;214-B04-B04v
PB856;Av. Fermín Vivaceta Esq. / Nueva De Matte;-33.4087;-70.6671;214-B04-B04v-B10
PB857;Av. Fermín Vivaceta Esq. / Juliet;-33.4115;-70.6659;214-B04-B04v-B10
PB858;Av. Fermín Vivaceta Esq. / Padre Las Casas;-33.4136;-70.6651;214-B04-B04v-B10
PB859;Av. Fermín Vivaceta Esq. / Dgo. Santa María;-33.4155;-70.6644;214-B04-B04v-B10
PB86;Av. José M.Balmaceda Esq. / Claudio Matte P.;-33.402;-70.7147;105-109-110-120-408-410-B09-B29
PB860;Av. Fermín Vivaceta Esq. / El Molino;-33.4181;-70.6637;B04-B10
PB861;Av. Fermín Vivaceta Esq. / Gamero;-33.4214;-70.663;B04
PB862;Av. Fermín Vivaceta Esq. / Los Angeles;-33.4244;-70.662;B04
PB863;Av. Fermín Vivaceta Esq. / Rivera;-33.4267;-70.6612;B04
PB864;Artesanos Esq. / Avenida La Paz;-33.4312;-70.6513;B02-B02N-B04-B15-B23-B24
PB865;Artesanos Esq. / Av. Independencia;-33.4308;-70.6528;B04-B20
PB866;General Borgoño Esq. / Maruri;-33.4305;-70.6547;B04-B20
PB867;Prieto Esq. / Cnel. Agusto López;-33.4299;-70.6563;B04-B20
PB868;A. López De Alcázar Esq. / Rivera;-33.4263;-70.6574;B04
PB869;Rivera Esq. / Av. Fermín Vivaceta;-33.4267;-70.6608;B04
PB87;Av. José M.Balmaceda Esq. / Manuel Rodríguez;-33.4013;-70.7202;105-109-110-120-408-410-B09-B29
PB870;Av. Fermín Vivaceta Esq. / Retiro;-33.4243;-70.6619;B04
PB871;Av. Fermín Vivaceta Esq. / Gamero;-33.4218;-70.6628;B04
PB872;Av. Fermín Vivaceta Esq. / Dgo. Santa María;-33.4158;-70.6642;214-B04-B04v-B10
PB873;Av. Fermín Vivaceta Esq. / Central;-33.4138;-70.6649;214-B04-B04v-B10
PB874;Av. Fermín Vivaceta Esq. / Francia;-33.4117;-70.6657;214-B04-B04v-B10
PB875;Av. Fermín Vivaceta Esq. / Nueva De Matte;-33.4091;-70.6668;214-B04-B04v-B10
PB876;Av. Fermín Vivaceta Esq. / Altamirano;-33.4071;-70.6677;214-B04-B04v-B10
PB877;Las Enredaderas Esq. / Los Marroquíes;-33.4061;-70.6698;214-B04-B04v
PB878;Las Enredaderas Esq. / Luis Galdames;-33.4063;-70.6722;214-B04-B04v
PB879;Luis Galdames Esq. / Cnel. Alvarado ;-33.4053;-70.6739;214-B04-B04v
PB88;General Freire Esq. / Cabo De Hornos;-33.4008;-70.7241;105-109-110-B29
PB880;Las Araucarias Esq. / Reina María;-33.403;-70.6755;214-B04-B04v
PB882;Barón De Juras R. Esq. / Roma ;-33.4006;-70.6767;214-B04-B04v-B26
PB883;Barón De Juras R. Esq. / El Lucero;-33.3984;-70.6779;214-B04-B04v-B26
PB884;Barón De Juras R. Esq. / Santa Inéz;-33.3973;-70.6794;214-B04-B04v-B26
PB885;Barón De Juras R. Esq. / Aviador Zañartu;-33.3956;-70.6813;214-B04-B04v-B26
PB886;Barón De Juras R. Esq. / El Olivo;-33.3939;-70.6822;214-B04-B04v-B26
PB887;Barón De Juras R. Esq. / 6 Norte;-33.3922;-70.6831;214-B04-B04v-B26
PB888;Barón De Juras R. Esq. / Parral;-33.3907;-70.6835;214-B04-B04v-B26
PB889;Barón De Juras R. Esq. / Av. Zapadores;-33.3882;-70.6848;214-B04-B04v-B26
PB89;General Freire Esq. / Antofagasta;-33.401;-70.7269;105-109-110-B29
PB890;Barón De Juras R. Esq. / Campanario;-33.3863;-70.6857;202c-214-B04-B04v-B26
PB891;Barón De Juras R. Esq. / Quilicura;-33.3833;-70.6875;202c-214-B04-B04v-B26
PB892;Barón De Juras R. Esq. / Alberto Cobo;-33.3811;-70.6885;202c-214-B04-B04v-B26
PB893;Barón De Juras R. Esq. / El Cortijo;-33.3788;-70.6895;202c-214-B04-B04v-B26
PB894;Los Acacios Esq. / Catalina De Los Rios;-33.3779;-70.6888;202c-214-B04-B04v-B26
PB895;Los Acacios Esq. / Las Araucarias;-33.3764;-70.6897;202c-214-B04-B04v-B26
PB896;Los Acacios Esq. / Av. J. M. Caro;-33.3743;-70.6911;202c-214-B04-B04v-B26
PB897;J. Montt Salamanca Esq. / H. La Concepción;-33.372;-70.6912;202c-214-B04-B04v-B26
PB898;J. Montt Salamanca Esq. / Heroes De Iquique;-33.3696;-70.6913;202c-214-B04-B04v-B26
PB899;Bezanilla Esq. / Emilio Oelckers;-33.4178;-70.6633;214-B04v-B17
PB9;Avenida Dorsal Esq. / Lemura;-33.3957;-70.6479;101-107-107c
PB90;General Freire Esq. / Villarrica;-33.4011;-70.7301;105-109-110-B29
PB900;Bezanilla Esq. / Escanilla;-33.4178;-70.6608;214-B04v-B17
PB901;Parada 3 / Hospitales;-33.4177;-70.6566;214-B04v-B17
PB902;Av. Fermín Vivaceta Esq. / Bezanilla;-33.4179;-70.6636;214-B04-B04v-B10
PB907;Pedro Fontova Esq. / Av. A. Vespucio;-33.3705;-70.6712;B05-B08-B10-B16
PB909;Santa Marta De H. Esq. / Los Portones;-33.3652;-70.6742;B05-B10
PB91;Condell Esq. / Sgto. Candelaria;-33.4031;-70.7306;105-110-110c-120
PB911;Mejillones Esq. / Chimbote;-33.3593;-70.6829;B05-B10
PB912;Mejillones Esq. / Tocomar;-33.3591;-70.6847;B05-B10
PB913;Lasana Esq. / San Pedro De Atacama;-33.36;-70.6855;B05-B10
PB916;Raúl Montt Esq. / Nueva Recoleta;-33.3923;-70.6446;B06-B12
PB917;Raúl Montt Esq. / Río Blanco;-33.3916;-70.6469;B06
PB918;Raúl Montt Esq. / Manuel Rodríguez;-33.3913;-70.6501;B06
PB919;Raúl Montt Esq. / Los Fulgores;-33.3912;-70.6526;B06
PB92;Condell Esq. / Arturo Prat;-33.4047;-70.7293;105-110-110c
PB920;Raúl Montt Esq. / Nancagua;-33.391;-70.6554;B06
PB921;El Guanaco Esq. / El Copihual;-33.3887;-70.6573;B06-B25-B31N
PB922;El Guanaco Esq. / Av. Zapadores;-33.387;-70.6571;B06-B25-B31N
PB923;El Guanaco Esq. / Av. Diego Silva;-33.3845;-70.6572;B06-B25-B31N
PB924;El Guanaco Esq. / Gualberto Méndez;-33.3832;-70.6574;B06-B25-B31N
PB925;El Guanaco Esq. / Libertador ;-33.3813;-70.6575;B06-B25-B31N
PB926;Avenida Principal Esq. / General Gambino;-33.3802;-70.6605;B06-B19-B27-B31N
PB927;Avenida Principal Esq. / Cristina;-33.3798;-70.6633;B06-B27-B31N
PB928;Avenida Principal Esq. / Juan Muñoz;-33.3798;-70.6647;B06-B27-B31N
PB929;Avenida Principal Esq. / Mercurio;-33.3797;-70.6669;B06-B27-B31N
PB93;José Miguel Infante Esq. / Volcán Osorno;-33.4067;-70.729;105-110-110c-B20-B30N
PB930;Avenida Principal Esq. / Horacio Johnson;-33.3795;-70.6691;B06-B31N
PB931;Avenida Principal Esq. / Angelmo;-33.3791;-70.6712;B06-B31N
PB932;Av.Card.José Mª Caro Esq. / Rupanco;-33.3779;-70.6737;230-B06-B11-B21-B31N
PB933;Av.Card.José Mª Caro Esq. / Puntiagudo;-33.3767;-70.675;230-B06-B11-B21-B31N
PB934;Av.Card.José Mª Caro Esq. / Isabel Carrera;-33.3753;-70.6766;230-B06-B11-B21-B31N
PB935;Av.Card.José Mª Caro Esq. / Tokio;-33.3743;-70.6795;230-B06-B11-B21-B31N
PB936;Av.Card.José Mª Caro Esq. / Ernesto Ried;-33.3737;-70.6816;230-B06-B11-B21-B31N
PB937;Av.Card.José Mª Caro Esq. / Av. Independencia;-33.3735;-70.6862;B06-B11-B12-B21-B31N
PB938;Av.Card.José Mª Caro Esq. / Julio Montt Salamanca;-33.3739;-70.6909;B06-B21-B31N
PB939;Av.Card.José Mª Caro Esq. / Pdte. Frei Montalva;-33.3741;-70.695;B06-B21-B31N
PB94;José Miguel Infante Esq. / Clotario Blest Rifffo;-33.4072;-70.7322;105-110-110c-B20-B30N
PB941;Lib. Bdo. O'Higgins Esq. / Doña Leticia;-33.3632;-70.7297;316e-B06-B12
PB942;Lo Ovalle Esq. / Del Trigal;-33.3609;-70.7311;B06
PB943;Lo Ovalle Esq. / Las Riendas;-33.3597;-70.7332;B06
PB944;Lo Ovalle Esq. / Av. Lo Marcoleta;-33.3582;-70.7339;B06
PB945;Rigoberto Jara Esq. / Kilimanjaro;-33.3554;-70.741;315e-425-B06-B13-B31N
PB946;Rigoberto Jara Esq. / Monte Pissis;-33.3548;-70.7463;425-B13-B31N
PB947;Los Cárpatos Esq. / Everest;-33.3533;-70.7467;B06
PB948;Los Cárpatos Esq. / Bali;-33.3509;-70.7478;B06
PB949;Bali Esq. / Santa Laura;-33.3522;-70.751;B06
PB95;José Miguel Infante Esq. / Esmeralda;-33.4063;-70.7361;105-110-110c-B20-B30N
PB950;Santa Laura Esq. / Manuel Bustos;-33.3543;-70.75;B06
PB951;Santa Laura Esq. / Tulahuén;-33.3582;-70.7475;307e-315e-425-B06
PB952;Santa Laura Esq. / Bali;-33.3524;-70.751;B06
PB953;Los Cárpatos Esq. / Los Himalayas;-33.3511;-70.7478;B06
PB954;Los Cárpatos Esq. / Everest;-33.3531;-70.7469;B06
PB955;Los Cárpatos Esq. / Rigoberto Jara;-33.3547;-70.7461;B06
PB956;Rigoberto Jara Esq. / Av. Santa Luisa;-33.3559;-70.7384;425-B06-B13-B31N
PB957;Lo Ovalle Esq. / María L. Bombal;-33.3598;-70.7333;B06
PB958;Lo Ovalle Esq. / Del Trigal;-33.3607;-70.7318;B06
PB959;Lo Ovalle Esq. / Lib. B. O'Higgins;-33.3619;-70.7298;B06
PB96;José Miguel Infante Esq. / Chorrillos;-33.4071;-70.7384;105-110-110c-B20-B30N
PB960;Lib. Bdo. O'Higgins Esq. / Doña Leticia;-33.3628;-70.7299;316e-B06-B12
PB961;Lib. Bdo. O'Higgins Esq. / Av. Manuel A. Matta;-33.3655;-70.7302;316e-B12
PB962;Av.Card.José Mª Caro Esq. / Los Abetos;-33.3743;-70.6949;B06-B21-B31N
PB963;Av.Card.José Mª Caro Esq. / Los Acacios;-33.3742;-70.6914;B06-B21-B31N
PB964;Av.Card.José Mª Caro Esq. / Av. Independencia;-33.3739;-70.6866;B06-B21-B31N
PB965;Av.Card.José Mª Caro Esq. / Granada;-33.3732;-70.6849;B06-B19-B21-B31N
PB966;Av.Card.José Mª Caro Esq. / Ernesto Ried;-33.3737;-70.682;B06-B21-B31N
PB967;Av.Card.José Mª Caro Esq. / Tokio;-33.3744;-70.68;B06-B11-B21-B31N
PB968;Av.Card.José Mª Caro Esq. / Tupungato;-33.3751;-70.6779;B06-B11-B21-B31N
PB969;Av.Card.José Mª Caro Esq. / Puntiagudo;-33.3767;-70.6753;B06-B11-B21-B31N
PB97;José Miguel Infante Esq. / Fernando Olivares;-33.4062;-70.7422;105-110-110c-B20-B30N
PB970;Av.Card.José Mª Caro Esq. / Rupanco;-33.3778;-70.674;B06-B11-B21-B31N
PB971;Av.Card.José Mª Caro Esq. / Pedro Fontova;-33.3791;-70.6726;B06-B11-B21-B31N
PB972;Avenida Principal Esq. / Horacio Johnson;-33.3796;-70.6693;B06-B31N
PB973;Avenida Principal Esq. / Laura;-33.3798;-70.667;B06-B27-B31N
PB974;Avenida Principal Esq. / Juan Muñoz;-33.3799;-70.6651;B06-B27-B31N
PB975;Avenida Principal Esq. / Catalina;-33.38;-70.6627;B06-B27-B31N
PB976;Avenida Principal Esq. / General Gambino;-33.3803;-70.6609;B06-B27-B31N
PB977;Avenida Principal Esq. / Av. El Guanaco;-33.3807;-70.6578;B06-B19-B27-B31N
PB978;El Guanaco Esq. / Benjamin Quezada;-33.3828;-70.6576;B06-B25-B31N
PB979;El Guanaco Esq. / Diego Silva H.;-33.3842;-70.6575;B06-B25-B31N
PB98;José Miguel Infante Esq. / Av.Vicuña Mackenna;-33.4057;-70.7447;105-110-110c-B20-B30N
PB980;El Guanaco Esq. / Av. Zapadores;-33.3865;-70.6572;B06-B25-B31N
PB981;El Guanaco Esq. / Cap. I. Carrera Pinto;-33.3804;-70.6578;B25
PB982;Raúl Montt Esq. / Arizona;-33.3911;-70.6569;B06
PB983;Raúl Montt Esq. / Montaña;-33.3912;-70.6554;B06
PB984;Raúl Montt Esq. / Félix Ovalle;-33.3913;-70.6526;B06
PB985;Raúl Montt Esq. / José M. Carrera;-33.3914;-70.65;B06
PB986;Raúl Montt Esq. / Río Blanco;-33.3915;-70.6478;B06
PB987;Nueva Recoleta Esq. / Av. Zapadores;-33.3906;-70.6439;B06-B12
PB988;Santa Luisa Esq. / Avenida Las Torres;-33.3507;-70.7396;B07
PB989;San Carlos De A. Esq. / Lo Ovalle;-33.3518;-70.7344;B07
PB99;Av. Vicuña Mackenna Esq. / Agrigento;-33.4072;-70.7459;110-110c-B03
PB990;Lo Ovalle Esq. / Romeral;-33.3492;-70.7345;B07
PB991;Romeral Esq. / Del Rodeo;-33.35;-70.7325;B07
PB992;Romeral Esq. / Del Trigal;-33.3507;-70.731;B07
PB993;Romeral Esq. / Lib. B. O'Higgins;-33.3507;-70.7291;B07
PB994;Lib. Bdo. O'Higgins Esq. / Antumalal;-33.3527;-70.7291;316e-B07-B12
PB995;Salvador De Bahía Esq. / Santa Cruz;-33.3551;-70.7188;B07
PB996;Salvador De Bahía Esq. / Santa Fe;-33.3558;-70.7149;B07
PB997;Costaneras Férreas Esq. / Lenga;-33.3538;-70.7148;B07
PB998;Avenida Lo Cruzat Esq. / Antumalal;-33.3542;-70.7209;B07
PB999;Panamericana Norte Esq. / Av. A. Vespucio;-33.3732;-70.6958;B07-B08-B18
PC1;Parada 3 / (M) Manuel Montt;-33.4295;-70.6194;103-114-405-405c-406-426-517-C04
PC10;Parada / The Kent School;-33.4425;-70.6067;103-114-117-515N
PC100;Parada 2 / Clínica Alemana;-33.3939;-70.572;216-C07-C14
PC1003;Santa Isabel Esq. / Avenida Seminario;-33.447;-70.6288;D18
PC1004;Santa Isabel Esq. / Avenida Condell;-33.4465;-70.6261;D18
PC1005;Santa Isabel Esq. / Avenida Salvador;-33.4458;-70.6231;D18
PC1006;Santa Isabel Esq. / Av. José M. Infante;-33.4451;-70.6197;D18
PC1007;Santa Isabel Esq. / Av. J. Miguel Claro;-33.4457;-70.6171;D18
PC1008;Santa Isabel Esq. / Ob. Manuel De Alday;-33.4469;-70.6146;D18
PC1009;Bernardo Larraín C. Esq. / Pedro Lira Urquieta;-33.3375;-70.5278;C19
PC101;Parada 3 / Clínica Alemana;-33.3918;-70.5725;216
PC1010;Bernardo Larraín C. Esq. / Los Queltehues;-33.3356;-70.5278;C19
