punto_id;punto_name;punto_lat;punto_lon
73;CARLOS VALDOVINOS;-33.48647187;-70.61909384
74;CAMINO AGRICOLA;-33.49184748;-70.61749874
75;SAN JOAQUIN;-33.49690561;-70.61633335
76;NUBLE;-33.46740043;-70.62471345
77;SANTA ANA L5;-33.43816546;-70.65987093
78;TOESCA;-33.45235149;-70.6587341
79;QUINTA NORMAL;-33.44040945;-70.68018787
80;PROTECTORA DE LA INFANCIA;-33.58975371;-70.57979352
81;CRISTOBAL COLON;-33.42630504;-70.59115277
82;FRANCISCO BILBAO;-33.43195483;-70.58460176
83;PARQUE BUSTAMANTE;-33.44280337;-70.63154738
84;RONDIZZONI;-33.47020604;-70.6563235
85;CAL Y CANTO;-33.43294603;-70.65222894
86;EL LLANO;-33.48259804;-70.64912373
87;LA CISTERNA;-33.53797104;-70.66447587
88;LO OVALLE;-33.51723324;-70.65880733
89;SANTA ANA L2;-33.43820972;-70.65923853
90;LO VIAL;-33.49641338;-70.6528928
91;DEPARTAMENTAL;-33.50306902;-70.65479674
92;CIUDAD DEL NINO;-33.50961155;-70.6566527
93;EL PARRON;-33.52651309;-70.66142413
94;LA CISTERNA;-33.53797104;-70.66447587
95;IRARRAZAVAL;-33.45528289;-70.62824732
96;BELLAS ARTES;-33.43668061;-70.64502132
97;FRANKLIN;-33.47606832;-70.6494014
98;VESPUCIO NORTE;-33.38056867;-70.64652278
99;BAQUEDANO L5;-33.43713962;-70.63369007
100;BAQUEDANO L1;-33.43720518;-70.6344818
101;MANUEL MONTT;-33.42920051;-70.61891639
102;PADRE ALBERTO HURTADO;-33.43346653;-70.62620853
103;REPUBLICA;-33.42492921;-70.61243387
104;SANTA ISABEL;-33.44713023;-70.63041764
105;BELLAVISTA LA FLORIDA;-33.5204449;-70.59934833
106;MIRADOR;-33.51315457;-70.60620007
107;VICENTE VALDES L5;-33.5262106;-70.59686528
108;VICENTE VALDES L4;-33.52651894;-70.59657995
109;EL RINCON DEL GUSTO MAIPU;-33.53436509;-70.78489467
110;LALITO SN RAMON;-33.53259911;-70.64443457
111;LUIS ARAYA CARVAJAL;-33.39034955;-70.69679457
112;DON ALEJO LO ESPEJO;-33.51843995;-70.68869376
113;LOS PEQUES SN JOAQUIN;-33.51340381;-70.62299239
114;NISSY LA PINTANA;-33.56360171;-70.62268808
115;ERICHOPER;-33.37779948;-70.62318232
116;DON ORLANDO RENCA;-33.40400045;-70.73299013
117;NOLBERTO VALDES NAVARRO;-33.5017199;-70.56833146
118;BAZAR LA KUKA;-33.38842874;-70.64229926
119;SUPER OFERTAS SANTIAGO;-33.47396145;-70.63530722
120;LICORES JUAN INAREJO;-33.42147769;-70.69780225
121;FERRADA GONZALEZ JOSEFINA;-33.55014139;-70.57490278
122;SOMOS;-33.45919537;-70.53190641
123;ATEMIS COMPUTACION;-33.57983789;-70.58762524
124;JOSE MANUEL NAVARRETE OSSES;-33.42554682;-70.6556214
125;ALMACEN GERUDA LO ESPEJO;-33.52312601;-70.68083991
126;CARMEN ARANEDA GOMEZ;-33.57626677;-70.56072166
127;ALMACEN;-33.54062056;-70.63109833
128;JOSE ANTONIO LUNA RAMIREZ;-33.4008017;-70.6579729
129;GABRIEL;-33.40988614;-70.65988334
130;SEBASTIAN;-33.60669903;-70.60106264
131;JUANA HUENUN;-33.58508965;-70.68548031
132;MARIA ANGELICA - QUILICURA;-33.36194345;-70.74196644
133;TERESA MICAELA ARAYA ARAYA;-33.39109067;-70.66081525
134;MONICA DEL CARMEN MORALES CARES;-33.56995393;-70.56634699
135;LUCIA DE LOS ANGELES FUENTES GONZALEZ;-33.46904913;-70.54425098
136;MINIMARKET - PSJE. PAILLACO;-33.62093324;-70.61188779
137;CHRIS ;-33.35270816;-70.72051728
138;BUSTAMANTE;-33.47248139;-70.70665139
139;EDGAR COSME PORTAL;-33.44146449;-70.70659197
140;LOS ROBLES LA PINTANA;-33.58700337;-70.64201139
141;ELENA MINCHAN AMBROSIO;-33.41448889;-70.53618472
142;KIOSKO LAS CARRETAS;-33.431578;-70.578449
143;JUANITA;-33.4164973;-70.7529148
144;DON VICENTE;-33.44781711;-70.71579831
145;ALMACEN DONDE IVAN;-33.46602302;-70.55163276
146;DAFNE;-33.52723153;-70.56276627
147;LA VALE EL BOSQUE;-33.56782291;-70.68380736
148;FREDDY EDISON VALENZUELA RIQUELME;-33.57671781;-70.65073056
149;MARIA TERESA;-33.53696989;-70.64501312
150;SAN ESTEBAN;-33.45785704;-70.69585994
151;SAN ALFONSO SN BERNARDO;-33.58056155;-70.69111827
152;POMPEYITA;-33.51286149;-70.67795612
153;KIOSKO MARIAN LA FLORIDA;-33.56222676;-70.600016
154;JASE MANUELA CORNEJO PEREZ;-33.54368094;-70.5809953
155;EL VECINO - LA  PINTANA;-33.56266349;-70.63839772
156;REPUBLICA DOMINICANA;-33.46234453;-70.73243946
157;OASIS - MAIPU II;-33.5136736;-70.7557102
158;BAZAR MARY LA FLORIDA;-33.54676032;-70.59967952
159;ANGELICA BEATRIZ BUSTOS RETAMAL;-33.59040692;-70.61432471
160;MILON;-33.667651;-70.743321
161;LOTO;-33.60932778;-70.57531944
162;MIGUEL AGUILERA;-33.47595427;-70.55766685
163;PUNTO ARCUICO;-33.47031701;-70.62870143
164;ANITA - LA FLORIDA;-33.52301696;-70.6007964
165;MONICA PILAR ESPINOZA MARTINEZ;-33.40025205;-70.62899449
166;ROSITA;-33.50508466;-70.68682411
167;ELLEN MARLENE MOSCOSO GAS;-33.59360142;-70.55635617
168;GUILLERMINA ESTER;-33.57857107;-70.67307655
169;D LLA FRUIT;-33.36556411;-70.70641176
170;D Y D;-33.54997362;-70.56569381
171;CAMILA PUDAHUEL;-33.43705396;-70.74709686
172;DON JOSE LA FLORIDA;-33.56927015;-70.58741653
173;L Y L;-33.39400631;-70.65027613
174;MARKITO;-33.49450266;-70.66145075
175;ALMACEN CHARLY CHICO;-33.58593158;-70.64509318
176;FELIX RIVERA PONCE;-33.60670333;-70.70326333
177;FERNANDA-CHIGUAYANTE;-33.57679425;-70.7027252
178;LAS PASTORA PTE ALTO;-33.60963157;-70.58651322
179;GLADYS;-33.62461778;-70.69900069
180;DON BETO;-33.57561036;-70.66313081
181;LUIS FERNANDO SILVA ARAVE;-33.46812967;-70.73218409
182;JUANA DEL CARMEN BARAHONA LEON;-33.371393;-70.632004
183;ISABEL PETRONILA ARCAYA G;-33.54208479;-70.7880081
184;PEDRO ESPINOZA;-33.37259682;-70.67570724
185;BOTILLERIA CAROLINA;-33.57860707;-70.65965299
186;SANTA CRISTINA EL BOSQUE;-33.547443;-70.680801
187;SAN ANDRES - QUINTA NORMAL;-33.43821218;-70.70691834
188;ALMACEN LA ESCALERA SN JO;-33.48995339;-70.63489317
189;SALVADOR EUGENIO RETAMAL MENDEZ;-33.50964032;-70.62764938
190;COM GONZALEZ CERRO NAVIA;-33.41671244;-70.75065131
191;ALMACEN C Y S;-33.58114754;-70.64346976
192;JUAN - CERRO NAVIA;-33.41934605;-70.72934523
193;EL FAROLITO MAIPU;-33.53978841;-70.77857035
194;ISABEL C CISTERNAS MATURA;-33.54536062;-70.58876459
195;SANTA TERESA;-33.53307094;-70.77260816
196;CIBER ACTION;-33.35425735;-70.72055133
197;KAREN - SAN RAMON;-33.54251982;-70.65130712
198;NANCY;-33.43096961;-70.6766055
199;EL NEGRITO RENCA;-33.40662805;-70.72703411
200;FERNANDA;-33.58375399;-70.68089338
201;LOS 121 LO ESPEJO;-33.51517218;-70.6817731
202;LENNY;-33.36043663;-70.75978082
203;ALMACEN Y BAZAR;-33.593425;-70.623233
204;LEOCRISMA;-33.48197255;-70.52573035
205;SAN RICARDO LA PINTANA;-33.586321;-70.64381
206;LUAN RENCA;-33.39701578;-70.74153056
207;SHELL CHILE - CONCHALI;-33.4010428;-70.68285749
208;SHELL CHILE - MACUL;-33.46513991;-70.59885261
209;SHELL CHILE - STA. ELENA;-33.479164;-70.75429
210;SHELL CHILE - FARELLONES;-33.36687185;-70.4970974
211;SHELL CHILE -LA FLORIDA;-33.54697044;-70.58805253
212;SHELL CHILE - RINCONADA;-33.51781761;-70.77541546
213;CLAUDIA URRUTIA;-33.48071453;-70.57096293
214;MAVI;-33.56044913;-70.65207632
215;C Y C - PUENTE ALTO;-33.57236218;-70.58343193
216;ROSA ESTER HERRERA ;-33.37980541;-70.61967582
217;BAZAR ARIEL LO ESPEJO;-33.51075872;-70.67345605
218;EL BICHITO MAIPU;-33.5108498;-70.79147819
219;KEVIN;-33.4344523;-70.6794192
220;VILUM MARKET;-33.42583143;-70.74787659
221;SHELL CHILE - LAS CONDES;-33.40281629;-70.51680178
222;SHELL CHILE - LO BARNECHEA;-33.35653026;-70.51032758
223;SHELL CHILE - VITACURA/SAN FELIX;-33.38676172;-70.56008314
224;ANITA - PEDRO A. CERDA;-33.50407076;-70.68444073
225;CHRISTMEL;-33.46387519;-70.63388093
226;ANGELES;-33.36225236;-70.74225194
227;EL TALENTO QUILICURA;-33.35345804;-70.71850486
228;LAS ROSAS;-33.58947556;-70.66714197
229;SAN JORGE;-33.43241419;-70.61794685
230;SHELL CHILE - CRISTOBAL COLON;-33.42366506;-70.57983043
231;PATRICIA;-33.4519176;-70.68128984
232;BAZAR CLAUDIA;-33.57769757;-70.63959078
233;EL OSITO;-33.52710767;-70.79710006
234;EL TAMBO;-33.56875636;-70.66715409
235;LAS PRINCESITAS;-33.5787774;-70.63950786
236;LEINA ANDRAWES BOULES HEJAZEEN;-33.41527122;-70.55936936
237;SHELL CHILE - BILBAO;-33.43206206;-70.5850937
238;SHELL CHILE - LO AGUIRRE;-33.44047;-70.848678
239;MI PAN;-33.55365123;-70.64757699
240;EL DROOPY;-33.49713362;-70.76894585
241;ANITA - SAN MIGUEL;-33.48964976;-70.64108214
242;VINDRIS;-33.59607816;-70.70512298
243;ARIAS MARKET;-33.45961626;-70.62877382
244;SAN VICENTE;-33.55480487;-70.66083137
245;JENNY ALVAREZ FUENTES;-33.494825;-70.686703
246;LA COTE;-33.425554;-70.739746
247;EL GRIFO;-33.36591558;-70.75143985
248;LA PIRAMIDE;-33.39026994;-70.69669251
249;PAULA;-33.43792122;-70.63682714
250;SHELL CHILE - LA DEHESA;-33.36282702;-70.51497559
251;SHELL CHILE - PEDRO AGUIRRE CERDA;-33.48489469;-70.69734405
252;ROSALINO RIVERA PEREZ;-33.45494682;-70.54043439
253;ECOMARKET S;-33.45808779;-70.74007653
254;SHELL CHILE - PATAGONIA;-33.4091257;-70.54494346
255;RODRIGO;-33.49859167;-70.73634667
256;SHELL CHILE - VICUNA MACKENNA;-33.44193688;-70.63336245
257;DONDE LA NANCY;-33.34993476;-70.73917167
258;MYM RENCA;-33.40468452;-70.70516619
259;ANDREA - ANDRES;-33.47153466;-70.63320937
260;DONDE LAS CHIQUILLAS JESSICA Y SILVIA;-33.35328741;-70.73422546
261;VILLA ALEGRE;-33.49721469;-70.72433596
262;SONNY;-33.47702809;-70.69694115
263;APOLOGIA BAZAR;-33.43633705;-70.77008263
264;MARIA MAGDALENA REYES PAD;-33.43000526;-70.72796904
265;BOTILLERIA LA FORTUNA;-33.53644728;-70.66382167
266;VERONICA CECILIA GONZALEZ CARRASCO;-33.48991758;-70.72577368
267;JOSE HERMIDA ARBUCH;-33.41749956;-70.67679772
268;EBEN EZER - SAN RAMON;-33.55028887;-70.65191953
269;MINIMARKET - CERRO NAVIA;-33.43286232;-70.73011005
270;DON RAMON;-33.44393642;-70.7023161
271;ZORAIDA ROXANA ZEVALLOS HUANCA;-33.434875;-70.680357
272;LOS HENRIQUEZ;-33.41575889;-70.76040172
273;JUAN PABLO MORENO VERA;-33.44460709;-70.69358776
274;JOSE SANCHEZ;-33.454542;-70.6047988
275;ETIENNE;-33.56927511;-70.6673435
276;ALMACEN LA ITA;-33.5849294;-70.55923661
277;ALMACEN TOTO;-33.43959127;-70.72769503
278;BAZAR-MAIPU;-33.56172417;-70.7860125
279;ISACI;-33.41167891;-70.65915945
280;PROVISIONES OLGUITA RECOL;-33.38457392;-70.65359252
281;MARINA CORREA;-33.35735359;-70.689651
282;SANTA OLGA;-33.41304471;-70.67511298
283;LA FAMILIA;-33.46199801;-70.69857821
284;TERESA TORRES PEREZ;-33.47692854;-70.59641996
285;FERNANDA - LA GRANJA;-33.5497293;-70.62497404
286;LIBRERIA JIT VITACURA;-33.39137821;-70.55346231
287;MARTINA;-33.47399396;-70.72329396
288;DONDE MATI;-33.44970179;-70.70572139
289;KIOSKO BIP VITACURA LAS U;-33.38226225;-70.54683156
290;KIOSCO PUEBLO JUPLEI;-33.39001896;-70.57149282
291;EL NEGOCIO;-33.45554444;-70.70129889
292;RAUL LEIVA;-33.47715297;-70.7163171
293;LOS SOCIOS EST CENTRAL;-33.46860798;-70.71326698
294;CONFITERIA Y CAFETERIA SN;-33.49764083;-70.63988722
295;ANGEMAR 13 SN MIGUEL;-33.51211963;-70.64060504
296;JACQUELINE ANGELICA CHAMO;-33.45401397;-70.53656656
297;FRANCISCO JAVIER GONZALEZ;-33.55767892;-70.62410364
298;JOVI LA GRANJA;-33.55013832;-70.62641673
299;JUAN CABELLO;-33.53727019;-70.62064857
300;DON REMI CERRILLOS;-33.50827955;-70.73409331
301;SANTA ELENA LA GRANJA;-33.54648579;-70.63026615
302;YASNITA Y CARLITOS EST CE;-33.47005404;-70.69929737
303;LUIS MORA CERRILLOS;-33.49056193;-70.71528509
304;JUANA SAAVEDRA VILLASECA;-33.47146035;-70.69655687
305;MINIMARKET JUAN PABLO;-33.47404759;-70.70340285
306;MINIMARKET FULL;-33.46630304;-70.71041122
307;ALMACENLA ESKINA;-33.47569756;-70.70715709
308;SANTA TERESITA LO ESPEJO;-33.50783;-70.689894
309;L MASEL LO ESPEJO;-33.52747626;-70.69725252
310;INVERSIONES ENEX S.A.;-33.60348;-70.717226
311;BOTILLERIA GILBERTO HUECH;-33.36827503;-70.63843017
312;LOS LAGOS - PENALOLEN;-33.48265609;-70.56397007
313;FARM LA FE LO ESPEJO;-33.519935;-70.695889
314;BAZAR LOS CRUCES;-33.41642667;-70.764905
315;LUCAS;-33.39698209;-70.64381486
316;GOOD LUCK;-33.42169261;-70.64447964
317;MARIBEL REINUM CATALAN;-33.5026075;-70.623955
318;SHELL CHILE - BELLAVISTA;-33.43411096;-70.63999388
319;EMILIO MAURICIO;-33.60737205;-70.57702913
320;NUESTROS QUERUBINES;-33.55985636;-70.63471979
321;LUIS EVARISTO MARQUEZ LUENGO;-33.56598651;-70.56690723
322;JAVI;-33.52925691;-70.70232395
323;MINIMARKET ESPERANZA;-33.42927823;-70.6768387
324;JUAN OMAR PEZZO ZONCO;-33.5265033;-70.59658023
325;KARINA;-33.45443709;-70.6372928
326;CAMILA SANTIAGO;-33.43502321;-70.67486313
327;EL PAJARO LOCO;-33.47488098;-70.56331402
328;SHELL CHILE - STA MARIA;-33.37723421;-70.57068202
329;TIO ARTURO CERRILLOS;-33.48202372;-70.68860565
330;ALMACEN LA PLAZA;-33.48151978;-70.72140223
331;VIOLETA LO ESPEJO;-33.51089325;-70.68718576
332;PANADERIA VILLA MEXICO CE;-33.50749194;-70.73012568
333;TIO PANCHO;-33.5133131;-70.69573733
334;LUIS RAMIREZ RABIE CERRIL;-33.50997063;-70.7367877
335;BAZAR FREDDY;-33.4083333;-70.69752546
336;ALMACEN EL PROGRESO RENCA;-33.40167963;-70.71849915
337;EL MIRADOR CERRILLOS;-33.50484491;-70.71914043
338;LIBRERIA FERNANDA;-33.40067198;-70.74352373
339;LAS MARGARITAS RENCA;-33.3915755;-70.69846789
340;FERMIN RENCA;-33.39196234;-70.69486567
341;MAITE;-33.46727259;-70.69109436
342;E.VON CHRISMAR LA REINA;-33.43895801;-70.55857771
343;SANTOS SN RAMON;-33.5389786;-70.64451891
344;BRUNO;-33.51256078;-70.69205524
345;EL CID;-33.47350942;-70.57994264
346;SANTA IRMA LO ESPEJO;-33.522305;-70.691424
347;ALEBAR MACUL;-33.50850691;-70.59700028
348;EL TIO BARNY;-33.49046613;-70.73061087
349;ROSITA CERRILLOS;-33.50332886;-70.73016346
350;DONDE EL POLLO;-33.45166288;-70.71354405
351;ACAR LA GRANJA;-33.54313758;-70.61560536
352;BOTILLERIA DON PATO;-33.50447589;-70.71972763
353;VITOCO SN RAMON;-33.5504811;-70.63753235
354;CARGA BIP HILDELITA;-33.36074518;-70.50993824
355;LA ESCALA SUR LO BARNECHE;-33.35931495;-70.50106134
356;ALO;-33.50576424;-70.67483833
357;CHELITA LO ESPEJO;-33.512967;-70.689943
358;D Y D LO ESPEJO;-33.50974635;-70.69780673
359;MONSERRAT SN RAMON;-33.55509385;-70.65304749
360;SANTA TERESA LO ESPEJO;-33.50992969;-70.68629669
361;MARIA JOSE PEDRO A CERDA;-33.49244152;-70.67780421
362;DASIA PEDRO A CERDA;-33.49558001;-70.67058964
363;LOBUSAN;-33.47914324;-70.67683747
364;SANTA ANA;-33.50701289;-70.67542337
365;LOS CANETES;-33.50204394;-70.68373839
366;EL CHIMBOTANO;-33.45031561;-70.64256167
367;EBEN EZER - ESTACION CENTRAL;-33.47143494;-70.69576253
368;SHELL CHILE - SANTA MARTA;-33.36486258;-70.67442407
369;EL RINCONCITO - LA FLORIDA;-33.53041883;-70.576966
370;SR DE MURUHUAY;-33.42597867;-70.657049
371;FRANCESCA;-33.43228473;-70.67013613
372;ARAKNIDO;-33.38565744;-70.64019613
373;LA PIA;-33.49968067;-70.60031799
374;EL BAZAR;-33.50342694;-70.66979062
375;BIG CHANCE 2;-33.50225008;-70.60282191
376;KAVIMAR;-33.51569223;-70.67988905
377;LUDIGO;-33.48332468;-70.684742
378;LA KELA;-33.55838583;-70.65455873
379;LA ESQUINA - ESTACION CENTRAL;-33.46849231;-70.69731164
380;SAGITARIO;-33.49923276;-70.59144484
381;LA CHILOTA;-33.37646199;-70.64473296
382;LA ESQUINA - LA PINTANA;-33.5949081;-70.62394857
383;FARM REX LA REINA;-33.44358737;-70.56185268
384;COUNTY SIDE SN MIGUEL;-33.49052416;-70.65205409
385;CALVER . CERRILLOS;-33.47972286;-70.68833296
386;JACQUELINE VERGARA SN RAM;-33.53884663;-70.6345504
387;DAMU 4 LIFE;-33.4776734;-70.64957848
388;CARLOS BUSTOS-MINIMARKET;-33.46475484;-70.70460915
389;MULTISERVICIOS LI MACUL;-33.49065367;-70.60430147
390;AQUILES FUENZALIDA FLORES;-33.49268128;-70.59989417
391;RAMON PONCE SN JOAQUIN;-33.50771073;-70.61419479
392;JU-CA PEDRO A CERDA;-33.48845672;-70.66512877
393;LA ECONOMICA EST CENTRAL;-33.4635234;-70.69820526
394;LOS LAZOS HUECHURABA;-33.35966644;-70.68254153
395;VIRGENCITA DE CHAPI;-33.43647534;-70.73259661
396;SAN CRISTOBAL;-33.50044625;-70.71975127
397;PET SHOP ALININ HUECHURAB;-33.35844291;-70.68929044
398;MARION LA PINTANA;-33.55938159;-70.62533615
399;DONA FLOR LO ESPEJO;-33.52661504;-70.69995919
400;LA SIN ENVIDIA LA PINTANA;-33.582998;-70.65796
401;MARIYUN SN RAMON;-33.55643004;-70.63134769
402;CAROL CLUB LA GRANJA;-33.53642693;-70.61636729
403;LA QUENITA CERRILLOS;-33.48670796;-70.70298458
404;ALMACEN DON RENE LO ESPEJ;-33.51272321;-70.67900788
405;BAZAR VALLE VERDE EST CEN;-33.46213477;-70.72301446
406;BOTILLERIA TIMY LA PINTAN;-33.58277145;-70.6617413
407;CARMELITA EST CENTRAL;-33.46706723;-70.69296047
408;SUAREZ CAVIERES ALICIA Y;-33.51196277;-70.64841835
409;MINIMARKET 17;-33.50877862;-70.67530871
410;EL FARO LA REINA;-33.4560795;-70.53894105
411;3 ORIENTE;-33.48057141;-70.67852394
412;PANADERIA LA REINA;-33.50274853;-70.63748526
413;MARIA LORETO ROJAS LAZO;-33.44017399;-70.53349306
414;MINIMARKET - LOS CARACOLES;-33.45389208;-70.53418474
415;BOTILLERIA NELSON;-33.52348825;-70.6230408
416;DON TOMAS;-33.46256802;-70.68628478
417;LA ESQUINA - LA PINTANA 2;-33.57826587;-70.65399486
418;ALMACEN INFOSER LA GRANJA;-33.54501456;-70.63070088
419;SAN MARCOS MACUL;-33.47910629;-70.60932814
420;GUILLERMO JAVIER VILLARRO;-33.45663562;-70.53475856
421;MINIMARKET - LO BARNECHEA;-33.36175946;-70.50555413
422;NANCY SN MIGUEL;-33.48152362;-70.64311812
423;RITA;-33.58492899;-70.65460882
424;MINIMARKET LUKAS;-33.52093693;-70.64039287
425;EL TREBOL - FRANCIA;-33.47988606;-70.72018484
426;ALMACEN BERTITA;-33.51046427;-70.62074207
427;EL ALVEAR LA PINTANA;-33.55862679;-70.64902815
428;EL TREBOL;-33.494254;-70.705692
429;LA TURKITA;-33.54738791;-70.64569401
430;HERNAN;-33.53246885;-70.64641629
431;JUAN PIZARRO PALMA;-33.44140359;-70.71269495
432;LOS TORITOS LA PINTANA;-33.58840027;-70.61889216
433;FARM ESPOZ;-33.54151653;-70.63396204
434;VICTOR HUGO PEDRO A CERDA;-33.49208858;-70.68387275
435;LEO LO ESPEJO;-33.55164621;-70.69004121
436;RICHY;-33.57975794;-70.64578222
437;LEIDY SN JOAQUIN;-33.47786515;-70.63225286
438;LOS BARRABASES LA PINTANA;-33.57813583;-70.65548333
439;EL PENALOZA;-33.57952202;-70.63386815
440;BRISTELA DEL ROSARIO MUNO;-33.37761422;-70.61830995
441;ASEOLANDIA;-33.51674705;-70.63252624
442;CUATRO ESTRELLAS SN JOAQU;-33.49720728;-70.63651194
443;ALICIA ESMERALDA ESCOBAR;-33.47454857;-70.69919253
444;RONALD LA GRANJA;-33.53254306;-70.6280239
445;MAMI MARIA;-33.55671881;-70.64568905
446;AMASANDERIA ROYAL;-33.50981657;-70.72904922
447;DIMAR LA PINTANA;-33.58321281;-70.655475
448;LA CASITA LO ESPEJO;-33.5071939;-70.68379353
449;TIO LALO LO ESPEJO;-33.52255153;-70.69487048
450;ROMERO KIOSCO;-33.39686822;-70.57716348
451;ANTU;-33.35276341;-70.51876323
452;SAN RAFAEL EST CENTRAL;-33.46559571;-70.69906968
453;AL PASO PUNTO BIP - CLUB HIPICO;-33.48238516;-70.66487239
454;TORITO;-33.517206;-70.685616
455;AL PASO PUNTO BIP - CARLOS VALDOVINOS;-33.4788683;-70.66495654
456;BRAVO INOX SN MIGUEL;-33.49684493;-70.64408217
457;DONDE EL RUBIO;-33.56279235;-70.6228453
458;ANGELITO ESTACION CENTRAL;-33.4486374;-70.70258441
459;AMARU PEDRO A CERDA;-33.48565238;-70.67663601
460;MINIMARKET EMY LO PRADO;-33.44795285;-70.71224817
461;BAZAR LOS NIETOS LO ESPEJ;-33.50738589;-70.68064225
462;LA MAMA;-33.48392944;-70.67886819
463;RUAN LO ESPEJO;-33.53052426;-70.69780804
464;EL FUTURO LA PINTANA;-33.56100589;-70.65630123
465;JUAN BARRAZA SEPULVEDA;-33.582924;-70.629456
466;MINIMARKET EXPRESS LA REI;-33.44756637;-70.53859945
467;SOLEY LO PRADO;-33.45005396;-70.7373816
468;PABLO CESAR PEREZ CABRERA;-33.46148934;-70.53479485
469;MARIA OVIEDO MACUL;-33.48505778;-70.59949373
470;EL CLAN DESTINO PAC;-33.50202274;-70.69015088
471;CLAUDIO ESPOZ ALVARES - # 6179;-33.44407684;-70.72303499
472;ERBI - CERRILLOS;-33.50004432;-70.71936805
473;FARM ESPOZ EST CENTRAL;-33.46823941;-70.73084261
474;CLAUDIO ESPOZ ALVARES;-33.44447615;-70.73623901
475;JAIR;-33.58283063;-70.64478574
476;FARM ESPOZ EST CENTRAL - BO 6002;-33.45805989;-70.70747082
477;NITO LA PINTANA;-33.55751901;-70.61275491
478;NELLY JEREZ;-33.50961855;-70.62673405
479;VIVI LA PINTANA;-33.57675725;-70.65782969
480;FARMASUR;-33.5781;-70.65365474
