iLat;iLon;stops;services;route_segments;puntos
41;35;39543;63gI/63iI;4-5/26;
41;44;;20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/63gI/63iI;37-38/10-11/32-33/13-14-15/17-18/3-4/34-35/28-29/30-31/15-16/17-18/28-29/35-36/25-26/13-14/9-10-11;
41;46;33674/33675;10aI/10bI/10cI/10dI/10jI/10kI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/12aI/12bI/12qI/12rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17aI/17oI/17wI/17xI/18pI/18yI/60mI/60zI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/81cI/81sI/Linea 1I/Linea 1R;34-35/39-40/30-31/27-28/34-35/84-85-86/43-44-45/45-46-47/60-61-62/45-46-47/71-72-73/22-23/35-36/36-37/35-36/36-37/43-44-45/41-42-43/23-24/23-24/22-23/25-26-27/43-44/33-34-35/12-13-14/49-50/26-27/26-27/44-45/47-48/27-28/36-37/40-41/23-24/16-17-18/44-45/2-3/31-32/24-25/16-17/12-13/12-13/33-34/72-73/63-64/33-34/32-33/31-32/68-69/47-48/22/49-50;
41;47;;10aI/10bI/10cI/10dI/10jI/10tI/11eI/11fI/12qI/12rI/13gI/14hI/14zI/16hI/16iI/17aI/17oI/18yI/60mI/72wI/72zI/80jI/80kI/80lI/81cI;34/39/30/27/34/22/35/36/23/23/22/43/49/26/26/27/36/44/2/12/12/72/63/33/68;
41;65;40655;71iI/71zI;0-1/53-54;
41;66;34633/40444;17oI/17xI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/72jI/72wI;57-58/2-3/75-76/2-3/2-3/2-3/77-78/67-68/1-2-3/51-52-53/2-3/33-34-35;
41;67;35546/35568;17oI/17xI/22kI/22nI/22sI/40bI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/72jI/72wI;56-57/3-4/48-49/0-1-2/52-53/49-50-51-53-54/74-75/3-4/3-4/3-4/76-77/66-67/3-4-5/50-51/3-4/32-33;
41;68;;22kI/22nI/22sI/40bI/71iI/71zI;47-48/0-2-3/51-52/48-49-52-53/5-6/48-49;
42;11;;20lI/20vI/20wI/22dI/22nI/23lI;32/32/46/35/25/24;
42;12;34950;20aI/20jI/20lI/20vI/20wI/20zI/22dI/22kI/22nI/22sI/23aI/23lI/23pI/23qI;13-14-17/13-14-17/32-35-36/32-35-36/46/13-14-17/35/9/25/9/15/24/11/45-46;
42;13;34948/34949/34959/34960/34961/34975/34976;20aI/20jI/20lI/20vI/20wI/20zI/22dI/22kI/22nI/22sI/23aI/23lI/23pI/23qI;11-12-13-17-18/11-12-13-17-18/32-36-37/32-36-37/46-47/11-12-13-17-18/35/9-10/25/9-10/15-16/24/11-12/45;
42;14;;20lI/20vI/22dI/22nI/23lI/23qI;31-32/31-32/34-35/24-25/23-24/43-44-45;
42;19;;21bI/21qI;43-44/6-7;
42;20;35154/35420/35421/35627/35628;21bI/21qI/22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;43/7/21-22/3-4/27-28/34-35/3-4-5/46-47/35-36/3-4-5/53-54/5-6-7;
42;21;35148/35155/35419/35629;21bI/21qI/22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;38-39-42-43/7-8-9/21/4/27/35/5/46/35/5/53/7;
42;22;35146;21bI/21qI;27-28-36-37-38-39-40/9-10;
42;23;35129;21bI;26-27-28;
42;24;35136;21bI;26-28;
42;25;;21bI;26-28;
42;26;35130;21bI;26-28;
42;27;35128;21bI/23aI;26-28-29/42;
42;28;35127/35135/35165/35681;21bI/21qI/23aI;22-23-24-25/15-16/42-44-45-46;
42;33;;Linea 2I/Linea 2R;6/9;
42;34;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI/Linea 2I/Linea 2R;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/13/24/43/21/9/18/5-6/9;
42;35;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/13/24/43/21/9/18;
42;36;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/13/24/43/21/9/18;
42;37;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/13/24/43/21/9/18;
42;38;;20aI/20zI/22kI/23nI/23pI/24fI/24tI;36/36/28/28/30/25/24;
42;43;;20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/63gI/63iI;37/12/30-31/16/19/5/34/28/30/15/18/28/37/25/13/12;
42;44;35079;20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/63gI/63iI;37-38/10-11-12/31-32-33/13-15-16/17-18-19/2-3-4-5/34-35/28-29/30-31/15-16/16-17-18/28-29/34-35-36-37/25-26/13-14/9-11-12;
42;45;33798/35080;10kI/10lI/10mI/10nI/10oI/10pI/11qI/11rI/12aI/12bI/13sI/14tI/14uI/16kI/16vI/17wI/17xI/18pI/20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/60zI/63gI/63iI/72jI/72kI/80hI/80qI/80zI/81sI/Linea 1I/Linea 1R;83/42/44/59/44/70/34/35/42/40/24/32/11/43/46/39/22/15/38/10/33/13/17/2/35/29/31/16/16/29/34/26/30/14/9/23/15/32/31/30/45-46/20-21/51;
42;46;33676/33677/33799/34831/35081;10aI/10bI/10cI/10dI/10jI/10kI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/12aI/12bI/12qI/12rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17aI/17oI/17wI/17xI/18pI/18yI/20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/60mI/60zI/63gI/63iI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/81cI/81sI/Linea 1I/Linea 1R;35-36/40-41/31-32/28-29/35-36/83-84/42-43/44-45/59-60/44-45/70-71/23-24/36-37/37-38/34-35/35-36/42-43/40-41/24-25/24-25/23-24/24-25/44-45/32-33/11-12/50-51/27-28/27-28/43-44/46-47/28-29/37-38/39-40/22-23/15-16/45-46/38-39/9-10/33/12-13/16-17/1-2/35/29/31/16/14-15-16/29/33-34/26/3-4/30-31/14/8-9/23-24/15-16/13-14/13-14/32-33/73-74/64-65/34-35/31-32/30-31/69-70/46-47/21-22/50-51;
42;47;;20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/63gI/63iI;38-39/9-10/33-34-35/12-13/16-17/1-2/35-36-37/29-30-31/31-32-33/16-17-18/14-15/29-30-31/33-34/26-27-28/14-15/8-9;
42;48;;63gI;15-16;
42;66;34631/35061/35714/35830;17oI/17xI/23lI/23pI/70fI/70gI/70hI/70iI/70jI/70kI/72jI/72wI;53-54/6-7/0-1-4-5/46-47-50-51-52/71-72/6-7/6-7/6-7/73-74/63-64/6-7/29-30;
42;67;34632/35058/35059/35060/35320;17oI/17xI/22dI/22kI/22nI/22sI/23lI/23pI/40bI/40pI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/72jI/72wI;54-55-56/4-5-6/0/46/4/50/1-2-3-4/47-48-49-50/47/0/72-73-74/4-5-6/4-5-6/4-5-6/74-75-76/64-65-66/4-5-7/47-49-50/4-5-6/30-31-32;
42;68;35318/35319/35547;22dI/22kI/22nI/22sI/40bI/40pI/71iI/71zI;0/46-47/3-4/50-51/47-48/0/6-7/47-48-49;
43;13;;20aI/20jI/20lI/20vI/20wI/20zI;10-11/10-11/37-38/37-38/47-48/10-11;
43;18;;21qI;6;
43;19;35131;21bI/21qI;44-51-52/0-6;
43;20;35422/35423/35625/35626;22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;22/2-3/28-29-33-34-35/27-28-29-33-34/2-3/47/36/2-3/54-55/4-5;
43;21;35147/35678;21bI/23aI/23qI;35-36-41-42/35/27;
43;22;35143/35144/35145/35156/35157/35158;21bI/21qI/23aI/23qI;34-35-36-40-41/10-11-12/35-36/26-27;
43;23;35142/35159;21bI/21qI/23aI/23qI;34/12/36/26;
43;24;35141/35160;21bI/21qI/23aI/23qI;34/12/36/26;
43;25;35140/35161;21bI/21qI/23aI/23qI;32-33-34/12-13-14/36-37-38/24-25-26;
43;26;35139/35162;21bI/21qI/23aI/23qI;32/14/38/24;
43;27;35138/35163;21bI/21qI/23aI/23qI;29-30-32/14/38-41-42/24;
43;28;35137/35164;21bI/21qI/23aI/23qI;30-31-32/14-15/38-39-40-41-46-47/21-22-23-24;
43;29;;23aI/23qI;47/21;
43;34;;Linea 2I/Linea 2R;5/9;
43;35;;Linea 2I/Linea 2R;5/9;
43;36;;Linea 2I/Linea 2R;5/9;
43;37;;20jI/20lI/20vI/20wI/21bI/21qI/22cI/22dI/22eI/22jI/22nI/22oI/22rI/22sI/22xI/23lI/23tI/24mI/24rI/40gI/40nI/63gI/63iI;34/22/22/22/19/27/23/25/11/31/15/6/25/27/12/14/7/24/13/43/21/9/18;
43;38;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/13/24/43/21/9/18;
43;39;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/12-13/24/43/21/9/18;
43;40;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34/22/22/22/36/19/27/23/25/11/31/28/15/6/25/27/12/14/28/30/7/25/24/12/24/43/21/9/18;
43;41;;20aI/20jI/20lI/20vI/20wI/20zI/21bI/21qI/22cI/22dI/22eI/22jI/22kI/22nI/22oI/22rI/22sI/22xI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/24tI/40gI/40nI/63gI/63iI;36/34-35/22/22/22/36/13-19/27-28/17-23/20-25/6-11/31-32/28/15/6/25-26/27-28/12-13/14/28/30/7/25/19-24/12/24-25-26/38-43/21-22-23/9-10-11/13-18;
43;42;35078/35125;20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/63gI/63iI;35-36-37/13/28-29-30/17/20/6/32-33-34/26-27-28/28-29-30/13-14-15/19/26-27/38/23-24/11-12/13;
43;43;;20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/40gI/40nI/63gI/63iI;37/12-13/30/16-17/19-20/5-6/34/28/30/15/18-19/27-28/37-38/24-25/12-13/12-13;
43;44;37076;10kI/10lI/10mI/10nI/10oI/10pI/11qI/11rI/12aI/12bI/13sI/14tI/14uI/16kI/16vI/17wI/17xI/18pI/42uI/56vI/60zI/72jI/72kI/80hI/80qI/80zI/81sI/B02I/B02R/Linea 1I/Linea 1R;81-82/40-41/42-43/57-58/42-43/68-69/32-33/33-34/40-41/38-39/22-23/30-31/9-10/41-42/44-45/37-38/20-21/13-14/26-27/31-32/28-29/20-21-22/13-14/30-31/29-30/28-29/44-45/0/37-38/19-20/52-53;
43;45;33679/33796/33797/34828;10aI/10bI/10cI/10dI/10jI/10kI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/12aI/12bI/12qI/12rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17aI/17oI/17wI/17xI/18pI/18yI/30qI/30rI/31dI/32eI/32hI/42fI/42uI/50uI/56oI/56vI/57pI/57yI/60mI/60zI/62mI/62nI/70gI/70hI/70iI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/81cI/81sI/90xI/B02I/B02R/Linea 1I/Linea 1R;36-37/41-42/32-33/29-30/36-37/81-82-83/40-41-42/42-43-44/57-58-59/42-43-44/68-69-70/24-25/37-38/38-39/32-33-34/33-34-35/41-42/39-40/26/26/24-25/22-23-24/45-46/30-31-32/9-10-11/51-52/28-29/28-29/41-42-43/44-45-46/29/38-39/37-38-39/20-21-22/13-14-15/46-47/43-44/49-50/44-45/80-81/44-45/0-1/27-28/0-1/15-16/32-33/20-21/31-32/4/29-30/41-42/25-26/20-21/20-21/56-57/20-22-23/13-14-15/14-15/14-15/30-31-32/74-75/65-66/35-36/29-30-31/28-29-30/71/45/19-20/0-1-2/36-37/20/51-52;
43;46;33678/33680/33681/35082;10aI/10bI/10cI/10dI/10jI/10kI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/12qI/12rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17aI/17oI/17wI/17xI/18pI/18yI/20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/30qI/30rI/31dI/32eI/32hI/40gI/40nI/42fI/42uI/50uI/56oI/56vI/57pI/57yI/60mI/62mI/62nI/63iI/70gI/70hI/70iI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/81cI/90xI/B02I/B02R;36-37/41-42/32-33/29-30/36-37/81/40/42/57/42/68/24-25/37-38/38-39/32/33/25-26/25-26/24-25/22/45-46/30/9/51-52/28-29/28-29/41/44/29/38-39/37/20/13/46-47/39-40/8-9/35-36/11-12/15-16/0-1/37-38/31-32/33-34/18-19/13-14/31-32/43/49/44/80/44/32-33/28-29/0/28/0/15/33/20/31/4/41/25/7-8/20/20/56/20/13/14-15/14-15/30/74-75/65-66/35-36/29/28/70-71/19/2/36;
43;47;33682/35172/35173;10aI/10bI/10cI/10dI/10jI/10tI/11eI/11fI/13gI/14hI/14zI/16hI/16iI/17oI/18yI/20jI/21qI/22jI/22rI/22sI/22xI/24tI/40nI/42uI/56vI/63gI/63hI/72wI/72zI/80jI/80kI/80lI/B02I;37/42/33/30/37/25/38/39/25/46/52/29/29/39/47/40/35-36/37-38/31-32/33-34/18-19/31-32/28-29/28/33/16/8/15/15/75/66/36/2;
43;48;39548/39609;44eI/63fI/63gI/63hI/90yI;24-25/5-6/16/7-8/42-43;
43;49;37991/39607/39608;44eI/63fI/63hI/90yI;25/6/7/43;
43;50;;44eI/63fI/90yI;25/6/43;
43;64;49424/49426/49427;90xI/90yI;3-4/56-57;
43;65;49374/49425;90xI/90yI;0-1-2-3/57-58-59;
43;66;34605/34630/35062/35321;17oI/17xI/22dI/22kI/22nI/22sI/23lI/23pI/40bI/40pI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/72jI/72wI;53/7/1-2/44-45/5-6/48-49/5/46/45-46/1-2/71/7/7/7/73/63/8-9/45-46/7/29;
43;67;35548;22dI/22kI/22nI/22sI/40bI/40pI/71iI/71zI;0-1/45-46/4-5/49-50/46-47/0-1/7-8/46-47;
44;9;34967;20lI/20vI/20wI;47-48-49/47-48-49/57-58-59;
44;10;34965/34970;20aI/20jI/20lI/20vI/20wI/20zI;4-5-6-7/4-5-6-7/40-41-42/40-41-42/50-51-52/4-5-6-7;
44;11;34964/34971;20aI/20jI/20lI/20vI/20wI/20zI;7/7/40/40/50/7;
44;12;34963/34972/34973;20aI/20jI/20lI/20vI/20wI/20zI;7-8/7-8/39-40/39-40/49-50/7-8;
44;13;34962/34974;20aI/20jI/20lI/20vI/20wI/20zI;8-9-10/8-9-10/38-39/38-39/48-49/8-9-10;
44;17;35151/35152;21bI/21qI/23aI/23qI/40nI;48-49/3-4/29-30/32-33/0-1;
44;18;35150/35153;21bI/21qI/23aI/23qI/40gI/40nI;48-49-50-51/0-1-3-4-5-6/29/33/55-56/0;
44;19;35149/35427/35620/35621;21bI/21qI/22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;44-45-46-47-48-49-50-51/0-1-2-3-4-5/25/0/29-31/31-33/0/50/39/0/55/2;
44;20;35424/35425/35426/35622/35623/35624;22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;22-23-24-25/0-1-2/29-31-32-33/29-30-31-33/0-1-2/47-48-49-50/36-37-38-39/0-1-2/55/2-3-4;
44;29;;23aI/23qI;47/21;
44;30;;23aI/23qI;47/21;
44;36;;Linea 2I/Linea 2R;5/9;
44;37;;Linea 2I/Linea 2R;5/9;
44;40;;65dI/65qI;29-30/20-21;
44;41;40272/40273/40283;20aI/20lI/20vI/20wI/20zI/21bI/22cI/22dI/22eI/22kI/22nI/22oI/23lI/23nI/23pI/23tI/24fI/24mI/24rI/40gI/63iI/65dI/65qI;36/22/22/22/36/13-14-15-16-17-18-19/17-18-19-20-21-22-23/20-21-22-23-24-25/6-7-8-9-10-11/28/15/6/14/28/30/7/25/19-20-21-22-23-24/12/38-39-40-41-42-43/13-14-15-16-17-18/27-28-29-30-31-32-33-34-35/15-16-17-18-19-20-21-22;
44;42;40268;20aI/20lI/20vI/20wI/20zI/22kI/22nI/22oI/23lI/23nI/23pI/23tI/24fI/24rI/65dI/65qI;36-37/22/22/22/36-37/28-29/15/6/14/28-29/30-31/7/25-26/11-12/25-26-27-35-36/15-16-22;
44;43;34996/37075/49159;12aI/12bI/20aI/20lI/20vI/20wI/20zI/22kI/22nI/22oI/23aI/23lI/23nI/23pI/23tI/24fI/24rI/40bI/41cI/41qI/42uI/43jI/52dI/56vI/60kI/60lI/62oI/63pI/65dI/65qI/65rI/70fI/70jI/71zI/81sI/90eI/Linea 1I/Linea 1R/Linea 2I/Linea 2R;39-40/37-38/37/21-22/21-22/21-22/37/29/14-15/5-6/61/13-14/29/31/6-7/26/11/29/38/46/26/23/29/31/30/40/39/9/25/22/27/55/57/29/43-44/30/19/53/0/15;
44;44;32557/34461/34462/34939/34997/35690/42461/49166;12aI/12bI/12qI/12rI/17aI/20aI/20lI/20vI/20wI/20zI/22kI/22nI/22oI/23aI/23lI/23nI/23pI/23qI/23tI/24fI/24rI/30cI/30mI/30nI/30qI/30rI/31dI/32eI/32hI/40bI/40pI/41cI/41qI/41rI/42fI/42hI/42uI/43jI/43tI/44uI/50uI/52aI/52dI/56oI/56vI/57pI/57yI/60kI/60lI/60mI/60xI/60yI/60zI/62mI/62nI/62oI/63kI/63pI/65dI/65eI/65rI/70fI/70gI/70hI/70iI/70jI/71iI/71zI/81cI/81sI/90eI/90jI/90xI/B02R/Linea 1I/Linea 1R/Linea 2I/Linea 2R;40/38/26/26/29-30/37/21/21/21/37/29/14/5/61-62/13/29/31/6-7/6/26/11/21-22/80/46/44/50/45/81/45/29-30/13/38-39/46-47/9/1-2/9/26/23-24/36/22/1/16/29-30-31/16/31/21/32-33/30-31/40-41/4-5/39/50/27-28/42/26/39-40/21/9-10/25/20/27-28/55-56/21/21/57/57-58/21/29-30/71/44/30-31/16-17/20-21/38-39/19/53/0/15-16;
44;45;34460/35698/35699/36096/36097;12qI/12rI/17aI/23aI/30cI/30mI/30nI/30qI/30rI/31dI/32eI/32hI/40bI/40pI/41cI/41qI/41rI/42fI/42hI/43jI/43tI/44uI/50uI/52aI/52dI/56oI/57pI/57yI/60kI/60lI/60mI/60xI/60yI/60zI/62mI/62nI/62oI/63kI/63pI/65dI/65eI/65qI/65rI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/81cI/90eI/90xI;26/26/29/62/20-21/79-80/45-46/44/50/45/81/45/30/12-13/39/47/8-9/1-2/8-9/24/35-36/21-22/1/15-16/31/16/21/32/31/41/4-5/38-39/49-50/27/42/26/40/20-21/10/24/19-20/23-24/28/56/21/21/57/58/48-49/20-21/30/71/31/20-21;
44;46;33795/36094/36095;10kI/10lI/10mI/10nI/10oI/10pI/11qI/11rI/13sI/14tI/14uI/16kI/16vI/17wI/17xI/18pI/21bI/22cI/22dI/22eI/24mI/30cI/30mI/30nI/30qI/30rI/31dI/32eI/32hI/40bI/40gI/40pI/41cI/41rI/42fI/42hI/42wI/43tI/44uI/50uI/52aI/52dI/56oI/57pI/57yI/60mI/60xI/60yI/60zI/62mI/62nI/62oI/63iI/63kI/65dI/65eI/65qI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/72jI/72kI/80hI/80qI/80zI/90xI/B02R;79-80-81/40/42/57/42/68/32/33/22/30/9/41/44/37/20/13/8/11/15/0/13/20/79/45/43/49/44/80/44/30-31/32/12/39-40/8/0-2/8/26-27/35/21/0/15/31-32/15/20/31/5/38/49/27/41/25/40-41/7/20/23-24/19/24/56-57/20/20/56/58-59/49/20/30-31/20/13/30/29/28/19-21/36;
44;47;33793/33794/37990/39549;10aI/10bI/10cI/10dI/10jI/10kI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17oI/17wI/17xI/18pI/18yI/20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/30cI/30mI/30nI/30qI/30rI/31dI/32eI/32hI/40gI/40nI/40pI/41rI/42hI/42uI/42wI/43tI/44eI/44uI/50sI/50uI/52aI/56oI/56vI/57pI/57yI/60xI/60yI/60zI/62mI/62nI/63fI/63gI/63hI/63iI/63kI/65dI/65eI/70gI/70hI/70iI/71iI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/90xI/90yI/B02I/B02R;37/42/33/30/37/79-80-81/40/42/57/42/68/25/38/39/32/33/25/22/46/30/9/52/29/29/41/44/39/37/20/13/47/40/8/36/11/15/0/38/32/34/19/13/32/20/79/45/43/49/44/80/44/32/29/12/8/8/28/26/35/24/21/20-21/0/15/15/33/20/31/38/49/27/41/25/5/16/8/6-7/20/23/19/20/20/56/20/20/13/15/15/30/75/66/36/29/28/19/42/2/36;
44;48;33683/33792;10aI/10bI/10cI/10dI/10jI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17oI/17wI/17xI/18pI/18yI/20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/30qI/30rI/31dI/32eI/32hI/40gI/40nI/42uI/42wI/44eI/50sI/56oI/56vI/57pI/57yI/62mI/62nI/63fI/63iI/70gI/70hI/70iI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/90xI/90yI/B02I/B02R;37/42/33/30/37/40/42/57/42/68/25/38/39/32/33/25/22/46/30/9/52/29/29/41/44/39/37/20/13/47/40/8/36/11/15/0/38/32/34/19/13/32/43/49/44/80/44/32/29/28/26/24/20/15/33/20/31/41/25/5/6-7/20/20/56/20/13/15/15/30/75/66/36/29/28/19/42/2/36;
44;49;33684/33791;10aI/10bI/10cI/10dI/10jI/10lI/10mI/10nI/10oI/10pI/10tI/11eI/11fI/11qI/11rI/13gI/13sI/14hI/14tI/14uI/14zI/16hI/16iI/16kI/16vI/17oI/17wI/17xI/18pI/18yI/20jI/21bI/21qI/22cI/22dI/22eI/22jI/22rI/22sI/22xI/24mI/24tI/30qI/30rI/31dI/32eI/32hI/40gI/40nI/42uI/42wI/50sI/56oI/56vI/57pI/57yI/62mI/62nI/63hI/70gI/70hI/70iI/72jI/72kI/72wI/72zI/80hI/80jI/80kI/80lI/80qI/80zI/90xI/B02I/B02R;37/42/33/30/37/40/42/57/42/68/25/38/39/32/33/25/22/46/30/9/52/29/29/41/44/39/37/20/13/47/40/8/36/11/15/0/38/32/34/19/13/32/43/49/44/80/44/32/29/28/26/20/15/33/20/31/41/25/7/20/20/56/20/13/15/15/30/75/66/36/29/28/19/2/36;
44;50;33685/37992/39606;10aI/10bI/10cI/10dI/10jI/10tI/11eI/11fI/13gI/14hI/14zI/16hI/16iI/17oI/18yI/20jI/21qI/22jI/22rI/22sI/22xI/24tI/40nI/42uI/44eI/56vI/63fI/63hI/72wI/72zI/80jI/80kI/80lI/90jI/90yI/B02I;37/42/33/30/37/25/38/39/25/46/52/29/29/39/47/40/36/38/32/34/19/32/29/28/25/33/6/7/15/15/75/66/36/15/43/2;
44;51;37993/37994/39605;44eI/63fI/63hI/90jI/90yI;25/6/7/13-14-15/43;
44;52;37995/37996/37997/39604;44eI/63fI/63hI/90jI/90yI;25/6/7/13/43;
44;53;;44eI/63fI/63hI/90jI/90yI;25/6/7/13/43;
44;58;49486;90eI/90jI;42-43/0-1;
44;63;39108/39115/39116;24fI/24mI/24rI/24tI/56oI/56vI/90xI/90yI;39-40/1-2/1-2/44-45/1-2/45-46/5-6/54-55;
44;64;39109/39112/39113/39114;24fI/24mI/24rI/24tI/56oI/56vI/90xI/90yI;40-41/0-1/0-1/45-46-49-50/0-1/46-47-50-51/4-5/55-56;
44;65;;24fI/24tI/56vI;41-42/46-47/47-48;
44;66;34629/35063/35064/35065;17oI/17xI/22dI/22kI/22nI/22sI/23lI/23pI/40bI/40pI/70fI/70gI/70hI/70iI/70jI/70kI/71iI/71zI/72jI/72wI;52-53/7/2/43-44/6/47-48/5/45-46/44-45/2/70-71/7/7/7/72-73/62-63/9/44-45/7/28-29;
44;71;34685/38827/38828/38829;18yI/52aI/52dI/70iI;62-63-64/0-1-2/41-42-43/13-14-15-40-41-42;
45;9;34966/34968;20aI/20jI/20lI/20vI/20wI/20zI;0-1/0-1/45-46-47/45-46-47/55-56-57/0-1;
45;10;34969;20aI/20jI/20lI/20vI/20wI/20zI;1-2-3-4/1-2-3-4/42-43-44-45/42-43-44-45/52-53-54-55/1-2-3-4;
45;16;35410/35616;22eI/22xI/24fI/24mI/24rI/24tI;26-27-28/0/0/51-52-53/40-41-42/0;
45;17;35430/35617/35618;22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40nI;25-26/0/30-31/31-32/0/50-51/39-40/0/1-2;
45;18;35429/35619;22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;25/0/31/31/0/50/39/0/56-57/2;
45;19;35428;22eI/22xI/23aI/23qI/24fI/24mI/24rI/24tI/40gI/40nI;25/0/31/31/0/50/39/0/57-58/2;
45;30;;23aI/23qI;47/21;
45;31;;23aI/23qI;47/21;
