id;latitud;longitud;sec
105I;-33.478763;-70.685539;39
105I;-33.481118;-70.68616;40
105I;-33.482297;-70.68693;41
105I;-33.485043;-70.687962;42
105I;-33.486345;-70.686767;43
105I;-33.488007;-70.687721;44
105I;-33.488513;-70.687272;45
105I;-33.495185;-70.686699;46
105I;-33.506299;-70.692121;47
105I;-33.507194;-70.689559;48
105I;-33.519529;-70.695659;49
105I;-33.524416;-70.699025;50
105I;-33.525033;-70.698723;51
105I;-33.525477;-70.69921;52
105I;-33.530903;-70.702061;53
105I;-33.532785;-70.702575;54
105I;-33.534176;-70.698807;55
105I;-33.541338;-70.705565;56
105R;-33.541338;-70.705565;0
105R;-33.543769;-70.707829;1
105R;-33.538024;-70.707503;2
105R;-33.531974;-70.705871;3
105R;-33.531843;-70.705526;4
105R;-33.532785;-70.702575;5
105R;-33.530688;-70.70199;6
105R;-33.525477;-70.69921;7
105R;-33.525033;-70.698723;8
105R;-33.524416;-70.699025;9
105R;-33.519529;-70.695659;10
105R;-33.507194;-70.689559;11
105R;-33.506299;-70.692121;12
105R;-33.495185;-70.686699;13
105R;-33.488513;-70.687272;14
105R;-33.487774;-70.688135;15
105R;-33.481399;-70.685628;16
105R;-33.478877;-70.68519;17
105R;-33.476707;-70.685745;18
105R;-33.475015;-70.686939;19
105R;-33.472983;-70.687921;20
105R;-33.464026;-70.688066;21
105R;-33.461342;-70.688394;22
105R;-33.456187;-70.689794;23
105R;-33.45041;-70.691804;24
105R;-33.448509;-70.692068;25
105R;-33.440063;-70.691522;26
105R;-33.437368;-70.692169;27
105R;-33.430095;-70.692177;28
105R;-33.420425;-70.690437;29
105R;-33.417407;-70.69034;30
105R;-33.41552;-70.691721;31
105R;-33.411866;-70.692442;32
105R;-33.408819;-70.693702;33
105R;-33.405435;-70.704104;34
105R;-33.40456;-70.705419;35
105R;-33.403971;-70.705661;36
105R;-33.40352;-70.706525;37
105R;-33.403674;-70.708511;38
105R;-33.402425;-70.712338;39
105R;-33.401361;-70.72062;40
105R;-33.4007;-70.721428;41
105R;-33.401152;-70.728653;42
105R;-33.401022;-70.730965;43
105R;-33.402054;-70.731322;44
105R;-33.406499;-70.727787;45
105R;-33.407325;-70.731324;46
105R;-33.407182;-70.733078;47
105R;-33.40638;-70.736055;48
105R;-33.407133;-70.738341;49
105R;-33.40565;-70.745484;50
105R;-33.404151;-70.744772;51
105R;-33.40285;-70.74533;52
105R;-33.402344;-70.747997;53
105R;-33.401782;-70.748865;54
105R;-33.399613;-70.755453;55
105R;-33.397398;-70.761134;56
105R;-33.394127;-70.759587;57
106I;-33.522683;-70.800511;0
106I;-33.520917;-70.800861;1
106I;-33.520369;-70.800693;2
106I;-33.520315;-70.798394;3
106I;-33.519603;-70.79442;4
106I;-33.524959;-70.794357;5
106I;-33.524453;-70.777168;6
106I;-33.525458;-70.763138;7
106I;-33.525383;-70.757288;8
106I;-33.526279;-70.757187;9
106I;-33.526644;-70.757485;10
106I;-33.526779;-70.75703;11
106I;-33.510625;-70.75736;12
106I;-33.494686;-70.757246;13
106I;-33.493422;-70.756323;14
106I;-33.491575;-70.753409;15
106I;-33.488216;-70.751282;16
106I;-33.487061;-70.749895;17
106I;-33.485488;-70.747369;18
106I;-33.481433;-70.744785;19
106I;-33.472214;-70.737425;20
106I;-33.470857;-70.735974;21
106I;-33.463824;-70.723251;22
106I;-33.458787;-70.711599;23
106I;-33.451675;-70.68086;24
106I;-33.451074;-70.679634;25
106I;-33.449981;-70.67562;26
106I;-33.450111;-70.675478;27
106I;-33.44859;-70.670426;28
106I;-33.448734;-70.670346;29
106I;-33.447754;-70.667351;30
106I;-33.447442;-70.664869;31
106I;-33.44603;-70.658427;32
106I;-33.442251;-70.64382;33
106I;-33.441739;-70.642703;34
106I;-33.437564;-70.636528;35
106I;-33.43677;-70.632612;36
106I;-33.434731;-70.627723;37
106I;-33.429988;-70.62219;38
106I;-33.429613;-70.619793;39
106I;-33.434928;-70.616588;40
106I;-33.453297;-70.61248;41
106I;-33.453708;-70.608918;42
106I;-33.462018;-70.610213;43
106I;-33.462357;-70.605494;44
106I;-33.464444;-70.601235;45
106I;-33.464597;-70.598292;46
106I;-33.493996;-70.59985;47
106I;-33.498002;-70.597298;48
106I;-33.507648;-70.590139;49
106I;-33.510319;-70.590623;50
106I;-33.510766;-70.589671;51
106I;-33.510058;-70.587703;52
106I;-33.510921;-70.576168;53
106I;-33.506664;-70.575118;54
106I;-33.508529;-70.560892;55
106I;-33.511556;-70.560602;56
106I;-33.515853;-70.559314;57
106I;-33.516487;-70.558613;58
106I;-33.51802;-70.558229;59
106I;-33.517706;-70.556474;60
106R;-33.517706;-70.556474;0
106R;-33.517942;-70.558267;1
106R;-33.516408;-70.558638;2
106R;-33.5153;-70.559484;3
106R;-33.512551;-70.560332;4
106R;-33.508529;-70.560892;5
106R;-33.506664;-70.575118;6
106R;-33.510859;-70.57616;7
106R;-33.510071;-70.588418;8
106R;-33.495627;-70.598962;9
106R;-33.494066;-70.599782;10
106R;-33.492795;-70.599777;11
106R;-33.464773;-70.598239;12
106R;-33.464597;-70.598292;13
106R;-33.464444;-70.601235;14
106R;-33.462357;-70.605494;15
106R;-33.462018;-70.610213;16
106R;-33.453592;-70.608915;17
106R;-33.429906;-70.616716;18
106R;-33.427746;-70.617747;19
106R;-33.428821;-70.620362;20
106R;-33.429871;-70.622145;21
106R;-33.431117;-70.623845;22
106R;-33.43364;-70.626463;23
106R;-33.435038;-70.628497;24
106R;-33.436658;-70.632773;25
106R;-33.436628;-70.634503;26
106R;-33.437191;-70.635239;27
106R;-33.437448;-70.636466;28
106R;-33.441621;-70.642772;29
106R;-33.442164;-70.644005;30
106R;-33.447121;-70.66563;31
106R;-33.450602;-70.677866;32
106R;-33.450909;-70.679864;33
106R;-33.451505;-70.6811;34
106R;-33.452519;-70.685053;35
106R;-33.458735;-70.712065;36
106R;-33.464131;-70.724292;37
106R;-33.467092;-70.730137;38
106R;-33.470759;-70.736061;39
106R;-33.471784;-70.73734;40
106R;-33.473908;-70.739123;41
106R;-33.478454;-70.742434;42
106R;-33.481444;-70.745023;43
106R;-33.484562;-70.747135;44
106R;-33.486133;-70.748745;45
106R;-33.488262;-70.751584;46
106R;-33.49114;-70.754611;47
106R;-33.492415;-70.755609;48
106R;-33.493296;-70.756865;49
106R;-33.494001;-70.757275;50
106R;-33.496277;-70.757541;51
106R;-33.523995;-70.757187;52
106R;-33.524057;-70.763053;53
106R;-33.525452;-70.762959;54
106R;-33.524408;-70.777254;55
106R;-33.524898;-70.796917;56
106R;-33.51997;-70.796902;57
106R;-33.520418;-70.80078;58
106R;-33.522683;-70.800511;59
107I;-33.380576;-70.63747;0
107I;-33.382114;-70.632358;1
107I;-33.384651;-70.625885;2
107I;-33.386788;-70.622604;3
107I;-33.387381;-70.621131;4
107I;-33.388507;-70.619983;5
107I;-33.387699;-70.617706;6
107I;-33.387727;-70.616534;7
107I;-33.388045;-70.615657;8
107I;-33.388992;-70.616568;9
107I;-33.389705;-70.618542;10
107I;-33.390802;-70.619368;11
107I;-33.39275;-70.61985;12
107I;-33.394136;-70.621083;13
107I;-33.393079;-70.624008;14
107I;-33.394052;-70.625906;15
107I;-33.394663;-70.626222;16
107I;-33.396184;-70.626324;17
107I;-33.400082;-70.629154;18
107I;-33.396892;-70.643181;19
107I;-33.396311;-70.644444;20
107I;-33.395295;-70.652423;21
107I;-33.39534;-70.653515;22
107I;-33.397543;-70.66869;23
107I;-33.398681;-70.671049;24
107I;-33.398722;-70.672083;25
107I;-33.403091;-70.684291;26
107I;-33.40198;-70.689241;27
107I;-33.400382;-70.693581;28
107I;-33.400093;-70.695341;29
107I;-33.400125;-70.697584;30
107I;-33.402315;-70.701946;31
107I;-33.407397;-70.705474;32
107I;-33.408565;-70.705897;33
107I;-33.408507;-70.707833;34
107I;-33.418808;-70.703331;35
107I;-33.420201;-70.70403;36
107I;-33.420791;-70.701808;37
107I;-33.428473;-70.703992;38
107I;-33.428046;-70.706406;39
107I;-33.432364;-70.707198;40
107I;-33.438164;-70.707069;41
107I;-33.44144;-70.707378;42
107I;-33.447811;-70.70725;43
107I;-33.455479;-70.705711;44
107I;-33.470405;-70.704517;45
107I;-33.478332;-70.702656;46
107I;-33.479173;-70.701904;47
107I;-33.483174;-70.696309;48
107I;-33.484747;-70.691786;49
107I;-33.484634;-70.691087;50
107I;-33.483885;-70.689941;51
107I;-33.484029;-70.689061;52
107I;-33.486727;-70.686344;53
107I;-33.488178;-70.684059;54
107I;-33.491499;-70.680137;55
107I;-33.498807;-70.67031;56
107I;-33.499359;-70.669273;57
107I;-33.500067;-70.667528;58
107I;-33.503728;-70.65439;59
107I;-33.507281;-70.638546;60
107I;-33.507118;-70.631997;61
107I;-33.507813;-70.623115;62
107I;-33.50849;-70.608865;63
107I;-33.509857;-70.591681;64
107I;-33.510766;-70.589671;65
107I;-33.510058;-70.587703;66
107I;-33.51183;-70.565819;67
107I;-33.511537;-70.564274;68
107I;-33.511672;-70.560579;69
107I;-33.505274;-70.561088;70
107I;-33.504746;-70.564269;71
107R;-33.504746;-70.564269;0
107R;-33.505274;-70.561088;1
107R;-33.511579;-70.560662;2
107R;-33.511537;-70.564274;3
107R;-33.51183;-70.565819;4
107R;-33.510081;-70.587248;5
107R;-33.510418;-70.58977;6
107R;-33.50985;-70.59139;7
107R;-33.508288;-70.611244;8
107R;-33.507831;-70.621002;9
107R;-33.507053;-70.631111;10
107R;-33.507116;-70.63656;11
107R;-33.506851;-70.639781;12
107R;-33.503694;-70.654256;13
107R;-33.499359;-70.669273;14
107R;-33.498807;-70.67031;15
107R;-33.488077;-70.683994;16
107R;-33.486458;-70.686368;17
107R;-33.483785;-70.689004;18
107R;-33.483631;-70.689916;19
107R;-33.484554;-70.691764;20
107R;-33.483254;-70.695832;21
107R;-33.479393;-70.701427;22
107R;-33.478333;-70.702518;23
107R;-33.470405;-70.704517;24
107R;-33.455479;-70.705711;25
107R;-33.447811;-70.70725;26
107R;-33.441993;-70.707352;27
107R;-33.438164;-70.707069;28
107R;-33.432391;-70.707197;29
107R;-33.428046;-70.706406;30
107R;-33.428473;-70.703992;31
107R;-33.420713;-70.70175;32
107R;-33.420552;-70.702437;33
107R;-33.418899;-70.703331;34
107R;-33.408507;-70.707833;35
107R;-33.408625;-70.705464;36
107R;-33.405435;-70.704104;37
107R;-33.402315;-70.701946;38
107R;-33.400416;-70.698051;39
107R;-33.40008;-70.696528;40
107R;-33.400382;-70.693581;41
107R;-33.40198;-70.689241;42
107R;-33.403304;-70.68327;43
107R;-33.402329;-70.679448;44
107R;-33.399604;-70.671837;45
107R;-33.398575;-70.670641;46
107R;-33.397591;-70.668878;47
107R;-33.3958;-70.657556;48
107R;-33.395295;-70.652423;49
107R;-33.396311;-70.644444;50
107R;-33.396892;-70.643181;51
107R;-33.400082;-70.629154;52
107R;-33.394633;-70.62516;53
107R;-33.393309;-70.624558;54
107R;-33.393079;-70.624008;55
107R;-33.393795;-70.621762;56
107R;-33.39444;-70.621204;57
107R;-33.393075;-70.619751;58
107R;-33.393797;-70.618401;59
107R;-33.393936;-70.616844;60
107R;-33.393155;-70.614568;61
107R;-33.392442;-70.614;62
107R;-33.391217;-70.613472;63
107R;-33.389994;-70.613549;64
107R;-33.388866;-70.614178;65
107R;-33.387913;-70.615358;66
107R;-33.387628;-70.61785;67
107R;-33.388011;-70.61912;68
107R;-33.388528;-70.619837;69
107R;-33.387381;-70.621131;70
107R;-33.386788;-70.622604;71
107R;-33.384651;-70.625885;72
107R;-33.382114;-70.632358;73
107R;-33.380576;-70.63747;74
107cI;-33.389533;-70.613787;0
107cI;-33.388624;-70.614417;1
107cI;-33.387877;-70.615603;2
107cI;-33.388992;-70.616568;3
107cI;-33.389631;-70.618448;4
107cI;-33.390239;-70.619016;5
107cI;-33.390994;-70.61944;6
107cI;-33.392593;-70.619765;7
107cI;-33.394136;-70.621083;8
107cI;-33.393079;-70.624008;9
107cI;-33.394052;-70.625906;10
107cI;-33.394663;-70.626222;11
107cI;-33.396184;-70.626324;12
107cI;-33.400082;-70.629154;13
107cI;-33.396892;-70.643181;14
107cI;-33.396311;-70.644444;15
107cI;-33.395295;-70.652423;16
107cI;-33.39534;-70.653515;17
107cI;-33.397543;-70.66869;18
107cI;-33.398681;-70.671049;19
107cI;-33.398722;-70.672083;20
107cI;-33.403091;-70.684291;21
107cI;-33.40198;-70.689241;22
107cI;-33.400382;-70.693581;23
107cI;-33.400093;-70.695341;24
107cI;-33.400125;-70.697584;25
107cI;-33.402315;-70.701946;26
107cI;-33.407397;-70.705474;27
107cI;-33.407413;-70.704986;28
107cR;-33.407413;-70.704986;0
107cR;-33.406825;-70.704517;1
107cR;-33.405435;-70.704104;2
107cR;-33.402315;-70.701946;3
107cR;-33.400416;-70.698051;4
107cR;-33.400055;-70.696125;5
107cR;-33.400306;-70.693946;6
107cR;-33.40198;-70.689241;7
107cR;-33.403304;-70.68327;8
107cR;-33.402329;-70.679448;9
107cR;-33.399604;-70.671837;10
107cR;-33.398575;-70.670641;11
107cR;-33.397591;-70.668878;12
107cR;-33.39534;-70.653515;13
107cR;-33.395295;-70.652423;14
107cR;-33.396311;-70.644444;15
107cR;-33.396892;-70.643181;16
107cR;-33.400082;-70.629154;17
107cR;-33.394633;-70.62516;18
107cR;-33.393309;-70.624558;19
107cR;-33.393079;-70.624008;20
107cR;-33.393795;-70.621762;21
107cR;-33.39444;-70.621204;22
107cR;-33.393075;-70.619751;23
107cR;-33.393567;-70.619029;24
107cR;-33.393895;-70.617941;25
107cR;-33.393696;-70.615738;26
107cR;-33.393124;-70.61451;27
107cR;-33.391949;-70.613701;28
107cR;-33.39069;-70.613437;29
107cR;-33.389533;-70.613787;30
108I;-33.542444;-70.788296;0
108I;-33.539989;-70.784844;1
108I;-33.537179;-70.78813;2
108I;-33.532792;-70.781846;3
108I;-33.533059;-70.777413;4
108I;-33.530223;-70.772674;5
108I;-33.527201;-70.775077;6
108I;-33.524444;-70.775415;7
108I;-33.509346;-70.775546;8
108I;-33.508933;-70.770382;9
108I;-33.510215;-70.763304;10
108I;-33.510766;-70.763;11
108I;-33.510247;-70.739476;12
108I;-33.510945;-70.737491;13
108I;-33.511923;-70.727467;14
