code;name;latitude;longitude;services
33800;Pedro De Valdivia - Juan Calvino;-36.84072532;-73.05451998;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33801;Pedro De Valdivia - La Canchas;-36.84176216;-73.05398908;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33802;Supermercado Sta Isabel;-36.84640243;-73.05169581;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33803;Pedro De Valdivia - Sta Lucía;-36.84820984;-73.05143685;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33804;Pedro De Valdivia - Av. Alemana / Poniente;-36.85110683;-73.05111656;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33805;Pedro De Valdivia - Inglesa / Poniente;-36.8525601;-73.05069833;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33806;Pedro De Valdivia - Sanders / Poniente;-36.85540358;-73.04986341;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-60z-72j-72k-80h-80q-80z-81s
33828;Pedro De Valdivia - Corina Vargas;-36.86066445;-73.04694796;10k-10m-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-72j-72k
33829;Cno. A Chiguayante - Errázuriz / Poniente;-36.86535908;-73.04358661;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-72j-72k-80h-80q-80z-81s
33830;Cno. Chiguayante - Abraham Romero / Poniente;-36.86769945;-73.04285385;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-80h-80q-80z-81s
33831;Cno. A Chiguayante - Uno Pte / Poniente;-36.87069859;-73.04217153;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-80h-80q-80z-81s
33832;Cno. A Chiguayante - Ignacio Verdugo / Poniente;-36.88027586;-73.03812355;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-80h-80q-80z-81s
33833;Cno. A Chiguayante - Pje C / Poniente;-36.88507171;-73.03763054;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-80h-80q-80z-81s
33834;Cno. A Chiguayante - Las Palmas / Poniente;-36.89024542;-73.03600568;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-14t-14u-16k-16v-17w-17x-18p-80h-80q-80z-81s
33835;Colón Viejo - Estadio Español / Poniente;-36.89822201;-73.03273756;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33836;Colón Viejo / Poniente;-36.89959429;-73.03233199;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33837;Colón Viejo - Las Violetas / Poniente;-36.90143245;-73.03175731;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33838;Obispor San Miguel / Poniente;-36.90480794;-73.03149101;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33839;Obispo Sn Miguel - Calle1;-36.90679425;-73.03169809;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33840;Obispo Sn Miguel - Calle Nueva;-36.91137559;-73.03186095;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33841;Obispo Sn. Miguel - Vilumilla / Poniente;-36.9132324;-73.03078058;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80h-80q
33842;Obispo Sn Miguel - 1sur / Poniente;-36.91590799;-73.02907295;10k-10l-10m-10n-10p-11q-11r-12a-13s-14t-16k-16v-17x-80q
33843;Manuel Rodriguez - Quintanilla;-36.91878243;-73.02794379;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33844;Manuel Rodríguez - Emilio Rojas;-36.92019694;-73.02736853;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33845;Manuel Rodriguez - Bolshauzer;-36.92352164;-73.02621639;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33846;Manuel Rodriguez - Las Condes;-36.9264122;-73.02497431;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33847;Manuel Rodríguez - Corbeta Chacabuco;-36.9288196;-73.0239467;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33848;Manuel Rodriguez - Pinares / Poniente;-36.93203147;-73.0225165;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33849;Manuel Rodriguez - Libertad;-36.93394634;-73.02168109;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33850;Manuel Rodriguez - A. Labarca;-36.9374902;-73.02016351;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33851;Manuel Rodriguez - Central;-36.93939567;-73.01930577;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80q-81s
33852;Manuel Rodriguez - Los Aromos;-36.94285859;-73.01780129;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33853;Manuel Rodriguezz - Esperanza / Poniente;-36.94645588;-73.01624826;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33854;Manuel Rodriguez - Porvenir / Poniente;-36.94823687;-73.0154946;10k-10l-10m-10n-10o-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33855;Manuel Rodríguez - Dinamarca;-36.95151279;-73.01412937;10b-10d-10k-10n-10p-11q-11r-12a-12b-13s-16k-16v-17w-17x-18p-80h-80q-81s
33856;Italia - Manuel Rodriguez;-36.95277143;-73.01393946;10j-11e-11f-11q-11r-12a-12b-13s-17a-17o-18p
33857;Manuel Rodriguez - Francia;-36.95509539;-73.01331756;10b-10d-10k-12a-12b-13s-17o-18p
33858;Manuel Rodriguez - 9 De Abril;-36.95734765;-73.01271996;10b-10d-10k-12a-12b-13s-16k-16v-17o-18p-80h-80q-81s
33859;Grecia - 12 De Octubre;-36.95807418;-73.01251014;10b-10d-10k-12a-12b-13s-18p
33860;Manuel Rodriguez - Calle 201;-36.95841501;-73.01187235;10k-12a-12b-13s-16k-16v-17o-18y-80j-80k-81c
34408;Terminal;-36.95145292;-73.01647798;17a-17o-17w-17x
34410;Regimiento Nº7 Chacabuco;-36.81344456;-73.02948435;14z-17a-21q-23a-23n-30b-30c-30d-30e-31f-32g-32y-41c-42u-57y-62h-65q-90e
34411;Las Heras - El Roble;-36.73758203;-72.99187216;17a-30b-30c-30d-30e-31f-32g-32y-62h
34412;Las Heras - Hierbas Buenas;-36.73707978;-72.99041823;17a-30b-30c-30d-30e-31f-32g-32y-62h
34413;Los Pinos - Calle 5;-36.95063345;-73.01759976;10a-10c-10j-10o-17a-17o
34414;Los Pinos - Yugoeslavia;-36.95087179;-73.01837968;10a-10c-10j-10o-17a-17o
34415;Italia - Yugoeslavia;-36.95310964;-73.01745695;10a-10c-10j-10o-17a-17w-17x
34430;Chiguayante / Oriente;-36.91560796;-73.02837352;10b-12r-14z-17a-18y-80l-81c
34431;Bdo O'Higgins - Arturo Pratt;-36.91281932;-73.02924225;10b-12r-14z-17a-18y-80l-81c
34432;Bdo O'Higgins - Bilbao;-36.91047674;-73.02929131;10b-12r-14z-17a-18y-80l-81c
34433;Bdo O'Higgins - La Plaza;-36.90823623;-73.02951732;10b-12r-14z-17a-18y-80l-81c
34434;Seminario De Concepción;-36.90518676;-73.02987635;10b-12r-14z-17a-18y-80l-81c
34435;Bdo O'Higgins - Colón / Oriente;-36.90207161;-73.03007992;10b-12r-14z-17a-18y-80l-81c
34436;Bdo O'Higgins - Calle1 / Oriente;-36.89989956;-73.03062956;10b-12r-14z-17a-80l-81c
34437;Estadio Español;-36.89814147;-73.03168475;10b-12r-14z-17a-18y-80l-81c
34438;Hotel Terrano;-36.89606601;-73.03262459;10b-12r-14z-17a-18y-80l-81c
34442;Cno A Chiguayante - Av. Nahuelbuta;-36.87424189;-73.04060021;11e-11f-16h-16i-16k-16v-17a-17o-17x-80j-80k-80l-80q-80z-81c
34460;Plaza España;-36.82973758;-73.05889078;12q-12r-17a-30q-30r-31d-32e-32h-42f-50u-56o-57p-57y-60m-62m-62n-70g-70h-70i-81c-90x
34461;Arturo Prat - Hipermercado Lider;-36.82845302;-73.05970809;12q-12r-17a-30c-30m-30n-30q-30r-31d-32e-32h-40p-41r-42f-42h-43t-44u-50u-52a-56o-57p-57y-60m-60x-60y-62m-62n-63k-65e-70g-70h-70i-71i-81c-90x
34462;Arturo Prat - Los Carrera;-36.82736539;-73.06044191;12q-12r-17a-30c-30m-30n-30q-30r-31d-32e-32h-40p-41r-42h-43t-44u-50u-52a-56o-57p-57y-60x-60y-62m-62n-63k-65e-70g-70h-70i-71i-81c
34463;Los Carrera - Serrano;-36.82668423;-73.05957338;17a-20a-20z-22k-23n-23p-24f-30c-57y
34464;Los Carrera - Angol;-36.82563452;-73.05711092;17a-20a-20z-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34465;Los Carrera - Rengo;-36.82461308;-73.05472629;17a-20a-20z-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34466;Los Carrera - Anibal Pinto;-36.82375798;-73.05259537;17a-20a-20z-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34467;Los Carrera - Castellón;-36.82248217;-73.04954465;17a-20a-20z-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34468;Los Carrera - Orompello;-36.82144973;-73.0470484;17a-20a-20z-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34469;Los Carrera - Ongolmo;-36.82089662;-73.04575078;17a-20a-20z-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34470;Los Carrera - Janequeo;-36.81979845;-73.04309935;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-57y-62h
34471;Los Carrera - Lautaro;-36.81927344;-73.04186835;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-40b-57y-62h
34472;Los Carrera - Galvarino;-36.81882197;-73.04072516;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-40b-57y-62h
34473;Los Carrera - Maipú;-36.8178173;-73.03828449;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-40b-57y-62h
34474;Los Carrera - Vilumilla;-36.81682289;-73.03592209;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-40b-57y-62h
34475;Bomberos / Los Carrera - Fresia;-36.81582936;-73.03361578;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-40b-57y-62h
34476;Stripcenter Acevedo / Los Carrera;-36.81513485;-73.03195205;17a-22k-23n-23p-24f-30b-30c-30d-30e-31f-32g-32y-40b-57y-62h
34477;Camino A Penco / Oriente;-36.80445945;-73.02465967;17a-30b-30c-30d-30e-31f-32g-32y-57y-62h
34478;Camino A Penco / Oriente;-36.79787874;-73.0256805;17a-30b-30c-30d-30e-31f-32g-32y-57y-62h
34479;Camino A Penco - Calle Dos / Oriente;-36.79164869;-73.02502236;17a-30b-30c-30d-30e-31f-32g-32y-57y-62h
34480;Camino A Penco - Los Naranjos / Oriente;-36.78786293;-73.02338263;17a-30b-30c-30d-30e-31f-32g-32y-57y-62h
34481;Ruta 150 / Oriente;-36.78166127;-73.02063984;17a-30b-30c-30d-30e-31f-32g-32y-62h
34482;Ruta 150 / Oriente;-36.777908;-73.01824897;17a-30b-30c-30d-30e-31f-32g-32y-62h
34483;Ruta 150 / Oriente;-36.77461809;-73.01608167;17a-30b-30c-30d-30e-31f-32g-32y-62h
34484;Ruta 150 / Oriente;-36.76991557;-73.01352528;17a-30b-30c-30d-30e-31f-32g-32y-62h
34485;Ruta 150 - Oriente;-36.76743188;-73.01214418;17a-30b-30c-30d-30e-31f-32g-32y-62h
34486;Ruta 150 / Oriente;-36.76151063;-73.00732331;17a-30b-30c-30d-30e-31f-32g-32y-62h
34487;Ruta 150 / Oriente;-36.7567623;-73.00258475;17a-30b-30c-30d-30e-31f-32g-32y-62h
34488;Ruben Hurtado 78 / Oriente;-36.75068666;-72.99878852;17a-30e
34489;Max Grissar - Abate Molina;-36.74852728;-72.99955023;17a-30e
34490;Max Grissar 137;-36.74496968;-72.99863464;17a-30e
34491;Roberto Ovalle - Piscis / Sur;-36.74692319;-72.99581749;17a-30e
34492;Membrillar - Victoria;-36.74410192;-72.9952749;17a
34493;Membrillar - Cruz;-36.7428491;-72.99581147;17a
34494;Los Carrera - Chacabuco;-36.74106951;-72.99504022;17a
34495;Las Heras - Maipu;-36.73809781;-72.99359452;17a-30c-30d-30e
34497;Infante;-36.73558698;-72.98848625;17a-30b-30c-30d-30e-31f-32g-32y-62h
34519;Infante - Blanco;-36.73324737;-72.98977909;17a-62h
34520;Infante - Los Olivos;-36.73219335;-72.99034408;17a-62h
34521;Central;-36.7307135;-72.99131207;17a-62h
34522;Central / Oriente;-36.72699544;-72.99103944;17a-62h
34523;Central - Victor Orlaly / Oriente;-36.72626436;-72.99098011;17a-62h
34524;Central / Oriente;-36.72582045;-72.99084612;17a-62h
34525;Central - El Faro / Oriente;-36.72484852;-72.99040118;17a-62h
34526;Central - Pje 5 / Oriente;-36.7244012;-72.99006574;17a-62h
34527;Central - Pje 7 / Oriente;-36.72362558;-72.98950374;17a-62h
34528;Central / Sur;-36.72273647;-72.98809378;17a-62h
34529;C Al Puerto Lirquen / Sur;-36.72064688;-72.98445357;17a-17w-62h
34530;Terminal Hualqui;-36.96516125;-72.922673;18p-18y-81c-81s
34531;Bombero Perret - Bio Bio / Norte;-36.96677411;-72.92574043;18y-80q-81c
34532;Bombero Perret - Pje Pablo Neruda;-36.96781955;-72.92780124;18y-80q-81c
34535;Río Bio Bio - Pje Río Gomero;-36.96510815;-72.92685266;18p-80q
34537;4 Bombero Perret;-36.97030452;-72.9328222;18y
34538;La Araucana - O722;-36.97206275;-72.93752612;18y
34539;Av La Araucana - Patricio Lynch / N;-36.97058383;-72.94163225;18y-80j-80k-81c
34540;O60 - 3 / N;-36.96461451;-72.95293494;18y-80j-80k-81c
34541;O60 - 2 / S;-36.96413847;-72.95459875;18y-80j-80k-81c
34542;O60 - 2 / N;-36.96424619;-72.9545734;18p-80h-80q-81s
34546;O60 - 5 / N;-36.96944469;-72.94454968;18y-80j-80k-81c
34547;O60 - 4 / N;-36.96902064;-72.94504408;18y-80j-80k-81c
34548;O60 - 1 / N;-36.96422756;-72.95558475;18y-80j-80k-81c
34549;Talleres Omer Huett / Np;-36.96702966;-72.99729347;18y
34557;Porvenir - Pje 20 / N;-36.95009407;-73.02146556;10o-17o
34558;Porvenir - 12 De Octubre;-36.95126512;-73.0235914;10b-10c-10p-11e-11f-11q-11r-17o-17x
34559;12 De Octubre - Calle 1;-36.95244386;-73.02293205;10o-10p-11e-11f-11q-11r-17o
34560;Italia - Calle 5 / Sur;-36.95393502;-73.01992868;10j-10n-10p-17o
34561;Italia - Yugoslavia;-36.95330445;-73.01778881;10j-10n-10p-11e-11f-17o
34564;Grecia - 12 De Octubre;-36.95857418;-73.0122276;16k-16v-17o-80h-80q-81s
34586;San Martín - Janequeo;-36.8249353;-73.0403226;10j-14z-17o-18y-21q-22j-22r-22s-22x-24t-41c-42u-56v-72w-72z
34587;Hospital Regional De Concepción - San Martín;-36.8242315;-73.03863643;14z-17o-18y-21q-22j-22r-22s-22x-24t-41c-42u-56v-72w-72z
34588;San Martín - Roosevelt;-36.82371008;-73.03708016;14z-17o-18y-21q-22j-22r-22s-24t-41c-42u-56v-72w-72z
34589;Roosevelt - Valentín Letelier;-36.82217065;-73.03609929;14z-17o-18y-21q-22j-22r-22s-24t-41c-42u-44e-56v-63f-72w-72z-90y
34590;Univ Del Desarrollo - Roosevelt;-36.82142836;-73.03590526;14z-17o-18y-21q-22j-22r-22s-24t-41c-42u-44e-56v-63f-72w-72z-90y
34591;Roosevelt - Luis Urrutia Manzano;-36.82094882;-73.0357942;14z-17o-18y-21q-22j-22r-22s-24t-41c-42u-44e-56v-63f-72w-72z-90y
34592;Irarázaval - Pelantaro;-36.81954126;-73.03515754;17o-18y-21q-22j-22r-22s-24t-41c-42u-44e-56v-63f-72w-72z-90y
34593;Colegio Salesianos / Irarrazaval - Freire;-36.81874503;-73.0344268;14z-17o-18y-21q-22j-22r-22s-24t-41c-42u-56v-72w-72z-90y
34594;Irarrazaval - Hospital Guillermo Grant;-36.81701667;-73.03292399;14z-17o-18y-21q-22j-22r-22s-24t-41c-42u-56v-72w-72z-90y
34595;Maipú - Plaza Acevedo;-36.81622732;-73.0315205;17o-18y-22j-22r-22s-24t-52d-70f-70j-70k-71z-72w-72z-90y
34596;Gral Novoa - Chacabuco;-36.81614514;-73.02928057;17o-18y-22j-22k-22r-22s-23p-24f-24t-40b-52d-56v-70f-70j-70k-71z-72w-72z-90y
34597;Gral Novoa - Bernandino Corral;-36.81758193;-73.02570125;17o-18y-22j-22k-22r-22s-23p-24f-24t-40b-52d-56v-70f-70j-70k-71z-72w-72z-90y
34598;Gral Novoa - Tegualda;-36.81807294;-73.02433217;17o-18y-22j-22k-22r-22s-23p-24f-24t-40b-52d-56v-70f-70j-70k-71z-72w-72z-90y
34599;Superm Sta Isabel / Gral Novoa - Tegualda;-36.81831458;-73.02368696;17o-18y-22j-22k-22r-22s-23p-24f-24t-40b-52d-56v-70f-70j-70k-71z-72w-72z-90e-90y
34600;Gral Novoa - Lago Villarrica;-36.81899705;-73.02190935;17o-18y-22j-22k-22r-22s-23p-24f-24t-40b-52d-56v-70f-70j-70k-71z-72w-72z-90e-90y
34601;Gral Novoa - Caleuche;-36.81981394;-73.01954529;17o-18y-22j-22k-22r-22s-23p-24f-24t-40b-52d-56v-70f-70j-70k-71z-72w-72z-90y
34602;Gral Novoa - Los Lirios;-36.82029702;-73.01770549;17o-18y-22j-22k-22r-22s-23p-24m-24r-40b-52d-56o-70f-70j-70k-71z-72w-72z-90x
34603;Av. Collao - Paula Pineda;-36.82029417;-73.01537373;17o-18y-22k-22r-22s-23p-40b-52d-70f-70j-70k-71z-72w-72z
34605;Cno. Nonguén - El Vergel;-36.83345113;-73.00554787;17o-23p-70f-70j-70k-72w
34626;Univ. Del Bio Bio / Sur;-36.82155863;-73.00960108;17o-18y-22k-22r-22s-23p-40b-52d-70f-70j-70k-71z-72w-72z
34627;Cno. Nonguén - Central / Poniente;-36.82303127;-73.0087333;17o-22k-22s-23p-40b-70f-70j-70k-71z-72w
34628;Cno. Nonguén - Central1 / Poniente;-36.82519048;-73.0079598;17o-22k-22s-23p-40b-70f-70j-70k-71z-72w
34629;Cno. Nonguén - Río Andalién;-36.82872357;-73.00634335;17o-22k-22s-23p-40b-70f-70j-70k-71z-72w
34630;Cesfam Villa Nonguén / Poniente;-36.83103386;-73.00598065;17o-22k-22s-23p-40b-70f-70j-70k-71z-72w
34631;Cno. Nonguén - Calle 1 / Poniente;-36.8344945;-73.00541985;17o-23p-70f-70j-70k-72w
34632;Cno. Nonguén - Estanque / Poniente;-36.83603253;-73.00308123;17o-23p-70f-70j-70k-72w
34633;Pque Zoológico Concepción / Poniente;-36.84004573;-73.00698011;17o-17x-70f-70j-70k-72w
34634;Terminal De Buses Las Bahías;-36.84276298;-73.00938787;17o-17x-70f-70g-70h-70i-70j-70k-72j
34679;Av. Collao - Central / Sur;-36.82182853;-73.00795729;18y-22r-52d-70i-72z
34680;Av. Collao / P1 Sur;-36.82200696;-73.00516113;18y-22r-52d-70i-72z
34682;Av. Veintiuno De Mayo - Calle A / Poniente;-36.81878631;-72.98734162;18y-70i
34683;Av. Collao - P2 / Sur;-36.82211482;-73.00353274;18y-52d-70i-72z
34684;Chile - Concepcion / Poniente;-36.8254107;-72.99479184;18y-52d-70i
34685;Chile - Julio Diestre / Poniente;-36.82711261;-72.99416441;18y-52d-70i
34686;Jorge Giacaman - Los Acacios;-36.82621639;-72.99286485;18y-52d-70i
34687;Jorge Giacaman - Los Alamos / Oriente;-36.82410587;-72.99331239;18y-52d-70i
34688;Jorge Giacaman - Esperanza;-36.82327104;-72.99351357;18y-52d-70i
34689;Veintiuno De Mayo / Sur;-36.82070278;-72.99034074;18y-70i
34690;Av. Veintiuno De Mayo - Los Copihues / Oriente;-36.81942758;-72.98795261;18y-70i
34691;Calle A - Calle Dos;-36.81980841;-72.98595836;18y
34692;Collao - Gral Bonilla;-36.82113859;-72.99586748;18p
34693;Ruta 150 - Los Mañios / Poniente;-36.72520426;-72.97947502;17w-30m-30n-30q-30r-31d-32e-32h
34694;Av. Collao - P2 / Norte;-36.82201177;-73.00329999;18p-52a-70i
34695;Av Collao - P1 / Norte;-36.82186357;-73.0052097;18p-22c-52a-70i
34696;Av. Collao - Central / Norte;-36.82171046;-73.00736617;18p-22c-52a-70i
34731;Ruta 150 - El Manzano;-36.72970543;-72.98180928;17w
34732;Ruta 150 - Cementerio;-36.73065777;-72.98269136;17w
34733;Ruta 150;-36.73199579;-72.98452637;17w
34734;Cochrane - Tolten;-36.73366642;-72.98790929;17w
34735;Cochrane - Infante;-36.73402751;-72.98900847;17w-30m-30n-30q-30r-31d-32e-32h
34736;Cochrane - Alcazar;-36.73453072;-72.9905183;17w-30m-30n-30q-30r-31d-32e-32h-62m
34737;Cochrane - Hierbas Buenas;-36.73498396;-72.99173829;17w-30m-30n-30q-30r-31d-32e-32h-62m
34738;Cochrane - J Martinez;-36.73530765;-72.99276009;17w-30m-30n-30q-30r-31d-32e-32h-62m
34773;Maipu - Freire;-36.73679038;-72.99409889;17w-30m-30n-30q-30r-31d-32e-32h-62m
34774;Freire - Membrillar;-36.73825599;-72.99763314;17w-30m-30q-30r-31d-32e-32h-62m
34775;Freire - San Vicente;-36.73910712;-73.00000758;17w-30m-30q-30r-31d-32e-32h-62m
34776;San Vicente - Bernardo Ohiggins;-36.74119241;-73.00019984;17w-30m-30q-30r-31d-32e-32h-62m
34777;Ruta 150 / Sur;-36.74915441;-73.00039637;17w-30m-30q-30r-31d-32e-32h-62m
34778;Ruta 150 / Poniente;-36.75155594;-73.00009881;17w-30m-30q-30r-31d-32e-32h-62m
34779;Ruta 150 / Poniente;-36.75663242;-73.00290176;17w-30m-30n-30q-30r-31d-32e-32h-62m
34780;Ruta 150 / Poniente;-36.76105961;-73.00730137;17w-30m-30n-30q-30r-31d-32e-32h-62m
34781;Ruta 150 - Poniente;-36.76701013;-73.0122559;17w-30m-30n-30q-30r-31d-32e-32h-62m
34782;Ruta 150 / Poniente;-36.7696847;-73.01373289;17w-30m-30n-30q-30r-31d-32e-32h-62m
34783;Ruta 150 / Poniente;-36.77357697;-73.01580601;17w-30m-30n-30q-30r-31d-32e-32h-62m
34784;Ruta 150 / Poniente;-36.77766811;-73.01845683;17w-30m-30n-30q-30r-31d-32e-32h-62m
34785;Ruta 150 / Poniente;-36.78140298;-73.02082576;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34789;Talleres Omer Huett / Sp;-36.96716915;-72.99754816;18p
34790;Talleres Omer Huett / No;-36.96733787;-72.99633066;18p-80h-80q-81s
34791;Ruta O60;-36.96555046;-72.95651531;18p-80h-80q-81s
34792;Camino A Penco - Los Naranjos / Poniente;-36.78786814;-73.02369626;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34793;Camino A Penco - Calle Dos / Poniente;-36.79176219;-73.02534443;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34794;Camino A Penco - Calle Ocho;-36.79411189;-73.02572117;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34795;Camino A Penco / Poniente;-36.79695486;-73.02595078;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34796;Camino A Penco - Calle Cuatro;-36.79985662;-73.02592112;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34797;Camino A Penco / Poniente;-36.80393683;-73.0252111;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m
34798;Plaza De Hualqui - Irarrázabal;-36.9764847;-72.93888956;18p
34799;Irarrázaval - Perelló Puig;-36.81312654;-73.02987363;17w-30m-30n-30q-30r-31d-32e-32h-57p-62m-72k
34800;Hospital Clínico Del Sur - Irarrázaval;-36.81402338;-73.03069138;17w-30m-30n-30q-30r-31d-32e-32h-43t-57p-62m-62n-65d-72k
34801;Los Carrera - Fresia;-36.81568269;-73.03401188;14u-17w-17x-18p-21b-22c-22d-22n-22o-23l-23q-23t-24m-24r-30m-30n-30q-30r-31d-32e-32h-40p-41r-42h-43t-52a-56o-57p-62m-62n-65d-70g-70h-70i-71i-72j-72k-90j-90x
34802;Vilumilla - Las Heras;-36.81563513;-73.03604213;14u-17w-17x-18p-22c-22d-40p-41r-42h-43t-52a-56o-62m-62n-65d-70g-70h-70i-71i-72j-72k-90j-90x
34803;Vilumilla - Maipú;-36.81736592;-73.03496654;14u-17w-17x-18p-22c-22d-40p-41r-42h-43t-52a-56o-62m-62n-65d-70g-70h-70i-71i-72j-72k-90j-90x
34804;Vilumilla - Freire;-36.81823957;-73.03438367;14u-17w-17x-18p-22c-22d-40p-41r-42h-43t-52a-56o-62m-62n-65d-70g-70h-70i-71i-72j-72k-90j-90x
34805;Freire - Lientur;-36.81930899;-73.03637423;14u-17w-17x-18p-22c-22d-40p-41r-42h-43t-52a-56o-62m-62n-65d-71i-90j-90x
34806;Lientur - Barros Arana;-36.820307;-73.0362254;14u-17w-17x-18p-21b-22c-22d-24m-30q-30r-31d-32e-32h-43t-56o-57p-62m-62n-63h-70g-70h-70i-72j-72k-90j-90x
34807;Roosevelt - Bdo O'Higgins;-36.82182132;-73.03623154;14u-17w-17x-18p-21b-22c-22d-24m-30q-30r-31d-32e-32h-43t-56o-57p-62m-62n-63h-70g-70h-70i-72j-72k-90j-90x
34808;Bdo O'Higgins - Galvarino;-36.8224843;-73.03762719;14u-17w-17x-18p-21b-22c-22d-22e-24m-30q-30r-31d-32e-32h-43t-56o-57p-62m-62n-70g-70h-70i-72j-72k-90x
34809;Bdo O'Higgins - Janequeo;-36.82355649;-73.04033535;14u-17w-17x-18p-21b-22c-22d-22e-24m-30q-30r-31d-32e-32h-43t-56o-57p-62m-62n-70g-70h-70i-72j-72k-90x
34810;Portales - José Miguel Carrera;-36.97445773;-72.93634938;18p
34811;Bdo O'Higgins - Paicaví;-36.82407122;-73.0414882;14u-17w-17x-18p-21b-22c-22d-22e-24m-30q-30r-31d-32e-32h-43t-56o-57p-62m-62n-70g-70h-70i-72j-72k-90x
34818;O60 - 1 / S;-36.96430458;-72.95534683;18p-80h-80q-81s
