iLat;iLon;stops;services;route_segments;puntos
37;80;PE538/PE552;323I/323R/E07I/E07R/E10I;13/20/13/4/4-5;
37;81;PE1416/PE1418/PE539/PE551;322I/322R/323I/323R/E07I/E07R/E10I;10-11/4-5/13-14/19-20/13/4/4-5;
37;82;PE393/PE397;322I/322R/323I/323R/E07I/E07R/E10I;11-12-13/2-3-4/23/3-4/13-14-15/2-3-4/2-3-4;
37;83;PE1417/PE398/PE399/PE402/PE403/PE702;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;13/1-2/23-24/1-2-3/24-25/1-2-3/15/1-2/1-2/15-16;2054
37;84;PE1376/PE1377;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;13-14/1/24-25/1/25-26/1/15-16/1/1/16-17;
37;85;;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;14-15/0/25-26/0/26-27/0/16-17/0/0/17-18;1627
37;86;PE1493;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;15-16/0/26-27/0/27-28/0/17-18/0/0/18-19;
38;20;PI1531/PI804;I03I/I10I/I10NI/I21I/I21R;3-4/3-4/3-4/4-5/7-8;
38;21;PI1467/PI803/PI805;I03I/I10I/I10NI/I21I/I21R;2-3-4/2-3-4/2-3-4/3-4/8-9;
38;22;PI806/PI807;I03I/I10I/I10NI;4/4/4;984
38;23;PI162/PI808/PI90/PI91;108I/108R/118I/118R/419R/506R/506eR/I03I/I03R/I10I/I10NI/I10NR/I10R;2-3/39-40/2-3/55-56/34-35/46-47/46-47/4-5-6/49-50/4-5-6/4-5-6/35-36/35-36;109/960/989
38;24;PI513/PI514/PI809/PI92;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/509I/I01I/I03I/I03R/I10I/I10NI/I10NR/I10R;3/39/3/55/0/34/0/46/0/46/0/0/6/49/6/6/35/35;1157
38;25;PI161/PI488/PI489/PI616/PI93;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/506vR/509I/509R/546eR/I01I/I01R/I03I/I03R/I10I/I10NI/I10NR/I10R;3-4/38-39/3-4/54-55/0-1-2/33-34/0-1-2/45-46/0-1-2/45-46/46-47-48/0-1-2/45-46-47/79-80-81/0-1/53/6-7/48-49/6-7/6-7/34-35/34-35;2069
38;26;PI1557/PI1558/PI1560/PI644/PI645;506vI/506vR/546eI/546eR/I01I/I01R;5/48-49/5/81-82/1-2/52-53;195
38;27;PI277/PI300/PI647/PI648/PI703/PI704;111I/111R/113I/113R/113eI/113eR/115I/115R/350I/350R/I01I/I01R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/13/13/17/13/32/10/17/21/13/4-5/48-49-50/13/40/13/3/3/21/3;986
38;28;PI279/PI299;111I/111R/113I/113R/113eI/113eR/115I/115R/350I/350R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/13/13/17/13/32/10/17/21/13/13/40/13/3/3/21/3;
38;31;PI1281/PI1660/PI989/PI992;I24I/I24R;36/8;
38;32;;I24I/I24R;36/8;
38;36;;I24I/I24R;37-38-39/6-7;
38;43;PG1631;105R/125R/329I;2-3/2-3/1;
38;44;PH1507/PH358/PH472/PH72;105I/105R/121I/121R/125I/125R/329I/329R/H03I/H03R/H06I/H12I/H12R;53-54/3-4-5/29-30/1-2/36-37/3-4-5/1-2/39-40/17/3/1-2-3/7-8/32-33;
38;45;PG1706/PG421/PH314;105I/119I/119R/121I/121R/125I/223I/G09I/G09R/H03I/H03R/H12I/H12R;54-55/36-37/0-1/30-31/0-1/37-38/57-58/39-40-41/2-3/17/3/7/33-34;
38;46;PG422/PH235/PH236/PH237/PH315/PH803;119I/119R/223I/223R/G09I/G09R/H03I/H03R/H12I/H12R;35-36/1-2/57-58-59/0-1-2/41-42/0-1-2/16-17/3-4/6-7/34;
38;47;PH316;119R/H03R;2/4;
38;49;;201eI/201eR/217eI/217eR/261eI/261eR/428I/428cI/428eI;42/21/16/14/15/19/66-68/27-29/50-52;
38;50;PG1138/PG1150/PG1151/PG389;113eI/118I/118R/119R/120I/120R/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/G12I/G12R;23-24-25-26-27/21-22/32-33/3-4-5-6-7/42-43/2/42/21/16/14/15/19/12-13-14-15-16/10-11-12-13-14/24-25-26/24-25-26/11-12-13-14-15/14-15/66-67-68/5-6-7-8-11-12/27-28-29/5-6-7-8-11-12/50-51-52/5-6-7-8-11-12/23-27-28-29/0-1-2-3;
38;51;PG1149/PG390/PG408/PG409;118I/118R/120I/120R/302I/302NI/302NR/302R/302eI/302eR/G01I/G01R/G01cI/G01cR/G12I/G12R;22-23/32/43-44/2/16/14/24/24/15/13-14/9/19/9/7/22-23/0;
38;52;PG1136/PG1154/PG652/PG676;118I/118R/120I/120R/302I/302NI/302NR/302R/302eI/302eR/G01I/G01R/G01cI/G01cR/G12I/G12R;23/31-32/44/1-2/16-17/14-15/24/24/15-16/13/9-10-11/18-19/9-10-11/6-7/16-17-18-19-20-21/4-5;
38;53;PG1135/PG407;118R/120R/302NR/302R/302eR/G12I;31/1/24/24/13/15-16;
38;54;;201I/201R/223I/223R/229I/264NI/264NR/301I/301R/301eI/301eR/E05R/G18R;30/14/53/6/5/41/18/18/7/4/7/25/23;
38;55;PG466/PG493/PG62/PG63/PG7;201I/201R/223I/223R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/E05I/E05R/G18I/G18R;30/14/53/6/5/11/41/18/18/7/4/7/3-4/24-25/19-20/22-23;1944
38;56;PG467/PG468/PG491/PG492;E05I/E05R/G18I/G18R;4/24/20-21/21-22;
38;57;PG470/PG489/PG490;E05I/E05R/G18I/G18R;4-5/23-24/21/21;
38;58;PG1320/PG473;E05I/E05R/G18I/G18R;6-7/21-22/27/9;
38;59;PG1326/PG1716;G18I/G18R;27/9-10;430/1673
38;60;PG1099/PG1100/PG1115/PG1116/PG1319;G11I/G11R/G18I/G18R;20/10/27/11;110/1783
38;61;PG1317/PG1318/PG1329/PG1330;G18I/G18R;26-27/11;
38;62;PE116/PE1328/PE67/PE676/PG114/PG1316/PG1331/PG93;203I/203R/203eI/203eR/205I/205R/205eI/205eR/206I/206R/206eI/206eR/207eI/207eR/209I/209R/209eI/209eR/212I/212R/230I/230R/E02I/E02R/E10I/E10R/G01I/G01R/G01cI/G18I/G18R;17-18/11-12/13-14/11-12/16-17/9-10/16-17/9-10/13-14/13-14/13-14/13-14/15-16/6-7/16-17/16-17/16-17/16-17/21-22/10-11/34-35/7-8/7-8/13-14/22-23/0-1/17-18/9-10-11/17-18-19/25-26/11-12-13;2027
38;63;PE1327/PE1329/PE677;E10I/E10R;20-21-22/1;
38;64;PE670/PE671/PE678;E10I/E10R;20/1;444/1554
38;65;PE267/PE669/PE679;226I/226R/E10I/E10R/E12I/E18I/E18R;16-17/18-19/20/1/25-26-34-35/12-13/10-11;
38;66;PE668/PE680;226I/226R/E10I/E10R/E12I/E18I/E18R;17/18/20/1/25-35/12/11;
38;67;;E01R;5-6;
38;69;PE164;118I/118R/211I/211R/216I/216R/219eI/219eR/262NI/262NR/F25eI/F25eR;32/19/8/26/16/21/12/52/8/26/36/6;
38;70;PE100/PE180/PE81/PE82;118I/118R/204I/204NR/204R/204eI/204eR/211I/211R/216I/216R/219eI/219eR/224R/224cR/262NI/262NR/E10I/E10R/E13I/E13R/F25eI/F25eR;32/19/18-19/17-18/17-18/18-19/17-18/8/26/16/21/12/52/17-18/17-18/8/26/13-14/3-4/16-17/10-11-12-13/36/6;
38;71;PE191/PE755/PE756;204NI/224I/224cI/E13I;26-27-28/13-14-15/1-2-3/17-18;
38;72;PE190/PE870;204NI/224I/224cI;26/13/1;
38;73;PE1276/PE128/PE149/PE526/PE527;204NI/210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/224I/224cI/225I/225R/323I/323R/325I/325R/E07I/E07R/E15cI/E15cR/F25I/F28NI/F28NR/F30NI/F30NR;25-26/21/6-7/22/12-13/13/6-7/4-5/24/12-13/0-1/61-62/15-16/6-7-8-9/23/16-17/33/6-7-8-9/7/16-17/6/39-40/13-14/33-34/33-34/15;
38;74;PE571/PE583;E08I/E08R;15/8;
38;75;PE577/PE596;E14I/E14R/F25R/F28NI/F28NR;12-13/8-9/9-10/22-23/25-26;
38;76;;;;1656
38;77;PE447/PE448/PE458/PE459;E04I/E04R;6-7/34-35;
38;78;PE13;102I/102R/104I/104R/112NI/112NR/114I/114R/712I/712R;32-33/7-8/13-14/7-8/6-7/43-44/16-17/7-8/34-35/57-58;
38;80;;;;1483
38;81;PE540/PE550;322I/322R/323I/323R;10/5/14/19;
38;82;PE392/PE395/PE396/PE408;323I/323R/E03I/E03R;18-19-20-21-22-23/4-5-6-7-8-9-10/22-23/4-5;
38;83;;E03I/E03R;23-24/3-4;2156
38;84;PE1375;322R/323R/E03R/E07R/E10I;0-1/0-1/0-1/0-1/0-1;
38;85;PE400;322R/323R/E03R/E07R/E10I;0/0/0/0/0;
39;19;PI1452/PI1456/PI1518/PI1530;421I/421R/I21I/I21R;5-6/65-66/5-6/6-7;
39;20;PI1457/PI1458;421I/421R/I21I/I21R;6/65/5/7;
39;21;PI1448/PI1680;421I/421R;6-7/64-65;2068
39;23;;;;1367/1397
39;25;PI1559/PI876/PI877;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/546eI/546eR/I03I/I03R/I10I/I10NI/I10NR/I10R;4-5/37-38/4-5/53-54/2-3/32-33/2/45/2/45/5-6/46/2-3/44-45/5-6/79/7-8/46-47-48/7-8/7-8/32-33-34/32-33-34;1835
39;26;PI1529/PI160/PI530/PI563/PI94;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/546eI/546eR/I03I/I10I/I10NI;4-5/37-38/4-5/53-54/2-3/32-33/2/45/2/45/5-6/46/2-3/44-45/5-6/79/7-8/7-8/7-8;
39;27;PI531/PI532/PI649/PI650/PI702;506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I01I/I01R;2-4-5-6/45/2-4-5-6/45/6-8-9-10/46/6-8-9-10/79/5/48;1621
39;28;;111I/111R/113I/113R/113eI/113eR/115I/115R/350I/350R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/13/13/17/13/32/10/17/21/13/13/40/13/3/3/21/3;1018
39;29;PI280/PI297;111I/111R/113I/113R/113eI/113eR/115I/115R/350I/350R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;29-30/13/13/17/13/32/10/17/21/13/13/40/13/3/3/21/3;
39;30;PI1658/PI1659;111I/111R/113I/113R/113eI/113eR/115I/115R/350I/350R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R/I12I/I24I/I24R;29/13-14-17-18/13/17/13/32/10/17/21-22-25-26/13/13-17-18/40/13-17-18/3/3-7-8/21-22-25-26/3/29-30-31-32-33/34-35-36/8-9-10;
39;31;;I24I/I24R;36/8;
39;36;PI985;I24I/I24R;39/6;
39;37;PG1432;I24I/I24R;39-40/6;
39;41;;329I/329R/H03I/H03R;1/40/17/3;
39;42;PG1461;329I/329R/H03I/H03R;1/40/17/3;
39;43;PG1462/PI1246;329I/329R/H03I/H03R;1/40/17/3;
39;44;PH1479/PH1487/PH1527/PH1638/PH73;105I/105R/121I/121R/125I/125R/329I/329R/H03I/H03R/H06I/H12I/H12R;52-53/5-6/28-29/2-3/35-36/5-6/2-3/38-39-40/17/3/1-3-4/8-9/31-32;322
39;45;PH1488/PH795/PH796;105I/105R/121I/121R/125I/125R/329I/329R/H12I/H12R;52/6/28/3-4/35/6/3/38/9/31;1650/1676
39;46;PH313/PH662/PH794;119I/H03I/H03R/H12I/H12R;34-35/15-16/5/5-6/34;463
39;47;PH312/PH317/PH473;119I/119R/H03I/H03R/H12I;34-35/2/15-16/4-5/5-6;
39;48;;113eI/113eR/118I/118R/119I/119R/120I/120R/428I/428R/428cI/428cR/428eI/428eR/G12I;21-22/18/21/33/28/3/42/3/65/13/26/13/48-49/13/24-25-26-27;
39;49;PH287/PH288;113eI/113eR/118I/118R/119I/119R/120I/120R/428I/428R/428cI/428cR/428eI/428eR/G12I;22-23/18/21/33/28/3/42/3/65-66/13/26-27/13/49-50/13/24-27;
39;50;PG1152/PG268/PH1497;113eI/113eR/118I/118R/119I/119R/120I/120R/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/428R/428cR/428eR/G12I/G12R;23-27/16-17-18/21/33/25-26-27-28/3-7/42/2-3/42/21/16/14/15/19/12/10/26-27/26-27/11/15-16/8-9-10-11-12-13/8-9-10-11-12-13/8-9-10-11-12-13/23-24-27/3-4;
39;51;PG1137/PG1153;G12I/G12R;21-22/4;631
39;52;PG1155/PG653/PG674/PG675;G01I/G01R/G01cI/G01cR/G12I/G12R;11/18/11/6/21/4-5-6;1582/1590
39;53;PG1156/PG1157/PG1158;G12I/G12R;14-15/6-7-8-9;1614
39;54;;G12I;14-15;601
39;55;PG1323/PG5/PG6/PG64;201I/201R/223I/223R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/G18I;30/14/53/6/5/11/41/18/18/7/4/7/29-30;1177
39;56;PG1322/PG1324;G18I/G18R;29/8-9;1276
39;57;PG1321/PG1325/PG471/PG488;E05I/E05R/G18I/G18R;5-6/22-23/27-28-29/9;
39;58;PG472/PG486/PG487;E05I/E05R/G01I/G01R/G01cI/G01cR/G18I/G18R;6-7/21-22/16/13/16/1/27/9;
39;59;PG1327/PG1437/PG474/PG475/PG483/PG484/PG485/PG664;E05I/E05R/G01I/G01R/G01cI/G01cR/G18R;7-8/20-21/16/13/16/1/10-11;
39;60;PG1101/PG1102/PG1113/PG1114/PG1328/PG476/PG482;E05I/E05R/G01I/G01R/G01cI/G01cR/G11I/G11R/G18R;8/20/16/13/16/1/20-21-22/8-9-10/11;
39;61;PG477/PG478/PG480/PG481;E05I/E05R/G01I/G01R/G01cI/G01cR;8/20/16/13/16/1;
39;62;PE117/PE1277/PE365/PE366/PE432/PE68/PG479/PG92;203I/203R/203eI/203eR/205I/205R/205eI/205eR/206I/206R/206eI/206eR/207eI/207eR/209I/209R/209eI/209eR/212I/212R/230I/230R/E02I/E02R/E03I/E03R/E05I/E05R/G01I/G01R/G01cI/G01cR;16-17/12-13/12-13/12-13/15-16/10-11/15-16/10-11/12-13/14-15/12-13/14-15/14-15/7-8/15-16/17-18/15-16/17-18/20-21/11-12/33-34/8-9/7/14/6-7-8/18-19/8-9/18-19-20/16-17/11-12-13/16-17-19-20/0-1;
39;63;PE367;E03I/E03R;8/18;
39;65;PE229/PE230/PE268;226I/226R/E12I/E18I/E18R;16/19/26-34/13/10;
39;66;;E10I/E10R;20/1;
39;67;PE667/PE681;E10I/E10R;20/1;
39;68;PE665/PE666/PE682;E10I/E10R;18-19-20/1;
39;69;PE101/PE661/PE683/PE684/PE80;204I/204R/204eI/204eR/E10I/E10R;17-18/18-19/17-18/18-19/14-15/1-2-3;
39;70;37/PE163/PE181/PE182/PE763/PE868/PE869;118I/118R/204I/204NR/204R/204eI/204eR/211I/211R/216I/216R/219eI/219eR/224R/224cR/262NI/262NR/E10I/E10R/E13R/E18I/F25eI/F25eR;32/19/18/18-19/18/18/18/8/26/16/21/12/52/18-19/18-19/8/26/14/3/9-10/17-18/36/6;10
39;71;PE757/PE760/PE762;E13I/E13R/E18I;18-19/7-8-9/18;
39;72;PE188/PE525/PE761/PE780/PE871;204NI/210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/224I/224cI/225I/225R/323I/323R/325I/325R/E07I/E07R/E08I/E08R/E13I/E13R/E14I/E14R/E15cI/E15cR/E18I/F25I/F28NI/F28NR/F30NI/F30NR;25/21/7/22/13/13/7/5/24/12/0/61/16/6/23/17/33/6/7/17/6-7/19-20/6-7/14-15/6-7/17/6/18-19/40/14/33/34/15;
39;73;PE127/PE1270/PE150/PE573/PE580/PE581/PE779/PE782;204NI/210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/224I/224cI/225I/225R/323I/323R/325I/325R/E07I/E07R/E08I/E08R/E14I/E14R/E15cI/E15cR/F25I/F28NI/F28NR/F30NI/F30NR;25/21/7/22/13/13/7/5/24/12/0/61/16/6/23/17/33/6/7/16-17/7/14/7/17/6/40/14/33/34/15;
39;74;PE1340/PE572/PE582/PE586/PE783;E08I/E08R/E14I/E14R/F25R/F28NI/F28NR;15-16/7-8/13-14/7-8/8/21/27;
39;75;PE578/PE784/PE864;E14I/E14R/F25R/F28NI/F28NR;13/8/8-9/21-22/26-27;1349
39;76;;;;927
39;77;PE12/PE449/PE457;102I/104I/112NR/114I/712R/E04I/E04R;32/13/43/16/57/7/34;369
39;78;PE26/PE27;102I/102R/104I/104R/112NI/112NR/114I/114R/712I/712R;32/8-9/13/8/7-8/43/16/8/35-36/57;
39;80;;322I/322R/323I/323R;9/6/15/18;
39;81;PE541/PE549;322I/322R/323I/323R;9-10/5-6/14-15/18-19;
39;82;PE391/PE409;323I/323R/E03I/E03R;17-18/10-11/21-22/5-6;926/1413
40;19;;421I/421R/I21I/I21R;4-5/66/6/5-6;233
40;20;PI1449/PI1451/PI434;106I/106R/401I/401R/421R/431cI/431cR/431vI/431vR/I21I;5-6/48-49/5-6/61-62/66-67/2-3/21-22/2-3/5-6/6-7;1008
40;21;PI1447/PI1551/PI372;106I/106R/401I/401R/421I/421R/431cI/431cR/431vI/431vR;6/48/6/61/7-8-9/62-63-64/3/21/3/5;1694
40;22;PI373;106I/401I/421I/431cI/431vI;6/6/9/3/3;
40;23;;;;1013
40;24;PI875;I03R/I10NR/I10R;46/32/32;
40;25;PI159/PI95/PI96;108I/108R/118I/118R/419I/419R/509I/509R/I03I/I03R/I10I/I10NI/I10NR/I10R;5-6/36-37/5-6/52-53/3-4/31-32/3-4/43-44/8-9/46/8-9/8-9/32/32;
40;26;PI428;106I/106R/401I/401R/421I/421R/431cI/431cR/431vI/431vR/I03I/I03R/I10I/I10NI/I10NR/I10R;7/47/7/60/10/61/4/20/4/4/10-11/43-44/10/10/30/30;977
40;27;PI1673/PI1674/PI377/PI533/PI561/PI562;106I/106R/401I/401R/421I/421R/431cI/431cR/431vI/431vR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I01I/I01R/I10I/I10NI/I10NR/I10R;7/47/7/60/10/61/4/20/4/4/2-3-4-6-7/44-45/2-3-4-6-7/44-45/6-7-8-10-11/45-46/6-7-8-10-11/78-79/5-6/47-48/10/10/30/30;
40;28;PI1657/PI378/PI426/PI427/PI560;106I/106R/401I/401R/421I/421R/431cI/431cR/431vI/431vR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I01I/I01R/I10I/I10NI/I10NR/I10R;7-8/46-47/7-8/59-60/10-11/60-61/4-5/19-20/4-5/3-4/7-8/42-43-44/7-8/42-43-44/11-12/43-44-45/11-12/76-77-78/6-7/45-46-47/10-11/10-11/29-30/29-30;1290
40;29;PI379;106I/401I/431cI/431vI/506I/506eI/506vI;8/8/5/5/8/8/12;
40;30;PI1336/PI1345/PI1349/PI282/PI380/PI565;106I/111I/111R/113I/113R/113eI/113eR/115I/115R/350I/350R/401I/431cI/431vI/506I/506eI/506vI/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R/I12I/I12R/I24I/I24R;8-9-10-11-12/27-28-29/14-15-16-17-18-19-20-21-22/13-14/16-17/13-14/31-32/10-11/16-17/22-23-24-25-26-27-28-29-30-31/11-12-13/8-9-10-11-12/5-6-7-8-9/5-6-7-8-9/8-9-10-11-12/8-9-10-11-12/12-13-14-15-16/13-14-15-16-17-18-19-20-21-22-23/38-39-40/13-14-15-16-17-18-19-20-21-22-23/1-2-3/3-4-5-6-7-8-9-10-11-12-13/22-23-24-25-26-27-28-29-30-31/1-2-3/29-33-34/12-13/33-34/10-11-12-13;
40;31;PI283;113I/113R/113eI/113eR/115I/115R/I12I/I12R;14/16/14/31/11/16/34/10-11-12;
40;37;;I24I/I24R;40-41-42/6;
40;38;;I24I/I24R;42/6;
40;39;;H03I/I14NI;17/1;
40;40;PI1244/PI982/PI983;329I/329R/H03I/I14NI;0-1/40-41/17/0-1;
40;41;PG1463/PI1245/PI1328;329I/329R/H03I/H03R;1/40/17/2-3;1653
40;44;PH1511/PH1637/PH468/PH595/PH617/PH618;321I/321R/345I/345R/346NI/346NR/H06I/H06R/H08I/H08R/H12I/H12R;21-22/0/0/30-31/0/20-21/0-1-4-5/31-32/0-1-2/15-16-17-18/0-1-2/38-39-40-41;
40;45;PH1513/PH475/PH596/PH616/PH68/PH74/PH75/PH801;105I/105R/119I/121I/121R/125I/125R/321I/321R/329I/329R/345I/345R/346NI/346NR/H03I/H03R/H06R/H08I/H08R/H12I/H12R;50-51-52/6-7-8/32-33-34/26-27-28/4-5-6/33-34-35/6-7-8/21/0/3-4-5/36-37-38/0/30/0/20/13-14-15/5-6-7/31/2-3-4-5/12-13-14-15/2-3-4-5-9-10-11/29-30-31-35-36-37-38;399
40;46;PH285/PH311/PH474;113eI/113eR/118I/118R/119I/120I/120R/428I/428R/428cI/428cR/428eI/428eR/H03I/H03R/H06R/H12I/H12R;20-21/18-19/19-20-21/34/29-34/41-42/4/64-65/14/25-26/14/47-48/13-14/15/5/27/5/34-35;309
40;47;PH1476/PH286/PH289/PH577/PH578;113eI/113eR/118I/118R/119I/119R/120I/120R/428I/428R/428cI/428cR/428eI/428eR/H06R;21/18/21/33-34/28-29/2-3/42/3-4/65/13-14/26/13-14/48/13/24-25-26-27;
40;48;;113eI/113eR/118I/118R/119I/119R/120I/120R/428I/428R/428cI/428cR/428eI/428eR;21/18/21/33/28/3/42/3/65/13/26/13/48/13;
40;50;;113eI/113eR/119I/119R/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/321I/321R/329I/I05I;27/16/24-25/7/42/21/16/14/15/19/12/10/27/27/11/16/13/8-9/12-13/22-23;
40;51;PG269/PH1496/PH696;113eI/113eR/119I/119R/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/321I/G12R;27/15-16/24-25/7/41-42/21-22/16-17/13-14/14-15/19-20/11-12/9-10/27/27/10-11/16/12-13/12-13;1667
40;52;PG1160/PG654/PG673;G01I/G01R/G01cI/G01cR/G12R;11-12-13-14/15-16-17-18/11-12-13-14/3-4-5-6/11-12-13-14;
40;53;PG1133/PG1134/PG1159/PG1162/PG655/PG672;G01I/G01R/G01cI/G01cR/G12I/G12R;14/15/14/3/13-14/9-10-11-14-15;
40;54;PG658/PG670;329I/329R/G01I/G01R/G01cI/G01cR/G12I/G18R;22/18/15/14/15/2/11-12/5-6;616
40;55;28/PG1591/PG4/PG65/PG659/PG669;201I/201R/223I/223R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/329I/329R/G01I/G01R/G01cI/G01cR/G18I/G18R;29-30/14/52-53/6/5/11/41/18/18/7/4/7/22-23/17-18/15-16/13-14/15-16/1-2/30/6-7;93
40;56;PG660/PG661/PG668;G01I/G01R/G01cI/G01cR/G18R;16/13/16/1/7-8;
40;57;PG456/PG662/PG667;E03I/E03R/G01I/G01R/G01cI/G01cR;4/23/16/13/16/1;608
40;58;PG457/PG459/PG663/PG665/PG666;E03I/E03R/G01I/G01R/G01cI/G01cR;4/23/16/13/16/1;
40;59;PE436/PG458;E03I/E03R;4-5-6/21-22-23;
40;60;PE362/PE363/PE434/PE435/PG1103/PG1112/PG433;E03I/E03R/G11I/G11R;6/21/22/8;1162
40;61;PE364/PE433/PG1104/PG434/PG436/PG437;E02I/E02R/E03I/E03R/G11I/G11R;6/15/6/21/22/8;1784
40;62;PE69/PG112/PG113/PG435/PG91;203I/203R/203eI/203eR/205I/205R/205eI/205eR/206I/206R/206eI/206eR/207eI/207eR/209I/209R/209eI/209eR/212I/212R/230I/230R/E02I/E02R/E03I/E03R/E05I/E05R;16/13/12/13/15/11/15/11/12/15/12/15/14/8/15/18/15/18/20/12/33/9/6-7/14-15/6/19-20-21/9/18;1849
40;63;PE431;E03I/E03R;8/18;
40;64;PE368/PE430;E03I/E03R;8/18;
40;65;PE107/PE1347/PE1348/PE269/PE369/PE74/PE75;204I/204NI/204NR/204R/204eI/204eR/226I/226R/E03I/E03R/E12I/E18I/E18R;15-16/15-16/27-28/21-22/15-16/21-22/16/19/8-9/17-18/26-34/13-14/9-10;
40;66;PE105/PE106/PE76;204I/204NI/204NR/204R/204eI/204eR/E03I/E03R/E18I/E18R;16/16/27/21/16/21/9/17/14/9;1305
40;67;PE104/PE77;204I/204NI/204NR/204R/204eI/204eR/E03I/E03R/E18I/E18R;16/16/27/21/16/21/9/17/14/9;
40;68;PE103/PE1349/PE663/PE664/PE78;204I/204NI/204NR/204R/204eI/204eR/E03I/E03R/E10I/E18I/E18R;16/16/27/21/16/21/9/17/17-18/14/9;
40;69;PE1352/PE370/PE371/PE428/PE429/PE79;204I/204NI/204NR/204R/204eI/204eR/E03I/E03R/E10I/E18I/E18R;16-17/16-17-18-19-20/24-25-26-27/19-20-21/16-17/19-20-21/9-10-11-12-13/14-15-16-17/15-16-17/14-15-16/6-7-8-9;
40;70;PE162;118I/118R/204NI/204NR/211I/211R/216I/216R/219eI/219eR/224R/224cR/262NI/262NR/E03I/E18I/F25eI/F25eR;32/19/18-19/19/8/26/16/21/12/52/19/19/8/26/11-12/16-17/36/6;
40;71;PE161;118I/118R/204NR/211I/211R/216I/216R/219eI/219eR/224R/224cR/262NI/262NR/F25eI/F25eR;32-33/18-19/19-20/7-8/26-27/16-17/20-21/12-13/51-52/19-20/19-20/7-8/26-27/36-37/5-6;
40;72;98/PE126/PE151/PE524/PE575;204NI/210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/224I/224cI/225I/225R/323I/323R/325I/325R/E07I/E07R/E08I/E08R/E13I/E13R/E14I/E14R/E15cI/E15cR/E18I/F25I/F28NI/F28NR/F30NI/F30NR;25/21/7/22/13/13/7/5/24/12/0/61/16/6/23/17/33/6/7/17/6/20/6/15/6/17/6/19/40/14/33/34/15;107/108/324/1777/1953
40;73;;;;2056
40;74;PE1382/PE1393/PE1394/PE778;E14I/E14R/F25R/F28NI/F28NR;13-14/7-8/7-8/20-21/27-28;
40;76;PE451/PE455;E04I/E04R;7-8/33-34;
40;77;PE11/PE28/PE450/PE456;102I/102R/104I/104R/112NI/112NR/114I/114R/712I/712R/E04I/E04R;32/9/13/8-9/8/43/16/8-9/36/57/7/34;938
40;78;;102R/104R/112NI/114R/712I;9/8/8/8/36;
40;80;PE542/PE548;322I/322R/323I/323R;8-9/6-7/15-16/17-18;
40;81;PE543/PE547;322I/322R/323I/323R;8/7/16/17;146
40;82;PE390/PE410/PE411/PE544/PE545;322I/322R/323I/323R/E03I/E03R;7-8/7-8/16-17/11-12-13-16-17/20-21/6-7;
40;83;;323R;12-13;
41;18;;106I/109I/109R/401I/405I/405R/421I/432NI/432NR;0/62/0/0/0/62/0/0/73;
41;19;PI1450/PI1666;106I/106R/109I/109R/401I/401R/405I/405R/421I/421R/432NI/432NR/I21R;0/52-53/62-63/0/0/65-66/0/62-63/0-4/70-71/0/73-74/4-5;
41;20;PI1471/PI1472/PI370/PI371/PI435/PI482;106I/106R/401I/401R/405R/413cR/413vR/421R/431cI/431cR/431vI/431vR/I21I/I21R;4-5/49/4-5/62/56-57-58/20-21-22/4-5-6/67/1-2/22/1-2/6/7-8/4;1097/1577
41;21;PI1470/PI1473/PI1474/PI433;106R/401R/421R/431cR/431vR/I21I/I21R;48/61/62/21/5/8/4;
