stop_code;stop_name;stop_lat;stop_lon
34464;Los Carrera - Angol;-36.82563452;-73.05711092
34465;Los Carrera - Rengo;-36.82461308;-73.05472629
34466;Los Carrera - Anibal Pinto;-36.82375798;-73.05259537
34467;Los Carrera - Castellón;-36.82248217;-73.04954465
34468;Los Carrera - Orompello;-36.82144973;-73.0470484
34469;Los Carrera - Ongolmo;-36.82089662;-73.04575078
34470;Los Carrera - Janequeo;-36.81979845;-73.04309935
34471;Los Carrera - Lautaro;-36.81927344;-73.04186835
34472;Los Carrera - Galvarino;-36.81882197;-73.04072516
34473;Los Carrera - Maipú;-36.8178173;-73.03828449
34474;Los Carrera - Vilumilla;-36.81682289;-73.03592209
34475;Bomberos / Los Carrera - Fresia;-36.81582936;-73.03361578
34476;Stripcenter Acevedo / Los Carrera;-36.81513485;-73.03195205
34477;Camino A Penco / Oriente;-36.80445945;-73.02465967
34478;Camino A Penco / Oriente;-36.79787874;-73.0256805
34479;Camino A Penco - Calle Dos / Oriente;-36.79164869;-73.02502236
34480;Camino A Penco - Los Naranjos / Oriente;-36.78786293;-73.02338263
34481;Ruta 150 / Oriente;-36.78166127;-73.02063984
34482;Ruta 150 / Oriente;-36.777908;-73.01824897
34483;Ruta 150 / Oriente;-36.77461809;-73.01608167
34484;Ruta 150 / Oriente;-36.76991557;-73.01352528
34485;Ruta 150 - Oriente;-36.76743188;-73.01214418
34486;Ruta 150 / Oriente;-36.76151063;-73.00732331
34487;Ruta 150 / Oriente;-36.7567623;-73.00258475
34488;Ruben Hurtado 78 / Oriente;-36.75068666;-72.99878852
34489;Max Grissar - Abate Molina;-36.74852728;-72.99955023
34490;Max Grissar 137;-36.74496968;-72.99863464
34491;Roberto Ovalle - Piscis / Sur;-36.74692319;-72.99581749
34492;Membrillar - Victoria;-36.74410192;-72.9952749
34493;Membrillar - Cruz;-36.7428491;-72.99581147
34494;Los Carrera - Chacabuco;-36.74106951;-72.99504022
34495;Las Heras - Maipu;-36.73809781;-72.99359452
34497;Infante;-36.73558698;-72.98848625
34519;Infante - Blanco;-36.73324737;-72.98977909
34520;Infante - Los Olivos;-36.73219335;-72.99034408
34521;Central;-36.7307135;-72.99131207
34522;Central / Oriente;-36.72699544;-72.99103944
34523;Central - Victor Orlaly / Oriente;-36.72626436;-72.99098011
34524;Central / Oriente;-36.72582045;-72.99084612
34525;Central - El Faro / Oriente;-36.72484852;-72.99040118
34526;Central - Pje 5 / Oriente;-36.7244012;-72.99006574
34527;Central - Pje 7 / Oriente;-36.72362558;-72.98950374
34528;Central / Sur;-36.72273647;-72.98809378
34529;C Al Puerto Lirquen / Sur;-36.72064688;-72.98445357
34530;Terminal Hualqui;-36.96516125;-72.922673
34531;Bombero Perret - Bio Bio / Norte;-36.96677411;-72.92574043
34532;Bombero Perret - Pje Pablo Neruda;-36.96781955;-72.92780124
34535;Río Bio Bio - Pje Río Gomero;-36.96510815;-72.92685266
34537;4 Bombero Perret;-36.97030452;-72.9328222
34538;La Araucana - O722;-36.97206275;-72.93752612
34539;Av La Araucana - Patricio Lynch / N;-36.97058383;-72.94163225
34540;O60 - 3 / N;-36.96461451;-72.95293494
34541;O60 - 2 / S;-36.96413847;-72.95459875
34542;O60 - 2 / N;-36.96424619;-72.9545734
34546;O60 - 5 / N;-36.96944469;-72.94454968
34547;O60 - 4 / N;-36.96902064;-72.94504408
34548;O60 - 1 / N;-36.96422756;-72.95558475
34549;Talleres Omer Huett / Np;-36.96702966;-72.99729347
34557;Porvenir - Pje 20 / N;-36.95009407;-73.02146556
34558;Porvenir - 12 De Octubre;-36.95126512;-73.0235914
34559;12 De Octubre - Calle 1;-36.95244386;-73.02293205
34560;Italia - Calle 5 / Sur;-36.95393502;-73.01992868
34561;Italia - Yugoslavia;-36.95330445;-73.01778881
34564;Grecia - 12 De Octubre;-36.95857418;-73.0122276
34586;San Martín - Janequeo;-36.8249353;-73.0403226
34587;Hospital Regional De Concepción - San Martín;-36.8242315;-73.03863643
34588;San Martín - Roosevelt;-36.82371008;-73.03708016
34589;Roosevelt - Valentín Letelier;-36.82217065;-73.03609929
34590;Univ Del Desarrollo - Roosevelt;-36.82142836;-73.03590526
34591;Roosevelt - Luis Urrutia Manzano;-36.82094882;-73.0357942
34592;Irarázaval - Pelantaro;-36.81954126;-73.03515754
34593;Colegio Salesianos / Irarrazaval - Freire;-36.81874503;-73.0344268
34594;Irarrazaval - Hospital Guillermo Grant;-36.81701667;-73.03292399
34595;Maipú - Plaza Acevedo;-36.81622732;-73.0315205
34596;Gral Novoa - Chacabuco;-36.81614514;-73.02928057
34597;Gral Novoa - Bernandino Corral;-36.81758193;-73.02570125
34598;Gral Novoa - Tegualda;-36.81807294;-73.02433217
34599;Superm Sta Isabel / Gral Novoa - Tegualda;-36.81831458;-73.02368696
34600;Gral Novoa - Lago Villarrica;-36.81899705;-73.02190935
34601;Gral Novoa - Caleuche;-36.81981394;-73.01954529
34602;Gral Novoa - Los Lirios;-36.82029702;-73.01770549
34603;Av. Collao - Paula Pineda;-36.82029417;-73.01537373
34605;Cno. Nonguén - El Vergel;-36.83345113;-73.00554787
34626;Univ. Del Bio Bio / Sur;-36.82155863;-73.00960108
34627;Cno. Nonguén - Central / Poniente;-36.82303127;-73.0087333
34628;Cno. Nonguén - Central1 / Poniente;-36.82519048;-73.0079598
34629;Cno. Nonguén - Río Andalién;-36.82872357;-73.00634335
34630;Cesfam Villa Nonguén / Poniente;-36.83103386;-73.00598065
34631;Cno. Nonguén - Calle 1 / Poniente;-36.8344945;-73.00541985
34632;Cno. Nonguén - Estanque / Poniente;-36.83603253;-73.00308123
34633;Pque Zoológico Concepción / Poniente;-36.84004573;-73.00698011
34634;Terminal De Buses Las Bahías;-36.84276298;-73.00938787
34679;Av. Collao - Central / Sur;-36.82182853;-73.00795729
34680;Av. Collao / P1 Sur;-36.82200696;-73.00516113
34682;Av. Veintiuno De Mayo - Calle A / Poniente;-36.81878631;-72.98734162
34683;Av. Collao - P2 / Sur;-36.82211482;-73.00353274
34684;Chile - Concepcion / Poniente;-36.8254107;-72.99479184
34685;Chile - Julio Diestre / Poniente;-36.82711261;-72.99416441
34686;Jorge Giacaman - Los Acacios;-36.82621639;-72.99286485
34687;Jorge Giacaman - Los Alamos / Oriente;-36.82410587;-72.99331239
34688;Jorge Giacaman - Esperanza;-36.82327104;-72.99351357
34689;Veintiuno De Mayo / Sur;-36.82070278;-72.99034074
34690;Av. Veintiuno De Mayo - Los Copihues / Oriente;-36.81942758;-72.98795261
34691;Calle A - Calle Dos;-36.81980841;-72.98595836
34692;Collao - Gral Bonilla;-36.82113859;-72.99586748
34693;Ruta 150 - Los Mañios / Poniente;-36.72520426;-72.97947502
34694;Av. Collao - P2 / Norte;-36.82201177;-73.00329999
34695;Av Collao - P1 / Norte;-36.82186357;-73.0052097
34696;Av. Collao - Central / Norte;-36.82171046;-73.00736617
34731;Ruta 150 - El Manzano;-36.72970543;-72.98180928
34732;Ruta 150 - Cementerio;-36.73065777;-72.98269136
34733;Ruta 150;-36.73199579;-72.98452637
34734;Cochrane - Tolten;-36.73366642;-72.98790929
34735;Cochrane - Infante;-36.73402751;-72.98900847
34736;Cochrane - Alcazar;-36.73453072;-72.9905183
34737;Cochrane - Hierbas Buenas;-36.73498396;-72.99173829
34738;Cochrane - J Martinez;-36.73530765;-72.99276009
34773;Maipu - Freire;-36.73679038;-72.99409889
34774;Freire - Membrillar;-36.73825599;-72.99763314
34775;Freire - San Vicente;-36.73910712;-73.00000758
34776;San Vicente - Bernardo Ohiggins;-36.74119241;-73.00019984
34777;Ruta 150 / Sur;-36.74915441;-73.00039637
34778;Ruta 150 / Poniente;-36.75155594;-73.00009881
34779;Ruta 150 / Poniente;-36.75663242;-73.00290176
34780;Ruta 150 / Poniente;-36.76105961;-73.00730137
34781;Ruta 150 - Poniente;-36.76701013;-73.0122559
34782;Ruta 150 / Poniente;-36.7696847;-73.01373289
34783;Ruta 150 / Poniente;-36.77357697;-73.01580601
34784;Ruta 150 / Poniente;-36.77766811;-73.01845683
34785;Ruta 150 / Poniente;-36.78140298;-73.02082576
34789;Talleres Omer Huett / Sp;-36.96716915;-72.99754816
34790;Talleres Omer Huett / No;-36.96733787;-72.99633066
34791;Ruta O60;-36.96555046;-72.95651531
34792;Camino A Penco - Los Naranjos / Poniente;-36.78786814;-73.02369626
34793;Camino A Penco - Calle Dos / Poniente;-36.79176219;-73.02534443
34794;Camino A Penco - Calle Ocho;-36.79411189;-73.02572117
34795;Camino A Penco / Poniente;-36.79695486;-73.02595078
34796;Camino A Penco - Calle Cuatro;-36.79985662;-73.02592112
34797;Camino A Penco / Poniente;-36.80393683;-73.0252111
34798;Plaza De Hualqui - Irarrázabal;-36.9764847;-72.93888956
34799;Irarrázaval - Perelló Puig;-36.81312654;-73.02987363
34800;Hospital Clínico Del Sur - Irarrázaval;-36.81402338;-73.03069138
34801;Los Carrera - Fresia;-36.81568269;-73.03401188
34802;Vilumilla - Las Heras;-36.81563513;-73.03604213
34803;Vilumilla - Maipú;-36.81736592;-73.03496654
34804;Vilumilla - Freire;-36.81823957;-73.03438367
34805;Freire - Lientur;-36.81930899;-73.03637423
34806;Lientur - Barros Arana;-36.820307;-73.0362254
34807;Roosevelt - Bdo O'Higgins;-36.82182132;-73.03623154
34808;Bdo O'Higgins - Galvarino;-36.8224843;-73.03762719
34809;Bdo O'Higgins - Janequeo;-36.82355649;-73.04033535
34810;Portales - José Miguel Carrera;-36.97445773;-72.93634938
34811;Bdo O'Higgins - Paicaví;-36.82407122;-73.0414882
34818;O60 - 1 / S;-36.96430458;-72.95534683
34819;O60 - 3 / S;-36.96450534;-72.95339836
34820;O60 - 4 / S;-36.96920159;-72.94508414
34821;O60 - 5 / S;-36.969988;-72.94417562
34822;Av La Araucana - Patricio Lynch / S;-36.97089212;-72.94121957
34823;Plaza De Hualqui - Manuel Bulnes;-36.97602299;-72.93773374
34824;O - 52;-36.97355056;-72.93238615
34828;Bdo O'Higgins - Serrano;-36.83075115;-73.05748605
34831;Pedro De Valdivia - Rancagua / Ponniente;-36.83667505;-73.05596819
34846;B Ohiggins - Caupolican;-36.8973938;-73.03225384
34847;Bdo O'Higgins - Calle1 / Poniente;-36.89996411;-73.03071768
34848;Bdo O'Higgins - Colón / Poniente;-36.90284789;-73.03014974
34849;Bdo O'Higgins - Pje 6;-36.90464036;-73.0300812
34850;Bdo O'Higgins - Arauco;-36.90793364;-73.02974958
34851;Bdo O'Higgins - Silva;-36.90966099;-73.02955923
34852;Bdo O'Higgins - Vilumilla;-36.91234537;-73.02946771
34853;Bdo O'Higgins - Portales;-36.91484285;-73.0289769
34854;Chiguayante / Poniente;-36.91586923;-73.02836679
34868;Italia - Portugal;-36.95289025;-73.01565458
34869;Italia - Calle 5 / Norte;-36.95391831;-73.02000773
34870;12 De Octubre - Italia;-36.9544378;-73.02089271
34871;Porvenir - Pje 2;-36.95096823;-73.0230825
34872;Porvenir - Pje 20 / Sur;-36.95012091;-73.02145363
34873;Calle 2 - El Molino;-36.95087535;-73.01859295
34874;Calle 1 - Av La Araucana;-36.97297478;-72.93296338
34875;Guacolda - Bombero Ferret;-36.97071597;-72.93315928
34876;Guacolda - Los Acacios;-36.97008183;-72.93349094
34877;Calle 1 - Los Olivos;-36.96975243;-72.9337245
34878;Calle 1 - Los Alerces - / Oriente;-36.96852175;-72.93447665
34879;Los Quelues - Javiera Carrera;-36.96770626;-72.9347458
34880;Cementerio - Ateuco / Norte;-36.966541;-72.93511425
34881;Cementerio - El Aguila;-36.96657071;-72.93630404
34882;El Aguila - Pje La Palma;-36.96539683;-72.93669516
34883;El Aguila - Huilliches;-36.96439079;-72.9368908
34884;El Aguila - Picunches;-36.96313176;-72.93653168
34885;Lautaro - Pje Paicaví;-36.96292794;-72.93569482
34886;Caupolicán - Lautaro;-36.96278815;-72.93491239
34887;Caupolicán - Colo Colo;-36.96166795;-72.93476296
34888;El Aguila - Colo Colo;-36.96118866;-72.93622474
34889;Cementerio - Ateuco / Sur;-36.96668514;-72.93511036
34890;Escuela Los Libertadores De Hualqui;-36.96667093;-72.93274078
34891;Chile - Argentina;-36.96634136;-72.93141309
34892;Chile - Gabriela Mistral;-36.96539684;-72.92945062
34893;Sta María / Sur;-36.96224208;-72.929435
34912;Ruta 160 - Llacolén;-36.83879215;-73.09037381
34932;Homecenter / Los Carrera - Ongolmo;-36.82042977;-73.04531423
34933;Los Carrera - Tucapel;-36.82144367;-73.04777726
34934;Los Carrera - Colo Colo;-36.82235291;-73.04990669
34935;Los Carrera - Caupolicán;-36.82344063;-73.05248009
34936;Los Carrera - Lincoyán;-36.82451212;-73.05516609
34937;Los Carrera - Salas;-36.82566463;-73.05785012
34938;Los Carrera - Arturo Prat;-36.82664188;-73.060292
34939;Univ. Sto. Tomás / Los Carrera - Arturo Prat;-36.82705329;-73.06120098
34940;Ruta 160 - Centro Los Heroes / Norte;-36.83875856;-73.09389571
34941;Ruta 160 - Versluys / Norte;-36.8386979;-73.09629692
34942;Ruta 160 - Av Pdte. Jorge Alessandri / Norte;-36.83854457;-73.10079736
34943;Av Pedro Aguirre Cerda - Av San Pedro;-36.83815828;-73.10765837
34944;Ruta 160 / Sur;-36.83805586;-73.11028486
34945;Ruta 160 - Diagonal Biobio;-36.83754993;-73.1193017
34946;Daniel Belmar / Rotonda / Norte;-36.83997307;-73.13006368
34947;Acceso A Rodriguez Aldea;-36.8370828;-73.13484369
34948;Rodriguez Aldea - Pasaje Cinco A / Norte;-36.83666127;-73.13727602
34949;Rodriguez Aldea - Pasaje Seis / Norte;-36.83672955;-73.13818264
34950;Rodriguez Aldea - Doce De Febrero / Norte;-36.83691179;-73.14061153
34951;Rodriguez Aldea - Tercera Transversal / Norte;-36.83702022;-73.1423582
34952;Rodriguez Aldea - Coronel Patiño / Norte;-36.83711629;-73.14389211
34953;Rodriguez Aldea / Miguel Bayer / Norte;-36.8372943;-73.14663511
34954;Rodriguez Aldea - Calle Dos;-36.83744776;-73.14896381
34955;Las Amazonas - Primera Longitudinal / Poniente;-36.83895382;-73.14901721
34956;Las Amazonas - Segunda Longitudinal;-36.84020429;-73.14886371
34957;Segunda Longitudinal - Miguel Brayer;-36.84011503;-73.14602876
34958;Segunda Longitudinal - Cuarta Transversal;-36.83985757;-73.1428166
34959;Rodriguez Aldea - Pasaje Seis / Sur;-36.83683714;-73.13814639
34960;Daniel Belmar / Templo;-36.83539965;-73.13786728
34961;Parroquia El Buen Pastor / Oriente;-36.83378419;-73.13831011
34962;Servicio Austral / Oriente;-36.83005087;-73.13877062
34963;Av. Venus - Los Boldos;-36.82840081;-73.14045878
34964;Av. Venus - Bio Bio / Norte;-36.82847365;-73.14281158
34965;Saturno / Oriente;-36.82736325;-73.14443053
34966;Mercurio - Tierra / Norte;-36.82558739;-73.14672698
34967;Av. Venus / Boca Sur;-36.82872039;-73.14764928
34968;El Sol - Pasaje Ganimides / Oriente;-36.82651256;-73.14883492
34969;Mercurio - Tierra / Sur;-36.82563953;-73.1466024
34970;Saturno / Poniente;-36.82722084;-73.14454609
34971;Av. Venus - Bio Bio / Sur;-36.82860767;-73.14331288
34972;Av. Venus - Galvarino / Sur;-36.82856057;-73.1414528
34973;Av. Venus - Daniel Belmar;-36.82864011;-73.13962329
34974;Servicio Austral / Poniente;-36.83002594;-73.13890577
34975;Parroquia El Buen Pastor / Poniente;-36.83381297;-73.13842155
34976;Daniel Belmar - Pasaje Uno;-36.83534788;-73.1380143
34977;Doce De Febrero - Segunda Longitudinal;-36.83947271;-73.14068408
34978;Segunda Longitudinal - Pasaje Catorce;-36.83974823;-73.14274075
34979;Segunda Longitudinal - Pasaje Diecisiete;-36.83999091;-73.1455832
34980;Segunda Longitudinal - Las Amazonas;-36.84025538;-73.14867185
34981;Las Amazonas - Primera Longitudinal / Oriente;-36.83888936;-73.14892906
34982;Calle Dos - Rodriguez Aldea;-36.83759332;-73.14905001
34983;Rodriguez Aldea - Miguel Bayer / Sur;-36.83737521;-73.14662194
34984;Rodriguez Aldea - Coronel Patiño / Sur;-36.83720552;-73.14383389
34985;Rodriguez Aldea - Tercera Transversal / Sur;-36.83711933;-73.1423558
34986;Rodriguez Aldea - Doce De Febrero / Sur;-36.83702412;-73.14087793
34987;Daniel Belmar - Segunda Longitudinal;-36.83836062;-73.13471173
34988;Daniel Belmar / Rotonda / Sur;-36.84012888;-73.13022809
34989;Ruta 160 - Pasaje Noventa;-36.83775277;-73.11731195
34990;Ruta 160 / Sur;-36.83796619;-73.11371839
34991;Ruta 160 / Sur;-36.83834002;-73.10435711
34992;Av Pedro Aguirre Cerda 1501;-36.83861474;-73.10180485
34993;Ruta 160 - Versluys / Sur;-36.83878398;-73.09716945
34994;Ruta 160 - Centro Los Heroes / Sur;-36.83892594;-73.09421675
34995;Av Pedro Aguirre Cerda / Pincheira;-36.83906874;-73.09132009
34996;Mall Plaza Mirador - Los Carrera;-36.82868482;-73.06397402
34997;Los Carrera - Arturo Prat;-36.82733131;-73.06111548
35043;Tucapel - Pje Las Rosas;-36.85457762;-73.13541679
35044;Ruta 160 - Daniel Belmar / Poniente;-36.84156624;-73.12935203
35045;Ruta 160 - Av Michaihue / Poniente;-36.84617589;-73.13074248
35046;Ruta 160 - Colegio Alborada / Poniente;-36.84812978;-73.13118836
35047;Central - Av Las Torres;-36.85299188;-73.13775454
35048;Central - Pasaje Treinta Y Dos;-36.85278742;-73.14023818
35049;Central / Poniente;-36.85265547;-73.14159848
35050;Lautaro / Sur;-36.85360267;-73.14222606
35051;Galvarino - Central / Oriente;-36.85260437;-73.14582803
35052;Central - Pasaje Sesenta Y Ocho;-36.85213113;-73.14669185
35053;Central - Calle C / Oriente;-36.85070876;-73.14795989
35054;Central - Loncomilla;-36.84915975;-73.14804213
35055;Central - Los Boldos / Oriente;-36.84726871;-73.14815505
35056;Central - Pasaje Ciento Doce / Oriente;-36.84607092;-73.14821759
35057;Central - Pasaje Ciento Veintiuno / Oriente;-36.84373909;-73.14838598
35058;Cno. Nonguén - Las Vertientes;-36.83675967;-73.00344357
35059;Cno. Nonguén - Estanque / Oriente;-36.8360939;-73.00297872
35060;Escuela Leopoldo Lucero / Cno Nonguén;-36.83500893;-73.00438612
35061;Cno. Nonguén - Calle 1 / Oriente;-36.83444701;-73.00527532
35062;Cesafam Villa Nonguén / Oriente;-36.83090453;-73.0057934
35063;Cno Nonhuén - Río Toltén;-36.82925829;-73.0059819
35064;Cno. Nonguén - Río Palena;-36.82785605;-73.0062089
35065;Cno. Nonguén - Río Itata;-36.82708332;-73.00635229
35066;Cno. Nonguén - Central1 / Oriente;-36.82537441;-73.00764111
35067;Cno. Nonguén - Central / Oriente;-36.82316547;-73.00867377
35068;Cno. Nonguén - Collao;-36.82190886;-73.00844849
35069;Univ. Del Bio Bio / Norte;-36.82139515;-73.00952684
35070;Av. Collao - Mercedes Marín Del Solar;-36.82037533;-73.01375729
35071;Escuela René Loubel Bert;-36.82014122;-73.01485078
35072;Av. Collao - Chiloé;-36.81922021;-73.01799111
35073;Av. Collao - Cnel José Seguel;-36.81880868;-73.01925731
35074;Estadio Atletico Militar;-36.8181867;-73.02087643
35075;Estadio Collao;-36.81693702;-73.02431654
35076;Collao - Maipú;-36.81517798;-73.02911481
35077;Collao - Irarrazaval;-36.81463964;-73.0303505
35078;Memorial Costanera;-36.83273807;-73.06491462
35079;Esmeralda - Nueva Costanera;-36.8369188;-73.05985301
35080;Esmeralda - Errázuriz;-36.83623379;-73.05874901
35081;Victor Lamas - Bombero Fuentes;-36.83485243;-73.05474727
35082;Serrano - Chacabuco;-36.83311966;-73.05516118
35103;Tegualda - Terminal Collao;-36.81486625;-73.02228473
35108;Pelantaro - Las Heras;-36.81606992;-73.03726413
35125;Costanera - Central Norte;-36.83178853;-73.06527492
35127;Los Peñascales;-36.83512016;-73.1008372
35128;Av Las Margaritas - Los Crisantelmos;-36.83697163;-73.10276496
35129;Av Las Margaritas - Las Petunias;-36.8364334;-73.11311689
35130;Av Las Rosas - Pje Las Yerbateras;-36.83476565;-73.10460233
35131;Terminal;-36.83052934;-73.12391374
35134;Juan Pablo II;-36.83855385;-73.09743306
35135;Av Pdte. Jorge Alessandri / Oriente;-36.83506282;-73.10119744
35136;Av Las Rosas - Las Azaleas;-36.83446748;-73.11021618
35137;Enrique Soro / Oriente;-36.83170082;-73.10063023
35138;Enrique Soro - Pasaje Dos / Norte;-36.83115016;-73.10226966
35139;Enrique Soro - Crispulo Gandara / Norte;-36.83098943;-73.10518887
35140;Enrique Soro - Los Cipreses / Norte;-36.83086662;-73.10709802
35141;Enrique Soro - Ted Guzman / Norte;-36.83060908;-73.10960473
35142;Enrique Soro - Moises Amaral / Norte;-36.83039962;-73.11287269
35143;Enrique Soro - Los Claveles / Norte;-36.83030266;-73.11471391
35144;Enrique Soro - Las Garzas / Norte;-36.83040405;-73.11656146
35145;Las Garzas - Las Violetas / Poniente;-36.83195481;-73.11659071
35146;Las Golondrinas / Oriente;-36.83567674;-73.1165555
35147;Calle E;-36.83347662;-73.11706918
35148;Candelaria - Los Choroyes;-36.83390869;-73.11874053
35149;Av Las Torres - La Marina;-36.82927236;-73.1230811
35150;Av Las Torres - Ejercito;-36.82806138;-73.12630613
35151;Av Las Torres - Pasaje Cinco / Norte;-36.82733369;-73.12817386
35152;Av Las Torres - Pasaje Cinco / Sur;-36.82749675;-73.12822595
35153;Av Las Torres - Pasaje Uno;-36.82896023;-73.12443419
35154;Candelaria - Las Tortolas;-36.83407108;-73.11931962
35155;Candelaria - Los Pidenes;-36.83392911;-73.11775329
35156;Las Garzas - Las Violetas / Oriente;-36.83194349;-73.11644522
35157;Las Garzas - Enrique Soro;-36.83078389;-73.11664185
35158;Enrique Soro - Los Claveles / Sur;-36.83039187;-73.11465566
35159;Enrique Soro - Moises Amaral / Sur;-36.83049891;-73.11288147
35160;Enrique Soro - Ted Guzman / Sur;-36.83068187;-73.10964779
35161;Enrique Soro - Los Cipreses / Sur;-36.83088732;-73.10726569
35162;Enrique Soro - Crispullo Gandara / Sur;-36.83106133;-73.10517589
35163;Enrique Soro - Pasaje Dos / Sur;-36.83131215;-73.10225445
35164;Enrique Soro - Las Violetas;-36.8324358;-73.10093722
35165;Av Pdte. Jorge Alessandri / Poniente;-36.83459826;-73.10145561
35172;Salas - Chacabuco;-36.83325321;-73.05340861
35173;Salas - Cochrane;-36.83209317;-73.05412198
35190;Irarrazaval - Gral Novoa;-36.81493871;-73.03099301
35192;Av Gral Oscar Bonilla - Regimiento / Sur;-36.81240052;-73.02522905
35234;Ruta 160 / Costamar;-36.85496977;-73.13283879
35235;Ruta 160 - Uno / Poniente;-36.86987166;-73.13646975
35236;Ruta 160 / Poligono Industrial;-36.87561683;-73.13785593
35237;Manuel Rodriguez / Central Electrica;-36.88061272;-73.13744288
35238;Manuel Rodriguez / Escuela Lenguaje;-36.88089604;-73.13539399
35239;Manuel Rodriguez / Iglesia;-36.8811302;-73.13366044
35240;Los Castaños - Gabriela Mistral;-36.88207518;-73.13357011
35241;Los Castaños - Victoria;-36.88387483;-73.13395266
35242;Victoria - Los Castaños;-36.88424531;-73.13343873
35243;Victoria - Los Cipreses;-36.88447202;-73.13180626
35244;Progreso - Victoria;-36.8848252;-73.13019314
35245;Progreso - Los Sauces;-36.88691069;-73.13041156
35246;Progreso / Sur;-36.88900326;-73.13050639
35247;Jerusalem - Los Boldos;-36.88901329;-73.13229029
35248;Jerusalem / Poniente;-36.88809523;-73.13811385
35249;Javier Carrera - Las Araucarias;-36.8870119;-73.13857778
35250;Javier Carrera;-36.88448246;-73.13821283
35251;Coloane / Intermedia;-36.8938229;-73.13321669
35259;Ruta 160 - Jerusalem / Oriente;-36.88800599;-73.1404724
35260;Benjamin Subercaseaux - Luis Duran;-36.89368844;-73.13958267
35261;Benjamin Subercasseaux - Edgard Garrido;-36.89423828;-73.13613545
35262;Benjamin Subercaseaux / Oriente;-36.89483203;-73.13204747
35263;Polígono Coloane / Oriente;-36.89418299;-73.13146854
35264;Edgard Garrido - Daniel Belmar;-36.89339227;-73.13563983
35265;Maria Luisa Bombal / Oriente;-36.8923388;-73.13628264
35266;Maria Luisa Bombal - Pje Juan Guzman;-36.89192291;-73.13907568
35267;Maria Luisa Bombal / Poniente;-36.89166995;-73.14076503
35268;Ruta 160 / Carrozi;-36.88144681;-73.13890364
35269;Ruta 160 / Central Electrica;-36.87997205;-73.13854675
35270;Ruta 160 / Colegio Galvarino;-36.87783694;-73.13803762
35271;Cementerio Parque San Pedro;-36.86993811;-73.13610916
35272;Ruta 160 - Lagunillas Callejon;-36.85564269;-73.13264296
35273;Ruta 160 - Colegio Alborada;-36.84780808;-73.13079245
35274;Ruta 160 - Av Michaihue / Oriente;-36.84609782;-73.13036308
35275;Ruta 160 - Daniel Belmar / Oriente;-36.84135973;-73.12883
35318;Los Copihues - Los Crisantemos;-36.83616903;-73.00101449
35319;30 De Octubre - Azucenas;-36.83452231;-73.00224591
35320;30 De Octubre - Los Tilos;-36.83368075;-73.00311997
35321;Cno. Nonguén - 30 De Octubre;-36.83290945;-73.00549466
35387;Rene Schneider - Pje Los Lobos;-36.84571675;-73.14054407
35399;Longitudinal Uno - Manuel Rodriguez / Norte;-36.84217908;-73.14025969
35400;Rene Schneider - Volcan Villarrica / Poniente;-36.84785514;-73.14011096
35401;Nueva Los Copihues - Pasaje Nueve / Sur;-36.84856509;-73.13709933
35402;Galvarino - Loncomilla;-36.84949187;-73.14217976
35409;Pincheira - Lota;-36.84018504;-73.09067558
35410;Terminal Candelaria;-36.82467043;-73.13018957
35411;Michimalongo - Galvarino;-36.84181487;-73.09170038
35412;Av. Michimalongo - Centro Comercial;-36.84277994;-73.09342581
35413;Av. Michimalongo - Servicentro Copec;-36.84406652;-73.09721795
35414;Forestal Mininco / Oriente;-36.84336006;-73.09869331
35415;Los Canelos - Cangrejeras / Oriente;-36.84190439;-73.09953677
35416;Los Canelos - Madreselvas / Oriente;-36.84068046;-73.10021748
35417;Ruta 160 - Av Los Claveles;-36.83754374;-73.11492861
35418;Diagonal Bio Bio;-36.83737036;-73.11820718
35419;Av. Diagonal Biobio - Las Torcazas / Oriente;-36.83648322;-73.11910356
35420;Av. Diagonal Biobio - Las Palomas / Oriente;-36.83532418;-73.11990565
35421;Av. Diagonal Biobio - Candelaria / Oriente;-36.83392326;-73.12023149
35422;Av. Diagonal Biobio - Los Abetos / Oriente;-36.8320434;-73.12047933
35423;Av. Diagonal Biobio - Av Las Torres;-36.83067728;-73.12072579
35424;Diagonal Biobio - Las Torres / Oriente;-36.82949383;-73.12112475
35425;Diagonal Biobio - Central;-36.8283188;-73.12034623
35426;Central - La Marina / Norte;-36.82763851;-73.12121498
35427;Central - Carlos Condell / Norte;-36.82724936;-73.122256
35428;Central - Aviación / Norte;-36.82670457;-73.12371565
35429;Central - Ejercito / Norte;-36.82598505;-73.12552711
35430;Central - Carabinero / Norte;-36.82527468;-73.12734952
35474;Fresia - Galvarino;-36.85015752;-73.1449787
35475;Consultorio San Pedro De La Costa;-36.84874042;-73.14658307
35476;Gimnasio Michailuhe;-36.84310352;-73.14693223
35477;Central - Pasaje Ciento Veintiuno / Poniente;-36.8438039;-73.14849656
35478;Central - Pasaje Ciento Doce / Poniente;-36.84609121;-73.14836289
35479;Central - Los Boldos / Poniente;-36.84727098;-73.14830079
35480;Central - Loncomilla;-36.84921591;-73.14817536
35481;Central - Calle C;-36.85080979;-73.14808083
35482;Central - Pasaje Sesenta Y Siete;-36.85223994;-73.14673409
35483;Galvarino - Central / Poniente;-36.85257944;-73.14596322
35484;Tucapel - Galvarino;-36.85350764;-73.14595201
35485;Lautaro - Pasaje Veintidos;-36.85302926;-73.14186982
