paradero;servicio;distancia
32654;16hI;32033
32655;16hI;32255
32656;16hI;32826
32657;16hI;32958
32658;16hI;33242
32659;16hI;33446
32660;16hI;33677
32661;16hI;34010
32662;16hI;34143
32663;16hI;34317
32664;16hI;34528
32665;16hI;34753
32666;16hI;35190
32667;16hI;35502
32668;16hI;35659
32669;16hI;35788
32670;16hI;36025
32671;16hI;36170
32672;16hI;36418
32673;16hI;36665
32674;16hI;36932
37445;16hI;37129
33634;16iI;1
33635;16iI;78
33636;16iI;292
33637;16iI;517
33638;16iI;936
33639;16iI;1314
33640;16iI;1532
33641;16iI;1956
33642;16iI;2360
33643;16iI;2577
33644;16iI;2997
33645;16iI;3224
33646;16iI;3602
33647;16iI;3890
33648;16iI;4165
33650;16iI;4603
33651;16iI;5022
33652;16iI;5147
33653;16iI;5392
33654;16iI;5618
33655;16iI;5992
33656;16iI;6249
33657;16iI;6689
33658;16iI;7047
33659;16iI;7948
33660;16iI;8603
33661;16iI;9184
34442;16iI;9868
33663;16iI;10346
33664;16iI;10666
33665;16iI;10882
33666;16iI;11515
33667;16iI;11958
33668;16iI;12136
33669;16iI;12478
33670;16iI;12695
33671;16iI;13144
33672;16iI;13467
33673;16iI;13695
33674;16iI;13959
33675;16iI;14133
33676;16iI;14392
33677;16iI;14637
33678;16iI;14718
33679;16iI;14844
33680;16iI;14979
33681;16iI;15100
33682;16iI;15360
33683;16iI;15629
33684;16iI;15747
33685;16iI;16124
33686;16iI;16282
33687;16iI;16413
33688;16iI;16532
33689;16iI;16617
33690;16iI;16802
33691;16iI;16889
33692;16iI;17026
33693;16iI;17407
33694;16iI;17625
33695;16iI;17859
33696;16iI;18118
33697;16iI;18378
33698;16iI;18656
33699;16iI;18919
33700;16iI;19168
33701;16iI;19589
33702;16iI;20175
33703;16iI;21231
33704;16iI;22494
33705;16iI;23343
33706;16iI;23611
33713;16iI;23888
33714;16iI;24135
32633;16iI;24467
32641;16iI;24970
43205;16iI;25330
42385;16iI;25624
42386;16iI;25843
42387;16iI;26063
42388;16iI;26445
42389;16iI;26677
42390;16iI;26829
42391;16iI;26978
42392;16iI;27223
42393;16iI;27395
42394;16iI;27589
43211;16iI;27858
43212;16iI;28116
43213;16iI;28338
43230;16iI;28772
43231;16iI;28895
42399;16iI;29296
42400;16iI;29591
32648;16iI;29857
32649;16iI;30171
32650;16iI;30506
32651;16iI;30800
32652;16iI;31246
32653;16iI;31720
32654;16iI;32131
32655;16iI;32353
32656;16iI;32924
32657;16iI;33057
32658;16iI;33340
32659;16iI;33544
32660;16iI;33775
32661;16iI;34108
32662;16iI;34241
32663;16iI;34415
32664;16iI;34626
32665;16iI;34851
32666;16iI;35288
32667;16iI;35601
32668;16iI;35758
32669;16iI;35887
32670;16iI;36123
32671;16iI;36268
32672;16iI;36517
32673;16iI;36763
32674;16iI;37030
37445;16iI;37227
37445;16kI;0
32509;16kI;191
32510;16kI;530
32511;16kI;657
32512;16kI;948
32513;16kI;1235
32514;16kI;1648
32515;16kI;1927
32516;16kI;2380
32517;16kI;2655
32518;16kI;2814
32519;16kI;2959
32520;16kI;3134
32521;16kI;3320
32522;16kI;3511
32523;16kI;3894
32524;16kI;4248
32525;16kI;4464
32526;16kI;4672
32527;16kI;4874
32528;16kI;5099
32529;16kI;5601
32530;16kI;6025
32531;16kI;6337
32532;16kI;6673
42154;16kI;7094
42155;16kI;7270
42156;16kI;7402
42157;16kI;7680
42158;16kI;7857
43326;16kI;8026
43327;16kI;8248
43328;16kI;8579
42161;16kI;8739
42162;16kI;8955
42163;16kI;9103
42164;16kI;9296
42165;16kI;9498
42166;16kI;9615
43335;16kI;9947
43336;16kI;10342
43337;16kI;10603
43206;16kI;10840
43338;16kI;11084
32540;16kI;11448
33770;16kI;12529
33771;16kI;12775
33772;16kI;13150
33773;16kI;14019
33774;16kI;15266
33775;16kI;16566
33776;16kI;16990
33777;16kI;17372
33778;16kI;17670
33779;16kI;17916
33780;16kI;18175
33781;16kI;18442
33782;16kI;18720
33783;16kI;18953
33784;16kI;19176
33785;16kI;19454
33786;16kI;19721
33787;16kI;19860
33788;16kI;19997
33789;16kI;20249
33790;16kI;20376
33791;16kI;20525
33792;16kI;20816
33793;16kI;20945
33794;16kI;21034
33795;16kI;21118
33797;16kI;21500
33798;16kI;21950
34831;16kI;22250
33800;16kI;22723
33801;16kI;22848
33802;16kI;23403
33803;16kI;23606
33804;16kI;23930
33805;16kI;24095
33806;16kI;24420
33828;16kI;25085
33829;16kI;25694
33830;16kI;25962
33831;16kI;26303
34442;16kI;26734
33832;16kI;27457
33833;16kI;27991
33834;16kI;28590
33835;16kI;29537
33836;16kI;29694
33837;16kI;29904
33838;16kI;30285
33839;16kI;30506
33840;16kI;31015
33841;16kI;31242
33842;16kI;31587
33843;16kI;31928
33844;16kI;32093
33845;16kI;32476
33846;16kI;32815
33847;16kI;33098
33848;16kI;33476
33849;16kI;33701
33850;16kI;34117
33851;16kI;34342
33852;16kI;34749
33853;16kI;35171
33854;16kI;35380
33855;16kI;35763
37901;16kI;36170
33858;16kI;36421
34564;16kI;36554
33860;16kI;36661
37445;16vI;0
32509;16vI;191
32510;16vI;530
32511;16vI;657
32512;16vI;948
32513;16vI;1235
32514;16vI;1648
32515;16vI;1927
32516;16vI;2380
32517;16vI;2655
32518;16vI;2814
32519;16vI;2959
32520;16vI;3134
32521;16vI;3320
32522;16vI;3511
32523;16vI;3894
32524;16vI;4248
32525;16vI;4464
32526;16vI;4672
32527;16vI;4874
32528;16vI;5099
32529;16vI;5601
32530;16vI;6025
32531;16vI;6337
32532;16vI;6673
42154;16vI;7094
42155;16vI;7270
42156;16vI;7402
43344;16vI;7847
43345;16vI;7969
43326;16vI;8365
43327;16vI;8588
43328;16vI;8918
42161;16vI;9079
42162;16vI;9295
42163;16vI;9443
42164;16vI;9636
42165;16vI;9838
42166;16vI;9954
43335;16vI;10287
43336;16vI;10682
43337;16vI;10942
43206;16vI;11179
43338;16vI;11424
32540;16vI;11788
33770;16vI;12869
33771;16vI;13115
33772;16vI;13490
33773;16vI;14359
33774;16vI;15606
33775;16vI;16905
33776;16vI;17330
33777;16vI;17712
33778;16vI;18009
33779;16vI;18256
33780;16vI;18515
33781;16vI;18782
33782;16vI;19059
33783;16vI;19293
33784;16vI;19515
33785;16vI;19794
33786;16vI;20060
33787;16vI;20200
33788;16vI;20336
33789;16vI;20588
33790;16vI;20716
33791;16vI;20865
33792;16vI;21156
33793;16vI;21285
33794;16vI;21374
33795;16vI;21458
33797;16vI;21840
33798;16vI;22289
34831;16vI;22589
33800;16vI;23062
33801;16vI;23187
33802;16vI;23742
33803;16vI;23946
33804;16vI;24269
33805;16vI;24435
33806;16vI;24760
33828;16vI;25425
33829;16vI;26034
33830;16vI;26302
33831;16vI;26642
34442;16vI;27073
33832;16vI;27797
33833;16vI;28331
33834;16vI;28929
33835;16vI;29877
33836;16vI;30033
33837;16vI;30244
33838;16vI;30625
33839;16vI;30846
33840;16vI;31355
33841;16vI;31581
33842;16vI;31926
33843;16vI;32268
33844;16vI;32432
33845;16vI;32816
33846;16vI;33155
33847;16vI;33437
33848;16vI;33816
33849;16vI;34041
33850;16vI;34457
33851;16vI;34682
33852;16vI;35089
33853;16vI;35511
33854;16vI;35719
33855;16vI;36102
37901;16vI;36510
33858;16vI;36761
34564;16vI;36894
33860;16vI;37001
34408;17aI;0
34413;17aI;74
34414;17aI;149
34415;17aI;427
33856;17aI;755
33638;17aI;1022
33639;17aI;1400
33640;17aI;1619
33641;17aI;2042
33642;17aI;2447
33643;17aI;2663
33644;17aI;3084
33645;17aI;3311
33646;17aI;3689
33647;17aI;3977
33648;17aI;4252
33649;17aI;4314
33650;17aI;4690
34430;17aI;5143
34431;17aI;5466
34432;17aI;5727
34433;17aI;5976
34434;17aI;6316
34435;17aI;6662
34436;17aI;6908
34437;17aI;7125
34438;17aI;7370
33659;17aI;8067
33660;17aI;8721
33661;17aI;9303
34442;17aI;9961
33663;17aI;10436
33664;17aI;10756
33665;17aI;10971
33666;17aI;11604
33667;17aI;12047
33668;17aI;12225
33669;17aI;12567
33670;17aI;12784
33671;17aI;13233
33672;17aI;13556
33673;17aI;13784
33674;17aI;14048
33675;17aI;14222
33676;17aI;14481
33677;17aI;14727
33678;17aI;14807
33679;17aI;14933
34460;17aI;15276
34461;17aI;15436
34462;17aI;15573
34463;17aI;15715
34464;17aI;15963
34465;17aI;16204
34466;17aI;16417
34467;17aI;16723
34468;17aI;16974
34469;17aI;17105
34470;17aI;17393
34471;17aI;17518
34472;17aI;17631
34473;17aI;17875
34474;17aI;18114
34475;17aI;18347
34476;17aI;18515
34410;17aI;18813
34477;17aI;20010
34478;17aI;20756
34479;17aI;21453
34480;17aI;21904
34481;17aI;22634
34482;17aI;23104
34483;17aI;23518
34484;17aI;24085
34485;17aI;24389
34486;17aI;25177
34487;17aI;25865
34488;17aI;26651
34489;17aI;26922
34490;17aI;27339
34491;17aI;27757
34492;17aI;28113
34493;17aI;28260
34494;17aI;28543
34495;17aI;29048
34411;17aI;29212
34412;17aI;29353
34497;17aI;29655
34519;17aI;29939
34520;17aI;30066
34521;17aI;30254
34522;17aI;30685
34523;17aI;30766
34524;17aI;30816
34525;17aI;30932
34526;17aI;30990
34527;17aI;31090
34528;17aI;31255
34529;17aI;31681
34408;17oI;0
34413;17oI;74
34414;17oI;149
34557;17oI;555
34558;17oI;787
34559;17oI;960
34560;17oI;1384
34561;17oI;1591
33856;17oI;1939
33858;17oI;2460
34564;17oI;2575
33860;17oI;2611
33635;17oI;2649
33636;17oI;2865
33857;17oI;2996
33637;17oI;3090
33638;17oI;3509
33639;17oI;3887
33640;17oI;4105
33641;17oI;4529
33642;17oI;4933
33643;17oI;5150
33644;17oI;5570
33645;17oI;5797
33646;17oI;6175
33647;17oI;6463
33648;17oI;6738
33649;17oI;6800
33650;17oI;7176
33651;17oI;7595
33652;17oI;7720
33653;17oI;7965
33654;17oI;8191
33655;17oI;8565
33656;17oI;8822
33657;17oI;9262
33658;17oI;9620
33659;17oI;10521
33660;17oI;11175
33661;17oI;11754
34442;17oI;12424
33663;17oI;12899
33664;17oI;13219
33665;17oI;13434
33666;17oI;14067
33667;17oI;14510
33668;17oI;14688
33669;17oI;15030
33670;17oI;15247
33671;17oI;15696
33672;17oI;16019
33673;17oI;16247
33674;17oI;16511
33675;17oI;16685
33676;17oI;16944
33677;17oI;17190
33678;17oI;17270
33679;17oI;17396
33680;17oI;17533
33681;17oI;17652
33682;17oI;17911
33683;17oI;18177
33684;17oI;18294
33685;17oI;18671
33686;17oI;18829
33687;17oI;18959
33688;17oI;19079
34586;17oI;19175
34587;17oI;19346
34588;17oI;19503
34589;17oI;19743
34590;17oI;19827
34591;17oI;19881
34592;17oI;20058
34593;17oI;20167
34594;17oI;20402
34595;17oI;20564
34596;17oI;20812
34597;17oI;21169
34598;17oI;21303
34599;17oI;21366
34600;17oI;21542
34601;17oI;21772
34602;17oI;21956
34603;17oI;22243
34626;17oI;22776
34627;17oI;23026
34628;17oI;23293
34629;17oI;23734
34630;17oI;23995
34605;17oI;24266
34631;17oI;24383
34632;17oI;24696
34633;17oI;25285
34634;17oI;25676
34529;17wI;0
34693;17wI;779
34731;17wI;1334
34732;17wI;1466
34733;17wI;1697
34734;17wI;2055
34735;17wI;2161
34736;17wI;2307
34737;17wI;2427
34738;17wI;2525
34773;17wI;2797
34774;17wI;3175
34775;17wI;3407
34776;17wI;3662
34777;17wI;4655
34778;17wI;4957
34779;17wI;5587
34780;17wI;6218
34781;17wI;7014
34782;17wI;7339
34783;17wI;7809
34784;17wI;8321
34785;17wI;8786
34792;17wI;9548
34793;17wI;10005
34794;17wI;10268
34795;17wI;10584
34796;17wI;10906
34797;17wI;11363
34799;17wI;12572
34800;17wI;12695
34801;17wI;13056
34802;17wI;13347
34803;17wI;13562
34804;17wI;13672
34805;17wI;13905
34806;17wI;14036
34807;17wI;14222
34808;17wI;14370
34809;17wI;14639
34811;17wI;14757
33787;17wI;14858
33788;17wI;14995
33789;17wI;15246
33790;17wI;15374
33791;17wI;15523
33792;17wI;15814
33793;17wI;15943
33794;17wI;16032
33795;17wI;16116
34828;17wI;16366
33797;17wI;16498
33798;17wI;16948
34831;17wI;17247
33800;17wI;17721
33801;17wI;17845
33802;17wI;18400
33803;17wI;18604
33804;17wI;18927
33805;17wI;19093
33806;17wI;19418
33828;17wI;20083
33829;17wI;20692
33830;17wI;20960
33831;17wI;21300
33832;17wI;22454
33833;17wI;22988
33834;17wI;23585
34846;17wI;24490
34847;17wI;24806
34848;17wI;25132
34849;17wI;25332
34850;17wI;25698
34851;17wI;25891
34852;17wI;26190
34853;17wI;26467
34854;17wI;26592
33843;17wI;26950
33844;17wI;27115
33845;17wI;27498
33846;17wI;27837
33847;17wI;28120
33848;17wI;28498
33849;17wI;28723
33850;17wI;29139
33851;17wI;29364
33852;17wI;29771
33853;17wI;30193
33854;17wI;30402
33855;17wI;30785
34868;17wI;31081
34415;17wI;31243
34869;17wI;31496
34870;17wI;31594
34871;17wI;32122
34872;17wI;32296
34873;17wI;32658
34408;17wI;32808
34634;17xI;0
34633;17xI;391
35058;17xI;889
35059;17xI;973
35060;17xI;1181
35061;17xI;1299
35062;17xI;1695
35063;17xI;1878
35064;17xI;2035
35065;17xI;2121
35066;17xI;2345
35067;17xI;2629
35068;17xI;2770
35069;17xI;2887
35070;17xI;3281
35071;17xI;3382
35072;17xI;3684
35073;17xI;3806
35074;17xI;3966
35075;17xI;4303
35076;17xI;4773
35077;17xI;4898
34801;17xI;5251
34802;17xI;5546
34803;17xI;5761
34804;17xI;5871
34805;17xI;6103
34806;17xI;6234
34807;17xI;6421
34808;17xI;6569
34809;17xI;6838
34811;17xI;6956
33787;17xI;7056
33788;17xI;7193
33789;17xI;7445
33790;17xI;7572
33791;17xI;7721
33792;17xI;8012
33793;17xI;8142
33794;17xI;8231
33795;17xI;8314
34828;17xI;8564
33797;17xI;8697
33798;17xI;9146
34831;17xI;9446
33800;17xI;9919
33801;17xI;10044
33802;17xI;10599
33803;17xI;10803
33804;17xI;11126
33805;17xI;11292
33806;17xI;11616
33828;17xI;12282
33829;17xI;12890
33830;17xI;13158
33831;17xI;13499
34442;17xI;13930
33832;17xI;14653
33833;17xI;15187
33834;17xI;15785
33835;17xI;16732
33836;17xI;16888
33837;17xI;17099
33838;17xI;17480
33839;17xI;17701
33840;17xI;18210
33841;17xI;18437
33842;17xI;18782
33843;17xI;19123
33844;17xI;19288
33845;17xI;19671
33846;17xI;20010
33847;17xI;20293
33848;17xI;20671
33849;17xI;20896
33850;17xI;21312
33851;17xI;21537
33852;17xI;21944
33853;17xI;22366
33854;17xI;22575
33855;17xI;22958
34868;17xI;23254
34415;17xI;23416
34869;17xI;23669
34870;17xI;23767
34558;17xI;24247
34871;17xI;24303
34872;17xI;24478
34873;17xI;24839
34408;17xI;24990
34692;18pI;1
34694;18pI;694
34695;18pI;865
34696;18pI;1058
35069;18pI;1259
35070;18pI;1651
35071;18pI;1752
35072;18pI;2054
35073;18pI;2176
35074;18pI;2336
35075;18pI;2672
35076;18pI;3143
35077;18pI;3268
34801;18pI;3621
34802;18pI;3916
34803;18pI;4130
34804;18pI;4240
34805;18pI;4473
34806;18pI;4604
34807;18pI;4791
34808;18pI;4939
34809;18pI;5208
34811;18pI;5325
33787;18pI;5426
33788;18pI;5563
33789;18pI;5815
33790;18pI;5942
33791;18pI;6091
33792;18pI;6382
33793;18pI;6511
33794;18pI;6600
33795;18pI;6684
33797;18pI;7066
33798;18pI;7516
33799;18pI;7788
33800;18pI;8288
33801;18pI;8413
33802;18pI;8968
33803;18pI;9170
33804;18pI;9494
33805;18pI;9659
33806;18pI;9984
33828;18pI;10649
33829;18pI;11258
33830;18pI;11526
33831;18pI;11866
33662;18pI;12493
33832;18pI;13020
33833;18pI;13554
33834;18pI;14151
34846;18pI;15048
34847;18pI;15363
34848;18pI;15688
34849;18pI;15887
34850;18pI;16253
34851;18pI;16446
34852;18pI;16738
34853;18pI;17017
34854;18pI;17141
33843;18pI;17496
33844;18pI;17660
33845;18pI;18043
33846;18pI;18383
33847;18pI;18665
33848;18pI;19044
33849;18pI;19269
33850;18pI;19685
33851;18pI;19910
33852;18pI;20317
33853;18pI;20738
33854;18pI;20947
33855;18pI;21330
33856;18pI;21469
33857;18pI;21732
33858;18pI;21987
33859;18pI;22069
34789;18pI;23838
34790;18pI;23948
34791;18pI;27637
34818;18pI;27829
34542;18pI;27898
34819;18pI;28013
34820;18pI;28934
34821;18pI;29054
34822;18pI;29341
34798;18pI;30177
34823;18pI;30324
34810;18pI;30624
34824;18pI;31078
34874;18pI;31185
34875;18pI;31450
34876;18pI;31526
34877;18pI;31567
34878;18pI;31721
34879;18pI;31821
34889;18pI;31969
34881;18pI;32076
34882;18pI;32214
34883;18pI;32330
34884;18pI;32474
34885;18pI;32600
34886;18pI;32689
34887;18pI;32814
34888;18pI;32960
34880;18pI;33713
34890;18pI;33928
34891;18pI;34054
34892;18pI;34258
34893;18pI;34643
34535;18pI;35127
34530;18pI;35603
34530;18yI;0
34531;18yI;312
34532;18yI;529
34537;18yI;1054
34538;18yI;1547
34539;18yI;1948
34546;18yI;2250
34547;18yI;2314
34540;18yI;3190
34541;18yI;3350
34548;18yI;3439
34549;18yI;7398
33860;18yI;9125
33635;18yI;9170
33636;18yI;9386
33637;18yI;9611
33638;18yI;10030
33639;18yI;10408
33640;18yI;10626
33641;18yI;11050
33642;18yI;11454
33643;18yI;11671
33644;18yI;12091
33645;18yI;12318
33646;18yI;12697
33647;18yI;12984
33649;18yI;13322
33650;18yI;13698
34430;18yI;14152
34431;18yI;14474
34432;18yI;14735
34433;18yI;14984
34434;18yI;15324
34435;18yI;15671
34847;18yI;15913
34437;18yI;16132
34438;18yI;16378
33659;18yI;17073
33660;18yI;17728
33661;18yI;18310
33663;18yI;19445
33664;18yI;19765
33665;18yI;19981
33666;18yI;20613
33667;18yI;21056
33668;18yI;21233
33669;18yI;21575
33670;18yI;21792
33671;18yI;22240
33672;18yI;22564
33673;18yI;22791
33674;18yI;23056
33675;18yI;23230
33676;18yI;23489
33677;18yI;23734
33678;18yI;23815
33679;18yI;23941
33680;18yI;24078
33681;18yI;24197
33682;18yI;24456
33683;18yI;24721
33684;18yI;24839
33685;18yI;25215
33686;18yI;25373
33687;18yI;25504
33688;18yI;25623
34586;18yI;25720
34587;18yI;25890
34588;18yI;26048
34589;18yI;26287
34590;18yI;26372
34591;18yI;26426
34592;18yI;26603
34593;18yI;26712
34594;18yI;26947
34595;18yI;27109
34596;18yI;27357
34597;18yI;27714
34598;18yI;27847
34599;18yI;27911
34600;18yI;28087
34601;18yI;28316
34602;18yI;28501
34603;18yI;28788
34626;18yI;29321
34679;18yI;29473
34680;18yI;29723
34683;18yI;29869
34684;18yI;30899
34685;18yI;31097
34686;18yI;31394
34687;18yI;31631
34688;18yI;31726
34689;18yI;32195
34690;18yI;32459
34682;18yI;32548
34691;18yI;32731
34968;20aI;0
34969;20aI;219
34970;20aI;568
34971;20aI;812
34972;20aI;978
34973;20aI;1138
34974;20aI;1347
34975;20aI;1776
34976;20aI;1951
34949;20aI;2132
34977;20aI;2653
34978;20aI;2855
34979;20aI;3110
34980;20aI;3387
34981;20aI;3542
34982;20aI;3686
34983;20aI;3915
34984;20aI;4165
34985;20aI;4297
34986;20aI;4429
34959;20aI;4674
34987;20aI;5049
34988;20aI;5540
34989;20aI;6894
34990;20aI;7216
34991;20aI;8052
34992;20aI;8281
34993;20aI;8695
34994;20aI;8959
34995;20aI;9219
34996;20aI;12243
34997;20aI;12540
34463;20aI;12695
34464;20aI;12944
34465;20aI;13185
34466;20aI;13398
34467;20aI;13705
34468;20aI;13955
34469;20aI;14086
33693;20aI;14518
33694;20aI;14736
33695;20aI;14970
33696;20aI;15229
33697;20aI;15488
33698;20aI;15766
33699;20aI;16030
33700;20aI;16278
33701;20aI;16699
33702;20aI;17285
33703;20aI;18342
33704;20aI;19604
33705;20aI;20453
33706;20aI;20722
33713;20aI;20998
33714;20aI;21257
32633;20aI;21590
32641;20aI;22093
32642;20aI;22464
32643;20aI;22754
32644;20aI;23092
32645;20aI;23453
32646;20aI;23791
32647;20aI;24288
32648;20aI;24579
32649;20aI;24888
32650;20aI;25223
32651;20aI;25517
32652;20aI;25963
32653;20aI;26437
32654;20aI;26848
32655;20aI;27070
32656;20aI;27644
32657;20aI;27774
32658;20aI;28057
32659;20aI;28261
32660;20aI;28492
33736;20aI;29087
34968;20jI;0
34969;20jI;219
34970;20jI;568
34971;20jI;812
34972;20jI;978
34973;20jI;1138
34974;20jI;1347
34975;20jI;1776
34976;20jI;1951
34949;20jI;2132
34977;20jI;2653
34978;20jI;2855
34979;20jI;3110
34980;20jI;3387
34981;20jI;3542
34982;20jI;3686
34983;20jI;3915
34984;20jI;4165
34985;20jI;4297
34986;20jI;4429
34959;20jI;4674
34987;20jI;5049
34988;20jI;5540
34989;20jI;6894
34990;20jI;7216
34991;20jI;8052
34992;20jI;8281
34993;20jI;8695
34994;20jI;8959
34995;20jI;9220
35078;20jI;12227
35079;20jI;12999
35080;20jI;13128
35081;20jI;13516
35082;20jI;13750
33681;20jI;14018
33682;20jI;14277
33683;20jI;14546
33684;20jI;14664
33685;20jI;15041
33686;20jI;15199
33687;20jI;15329
33688;20jI;15448
33689;20jI;15533
33690;20jI;15719
33691;20jI;15805
33692;20jI;15942
33693;20jI;16323
33694;20jI;16542
33695;20jI;16776
33696;20jI;17035
33697;20jI;17294
33698;20jI;17572
33699;20jI;17836
33700;20jI;18084
33701;20jI;18505
33702;20jI;19091
33703;20jI;20148
33704;20jI;21410
33705;20jI;22259
33706;20jI;22528
33713;20jI;22804
33714;20jI;23063
32633;20jI;23396
32641;20jI;23899
32642;20jI;24270
32643;20jI;24560
32644;20jI;24898
32645;20jI;25259
32646;20jI;25597
32647;20jI;26094
32648;20jI;26385
32649;20jI;26694
32650;20jI;27029
32651;20jI;27323
32652;20jI;27770
32653;20jI;28243
32654;20jI;28654
32655;20jI;28876
32656;20jI;29450
32657;20jI;29580
32658;20jI;29863
32659;20jI;30067
32660;20jI;30298
33736;20jI;30893
32661;20lI;0
32520;20lI;66
32521;20lI;252
32522;20lI;443
32523;20lI;825
32524;20lI;1180
32525;20lI;1396
32526;20lI;1604
32527;20lI;1805
32528;20lI;2031
32529;20lI;2531
32530;20lI;2955
32531;20lI;3268
32532;20lI;3604
32533;20lI;3929
32534;20lI;4218
32535;20lI;4674
32536;20lI;5019
32537;20lI;5377
32538;20lI;5712
32539;20lI;5988
32540;20lI;6220
33770;20lI;7301
33771;20lI;7547
33772;20lI;7922
33773;20lI;8791
33774;20lI;10038
33775;20lI;11337
33776;20lI;11761
33777;20lI;12143
33778;20lI;12441
33779;20lI;12687
33780;20lI;12946
33781;20lI;13213
33782;20lI;13491
33783;20lI;13724
33784;20lI;13947
34932;20lI;14117
34933;20lI;14364
34934;20lI;14579
34935;20lI;14838
34936;20lI;15106
34937;20lI;15377
34938;20lI;15620
34939;20lI;15713
34912;20lI;18627
34940;20lI;18945
34941;20lI;19160
34942;20lI;19561
34943;20lI;20175
34944;20lI;20409
34945;20lI;21217
34946;20lI;22395
34947;20lI;22943
34948;20lI;23176
34949;20lI;23257
34950;20lI;23475
34951;20lI;23633
34952;20lI;23770
34953;20lI;24016
34954;20lI;24224
34955;20lI;24407
34956;20lI;24546
34957;20lI;24808
34958;20lI;25096
34959;20lI;25820
34960;20lI;26003
34961;20lI;26187
34962;20lI;26608
34963;20lI;26892
34964;20lI;27101
34965;20lI;27370
34966;20lI;27751
34967;20lI;28339
32661;20vI;0
32520;20vI;66
32521;20vI;252
32522;20vI;443
32523;20vI;825
32524;20vI;1180
32525;20vI;1396
32526;20vI;1604
32527;20vI;1805
32528;20vI;2031
32529;20vI;2531
32530;20vI;2955
32531;20vI;3268
32532;20vI;3604
32533;20vI;3929
32534;20vI;4218
32535;20vI;4674
32536;20vI;5019
32537;20vI;5377
32538;20vI;5712
32539;20vI;5988
32540;20vI;6220
33770;20vI;7301
33771;20vI;7547
33772;20vI;7922
33773;20vI;8791
33774;20vI;10038
33775;20vI;11337
33776;20vI;11761
33777;20vI;12143
33778;20vI;12441
33779;20vI;12687
33780;20vI;12946
33781;20vI;13213
33782;20vI;13491
33783;20vI;13724
33784;20vI;13947
34932;20vI;14117
34933;20vI;14364
34934;20vI;14579
34935;20vI;14838
34936;20vI;15106
34937;20vI;15377
34938;20vI;15620
34939;20vI;15713
34912;20vI;18627
34940;20vI;18945
34941;20vI;19160
34942;20vI;19561
34943;20vI;20175
34944;20vI;20409
34945;20vI;21217
34946;20vI;22395
34947;20vI;22943
34948;20vI;23176
34949;20vI;23257
34950;20vI;23475
34951;20vI;23633
34952;20vI;23770
34953;20vI;24016
34954;20vI;24224
34955;20vI;24407
34956;20vI;24546
34957;20vI;24808
34958;20vI;25096
34959;20vI;25820
34960;20vI;26003
34961;20vI;26187
34962;20vI;26608
34963;20vI;26892
34964;20vI;27101
34965;20vI;27370
34966;20vI;27751
34967;20vI;28339
32661;20wI;0
32520;20wI;66
32521;20wI;252
32522;20wI;443
32523;20wI;825
32524;20wI;1180
32525;20wI;1396
32526;20wI;1604
32527;20wI;1805
32528;20wI;2031
32529;20wI;2531
32530;20wI;2955
32531;20wI;3268
32532;20wI;3604
32533;20wI;3929
32534;20wI;4218
32535;20wI;4674
32536;20wI;5019
32537;20wI;5377
32538;20wI;5712
32539;20wI;5988
32540;20wI;6220
33770;20wI;7301
33771;20wI;7547
33772;20wI;7922
33773;20wI;8791
33774;20wI;10038
33775;20wI;11337
33776;20wI;11761
33777;20wI;12143
33778;20wI;12441
33779;20wI;12687
33780;20wI;12946
33781;20wI;13213
33782;20wI;13491
33783;20wI;13724
33784;20wI;13947
34932;20wI;14117
34933;20wI;14364
34934;20wI;14579
34935;20wI;14838
34936;20wI;15106
34937;20wI;15377
34938;20wI;15620
34939;20wI;15713
34912;20wI;18627
34940;20wI;18945
34941;20wI;19160
34942;20wI;19561
34943;20wI;20175
34944;20wI;20409
34945;20wI;21216
35044;20wI;22299
35045;20wI;22826
35046;20wI;23046
35043;20wI;24018
35047;20wI;24403
35048;20wI;24626
35049;20wI;24748
35050;20wI;24887
35051;20wI;25341
35052;20wI;25458
35053;20wI;25662
35054;20wI;25834
35055;20wI;26044
35056;20wI;26177
35057;20wI;26436
34984;20wI;27576
34985;20wI;27708
34986;20wI;27841
34959;20wI;28085
34960;20wI;28268
34961;20wI;28452
34962;20wI;28873
34963;20wI;29158
34964;20wI;29367
34965;20wI;29636
34966;20wI;30017
34967;20wI;30605
34968;20zI;0
34969;20zI;219
34970;20zI;568
34971;20zI;812
34972;20zI;978
34973;20zI;1138
34974;20zI;1347
34975;20zI;1776
34976;20zI;1951
34949;20zI;2132
34977;20zI;2653
34978;20zI;2855
34979;20zI;3110
34980;20zI;3387
34981;20zI;3542
34982;20zI;3686
34983;20zI;3915
34984;20zI;4165
34985;20zI;4297
34986;20zI;4429
34959;20zI;4674
34987;20zI;5049
34988;20zI;5540
34989;20zI;6894
34990;20zI;7216
34991;20zI;8052
34992;20zI;8281
34993;20zI;8695
34994;20zI;8959
34995;20zI;9219
34996;20zI;12243
34997;20zI;12540
34463;20zI;12695
34464;20zI;12944
34465;20zI;13185
34466;20zI;13398
34467;20zI;13705
34468;20zI;13955
34469;20zI;14086
33693;20zI;14518
33694;20zI;14736
33695;20zI;14970
33696;20zI;15229
33697;20zI;15488
33698;20zI;15766
33699;20zI;16030
33700;20zI;16278
33701;20zI;16699
33702;20zI;17285
33703;20zI;18342
33704;20zI;19604
33705;20zI;20453
33706;20zI;20722
33713;20zI;20998
