id;latitud;longitud;sec
02dI;-36.7135815;-73.1263088;16
02dI;-36.71424713;-73.12620367;17
02dI;-36.7138871;-73.12687513;18
02dI;-36.71379375;-73.12812222;19
02dI;-36.71587;-73.13205;20
02dI;-36.71805;-73.13272;21
02dI;-36.71918;-73.13265;22
02dI;-36.71942;-73.13234;23
02dI;-36.72109971;-73.13279275;24
02dI;-36.72174576;-73.13334662;25
02dI;-36.72216775;-73.13513146;26
02dI;-36.7229927;-73.13568149;27
02dI;-36.7239457;-73.13705335;28
02dI;-36.72466766;-73.13670889;29
02dI;-36.72503512;-73.13587711;30
02dI;-36.72469111;-73.13519394;31
02dI;-36.72475756;-73.13421834;32
02dI;-36.7240044;-73.13343662;33
02dI;-36.72321329;-73.13157708;34
02dI;-36.72356075;-73.13088146;35
02dI;-36.72401336;-73.13146036;36
02dI;-36.72473177;-73.1302674;37
02dI;-36.72206207;-73.12606342;38
02dI;-36.72516;-73.11954;39
02dI;-36.72486095;-73.11712318;40
02dI;-36.72209458;-73.11828334;41
02dI;-36.71696635;-73.11852633;42
02dI;-36.71577683;-73.11818086;43
02dI;-36.71369;-73.11569;44
02dI;-36.71210125;-73.11518971;45
02dI;-36.71541667;-73.11034869;46
02dI;-36.71687657;-73.10972307;47
02dI;-36.71933405;-73.1102461;48
02dI;-36.72347331;-73.10991169;49
02dI;-36.72766638;-73.11078213;50
02dI;-36.7303871;-73.10993636;51
02dI;-36.73222093;-73.10855682;52
02dI;-36.73377524;-73.10693558;53
02dI;-36.74017794;-73.09944076;54
02dI;-36.7445;-73.0971;55
02dI;-36.74662;-73.09518;56
02dI;-36.75225056;-73.09259126;57
02dI;-36.75529895;-73.09218624;58
02dI;-36.76531771;-73.08643568;59
02dI;-36.76618263;-73.0868809;60
02dI;-36.77092;-73.08581;61
02dI;-36.77636;-73.08631;62
02dI;-36.77616;-73.09226;63
02dI;-36.77684;-73.09231;64
02dI;-36.77884;-73.09357;65
02dI;-36.77938;-73.09431;66
02dI;-36.77857;-73.09474;67
02dI;-36.77825541;-73.09607902;68
02dI;-36.78015527;-73.0967841;69
02dI;-36.77982519;-73.09841723;70
02dI;-36.78056388;-73.09622284;71
02dI;-36.78204832;-73.09674721;72
02dI;-36.78605413;-73.09666138;73
02dI;-36.78670185;-73.09946921;74
02dI;-36.78669615;-73.10163729;75
02dI;-36.78366015;-73.10161974;76
02dI;-36.78013744;-73.10581442;77
02dI;-36.78079804;-73.10923423;78
02dI;-36.7845456;-73.10810368;79
02dI;-36.78506195;-73.11061302;80
02dI;-36.79378257;-73.10801954;81
02dI;-36.79413762;-73.10990881;82
02dI;-36.79201869;-73.11447125;83
02dI;-36.79015113;-73.11301299;84
02dI;-36.78928509;-73.11207214;85
02dI;-36.78917192;-73.11143639;86
02dI;-36.77979328;-73.11428283;87
02dI;-36.77940122;-73.11227386;88
02dI;-36.77567093;-73.11315399;89
02dI;-36.76788007;-73.11558523;90
02dI;-36.76755663;-73.11444297;91
02kI;-36.7674666;-73.11408111;0
02kI;-36.7642983;-73.11296589;1
02kI;-36.76534982;-73.11666748;2
02kI;-36.76273458;-73.11779224;3
02kI;-36.76287091;-73.11817224;4
02kI;-36.76518236;-73.11704795;5
02kI;-36.77933291;-73.11237644;6
02kI;-36.77975666;-73.11432037;7
02kI;-36.78911245;-73.11151948;8
02kI;-36.78974912;-73.1126231;9
02kI;-36.79205091;-73.11455842;10
02kI;-36.7941619;-73.10947595;11
02kI;-36.79383042;-73.10787668;12
02kI;-36.7850598;-73.11050171;13
02kI;-36.78457997;-73.10809295;14
02kI;-36.78083348;-73.10914304;15
02kI;-36.78019115;-73.10593244;16
02kI;-36.78079696;-73.10509559;17
02kI;-36.78362994;-73.10171399;18
02kI;-36.78682691;-73.10169723;19
02kI;-36.78673622;-73.09658665;20
02kI;-36.78192282;-73.09661633;21
02kI;-36.78036194;-73.09608202;22
02kI;-36.78019491;-73.09675593;23
02kI;-36.77826411;-73.09604984;24
02kI;-36.77857;-73.09474;25
02kI;-36.77938;-73.09431;26
02kI;-36.77884;-73.09357;27
02kI;-36.77684;-73.09231;28
02kI;-36.77616;-73.09226;29
02kI;-36.77636;-73.08631;30
02kI;-36.77232319;-73.08578972;31
02kI;-36.76951;-73.08596;32
02kI;-36.76641;-73.0867;33
02kI;-36.76589;-73.08646;34
02kI;-36.76565;-73.08599;35
02kI;-36.76559936;-73.08520303;36
02kI;-36.76614518;-73.08483411;37
02kI;-36.76655885;-73.08518402;38
02kI;-36.7664321;-73.08545553;39
02kI;-36.75842223;-73.09033364;40
02kI;-36.75496;-73.09217;41
02kI;-36.75221;-73.09255;42
02kI;-36.74638;-73.09515;43
02kI;-36.74439;-73.097;44
02kI;-36.73998;-73.09945;45
02kI;-36.73373;-73.10694;46
02kI;-36.73046;-73.10979;47
02kI;-36.72949;-73.1099;48
02kI;-36.72819;-73.10932;49
02kI;-36.72544;-73.10682;50
02kI;-36.72461;-73.10637;51
02kI;-36.72371;-73.10695;52
02kI;-36.72205;-73.10867;53
02kI;-36.7205;-73.10812;54
02kI;-36.71539;-73.10935;55
02kI;-36.71187322;-73.11415005;56
02kI;-36.71078522;-73.11462078;57
02kI;-36.71077984;-73.11485464;58
02kI;-36.71333158;-73.11556089;59
02kI;-36.71428;-73.11644;60
02kI;-36.71516;-73.11774;61
02kI;-36.71647745;-73.11855504;62
02kI;-36.72204352;-73.1183571;63
02kI;-36.7247556;-73.11728679;64
02kI;-36.72474;-73.11833;65
02kI;-36.72137;-73.12527;66
02kI;-36.72456;-73.1303;67
02kI;-36.72390039;-73.13112076;68
02kI;-36.7235273;-73.13083315;69
02kI;-36.72317245;-73.13157977;70
02kI;-36.72402;-73.13365;71
02kI;-36.72477951;-73.13439857;72
02kI;-36.72465306;-73.13514599;73
02kI;-36.72495697;-73.13602539;74
02kI;-36.72471;-73.13657;75
02kI;-36.72408538;-73.13702997;76
02kI;-36.72383599;-73.13694279;77
02kI;-36.72226053;-73.13520171;78
02kI;-36.72163343;-73.13306432;79
02kI;-36.72081;-73.13256;80
02kI;-36.7193211;-73.1323105;81
02kI;-36.7191026;-73.13263391;82
02kI;-36.71819;-73.13274;83
02kI;-36.7158416;-73.13196586;84
02kI;-36.71385729;-73.12814045;85
02kI;-36.71384338;-73.12711426;86
02kI;-36.71427721;-73.12615189;87
02kI;-36.71325796;-73.12621889;88
02kI;-36.71229574;-73.12590305;89
02kI;-36.71160364;-73.12608426;90
02kI;-36.7105;-73.12561;91
02kI;-36.71009;-73.12573;92
02kI;-36.70971;-73.12609;93
02kI;-36.70903;-73.12764;94
02kI;-36.70864;-73.12908;95
02kI;-36.71112818;-73.13035395;96
02kI;-36.71199632;-73.13164074;97
02kI;-36.71299;-73.13394;98
02kI;-36.71195386;-73.13804652;99
02kI;-36.71681637;-73.14047795;100
02kI;-36.71674542;-73.1410221;101
02kI;-36.71749511;-73.14246016;102
02kI;-36.71681629;-73.1436619;103
02kI;-36.71705556;-73.14603045;104
02kI;-36.71774734;-73.14664971;105
02kI;-36.72029724;-73.14733501;106
02pI;-36.72032;-73.14718;0
02pI;-36.71772055;-73.14660388;1
02pI;-36.7170885;-73.14600073;2
02pI;-36.71677;-73.14387;3
02pI;-36.7175318;-73.14240563;4
02pI;-36.71678326;-73.14107764;5
02pI;-36.71689089;-73.14051843;6
02pI;-36.7120373;-73.13800666;7
02pI;-36.71305451;-73.13384344;8
02pI;-36.71203171;-73.13156953;9
02pI;-36.71110591;-73.13027907;10
02pI;-36.70991446;-73.12989159;11
02pI;-36.70875397;-73.12900758;12
02pI;-36.70980246;-73.12616242;13
02pI;-36.71037;-73.1256;14
02pI;-36.7115486;-73.12614781;15
02pI;-36.71218645;-73.12595758;16
02pI;-36.7135815;-73.1263088;17
02pI;-36.71424713;-73.12620367;18
02pI;-36.7138871;-73.12687513;19
02pI;-36.71379375;-73.12812222;20
02pI;-36.71579;-73.13199;21
02pI;-36.71805;-73.13272;22
02pI;-36.71918;-73.13265;23
02pI;-36.71942;-73.13234;24
02pI;-36.72109971;-73.13279275;25
02pI;-36.72174576;-73.13334662;26
02pI;-36.72216775;-73.13513146;27
02pI;-36.7229927;-73.13568149;28
02pI;-36.72376733;-73.13693458;29
02pI;-36.72418323;-73.13706982;30
02pI;-36.7245727;-73.13678353;31
02pI;-36.72499212;-73.13602347;32
02pI;-36.72469111;-73.13519394;33
02pI;-36.72475756;-73.13421834;34
02pI;-36.7240044;-73.13343662;35
02pI;-36.72321329;-73.13157708;36
02pI;-36.72356075;-73.13088146;37
02pI;-36.72401336;-73.13146036;38
02pI;-36.72473177;-73.1302674;39
02pI;-36.72206207;-73.12606342;40
02pI;-36.72516;-73.11954;41
02pI;-36.72486095;-73.11712318;42
02pI;-36.72209458;-73.11828334;43
02pI;-36.71696635;-73.11852633;44
02pI;-36.71577683;-73.11818086;45
02pI;-36.71369;-73.11569;46
02pI;-36.71210125;-73.11518971;47
02pI;-36.71541667;-73.11034869;48
02pI;-36.71687657;-73.10972307;49
02pI;-36.71933405;-73.1102461;50
02pI;-36.72347331;-73.10991169;51
02pI;-36.72766638;-73.11078213;52
02pI;-36.7303871;-73.10993636;53
02pI;-36.73222093;-73.10855682;54
02pI;-36.73377524;-73.10693558;55
02pI;-36.74017794;-73.09944076;56
02pI;-36.7445;-73.0971;57
02pI;-36.74632;-73.09535;58
02pI;-36.75225056;-73.09259126;59
02pI;-36.75529895;-73.09218624;60
02pI;-36.76531771;-73.08643568;61
02pI;-36.76618263;-73.0868809;62
02pI;-36.76996;-73.08588;63
02pI;-36.77235;-73.08586;64
02pI;-36.78124756;-73.08689948;65
02pI;-36.79006725;-73.08697056;66
02pI;-36.79005;-73.09067;67
02pI;-36.79092;-73.0922;68
02pI;-36.79089931;-73.09445673;69
02pI;-36.79269;-73.09444;70
02pI;-36.79597986;-73.09929414;71
02pI;-36.79665919;-73.09943143;72
02pI;-36.79745349;-73.09903262;73
02pI;-36.79917457;-73.09679126;74
02pI;-36.79981539;-73.0973607;75
02pI;-36.7994476;-73.09824741;76
02pI;-36.80068867;-73.09942527;77
02pI;-36.80233429;-73.09732726;78
02pI;-36.80329;-73.09794;79
02pI;-36.8048894;-73.09971341;80
02pI;-36.80400655;-73.10160603;81
02pI;-36.80153302;-73.10550292;82
02pI;-36.79728046;-73.10686786;83
02pI;-36.7979997;-73.11045967;84
02pI;-36.79666162;-73.11411875;85
02pI;-36.79434099;-73.11487431;86
02pI;-36.7924805;-73.11361428;87
02pI;-36.79201869;-73.11447125;88
02pI;-36.79015113;-73.11301299;89
02pI;-36.78928509;-73.11207214;90
02pI;-36.78917192;-73.11143639;91
02pI;-36.7797964;-73.11424326;92
02pI;-36.77936728;-73.1122544;93
02pI;-36.76788007;-73.11558523;94
02pI;-36.76755663;-73.11444297;95
10aI;-36.95051;-73.01538;0
10aI;-36.95065;-73.01778;1
10aI;-36.9509293;-73.01852947;2
10aI;-36.95241788;-73.01764192;3
10aI;-36.95319448;-73.01747315;4
10aI;-36.95342087;-73.01906708;5
10aI;-36.95456188;-73.02106962;6
10aI;-36.95833678;-73.01689417;7
10aI;-36.95763901;-73.01578084;8
10aI;-36.95609622;-73.01724243;9
10aI;-36.9564362;-73.01785629;10
10aI;-36.955507;-73.01876295;11
10aI;-36.95475534;-73.01345222;12
10aI;-36.95153;-73.01404;13
10aI;-36.92256989;-73.02646228;14
10aI;-36.91640763;-73.02847612;15
10aI;-36.91134658;-73.03160752;16
10aI;-36.91010078;-73.03180642;17
10aI;-36.90314786;-73.03114037;18
10aI;-36.9021901;-73.03127633;19
10aI;-36.89631995;-73.03318483;20
10aI;-36.89455695;-73.03443386;21
10aI;-36.89187919;-73.03572917;22
10aI;-36.88890152;-73.03603006;23
10aI;-36.88632136;-73.03733214;24
10aI;-36.87763607;-73.03826754;25
10aI;-36.87211557;-73.04204986;26
10aI;-36.86518;-73.04338;27
10aI;-36.86398;-73.0444;28
10aI;-36.8620514;-73.04550073;29
10aI;-36.85843;-73.04922;30
10aI;-36.85709469;-73.0496017;31
10aI;-36.85545772;-73.04965702;32
10aI;-36.85049;-73.05112;33
10aI;-36.84654;-73.05147;34
10aI;-36.83833;-73.05553;35
10aI;-36.83419779;-73.05610874;36
10aI;-36.83204277;-73.05741318;37
10aI;-36.82534447;-73.04132556;38
10aI;-36.82514569;-73.04105961;39
10aI;-36.82471807;-73.0412874;40
10aI;-36.80011;-73.05714;41
10aI;-36.79945;-73.05794;42
10aI;-36.79821;-73.06035;43
10aI;-36.79508;-73.06712;44
10aI;-36.79338;-73.06908;45
10aI;-36.75842223;-73.09033364;46
10aI;-36.75496;-73.09217;47
10aI;-36.75221;-73.09255;48
10aI;-36.74638;-73.09515;49
10aI;-36.74439;-73.097;50
10aI;-36.73986;-73.09956;51
10aI;-36.73373;-73.10694;52
10aI;-36.73046;-73.10979;53
10aI;-36.72949;-73.1099;54
10aI;-36.72819;-73.10932;55
10aI;-36.72544;-73.10682;56
10aI;-36.72461;-73.10637;57
10aI;-36.72371;-73.10695;58
10aI;-36.72205;-73.10867;59
10aI;-36.7205;-73.10812;60
10aI;-36.71539;-73.10935;61
10aI;-36.71187322;-73.11415005;62
10aI;-36.71078522;-73.11462078;63
10aI;-36.71077984;-73.11485464;64
10aI;-36.71333158;-73.11556089;65
10aI;-36.71428;-73.11644;66
10aI;-36.71516;-73.11774;67
10aI;-36.71647745;-73.11855504;68
10aI;-36.72204352;-73.1183571;69
10aI;-36.7247556;-73.11728679;70
10aI;-36.72474;-73.11833;71
10aI;-36.7214345;-73.12520026;72
10aI;-36.72456;-73.1303;73
10aI;-36.72390039;-73.13112076;74
10aI;-36.7235273;-73.13083315;75
10aI;-36.72317245;-73.13157977;76
10aI;-36.72402;-73.13365;77
10aI;-36.72477951;-73.13439857;78
10aI;-36.72465306;-73.13514599;79
10aI;-36.72495697;-73.13602539;80
10aI;-36.72471;-73.13657;81
10aI;-36.72408538;-73.13702997;82
10aI;-36.72383599;-73.13694279;83
10aI;-36.72226053;-73.13520171;84
10aI;-36.72163343;-73.13306432;85
10aI;-36.72081;-73.13256;86
10aI;-36.7193211;-73.1323105;87
10aI;-36.7191026;-73.13263391;88
10aI;-36.71819;-73.13274;89
10aI;-36.71601;-73.1321;90
10aI;-36.7145286;-73.12922962;91
10aI;-36.71403655;-73.1296635;92
10aI;-36.71352785;-73.12910324;93
10aI;-36.71245659;-73.12998466;94
10aI;-36.71186478;-73.13004834;95
10aI;-36.71178731;-73.13129904;96
10aI;-36.7130055;-73.13400682;97
10aI;-36.71199;-73.1379;98
10aI;-36.71026432;-73.14001392;99
10aI;-36.71254193;-73.14144354;100
10aI;-36.71218886;-73.14267979;101
10aI;-36.71152526;-73.14247654;102
10aI;-36.71120955;-73.14291007;103
10aI;-36.71053228;-73.14501235;104
10bI;-36.95053866;-73.0145806;0
10bI;-36.95469499;-73.01352197;1
10bI;-36.95546458;-73.01864704;2
10bI;-36.95594631;-73.01950758;3
10bI;-36.95340919;-73.02220704;4
10bI;-36.95142707;-73.02381281;5
10bI;-36.95048;-73.02238;6
10bI;-36.94995127;-73.02101036;7
10bI;-36.95097854;-73.02039303;8
10bI;-36.95040677;-73.01887985;9
10bI;-36.95092911;-73.01849225;10
10bI;-36.9506873;-73.01778899;11
10bI;-36.95047891;-73.0145186;12
10bI;-36.95192;-73.01393;13
10bI;-36.95621115;-73.01312332;14
10bI;-36.95829793;-73.01229351;15
10bI;-36.9582268;-73.01208229;16
10bI;-36.95624;-73.013;17
10bI;-36.95056;-73.01441;18
10bI;-36.92256989;-73.02646228;19
10bI;-36.91806256;-73.02787431;20
10bI;-36.91717987;-73.02734755;21
10bI;-36.91499261;-73.02885087;22
10bI;-36.91393718;-73.02909403;23
10bI;-36.90024282;-73.03047914;24
10bI;-36.89674053;-73.03240908;25
10bI;-36.89435792;-73.03338439;26
10bI;-36.89209307;-73.03567119;27
10bI;-36.88890152;-73.03603006;28
10bI;-36.88632136;-73.03733214;29
10bI;-36.87763607;-73.03826754;30
10bI;-36.87211557;-73.04204986;31
10bI;-36.86518;-73.04338;32
10bI;-36.86398;-73.0444;33
10bI;-36.8620514;-73.04550073;34
10bI;-36.85843;-73.04922;35
10bI;-36.85709469;-73.0496017;36
10bI;-36.85545772;-73.04965702;37
10bI;-36.85049;-73.05112;38
10bI;-36.84654;-73.05147;39
10bI;-36.83833;-73.05553;40
10bI;-36.83419779;-73.05610874;41
10bI;-36.83204277;-73.05741318;42
10bI;-36.82534447;-73.04132556;43
10bI;-36.82514569;-73.04105961;44
10bI;-36.82471807;-73.0412874;45
10bI;-36.80011;-73.05714;46
10bI;-36.79945;-73.05794;47
10bI;-36.79821;-73.06035;48
10bI;-36.79508;-73.06712;49
10bI;-36.79338;-73.06908;50
10bI;-36.75842223;-73.09033364;51
10bI;-36.75496;-73.09217;52
10bI;-36.75221;-73.09255;53
10bI;-36.74638;-73.09515;54
10bI;-36.74439;-73.097;55
10bI;-36.73986;-73.09956;56
10bI;-36.73373;-73.10694;57
10bI;-36.73046;-73.10979;58
10bI;-36.72949;-73.1099;59
10bI;-36.72819;-73.10932;60
10bI;-36.72544;-73.10682;61
10bI;-36.72461;-73.10637;62
10bI;-36.72371;-73.10695;63
10bI;-36.72214;-73.10864;64
10bI;-36.72168;-73.10868;65
10bI;-36.7205;-73.10812;66
10bI;-36.71696;-73.1088;67
10bI;-36.7150901;-73.10963437;68
10bI;-36.71187322;-73.11415005;69
10bI;-36.71078522;-73.11462078;70
10bI;-36.71077984;-73.11485464;71
10bI;-36.71333158;-73.11556089;72
10bI;-36.71428;-73.11644;73
10bI;-36.71516;-73.11774;74
10bI;-36.71647745;-73.11855504;75
10bI;-36.72204352;-73.1183571;76
10bI;-36.7246913;-73.11727289;77
10bI;-36.7248728;-73.11765;78
10bI;-36.72474;-73.11833;79
10bI;-36.7214345;-73.12520026;80
10bI;-36.72456;-73.1303;81
10bI;-36.72390039;-73.13112076;82
10bI;-36.7235273;-73.13083315;83
10bI;-36.72317245;-73.13157977;84
10bI;-36.72402;-73.13365;85
10bI;-36.72477951;-73.13439857;86
10bI;-36.72465306;-73.13514599;87
10bI;-36.72497492;-73.13585297;88
10bI;-36.72477531;-73.13645379;89
10bI;-36.72408538;-73.13702997;90
10bI;-36.72383599;-73.13694279;91
10bI;-36.72226053;-73.13520171;92
10bI;-36.72163343;-73.13306432;93
10bI;-36.7206768;-73.13253589;94
10bI;-36.7193211;-73.1323105;95
10bI;-36.7191026;-73.13263391;96
10bI;-36.71825225;-73.1327105;97
10bI;-36.71740625;-73.13518659;98
10bI;-36.71779706;-73.1359658;99
10bI;-36.71879279;-73.13701253;100
10bI;-36.72034346;-73.14182173;101
10bI;-36.72163944;-73.14264217;102
10bI;-36.72309938;-73.14210484;103
10cI;-36.95051;-73.01538;0
10cI;-36.95065;-73.01778;1
10cI;-36.9509293;-73.01852947;2
10cI;-36.95241788;-73.01764192;3
10cI;-36.95319448;-73.01747315;4
10cI;-36.95342087;-73.01906708;5
10cI;-36.95456177;-73.02104322;6
10cI;-36.95140195;-73.02385752;7
10cI;-36.94986;-73.02108;8
10cI;-36.94776;-73.0156;9
10cI;-36.92256989;-73.02646228;10
10cI;-36.91640763;-73.02847612;11
10cI;-36.91134658;-73.03160752;12
10cI;-36.91010078;-73.03180642;13
10cI;-36.90314786;-73.03114037;14
10cI;-36.9021901;-73.03127633;15
10cI;-36.89631995;-73.03318483;16
10cI;-36.89455695;-73.03443386;17
10cI;-36.89187919;-73.03572917;18
10cI;-36.88890152;-73.03603006;19
10cI;-36.88632136;-73.03733214;20
10cI;-36.87763607;-73.03826754;21
10cI;-36.87211557;-73.04204986;22
10cI;-36.86518;-73.04338;23
10cI;-36.86398;-73.0444;24
10cI;-36.8620514;-73.04550073;25
10cI;-36.85843;-73.04922;26
10cI;-36.85709469;-73.0496017;27
10cI;-36.85545772;-73.04965702;28
10cI;-36.85049;-73.05112;29
10cI;-36.84654;-73.05147;30
10cI;-36.83833;-73.05553;31
10cI;-36.83419779;-73.05610874;32
10cI;-36.83204277;-73.05741318;33
10cI;-36.82534447;-73.04132556;34
10cI;-36.82514569;-73.04105961;35
10cI;-36.82471807;-73.0412874;36
10cI;-36.80011;-73.05714;37
10cI;-36.79945;-73.05794;38
10cI;-36.79821;-73.06035;39
10cI;-36.79508;-73.06712;40
10cI;-36.79338;-73.06908;41
10cI;-36.75842223;-73.09033364;42
10cI;-36.75496;-73.09217;43
10cI;-36.75221;-73.09255;44
10cI;-36.74638;-73.09515;45
10cI;-36.74439;-73.097;46
10cI;-36.73986;-73.09956;47
10cI;-36.73373;-73.10694;48
10cI;-36.73046;-73.10979;49
10cI;-36.72949;-73.1099;50
10cI;-36.72819;-73.10932;51
10cI;-36.72544;-73.10682;52
10cI;-36.72461;-73.10637;53
10cI;-36.72371;-73.10695;54
10cI;-36.72214;-73.10864;55
10cI;-36.72168;-73.10868;56
10cI;-36.7205;-73.10812;57
10cI;-36.71696;-73.1088;58
10cI;-36.7150901;-73.10963437;59
10cI;-36.71187322;-73.11415005;60
10cI;-36.71078522;-73.11462078;61
10cI;-36.71077984;-73.11485464;62
10cI;-36.71333158;-73.11556089;63
10cI;-36.71428;-73.11644;64
10cI;-36.71516;-73.11774;65
10cI;-36.71647745;-73.11855504;66
10cI;-36.72204352;-73.1183571;67
10cI;-36.72479215;-73.11735653;68
10cI;-36.72474;-73.11833;69
10cI;-36.7214345;-73.12520026;70
10cI;-36.72456;-73.1303;71
10cI;-36.72390039;-73.13112076;72
10cI;-36.7235273;-73.13083315;73
10cI;-36.72317245;-73.13157977;74
10cI;-36.72402;-73.13365;75
10cI;-36.72479876;-73.13446516;76
10cI;-36.72465306;-73.13514599;77
10cI;-36.72495697;-73.13602539;78
10cI;-36.72471;-73.13657;79
10cI;-36.72408538;-73.13702997;80
10cI;-36.72226053;-73.13520171;81
10cI;-36.72163343;-73.13306432;82
10cI;-36.72081;-73.13256;83
10cI;-36.7193211;-73.1323105;84
10cI;-36.7191026;-73.13263391;85
10cI;-36.71805;-73.13272;86
10cI;-36.7157816;-73.13190318;87
10cI;-36.71385729;-73.12814045;88
10cI;-36.71384338;-73.12711426;89
10cI;-36.71427721;-73.12615189;90
10cI;-36.71325796;-73.12621889;91
10cI;-36.71229574;-73.12590305;92
10cI;-36.71160364;-73.12608426;93
10cI;-36.71037;-73.1256;94
10cI;-36.7093;-73.12462;95
10cI;-36.7074;-73.12426;96
10cI;-36.70697;-73.12385;97
10cI;-36.70669;-73.12308;98
10cI;-36.70522;-73.12193;99
10cI;-36.69908;-73.11896;100
10cI;-36.69754;-73.11853;101
10cI;-36.69423501;-73.11847981;102
10cI;-36.69363201;-73.11776634;103
10cI;-36.69291022;-73.11540933;104
10cI;-36.69184055;-73.11426953;105
10cI;-36.68827;-73.11434;106
10cI;-36.68653;-73.11503;107
10cI;-36.68403;-73.11519;108
10cI;-36.68239;-73.11597;109
10cI;-36.68138826;-73.11594099;110
10cI;-36.67972;-73.115;111
10cI;-36.67719;-73.11261;112
10cI;-36.67588373;-73.10935729;113
