101
Maipu,Lunes a Viernes,17:30,21:28

418
Av. Tobalaba,Domingo y Festivos,05:30,00:20
Av. Tobalaba,Sábado,05:00,00:20
Av. Tobalaba,Lunes a Viernes,05:09,00:20
Enea,Lunes a Viernes,05:52,00:45
Enea,Sábado,05:58,00:45
Enea,Domingo y Festivos,05:45,00:45

419
Plaza Italia,Lunes a Viernes,05:39,23:48
Plaza Italia,Sábado,05:30,23:44
Plaza Italia,Domingo y Festivos,05:36,23:44
Villa Los Heroes,Lunes a Viernes,05:58,00:30
Villa Los Heroes,Domingo y Festivos,06:24,00:30
Villa Los Heroes,Sábado,05:44,00:30

420e
Lo Hermida,Lunes a Viernes,06:00,09:20
Lo Hermida,Lunes a Viernes,17:30,21:29
(M) Escuela Militar,Lunes a Viernes,17:30,21:00
(M) Escuela Militar,Lunes a Viernes,05:30,09:22

421
San Carlos De Apoquindo,Lunes a Viernes,05:00,23:48
San Carlos De Apoquindo,Domingo y Festivos,05:00,23:48
San Carlos De Apoquindo,Sábado,05:00,23:48
Maipu,Lunes a Viernes,06:00,00:48
Maipu,Domingo y Festivos,06:00,00:48
Maipu,Sábado,06:00,00:48

422
La Reina,Domingo y Festivos,07:30,22:45
La Reina,Sábado,05:30,23:36
La Reina,Lunes a Viernes,05:30,23:30
Pobl. Teniente Merino,Domingo y Festivos,07:30,23:15
Pobl. Teniente Merino,Lunes a Viernes,06:30,23:30
Pobl. Teniente Merino,Sábado,05:30,23:42

423
Plaza Italia,Lunes a Viernes,05:30,23:48
Plaza Italia,Sábado,06:08,23:48
Plaza Italia,Domingo y Festivos,06:30,23:43
Segunda Transversal,Domingo y Festivos,06:54,23:43
Segunda Transversal,Lunes a Viernes,06:06,23:58
Segunda Transversal,Sábado,06:10,23:48

424
(M) U. De Chile,Domingo y Festivos,05:30,00:12
(M) U. De Chile,Lunes a Viernes,05:30,00:12
(M) U. De Chile,Sábado,05:30,00:12
Pudahuel Sur,Domingo y Festivos,05:58,00:45
Pudahuel Sur,Lunes a Viernes,06:00,00:45
Pudahuel Sur,Sábado,05:57,00:45

425
Lo Hermida,Domingo y Festivos,00:00,23:59
Lo Hermida,Sábado,00:00,23:59
Lo Hermida,Lunes a Viernes,00:00,23:59
Rigoberto Jara,Sábado,00:00,23:59
Rigoberto Jara,Domingo y Festivos,00:00,23:59
Rigoberto Jara,Lunes a Viernes,00:00,23:59

426
La Dehesa,Domingo y Festivos,00:00,23:59
La Dehesa,Lunes a Viernes,00:00,23:59
La Dehesa,Sábado,00:00,23:59
Pudahuel,Sábado,00:00,23:59
Pudahuel,Domingo y Festivos,00:00,23:59
Pudahuel,Lunes a Viernes,00:00,23:59

427
Vital Apoquindo,Lunes a Viernes,04:40,00:30
Vital Apoquindo,Sábado,04:50,00:30
Vital Apoquindo,Domingo y Festivos,05:30,00:30
Pudahuel,Lunes a Viernes,05:51,00:45
Pudahuel,Sábado,05:55,00:45
Pudahuel,Domingo y Festivos,06:42,00:45

428
(M) La Cisterna,Sábado,00:00,23:59
(M) La Cisterna,Domingo y Festivos,00:00,23:59
(M) La Cisterna,Lunes a Viernes,00:00,23:59
Quilicura,Sábado,00:00,23:59
Quilicura,Lunes a Viernes,00:00,23:59
Quilicura,Domingo y Festivos,00:00,23:59

428c
(M) La Cisterna,Lunes a Viernes,16:30,21:24
(M) La Cisterna,Lunes a Viernes,05:30,09:22
Pudahuel,Lunes a Viernes,16:30,21:22
Pudahuel,Lunes a Viernes,05:30,09:20

428e
(M) La Cisterna,Lunes a Viernes,17:30,21:26
(M) La Cisterna,Lunes a Viernes,05:30,09:27
Quilicura,Lunes a Viernes,17:30,21:26
Quilicura,Lunes a Viernes,05:30,09:28

429
Lo Hermida,Sábado,05:30,23:42
Lo Hermida,Domingo y Festivos,05:30,23:45
Lo Hermida,Lunes a Viernes,05:00,23:42
Lo Echevers,Lunes a Viernes,05:00,23:45
Lo Echevers,Domingo y Festivos,05:30,23:45
Lo Echevers,Sábado,05:30,23:42

429c
(M) Tobalaba,Lunes a Viernes,16:23,19:55
(M) Tobalaba,Lunes a Viernes,06:30,09:20
Quilicura,Lunes a Viernes,17:30,20:56
Quilicura,Lunes a Viernes,07:27,10:10

430
La Dehesa,Lunes a Viernes,05:30,23:24
Quilicura,Lunes a Viernes,06:05,23:35

431c
(M) Las Rejas,Lunes a Viernes,06:00,08:24
(M) Las Rejas,Lunes a Viernes,17:30,19:50
Nueva San Martin,Lunes a Viernes,07:00,08:53
Nueva San Martin,Lunes a Viernes,17:30,20:24

431v
(M) Plaza De Maipu,Lunes a Viernes,06:30,08:20
Nueva San Martín,Lunes a Viernes,17:30,20:48

435
Vitacura,Domingo y Festivos,05:30,23:48
Vitacura,Lunes a Viernes,05:30,23:48
Vitacura,Sábado,05:30,23:48
Quilicura,Sábado,06:20,23:50
Quilicura,Domingo y Festivos,06:20,23:50
Quilicura,Lunes a Viernes,06:30,23:58

501
Fleming,Sábado,06:00,23:36
Fleming,Domingo y Festivos,05:56,23:37
Fleming,Lunes a Viernes,05:58,23:37
(M) Parque Bustamante,Lunes a Viernes,05:30,22:59
(M) Parque Bustamante,Sábado,05:35,22:58
(M) Parque Bustamante,Domingo y Festivos,05:30,22:59

502
Cantagallo,Sábado,05:00,23:59
Cantagallo,Domingo y Festivos,05:45,23:59
Cantagallo,Lunes a Viernes,05:00,23:59
Cerro Navia,Domingo y Festivos,06:47,00:42
Cerro Navia,Sábado,05:47,00:40
Cerro Navia,Lunes a Viernes,06:00,00:40

502c
Santiago,Lunes a Viernes,05:30,08:11
Cerro Navia,Lunes a Viernes,17:30,21:06

503
Vital Apoquindo,Sábado,05:00,23:48
Vital Apoquindo,Lunes a Viernes,05:00,23:52
Vital Apoquindo,Domingo y Festivos,05:30,23:52
Av. La Estrella,Lunes a Viernes,05:30,00:45
Av. La Estrella,Domingo y Festivos,05:30,00:45
Av. La Estrella,Sábado,05:30,00:45

504
HOSPITAL DIPRECA,Sábado,05:30,23:30
HOSPITAL DIPRECA,Domingo y Festivos,05:30,23:30
HOSPITAL DIPRECA,Lunes a Viernes,05:30,23:40
EL TRANQUE,Sábado,05:30,23:45
EL TRANQUE,Lunes a Viernes,05:30,23:40
EL TRANQUE,Domingo y Festivos,05:30,23:40

505
Peñalolén,Domingo y Festivos,05:15,23:59
Peñalolén,Lunes a Viernes,05:10,23:59
Peñalolén,Sábado,05:15,23:59
Cerro Navia,Sábado,05:15,23:59
Cerro Navia,Lunes a Viernes,05:10,23:59
Cerro Navia,Domingo y Festivos,05:15,23:59

506
Peñalolen,Sábado,00:00,23:59
Peñalolen,Domingo y Festivos,00:00,23:59
Peñalolen,Lunes a Viernes,00:00,23:59
Maipu,Sábado,00:00,23:59
Maipu,Lunes a Viernes,00:00,23:59
Maipu,Domingo y Festivos,00:00,23:59

506e
Peñalolen,Lunes a Viernes,17:30,21:25
Peñalolen,Lunes a Viernes,06:30,09:19
Maipu,Lunes a Viernes,06:30,09:18
Maipu,Lunes a Viernes,17:30,21:17

506v
Peñalolen,Lunes a Viernes,05:15,23:45
Peñalolen,Domingo y Festivos,05:30,23:30
Peñalolen,Sábado,05:30,23:30
Villa El Abrazo,Lunes a Viernes,05:30,23:45
Villa El Abrazo,Sábado,05:33,23:30
Villa El Abrazo,Domingo y Festivos,05:33,23:30

507
Av. Grecia,Lunes a Viernes,05:30,00:30
Av. Grecia,Sábado,05:30,00:30
Av. Grecia,Domingo y Festivos,05:30,00:30
Enea,Domingo y Festivos,05:30,00:30
Enea,Sábado,05:30,00:30
Enea,Lunes a Viernes,05:30,00:30

507c
Peñalolen,Lunes a Viernes,16:48,20:55
Peñalolen,Lunes a Viernes,06:31,10:03
(M) Parque O'higgins,Lunes a Viernes,16:00,20:10
(M) Parque O'higgins,Lunes a Viernes,05:56,09:20

508
AV. LAS TORRES,Domingo y Festivos,00:00,23:59
AV. LAS TORRES,Lunes a Viernes,00:00,23:59
AV. LAS TORRES,Sábado,00:00,23:59
AV. MAPOCHO,Domingo y Festivos,00:00,23:59
AV. MAPOCHO,Sábado,00:00,23:59
AV. MAPOCHO,Lunes a Viernes,00:00,23:59

509
Mapocho,Lunes a Viernes,05:00,23:30
Mapocho,Sábado,05:15,23:30
Mapocho,Domingo y Festivos,05:15,23:30
Maipu,Domingo y Festivos,06:07,00:35
Maipu,Lunes a Viernes,05:55,00:30
Maipu,Sábado,06:08,00:30

510
Rio Claro,Sábado,05:30,23:59
Rio Claro,Domingo y Festivos,05:35,23:59
Rio Claro,Lunes a Viernes,05:30,23:59
Pudahuel Sur,Sábado,05:30,23:59
Pudahuel Sur,Domingo y Festivos,05:30,23:59
Pudahuel Sur,Lunes a Viernes,05:30,23:59

510c

511
Peñalolen,Domingo y Festivos,05:31,00:30
Peñalolen,Lunes a Viernes,05:31,00:30
Peñalolen,Sábado,05:31,00:35
Cerro Navia,Sábado,05:31,00:30
Cerro Navia,Lunes a Viernes,05:31,00:30
Cerro Navia,Domingo y Festivos,05:31,00:30

513
Jose Arrieta,Domingo y Festivos,00:00,23:59
Jose Arrieta,Sábado,00:00,23:59
Jose Arrieta,Lunes a Viernes,00:00,23:59
El Montijo,Sábado,00:00,23:59
El Montijo,Domingo y Festivos,00:00,23:59
El Montijo,Lunes a Viernes,00:00,23:59

514
San Luis De Macul,Lunes a Viernes,05:30,23:40
San Luis De Macul,Sábado,05:30,23:40
San Luis De Macul,Domingo y Festivos,05:30,23:40
Enea,Sábado,05:30,23:40
Enea,Lunes a Viernes,05:30,23:40
Enea,Domingo y Festivos,05:30,23:40

514c
San Luis De Macul,Lunes a Viernes,16:30,21:15
(M) Salvador,Lunes a Viernes,06:02,09:12

515N

516
Las Parcelas,Domingo y Festivos,00:00,23:59
Las Parcelas,Sábado,00:00,23:59
Las Parcelas,Lunes a Viernes,00:00,23:59
Pudahuel Sur,Domingo y Festivos,00:00,23:59
Pudahuel Sur,Sábado,00:00,23:59
Pudahuel Sur,Lunes a Viernes,00:00,23:59

517
Peñalolén,Domingo y Festivos,06:50,22:50
Peñalolén,Sábado,06:00,22:50
Peñalolén,Lunes a Viernes,05:50,22:50
J. J. Perez,Lunes a Viernes,05:50,22:50
J. J. Perez,Sábado,06:00,22:50
J. J. Perez,Domingo y Festivos,06:50,22:50

518
Bilbao,Sábado,00:00,23:59
Bilbao,Domingo y Festivos,00:00,23:59
Bilbao,Lunes a Viernes,00:00,23:59
J.J. Perez,Lunes a Viernes,00:00,23:59
J.J. Perez,Sábado,00:00,23:59
J.J. Perez,Domingo y Festivos,00:00,23:59

519e
Av.Grecia,Lunes a Viernes,06:40,09:59
Alameda,Lunes a Viernes,06:00,09:13

541N

B01
Huamachuco,Domingo y Festivos,05:50,00:40
Huamachuco,Sábado,05:50,00:30
Huamachuco,Lunes a Viernes,05:50,00:40
El Salto,Domingo y Festivos,05:30,00:40
El Salto,Lunes a Viernes,05:30,00:40
El Salto,Sábado,05:30,00:30

B02
Estación Mapocho,Sábado,05:30,00:40
Estación Mapocho,Domingo y Festivos,05:30,00:40
Estación Mapocho,Lunes a Viernes,05:30,00:40
Camino Punta Mocha,Domingo y Festivos,05:30,00:40
Camino Punta Mocha,Sábado,05:30,00:40
Camino Punta Mocha,Lunes a Viernes,05:30,00:40

B02N

B03
(M) Cerro Blanco,Lunes a Viernes,05:00,00:40
(M) Cerro Blanco,Sábado,05:30,00:40
(M) Cerro Blanco,Domingo y Festivos,05:30,00:40
Miraflores,Domingo y Festivos,05:30,00:40
Miraflores,Lunes a Viernes,05:00,00:40
Miraflores,Sábado,05:30,00:40

B04
Mapocho,Lunes a Viernes,05:30,23:40
Mapocho,Domingo y Festivos,05:30,23:45
Mapocho,Sábado,05:30,23:45
El Cortijo,Domingo y Festivos,05:30,23:45
El Cortijo,Sábado,05:30,23:45
El Cortijo,Lunes a Viernes,05:30,23:40

B04v
(M) Cerro Blanco,Domingo y Festivos,05:30,23:30
(M) Cerro Blanco,Sábado,05:30,23:30
(M) Cerro Blanco,Lunes a Viernes,05:30,23:40
El Cortijo,Sábado,05:30,23:30
El Cortijo,Domingo y Festivos,05:30,23:30
El Cortijo,Lunes a Viernes,05:30,23:40

B05
Ciudad Empresarial,Sábado,05:30,23:30
Ciudad Empresarial,Domingo y Festivos,05:30,23:30
Ciudad Empresarial,Lunes a Viernes,05:30,23:40
Barrio San Ignacio,Domingo y Festivos,05:30,23:30
Barrio San Ignacio,Sábado,05:30,23:30
Barrio San Ignacio,Lunes a Viernes,05:30,23:40

B06
Santa Laura,Lunes a Viernes,05:30,00:30
Santa Laura,Domingo y Festivos,05:30,00:30
Santa Laura,Sábado,05:30,00:30
(M) Zapadores,Lunes a Viernes,05:30,00:30
(M) Zapadores,Domingo y Festivos,05:30,00:30
(M) Zapadores,Sábado,05:30,00:30

B07
Parque Industrial,Sábado,05:30,23:45
Parque Industrial,Lunes a Viernes,05:30,23:45
Parque Industrial,Domingo y Festivos,05:30,23:30
Santa Luisa,Sábado,05:30,23:45
Santa Luisa,Lunes a Viernes,05:30,23:45
Santa Luisa,Domingo y Festivos,05:30,23:30

B08
Mall Plaza Norte,Domingo y Festivos,05:30,23:30
Mall Plaza Norte,Lunes a Viernes,05:30,23:00
Mall Plaza Norte,Sábado,05:30,23:30
Lo Marcoleta,Sábado,05:30,23:30
Lo Marcoleta,Lunes a Viernes,05:30,23:59
Lo Marcoleta,Domingo y Festivos,05:30,00:00

B09
Hospital Felix Bulnes,Sábado,05:30,00:40
Hospital Felix Bulnes,Domingo y Festivos,05:30,00:30
Hospital Felix Bulnes,Lunes a Viernes,05:30,00:30
Lo Boza,Lunes a Viernes,05:30,00:48
Lo Boza,Sábado,05:30,00:48
Lo Boza,Domingo y Festivos,05:30,00:45

B10
(M) Cerro Blanco,Domingo y Festivos,05:30,23:45
(M) Cerro Blanco,Lunes a Viernes,05:30,23:45
(M) Cerro Blanco,Sábado,05:30,23:45
Villa Los Libertadores,Domingo y Festivos,05:30,23:45
Villa Los Libertadores,Lunes a Viernes,05:30,23:45
Villa Los Libertadores,Sábado,05:30,23:45

B11
Lo Marcoleta,Sábado,05:30,23:45
Lo Marcoleta,Domingo y Festivos,05:30,23:40
Lo Marcoleta,Lunes a Viernes,05:30,23:40
El Salto,Lunes a Viernes,05:30,23:00
El Salto,Domingo y Festivos,05:30,23:00
El Salto,Sábado,05:30,23:00

B12
Lo Marcoleta,Sábado,05:30,00:30
Lo Marcoleta,Lunes a Viernes,05:30,00:30
Lo Marcoleta,Domingo y Festivos,05:30,00:30
(M) Zapadores,Sábado,05:30,00:30
(M) Zapadores,Lunes a Viernes,05:30,00:30
(M) Zapadores,Domingo y Festivos,05:30,00:30

B13
Lo Marcoleta,Lunes a Viernes,05:30,00:45
Lo Marcoleta,Sábado,05:30,00:45
Lo Marcoleta,Domingo y Festivos,05:30,00:45
(M) Vespucio Norte,Sábado,05:30,00:30
(M) Vespucio Norte,Domingo y Festivos,05:30,00:30
(M) Vespucio Norte,Lunes a Viernes,05:30,00:30

B14
Mapocho,Lunes a Viernes,05:30,00:00
Mapocho,Domingo y Festivos,05:30,00:00
Mapocho,Sábado,05:30,00:00
El Salto,Domingo y Festivos,05:30,00:00
El Salto,Sábado,05:30,00:00
El Salto,Lunes a Viernes,05:30,00:00

B15
Mapocho,Sábado,05:30,23:40
Mapocho,Domingo y Festivos,05:30,23:30
Mapocho,Lunes a Viernes,05:30,23:30
Arzobispo Valdivieso,Sábado,05:30,23:40
Arzobispo Valdivieso,Domingo y Festivos,05:30,23:30
Arzobispo Valdivieso,Lunes a Viernes,05:30,23:30

B16
(M) Vespucio Norte,Domingo y Festivos,05:30,23:45
(M) Vespucio Norte,Sábado,05:30,23:45
(M) Vespucio Norte,Lunes a Viernes,05:30,23:48
El Carmen,Domingo y Festivos,05:30,23:45
El Carmen,Lunes a Viernes,05:30,23:48
El Carmen,Sábado,05:30,23:45

B17
Av. Arzobispo Valdivieso,Sábado,05:30,00:00
Av. Arzobispo Valdivieso,Domingo y Festivos,05:30,00:00
Av. Arzobispo Valdivieso,Lunes a Viernes,05:30,00:00
Huamachuco,Lunes a Viernes,05:30,00:00
Huamachuco,Domingo y Festivos,05:30,00:00
Huamachuco,Sábado,05:30,00:00

B18
(M) Vespucio Norte,Sábado,05:30,00:00
(M) Vespucio Norte,Lunes a Viernes,05:30,00:00
(M) Vespucio Norte,Domingo y Festivos,05:30,00:00
Villa Pucara,Sábado,05:30,00:00
Villa Pucara,Lunes a Viernes,05:30,00:00
Villa Pucara,Domingo y Festivos,05:30,00:00

B18e
(M) Vespucio Norte,Lunes a Viernes,17:30,20:25
(M) Vespucio Norte,Lunes a Viernes,06:30,08:18
Villa Pucara,Lunes a Viernes,17:30,20:25
Villa Pucara,Lunes a Viernes,06:30,08:18

B19
EL ROSAL,Sábado,05:30,00:00
EL ROSAL,Lunes a Viernes,05:30,00:00
EL ROSAL,Domingo y Festivos,05:30,00:00
JUAN AGUIRRE,Sábado,05:30,00:00
JUAN AGUIRRE,Lunes a Viernes,05:30,00:00
JUAN AGUIRRE,Domingo y Festivos,05:30,00:00

B20
Mapocho,Domingo y Festivos,05:30,00:30
Mapocho,Lunes a Viernes,05:00,00:30
Mapocho,Sábado,05:30,00:30
Miraflores,Domingo y Festivos,05:30,00:30
Miraflores,Lunes a Viernes,05:00,00:30
Miraflores,Sábado,05:30,00:30

B21
Lo Marcoleta,Lunes a Viernes,05:30,00:00
Lo Marcoleta,Domingo y Festivos,05:30,00:00
Lo Marcoleta,Sábado,05:30,00:00
Plaza Chacabuco,Lunes a Viernes,05:30,00:00
Plaza Chacabuco,Sábado,05:30,00:00
Plaza Chacabuco,Domingo y Festivos,05:30,00:00

B22
Urmeneta,Lunes a Viernes,05:30,23:40
Urmeneta,Domingo y Festivos,05:30,23:00
Urmeneta,Sábado,05:30,23:40
Palacio Riesco,Domingo y Festivos,05:30,23:00
Palacio Riesco,Sábado,05:30,23:40
Palacio Riesco,Lunes a Viernes,05:30,23:40

B23
Mapocho,Domingo y Festivos,05:30,23:30
Mapocho,Lunes a Viernes,05:30,23:00
Mapocho,Sábado,05:30,23:00
Reina María,Domingo y Festivos,05:30,23:00
Reina María,Sábado,05:30,23:30
Reina María,Lunes a Viernes,05:30,23:30

B24
Mapocho,Sábado,05:30,23:40
Mapocho,Lunes a Viernes,05:30,23:40
Mapocho,Domingo y Festivos,05:30,23:40
Huamachuco,Domingo y Festivos,05:30,23:40
Huamachuco,Lunes a Viernes,05:30,23:41
Huamachuco,Sábado,05:30,23:40

B25
(M) Cerro Blanco,Sábado,05:30,23:00
(M) Cerro Blanco,Domingo y Festivos,05:30,23:00
(M) Cerro Blanco,Lunes a Viernes,05:30,23:40
(M) Vespucio Norte,Domingo y Festivos,05:30,23:15
(M) Vespucio Norte,Sábado,05:30,23:15
(M) Vespucio Norte,Lunes a Viernes,05:30,23:40

B26
(M) Estacion Central,Sábado,05:30,00:00
(M) Estacion Central,Lunes a Viernes,05:30,00:00
(M) Estacion Central,Domingo y Festivos,05:30,00:00
El Cortijo,Domingo y Festivos,05:30,00:00
El Cortijo,Lunes a Viernes,05:30,00:00
El Cortijo,Sábado,05:30,00:00

B27
(M) SALVADOR,Lunes a Viernes,05:30,23:45
(M) SALVADOR,Sábado,05:30,23:40
(M) SALVADOR,Domingo y Festivos,05:30,23:40
(M) VESPUCIO NORTE,Sábado,05:30,23:45
(M) VESPUCIO NORTE,Lunes a Viernes,05:30,23:45
(M) VESPUCIO NORTE,Domingo y Festivos,05:30,23:45

B28
(M) Quinta Normal,Domingo y Festivos,05:30,00:30
(M) Quinta Normal,Sábado,05:30,00:30
(M) Quinta Normal,Lunes a Viernes,05:30,00:30
Huamachuco,Lunes a Viernes,05:30,00:30
Huamachuco,Sábado,05:30,00:30
Huamachuco,Domingo y Festivos,05:30,00:30

B29
(M) Santa Ana,Lunes a Viernes,06:30,08:18
(M) Santa Ana,Lunes a Viernes,17:30,20:25
Renca,Lunes a Viernes,06:30,08:16
Renca,Lunes a Viernes,17:30,20:25

B30N

B31N

C01
Cerro 18,Lunes a Viernes,05:30,00:30
Cerro 18,Domingo y Festivos,05:30,00:40
Cerro 18,Sábado,05:30,00:40
(M) Francisco Bilbao,Lunes a Viernes,05:30,00:30
(M) Francisco Bilbao,Domingo y Festivos,05:30,00:40
(M) Francisco Bilbao,Sábado,05:30,00:40

C01c
La Ermita,Lunes a Viernes,17:30,21:23
La Ermita,Lunes a Viernes,06:30,09:25
(M) Escuela Militar,Lunes a Viernes,17:00,21:23
(M) Escuela Militar,Lunes a Viernes,06:30,09:25

C02
(M) Escuela Militar,Lunes a Viernes,00:00,23:59
(M) Escuela Militar,Domingo y Festivos,00:00,23:59
(M) Escuela Militar,Sábado,00:00,23:59
San Carlos De Apoquindo,Lunes a Viernes,00:00,23:59
San Carlos De Apoquindo,Domingo y Festivos,00:00,23:59
San Carlos De Apoquindo,Sábado,00:00,23:59

C02c
(M) Los Dominicos,Domingo y Festivos,06:30,22:48
(M) Los Dominicos,Sábado,06:30,22:50
(M) Los Dominicos,Lunes a Viernes,06:30,21:23
San Carlos De Apoquindo,Lunes a Viernes,06:30,21:23
San Carlos De Apoquindo,Sábado,06:30,22:50
San Carlos De Apoquindo,Domingo y Festivos,06:30,22:48

C03
Vital Apoquindo,Lunes a Viernes,05:30,23:40
Vital Apoquindo,Sábado,06:30,23:40
Vital Apoquindo,Domingo y Festivos,06:30,23:00
Rotonda Perez Zukjovic,Domingo y Festivos,06:30,23:30
Rotonda Perez Zukjovic,Lunes a Viernes,05:30,23:30
Rotonda Perez Zukjovic,Sábado,06:30,23:45

C03c
Vital Apoquindo,Lunes a Viernes,06:30,09:18
Vital Apoquindo,Lunes a Viernes,17:30,20:18
Lo Gallo,Lunes a Viernes,17:30,20:18
Lo Gallo,Lunes a Viernes,06:30,09:29

C04
(M) Manuel Montt,Lunes a Viernes,05:30,22:45
(M) Manuel Montt,Domingo y Festivos,06:30,22:43
(M) Manuel Montt,Sábado,06:30,22:43
Vital Apoquindo,Sábado,06:30,22:43
Vital Apoquindo,Domingo y Festivos,06:30,22:43
Vital Apoquindo,Lunes a Viernes,05:30,22:42

C05
(M) Francisco Bilbao,Domingo y Festivos,06:30,00:30
(M) Francisco Bilbao,Sábado,05:30,00:30
(M) Francisco Bilbao,Lunes a Viernes,05:30,00:30
La Ermita,Sábado,05:30,00:30
La Ermita,Domingo y Festivos,06:30,00:30
La Ermita,Lunes a Viernes,05:30,00:30

C06
(M) Tobalaba,Lunes a Viernes,05:30,00:30
(M) Tobalaba,Domingo y Festivos,05:30,00:30
(M) Tobalaba,Sábado,05:30,00:30
Vital Apoquindo,Domingo y Festivos,05:30,00:30
Vital Apoquindo,Sábado,05:30,00:30
Vital Apoquindo,Lunes a Viernes,05:30,00:30

C07
(M) Francisco Bilbao,Domingo y Festivos,06:30,22:45
(M) Francisco Bilbao,Lunes a Viernes,05:30,22:53
(M) Francisco Bilbao,Sábado,05:30,22:48
La Piramide,Domingo y Festivos,06:30,23:00
La Piramide,Lunes a Viernes,05:30,23:40
La Piramide,Sábado,05:30,23:15

C08
Cantagallo,Sábado,05:30,22:46
Cantagallo,Lunes a Viernes,05:30,22:47
Cantagallo,Domingo y Festivos,05:30,22:47
Camino Real,Lunes a Viernes,05:30,22:42
Camino Real,Sábado,05:30,22:43
Camino Real,Domingo y Festivos,05:30,22:43

C09
Nueva Bilbao,Lunes a Viernes,05:30,23:00
Nueva Bilbao,Sábado,05:30,23:30
Nueva Bilbao,Domingo y Festivos,05:30,23:30
La Dehesa,Domingo y Festivos,05:30,23:30
La Dehesa,Sábado,05:30,23:30
La Dehesa,Lunes a Viernes,05:30,23:00

C10e
Camino Juan Pablo Ii,Lunes a Viernes,17:00,19:23
Camino Juan Pablo Ii,Lunes a Viernes,05:30,09:54
(M) Tobalaba,Lunes a Viernes,16:30,20:24
(M) Tobalaba,Lunes a Viernes,05:30,08:54

C11
Tabancura,Lunes a Viernes,05:30,23:40
Tabancura,Sábado,05:30,00:30
Tabancura,Domingo y Festivos,06:30,00:30
(M) Escuela Militar,Lunes a Viernes,05:30,23:50
(M) Escuela Militar,Domingo y Festivos,06:30,00:45
(M) Escuela Militar,Sábado,05:30,00:45

C12
Cantagallo,Lunes a Viernes,05:30,22:42
Cantagallo,Domingo y Festivos,06:30,23:00
Cantagallo,Sábado,06:30,22:46
Camino Juan Pablo Ii,Lunes a Viernes,05:30,22:30
Camino Juan Pablo Ii,Domingo y Festivos,06:30,22:48
Camino Juan Pablo Ii,Sábado,06:30,22:43

C13
La Laguna,Sábado,06:30,22:30
La Laguna,Domingo y Festivos,06:30,22:30
La Laguna,Lunes a Viernes,06:30,21:00
Cantagallo,Sábado,06:30,22:35
Cantagallo,Domingo y Festivos,06:30,22:36
Cantagallo,Lunes a Viernes,06:30,21:10

C14
Los Trapenses,Lunes a Viernes,05:30,23:00
Los Trapenses,Domingo y Festivos,05:30,23:00
Los Trapenses,Sábado,05:30,23:00
(M) Escuela Militar,Sábado,05:30,23:40
(M) Escuela Militar,Lunes a Viernes,05:30,23:30
(M) Escuela Militar,Domingo y Festivos,05:30,23:24

C15
Estoril,Lunes a Viernes,05:30,22:42
Estoril,Sábado,05:30,22:48
Estoril,Domingo y Festivos,06:30,22:47
(M) Escuela Militar,Lunes a Viernes,05:30,22:47
(M) Escuela Militar,Sábado,05:30,23:00
(M) Escuela Militar,Domingo y Festivos,06:30,23:00

C16
El Huinganal,Sábado,06:30,23:40
El Huinganal,Domingo y Festivos,06:30,23:40
El Huinganal,Lunes a Viernes,05:30,23:30
Vital Apoquindo,Domingo y Festivos,06:30,23:40
Vital Apoquindo,Lunes a Viernes,05:30,23:30
Vital Apoquindo,Sábado,06:30,23:40

C17
Los Trapenses,Domingo y Festivos,07:30,22:30
Los Trapenses,Sábado,06:30,22:30
Los Trapenses,Lunes a Viernes,06:30,21:00
Cerro 18,Domingo y Festivos,07:30,22:30
Cerro 18,Sábado,06:30,22:30
Cerro 18,Lunes a Viernes,06:30,21:00

C18
Ciudad Empresarial,Lunes a Viernes,05:30,23:00
Ciudad Empresarial,Sábado,05:30,23:00
Ciudad Empresarial,Domingo y Festivos,06:30,23:00
(M) Escuela Militar,Lunes a Viernes,05:30,22:50
(M) Escuela Militar,Sábado,05:30,22:45
(M) Escuela Militar,Domingo y Festivos,06:30,22:45

C19
Cantagallo,Sábado,06:30,22:35
Cantagallo,Lunes a Viernes,06:30,21:00
Cantagallo,Domingo y Festivos,06:30,22:36
Bernardo Larrain Cotapos,Sábado,06:30,22:30
Bernardo Larrain Cotapos,Lunes a Viernes,06:30,21:00
Bernardo Larrain Cotapos,Domingo y Festivos,06:30,22:30

C20
Parque Arauco,Lunes a Viernes,06:30,22:54
Parque Arauco,Domingo y Festivos,06:30,23:00
Parque Arauco,Sábado,06:30,23:00
(M) Escuela Militar,Sábado,06:30,23:40
(M) Escuela Militar,Domingo y Festivos,06:30,23:40
(M) Escuela Militar,Lunes a Viernes,06:30,23:00

C21N

C22
Rotonda Lo Curro,Domingo y Festivos,06:30,22:47
Rotonda Lo Curro,Lunes a Viernes,05:30,22:49
Rotonda Lo Curro,Sábado,05:30,23:00
(M) Escuela Militar,Domingo y Festivos,06:30,22:43
(M) Escuela Militar,Sábado,05:30,22:48
(M) Escuela Militar,Lunes a Viernes,05:30,22:42

C23
Lo Barnechea,Lunes a Viernes,06:20,21:00
La Ermita De San Antonio,Lunes a Viernes,06:40,21:20

D01
Consistorial,Lunes a Viernes,06:02,22:45
