servicio;distancia;latitud;longitud
B_R;2500;-22.46647485;-68.92534168
B_R;2520;-22.46629467;-68.92535615
B_R;2540;-22.46611449;-68.92537062
B_R;2560;-22.46593431;-68.92538509
B_R;2580;-22.46575413;-68.92539956
B_R;2600;-22.46557395;-68.92541403
B_R;2620;-22.46539377;-68.9254285
B_R;2640;-22.46521359;-68.92544297
B_R;2660;-22.46503325;-68.92545473
B_R;2680;-22.46485282;-68.92546505
B_R;2700;-22.4646724;-68.92547537
B_R;2720;-22.46449197;-68.92548568
B_R;2740;-22.46431154;-68.92549593
B_R;2760;-22.46413111;-68.92550609
B_R;2780;-22.46395067;-68.92551626
B_R;2800;-22.46377024;-68.92552642
B_R;2820;-22.46358981;-68.92553659
B_R;2840;-22.46340937;-68.92554675
B_R;2860;-22.463229;-68.92555796
B_R;2880;-22.46304891;-68.92557367
B_R;2900;-22.46286882;-68.92558937
B_R;2920;-22.46268875;-68.92560529
B_R;2940;-22.46250874;-68.92562209
B_R;2960;-22.46232874;-68.92563889
B_R;2980;-22.46214873;-68.92565569
B_R;3000;-22.46196874;-68.92567262
B_R;3020;-22.46178915;-68.92569392
B_R;3040;-22.46160955;-68.92571522
B_R;3060;-22.46142996;-68.92573652
B_R;3080;-22.46125037;-68.92575782
B_R;3100;-22.46107077;-68.92577911
B_R;3120;-22.46089118;-68.92580041
B_R;3140;-22.46071155;-68.92582126
B_R;3160;-22.46053146;-68.92583699
B_R;3180;-22.46035137;-68.92585273
B_R;3200;-22.46017129;-68.92586861
B_R;3220;-22.45999122;-68.92588448
B_R;3240;-22.45981114;-68.92590036
B_R;3260;-22.45963106;-68.92591624
B_R;3280;-22.45945098;-68.92593211
B_R;3300;-22.45927091;-68.92594799
B_R;3320;-22.45909089;-68.92596453
B_R;3340;-22.45891132;-68.92598605
B_R;3360;-22.45873175;-68.92600756
B_R;3380;-22.45855218;-68.92602908
B_R;3400;-22.45837261;-68.92605059
B_R;3420;-22.45819295;-68.92607114
B_R;3440;-22.45801279;-68.92608595
B_R;3460;-22.45783264;-68.92610076
B_R;3480;-22.45765248;-68.92611557
B_R;3500;-22.45747233;-68.92613038
B_R;3520;-22.45729217;-68.92614519
B_R;3540;-22.45711201;-68.92616
B_R;3560;-22.45693186;-68.92617481
B_R;3580;-22.45683939;-68.92625468
B_R;3600;-22.45689053;-68.92644112
B_R;3620;-22.45694168;-68.92662755
B_R;3640;-22.45699282;-68.92681399
B_R;3660;-22.45704397;-68.92700043
B_R;3680;-22.4570951;-68.92718687
B_R;3700;-22.45714615;-68.92737334
B_R;3720;-22.45719721;-68.9275598
B_R;3740;-22.45724855;-68.92774618
B_R;3760;-22.4572999;-68.92793255
B_R;3780;-22.45735126;-68.92811892
B_R;3800;-22.45740261;-68.9283053
B_R;3820;-22.45745396;-68.92849167
B_R;3840;-22.45750532;-68.92867804
B_R;3860;-22.45755667;-68.92886441
B_R;3880;-22.45764953;-68.92897533
B_R;3900;-22.4578261;-68.9289341
B_R;3920;-22.45800267;-68.92889286
B_R;3940;-22.45817805;-68.92884642
B_R;3960;-22.45824035;-68.92900062
B_R;3980;-22.45828395;-68.92918926
B_R;4000;-22.45832842;-68.92937767
B_R;4020;-22.45837084;-68.92956658
B_R;4040;-22.45841266;-68.92975551
B_R;4060;-22.45846652;-68.92994106
B_R;4080;-22.45852038;-68.93012662
B_R;4100;-22.45857389;-68.93031229
B_R;4120;-22.45862728;-68.930498
B_R;4140;-22.45868067;-68.93068371
B_R;4160;-22.4586818;-68.93084594
B_R;4180;-22.45852152;-68.93093568
B_R;4200;-22.45835662;-68.9310146
B_R;4220;-22.45818899;-68.93108714
B_R;4240;-22.45801913;-68.93115339
B_R;4260;-22.45784872;-68.93121798
B_R;4280;-22.4577069;-68.93130225
B_R;4300;-22.45771232;-68.93149655
B_R;4320;-22.45771775;-68.93169085
B_R;4340;-22.45772317;-68.93188515
B_R;4360;-22.45772862;-68.93207945
B_R;4380;-22.45773419;-68.93227375
B_R;4400;-22.45774077;-68.93246801
B_R;4420;-22.45774807;-68.93266224
B_R;4440;-22.45775538;-68.93285647
B_R;4460;-22.45776271;-68.9330507
B_R;4480;-22.45777005;-68.93324493
B_R;4500;-22.45777713;-68.93343917
B_R;4520;-22.45776401;-68.9336136
B_R;4540;-22.4575834;-68.9336193
B_R;4560;-22.45740292;-68.93362796
B_R;4580;-22.45722254;-68.93363927
B_R;4600;-22.45704217;-68.93365058
B_R;4620;-22.45686179;-68.93366189
B_R;4640;-22.45668141;-68.93367299
B_R;4660;-22.45650102;-68.9336841
B_R;4680;-22.45632064;-68.93369521
B_R;4700;-22.45614006;-68.93369954
B_R;4720;-22.45595939;-68.93370176
B_R;4740;-22.45577872;-68.93370394
B_R;4760;-22.45559805;-68.93370612
B_R;4780;-22.45541738;-68.9337083
B_R;4800;-22.45523671;-68.93371048
B_R;4820;-22.45505604;-68.93371266
B_R;4840;-22.45487537;-68.93371484
B_R;4860;-22.4546947;-68.933717
B_R;4880;-22.45451403;-68.93371576
B_R;4900;-22.45433336;-68.93371339
B_R;4920;-22.45415269;-68.93371103
B_R;4940;-22.45397202;-68.93370866
B_R;4960;-22.45379136;-68.9337063
B_R;4980;-22.45361069;-68.93370393
B_R;5000;-22.45343002;-68.93370157
B_R;5020;-22.45324935;-68.9336992
B_R;5040;-22.45306891;-68.93369775
B_R;5060;-22.45288886;-68.93368218
B_R;5080;-22.45270946;-68.93365914
B_R;5100;-22.45253005;-68.9336361
B_R;5120;-22.45235184;-68.93360467
B_R;5140;-22.45217428;-68.93356869
B_R;5160;-22.45199672;-68.93353271
B_R;5180;-22.45181916;-68.93349673
B_R;5200;-22.4516416;-68.93346075
B_R;5220;-22.45146404;-68.93342478
B_R;5240;-22.45128648;-68.9333888
B_R;5260;-22.45110892;-68.93335285
B_R;5280;-22.45093135;-68.93331692
B_R;5300;-22.45075378;-68.93328099
B_R;5320;-22.45057622;-68.93324506
B_R;5340;-22.45039865;-68.93320912
B_R;5360;-22.45022108;-68.93317319
B_R;5380;-22.45004351;-68.93313726
B_R;5400;-22.44986614;-68.93310022
B_R;5420;-22.44968889;-68.93306254
B_R;5440;-22.44951164;-68.93302485
B_R;5460;-22.44933438;-68.93298717
B_R;5480;-22.44915713;-68.93294949
B_R;5500;-22.44897988;-68.93291181
B_R;5520;-22.44880262;-68.93287412
B_R;5540;-22.4486252;-68.93283736
B_R;5560;-22.44844772;-68.93280094
B_R;5580;-22.44827024;-68.93276451
B_R;5600;-22.44809276;-68.93272809
B_R;5620;-22.44791528;-68.93269166
B_R;5640;-22.4477378;-68.93265524
B_R;5660;-22.44756032;-68.93261882
B_R;5680;-22.4473831;-68.93258098
B_R;5700;-22.44720604;-68.93254227
B_R;5720;-22.44702897;-68.93250356
B_R;5740;-22.44685191;-68.93246486
B_R;5760;-22.44667485;-68.93242615
B_R;5780;-22.44649779;-68.93238745
B_R;5800;-22.44631999;-68.93235292
B_R;5820;-22.44614193;-68.93231993
B_R;5840;-22.44596387;-68.93228695
B_R;5860;-22.44578619;-68.93225176
B_R;5880;-22.44560896;-68.93221394
B_R;5900;-22.44543173;-68.93217613
B_R;5920;-22.4452545;-68.93213832
B_R;5940;-22.44507727;-68.9321005
B_R;5960;-22.44490005;-68.93206269
B_R;5980;-22.44472282;-68.93202487
B_R;6000;-22.44454559;-68.93198706
B_R;6020;-22.44436778;-68.93195267
B_R;6040;-22.44418958;-68.93192053
B_R;6060;-22.44401139;-68.9318884
B_R;6080;-22.44383319;-68.93185627
B_R;6100;-22.44365499;-68.93182414
B_R;6120;-22.4434768;-68.93179201
B_R;6140;-22.4432986;-68.93175988
B_R;6160;-22.44312041;-68.93172775
B_R;6180;-22.4429432;-68.93168993
B_R;6200;-22.44276583;-68.93165289
B_R;6220;-22.44258845;-68.93161591
B_R;6240;-22.44241107;-68.93157892
B_R;6260;-22.44223369;-68.93154193
B_R;6280;-22.44205631;-68.93150495
B_R;6300;-22.44187893;-68.93146796
B_R;6320;-22.44170155;-68.93143097
B_R;6340;-22.44152418;-68.93139392
B_R;6360;-22.44134689;-68.93135648
B_R;6380;-22.44116959;-68.93131904
B_R;6400;-22.44099229;-68.9312816
B_R;6420;-22.44081499;-68.93124416
B_R;6440;-22.44063769;-68.93120672
B_R;6460;-22.4404604;-68.93116929
B_R;6480;-22.4402831;-68.93113185
B_R;6500;-22.4401058;-68.93109443
B_R;6520;-22.43992848;-68.93105709
B_R;6540;-22.43975116;-68.93101976
B_R;6560;-22.43957385;-68.93098242
B_R;6580;-22.43939653;-68.93094508
B_R;6600;-22.43921921;-68.93090775
B_R;6620;-22.4390419;-68.93087041
B_R;6640;-22.43886458;-68.93083308
B_R;6660;-22.43870015;-68.93078646
B_R;6680;-22.43873568;-68.93059589
B_R;6700;-22.43877121;-68.93040533
B_R;6720;-22.43880674;-68.93021476
B_R;6740;-22.43884181;-68.93002409
B_R;6760;-22.43887599;-68.92983324
B_R;6780;-22.43891018;-68.92964239
B_R;6800;-22.43894436;-68.92945154
B_R;6820;-22.43897846;-68.92926066
B_R;6840;-22.43901231;-68.92906974
B_R;6860;-22.43904617;-68.92887882
B_R;6880;-22.43908003;-68.9286879
B_R;6900;-22.43911391;-68.92849699
B_R;6920;-22.43914782;-68.92830608
B_R;6940;-22.43918174;-68.92811517
B_R;6960;-22.43921565;-68.92792426
B_R;6980;-22.43924961;-68.92773336
B_R;7000;-22.43928362;-68.92754247
B_R;7020;-22.43931762;-68.92735158
B_R;7040;-22.43935163;-68.92716069
B_R;7060;-22.43938263;-68.92696923
B_R;7080;-22.43941143;-68.92677735
B_R;7100;-22.43944032;-68.92658549
B_R;7120;-22.43937866;-68.92646825
B_R;7140;-22.43920105;-68.92643256
B_R;7160;-22.43902344;-68.92639686
B_R;7180;-22.43884584;-68.92636117
B_R;7200;-22.43866823;-68.92632547
B_R;7220;-22.43849062;-68.92628978
B_R;7240;-22.4383897;-68.92615633
B_R;7260;-22.4384098;-68.92596671
B_R;7280;-22.43844387;-68.92577583
B_R;7300;-22.43847793;-68.92558495
B_R;7320;-22.438512;-68.92539408
B_R;7340;-22.43854606;-68.9252032
B_R;7360;-22.43858013;-68.92501232
B_R;7380;-22.43861419;-68.92482145
B_R;7400;-22.43864826;-68.92463057
B_R;7420;-22.43868232;-68.92443969
B_R;7440;-22.4387164;-68.92424882
B_R;7460;-22.43875175;-68.92405821
B_R;7480;-22.4387871;-68.92386761
B_R;7500;-22.43882245;-68.923677
B_R;7520;-22.4388578;-68.92348639
B_R;7540;-22.43889315;-68.92329578
B_R;7560;-22.43892849;-68.92310518
B_R;7580;-22.43896221;-68.92291424
B_R;7600;-22.4389939;-68.92272289
B_R;7620;-22.4390256;-68.92253154
B_R;7640;-22.43905733;-68.9223402
B_R;7660;-22.43909275;-68.92214961
B_R;7680;-22.43912817;-68.92195901
B_R;7700;-22.43916359;-68.92176842
B_R;7720;-22.43919901;-68.92157783
B_R;7740;-22.439217;-68.92138538
B_R;7760;-22.43915681;-68.92120427
B_R;7780;-22.43898634;-68.92115461
B_R;7800;-22.43880846;-68.92112047
B_R;7820;-22.4386307;-68.92108572
B_R;7840;-22.43845293;-68.92105095
B_R;7860;-22.43827516;-68.92101619
B_R;7880;-22.43809739;-68.92098142
B_R;7900;-22.43792097;-68.9209398
B_R;7920;-22.43774329;-68.92090451
B_R;7940;-22.43756561;-68.92086921
B_R;7960;-22.43738794;-68.92083391
B_R;7980;-22.43721026;-68.92079862
B_R;8000;-22.43703258;-68.92076332
B_R;8020;-22.43685491;-68.92072802
B_R;8040;-22.43667674;-68.92069603
B_R;8060;-22.43649766;-68.92067024
B_R;8080;-22.43631857;-68.92064445
B_R;8100;-22.43614072;-68.92061081
B_R;8120;-22.43596371;-68.92057182
B_R;8140;-22.43578671;-68.92053283
B_R;8160;-22.4356097;-68.92049385
B_R;8180;-22.4354331;-68.92045278
B_R;8200;-22.43525664;-68.920411
B_R;8220;-22.43508012;-68.92036952
B_R;8240;-22.43490336;-68.92032927
B_R;8260;-22.43472659;-68.92028903
B_R;8280;-22.43454983;-68.92024878
B_R;8300;-22.43437218;-68.92021519
B_R;8320;-22.43436119;-68.92006296
B_R;8340;-22.43439722;-68.91987251
B_R;8360;-22.43443325;-68.91968205
B_R;8380;-22.43446928;-68.9194916
B_R;8400;-22.43450531;-68.91930115
B_R;8420;-22.43454133;-68.91911069
B_R;8440;-22.43457736;-68.91892024
B_R;8460;-22.43461344;-68.9187298
B_R;8480;-22.43464953;-68.91853936
B_R;8500;-22.43468562;-68.91834891
B_R;8520;-22.43472171;-68.91815847
B_R;8540;-22.4347578;-68.91796803
B_R;8560;-22.43479389;-68.91777759
B_R;8580;-22.43482998;-68.91758715
B_R;8600;-22.43486607;-68.91739671
B_R;8620;-22.43490216;-68.91720627
B_R;8640;-22.43493824;-68.91701583
B_R;8660;-22.43497433;-68.91682539
B_R;8680;-22.43501042;-68.91663495
B_R;8700;-22.43497881;-68.91645747
B_R;8720;-22.43480657;-68.91640478
B_R;8740;-22.434631;-68.91635886
B_R;8760;-22.43452715;-68.91626611
B_R;8780;-22.43457029;-68.91607738
B_R;8800;-22.43461343;-68.91588864
B_R;8820;-22.43465657;-68.91569991
B_R;8840;-22.43469971;-68.91551117
B_R;8860;-22.43474285;-68.91532244
B_R;8880;-22.43478599;-68.9151337
B_R;8900;-22.43482913;-68.91494496
B_R;8920;-22.43487227;-68.91475623
B_R;8940;-22.43491541;-68.91456749
B_R;8960;-22.43495854;-68.91437876
B_R;8980;-22.43500168;-68.91419002
B_R;9000;-22.43504482;-68.91400128
B_R;9020;-22.43513116;-68.91383793
B_R;9040;-22.43525547;-68.91369688
B_R;9060;-22.43537978;-68.91355583
B_R;9080;-22.43550408;-68.91341478
B_R;9100;-22.43562839;-68.91327373
B_R;9120;-22.4357527;-68.91313268
B_R;9140;-22.435877;-68.91299163
B_R;9160;-22.43600131;-68.91285058
B_R;9180;-22.43612562;-68.91270953
B_R;9200;-22.43624992;-68.91256848
B_R;9220;-22.43637423;-68.91242742
B_R;9240;-22.43650396;-68.91229496
B_R;9260;-22.43667166;-68.91222262
B_R;9280;-22.43683936;-68.91215028
B_R;9300;-22.43700706;-68.91207794
B_R;9320;-22.43715509;-68.91197392
B_R;9340;-22.43728143;-68.91183497
B_R;9360;-22.43740777;-68.91169603
B_R;9380;-22.4375341;-68.91155708
B_R;9400;-22.43766164;-68.9114194
B_R;9420;-22.43778942;-68.91128199
B_R;9440;-22.4379172;-68.91114458
B_R;9460;-22.43804499;-68.91100717
B_R;9480;-22.43817277;-68.91086976
B_R;9500;-22.43830061;-68.91073241
B_R;9520;-22.43842891;-68.91059555
B_R;9540;-22.4385572;-68.91045869
B_R;9560;-22.43868549;-68.91032183
B_R;9580;-22.43881379;-68.91018497
B_R;9600;-22.43894178;-68.9100478
B_R;9620;-22.43906689;-68.90990757
B_R;9640;-22.439192;-68.90976734
B_R;9660;-22.43931711;-68.90962711
B_R;9680;-22.43944223;-68.90948689
B_R;9700;-22.43956734;-68.90934666
B_R;9720;-22.43969245;-68.90920643
B_R;9740;-22.43981756;-68.9090662
B_R;9760;-22.43994267;-68.90892597
B_R;9780;-22.44006879;-68.90878681
B_R;9800;-22.44019827;-68.90865125
B_R;9820;-22.44032775;-68.90851569
B_R;9840;-22.44045723;-68.90838013
B_R;9860;-22.44058671;-68.90824457
B_R;9880;-22.44071619;-68.90810901
B_R;9900;-22.44084567;-68.90797344
B_R;9920;-22.44097515;-68.90783788
B_R;9940;-22.44110369;-68.90770131
B_R;9960;-22.44123039;-68.90756274
B_R;9980;-22.44135709;-68.90742417
B_R;10000;-22.44148379;-68.9072856
B_R;10020;-22.44161049;-68.90714703
B_R;10040;-22.44173719;-68.90700846
B_R;10060;-22.44186389;-68.90686988
B_R;10080;-22.44199059;-68.90673131
B_R;10100;-22.44211729;-68.90659274
B_R;10120;-22.4422438;-68.90645397
B_R;10140;-22.44237016;-68.90631505
B_R;10160;-22.44249653;-68.90617613
B_R;10180;-22.4426229;-68.9060372
B_R;10200;-22.44274927;-68.90589828
B_R;10220;-22.44287563;-68.90575936
B_R;10240;-22.443002;-68.90562043
B_R;10260;-22.44312836;-68.90548151
B_R;10280;-22.44325473;-68.90534259
B_R;10300;-22.44338405;-68.90520685
B_R;10320;-22.44351371;-68.90507148
B_R;10340;-22.44364337;-68.90493612
B_R;10360;-22.44377323;-68.90480099
B_R;10380;-22.44384888;-68.90465098
B_R;10400;-22.44381056;-68.90446103
B_R;10420;-22.44377224;-68.90427108
B_R;10440;-22.44373392;-68.90408114
B_R;10460;-22.4436956;-68.90389119
B_R;10480;-22.44365727;-68.90370124
B_R;10500;-22.44361895;-68.90351129
B_R;10520;-22.44358063;-68.90332135
B_R;10540;-22.44354231;-68.9031314
B_R;10560;-22.44350398;-68.90294145
B_R;10580;-22.44346566;-68.90275151
B_R;10600;-22.44342734;-68.90256156
B_R;10620;-22.44338901;-68.90237161
B_R;10640;-22.44335069;-68.90218167
B_R;10660;-22.44331237;-68.90199172
B_R;10680;-22.44327404;-68.90180177
B_R;10700;-22.44323721;-68.90161149
B_R;10720;-22.44320091;-68.90142108
B_R;10740;-22.44316461;-68.90123068
B_R;10760;-22.4431283;-68.90104027
B_R;10780;-22.443092;-68.90084987
B_R;10800;-22.4430557;-68.90065946
B_R;10820;-22.4430194;-68.90046906
B_R;10840;-22.44298309;-68.90027865
B_R;10860;-22.44294679;-68.90008825
B_R;10880;-22.44291049;-68.89989784
B_R;10900;-22.44287418;-68.89970744
B_R;10920;-22.44283788;-68.89951704
B_R;10940;-22.44280158;-68.89932663
B_R;10960;-22.44276527;-68.89913623
B_R;10980;-22.44272897;-68.89894582
B_R;11000;-22.44269266;-68.89875542
B_R;11020;-22.44265636;-68.89856501
B_R;11040;-22.44262005;-68.89837461
B_R;11060;-22.44258375;-68.89818421
B_R;11080;-22.44254744;-68.8979938
B_R;11100;-22.44251113;-68.8978034
B_R;11120;-22.44247483;-68.897613
B_R;11140;-22.44243852;-68.89742259
B_R;11160;-22.44240222;-68.89723219
B_R;11180;-22.44236591;-68.89704179
B_R;11200;-22.4423296;-68.89685138
B_R;11220;-22.44229329;-68.89666098
B_R;11240;-22.44225699;-68.89647058
B_R;11260;-22.44222068;-68.89628018
B_R;11280;-22.44218437;-68.89608977
B_R;11300;-22.44214806;-68.89589937
B_R;11320;-22.44211176;-68.89570897
B_R;11340;-22.44207545;-68.89551857
B_R;11360;-22.44203914;-68.89532816
B_R;11380;-22.44200104;-68.89513817
B_R;11400;-22.44196225;-68.89494833
B_R;11420;-22.44192347;-68.8947585
B_R;11440;-22.44188468;-68.89456866
B_R;11460;-22.44184589;-68.89437883
B_R;11480;-22.4418071;-68.89418899
B_R;11500;-22.44176831;-68.89399916
B_R;11520;-22.44172952;-68.89380932
B_R;11540;-22.44169073;-68.89361949
B_R;11560;-22.44165194;-68.89342965
B_R;11580;-22.44161315;-68.89323982
B_R;11600;-22.44157436;-68.89304999
B_R;11620;-22.44153557;-68.89286015
B_R;11640;-22.44149678;-68.89267032
B_R;11660;-22.44145799;-68.89248048
B_R;11680;-22.4414192;-68.89229065
B_R;11700;-22.44138194;-68.89210046
B_R;11720;-22.44134481;-68.89191024
B_R;11740;-22.44130769;-68.89172002
B_R;11760;-22.44127056;-68.89152981
B_R;11780;-22.44123344;-68.89133959
B_R;11800;-22.44119631;-68.89114937
B_R;11820;-22.44115918;-68.89095915
B_R;11840;-22.44112206;-68.89076893
B_R;11860;-22.44108493;-68.89057871
B_R;11880;-22.4410478;-68.89038849
B_R;11900;-22.44101068;-68.89019828
B_R;11920;-22.44097355;-68.89000806
B_R;11940;-22.44093642;-68.88981784
B_R;11960;-22.4408993;-68.88962762
B_R;11980;-22.44086217;-68.8894374
B_R;12000;-22.44082504;-68.88924719
B_R;12020;-22.44078791;-68.88905697
B_R;12040;-22.44075078;-68.88886675
B_R;12060;-22.44071366;-68.88867653
B_R;12080;-22.44067653;-68.88848632
B_R;12100;-22.44064048;-68.88829586
B_R;12120;-22.44060461;-68.88810536
B_R;12140;-22.44056875;-68.88791487
B_R;12160;-22.44053289;-68.88772437
B_R;12180;-22.44049702;-68.88753387
B_R;12200;-22.44046116;-68.88734337
B_R;12220;-22.44042529;-68.88715288
B_R;12240;-22.44038942;-68.88696238
B_R;12260;-22.44035355;-68.88677188
B_R;12280;-22.44031768;-68.88658139
B_R;12300;-22.44028181;-68.88639089
B_R;12320;-22.44024594;-68.8862004
B_R;12340;-22.44021007;-68.8860099
B_R;12360;-22.4401742;-68.8858194
B_R;12380;-22.44013833;-68.88562891
B_R;12400;-22.44010245;-68.88543841
B_R;12420;-22.44006658;-68.88524792
B_R;12440;-22.44003071;-68.88505742
B_R;12460;-22.43999484;-68.88486693
B_R;12480;-22.43995896;-68.88467643
B_R;12500;-22.43992309;-68.88448594
B_R;12520;-22.43988722;-68.88429544
B_R;12540;-22.43985134;-68.88410495
B_R;12560;-22.43981547;-68.88391446
B_R;12580;-22.43977959;-68.88372396
B_R;12600;-22.43974372;-68.88353347
B_R;12620;-22.43970785;-68.88334297
B_R;12640;-22.43967197;-68.88315248
B_R;12660;-22.4396361;-68.88296198
B_R;12680;-22.43960022;-68.88277149
B_R;12700;-22.43956435;-68.882581
B_R;12720;-22.43952847;-68.8823905
B_R;12740;-22.43949259;-68.88220001
B_R;12760;-22.43945672;-68.88200952
B_R;12780;-22.43942084;-68.88181902
B_R;12800;-22.43938497;-68.88162853
B_R;12820;-22.43934909;-68.88143804
B_R;12840;-22.43931321;-68.88124754
B_R;12860;-22.43927733;-68.88105705
B_R;12880;-22.43924146;-68.88086656
B_R;12900;-22.43920558;-68.88067606
B_R;12920;-22.4391697;-68.88048557
B_R;12940;-22.43913382;-68.88029508
B_R;12960;-22.43909794;-68.88010459
B_R;12980;-22.43906207;-68.87991409
B_R;13000;-22.43902619;-68.8797236
B_R;13020;-22.43899031;-68.87953311
B_R;13040;-22.43895443;-68.87934262
B_R;13060;-22.43891855;-68.87915213
B_R;13080;-22.43888267;-68.87896163
B_R;13100;-22.43884679;-68.87877114
B_R;13120;-22.43881042;-68.87858076
B_R;13140;-22.43877363;-68.87839047
B_R;13160;-22.43873684;-68.87820018
B_R;13180;-22.43870005;-68.87800989
B_R;13200;-22.43866325;-68.8778196
B_R;13220;-22.43862646;-68.87762931
B_R;13240;-22.43858966;-68.87743902
B_R;13260;-22.43855287;-68.87724873
B_R;13280;-22.43851608;-68.87705844
B_R;13300;-22.43847928;-68.87686815
B_R;13320;-22.43844249;-68.87667786
B_R;13340;-22.43840569;-68.87648757
B_R;13360;-22.4383689;-68.87629728
B_R;13380;-22.4383321;-68.87610699
B_R;13400;-22.43829531;-68.87591671
B_R;13420;-22.43825851;-68.87572642
B_R;13440;-22.43822171;-68.87553613
B_R;13460;-22.43818492;-68.87534584
B_R;13480;-22.43814812;-68.87515555
B_R;13500;-22.43811132;-68.87496526
B_R;13520;-22.43807453;-68.87477497
B_R;13540;-22.43803773;-68.87458469
B_R;13560;-22.43800093;-68.8743944
B_R;13580;-22.43796413;-68.87420411
B_R;13600;-22.43792734;-68.87401382
B_R;13620;-22.43789054;-68.87382354
B_R;13640;-22.43785374;-68.87363325
B_R;13660;-22.43781694;-68.87344296
B_R;13680;-22.43778014;-68.87325267
B_R;13700;-22.43774334;-68.87306239
B_R;13720;-22.43770654;-68.8728721
B_R;13740;-22.43766974;-68.87268181
B_R;13760;-22.43763295;-68.87249152
B_R;13780;-22.43759615;-68.87230124
B_R;13800;-22.43755935;-68.87211095
B_R;13820;-22.43752254;-68.87192066
B_R;13840;-22.43748574;-68.87173038
B_R;13860;-22.43744894;-68.87154009
B_R;13880;-22.43741214;-68.8713498
B_R;13900;-22.43737534;-68.87115952
B_R;13920;-22.43733854;-68.87096923
B_R;13940;-22.43730174;-68.87077895
B_R;13960;-22.43726494;-68.87058866
B_R;13980;-22.43722813;-68.87039837
B_R;14000;-22.43719133;-68.87020809
B_R;14020;-22.43715453;-68.8700178
B_R;14040;-22.43711773;-68.86982752
B_R;14060;-22.43708092;-68.86963723
B_R;14080;-22.43704412;-68.86944695
B_R;14100;-22.43700732;-68.86925666
B_R;14120;-22.43697051;-68.86906638
B_R;14140;-22.43693371;-68.86887609
B_R;14160;-22.4368969;-68.86868581
B_R;14180;-22.4368601;-68.86849552
B_R;14200;-22.4368233;-68.86830524
B_R;14220;-22.43678649;-68.86811495
B_R;14240;-22.43674969;-68.86792467
B_R;14260;-22.43671288;-68.86773438
B_R;14280;-22.43667607;-68.8675441
B_R;14300;-22.43663927;-68.86735382
B_R;14320;-22.43660246;-68.86716353
B_R;14340;-22.43656566;-68.86697325
B_R;14360;-22.43656;-68.866944
C_I;0;-22.428309;-68.926514
C_I;20;-22.42834215;-68.92632295
C_I;40;-22.4283753;-68.9261319
C_I;60;-22.42840845;-68.92594085
C_I;80;-22.4284416;-68.9257498
C_I;100;-22.42847475;-68.92555875
C_I;120;-22.42850789;-68.9253677
C_I;140;-22.42854104;-68.92517665
C_I;160;-22.42857419;-68.9249856
C_I;180;-22.42860734;-68.92479455
C_I;200;-22.42870463;-68.92467923
C_I;220;-22.42888456;-68.92466144
C_I;240;-22.42906354;-68.92466787
C_I;260;-22.42924147;-68.92470166
C_I;280;-22.4294194;-68.92473546
C_I;300;-22.42959733;-68.92476925
C_I;320;-22.42977526;-68.92480305
C_I;340;-22.42995319;-68.92483685
C_I;360;-22.43013167;-68.92486706
C_I;380;-22.43031016;-68.92489726
C_I;400;-22.43048865;-68.92492746
C_I;420;-22.43066713;-68.92495765
C_I;440;-22.4308445;-68.92499469
C_I;460;-22.43102176;-68.92503229
C_I;480;-22.43119903;-68.9250699
C_I;500;-22.4313763;-68.92510751
C_I;520;-22.43155356;-68.92514513
C_I;540;-22.43173008;-68.9251866
C_I;560;-22.4319066;-68.92522806
C_I;580;-22.43208351;-68.92526751
C_I;600;-22.43226086;-68.9253047
C_I;620;-22.43243797;-68.92534272
C_I;640;-22.43260556;-68.92541534
C_I;660;-22.43273067;-68.92554923
C_I;680;-22.43284312;-68.92570135
C_I;700;-22.43300054;-68.92578585
C_I;720;-22.43317488;-68.92583645
C_I;740;-22.43334999;-68.92588435
C_I;760;-22.43333451;-68.92606096
C_I;780;-22.43329852;-68.92625142
C_I;800;-22.43326253;-68.92644188
C_I;820;-22.43322654;-68.92663234
C_I;840;-22.43319056;-68.9268228
C_I;860;-22.43315457;-68.92701326
C_I;880;-22.43311858;-68.92720372
C_I;900;-22.43308566;-68.92739481
C_I;920;-22.43305419;-68.9275862
C_I;940;-22.43302273;-68.92777758
C_I;960;-22.43306829;-68.92795228
C_I;980;-22.43316618;-68.92811564
C_I;1000;-22.43326407;-68.928279
C_I;1020;-22.43336208;-68.92844227
C_I;1040;-22.43346023;-68.92860545
C_I;1060;-22.43355838;-68.92876863
C_I;1080;-22.43365654;-68.9289318
C_I;1100;-22.43378657;-68.92904479
C_I;1120;-22.43396357;-68.92908384
C_I;1140;-22.43414056;-68.9291229
C_I;1160;-22.43431756;-68.92916195
C_I;1180;-22.43449455;-68.929201
C_I;1200;-22.43467155;-68.92924006
C_I;1220;-22.43484855;-68.92927911
C_I;1240;-22.43502554;-68.92931816
C_I;1260;-22.43520254;-68.92935721
C_I;1280;-22.4353416;-68.92933574
C_I;1300;-22.43537431;-68.92914459
C_I;1320;-22.43540701;-68.92895345
C_I;1340;-22.43543972;-68.9287623
C_I;1360;-22.43547239;-68.92857115
C_I;1380;-22.43550488;-68.92837995
C_I;1400;-22.43553736;-68.92818876
C_I;1420;-22.43556984;-68.92799757
C_I;1440;-22.43560233;-68.92780638
C_I;1460;-22.43575461;-68.92780242
C_I;1480;-22.43593222;-68.92783806
