id;entity;name;address;schedule;longitude;latitude;services
25;UNIMARC;UNIMARC LOS LEONES;GENERAL JOSE ARTIGAS 3250;Lun-Dom 09:00 a 20:00;-70.5979928378057;-33.4492817398444;Carga de tarjetas,Consulta de saldo, Activación de carga remota
26;UNIMARC;UNIMARC BUIN MAIPO;CAMINO BUIN MAIPO 3147;Lun-Dom 09:00 a 20:00;-70.775400;-33.731020;Carga de tarjetas,Consulta de saldo, Activación de carga remota
27;UNIMARC;UNIMARC MANUEL MONTT;AV. IRARRAZAVAL 1740;Lun-Dom 09:00 a 20:00;-70.612909;-33.453171;Carga de tarjetas,Consulta de saldo, Activación de carga remota
28;UNIMARC;UNIMARC CONSISTORIAL;AV. CONSISTORIAL 2701;Lun-Dom 09:00 a 20:00;-70.54804093749999;-33.48475083333333;Carga de tarjetas,Consulta de saldo, Activación de carga remota
29;UNIMARC;UNIMARC FCO. BILBAO;AV. FRANCISCO BILBAO 2050;Lun-Dom 09:00 a 20:00;-70.60635638888888;-33.43787740740739;Carga de tarjetas,Consulta de saldo, Activación de carga remota
30;UNIMARC;UNIMARC CIUDAD DE LOS VALLES;AV. EN CANAL 19591;Lun-Dom 09:00 a 20:00;-70.843834;-33.44899;Carga de tarjetas,Consulta de saldo, Activación de carga remota
31;UNIMARC;UNIMARC CONCHA y TORO;AV. CONCHA Y TORO 3193;Lun-Dom 09:00 a 20:00;-70.5810930577196;-33.5810872192106;Carga de tarjetas,Consulta de saldo, Activación de carga remota
32;UNIMARC;UNIMARC TRONCAL SAN FRANCISCO;AV. LAS NIEVES 2251;Lun-Dom 09:00 a 20:00;-70.55648055378825;-33.58999730657146;Carga de tarjetas,Consulta de saldo, Activación de carga remota
33;UNIMARC;UNIMARC CARRASCAL;GONZALO BULNES 2407;Lun-Dom 09:00 a 20:00;-70.69770881268451;-33.41897606779182;Carga de tarjetas,Consulta de saldo, Activación de carga remota
34;UNIMARC;UNIMARC BUIN;BALMACEDA 280;Lun-Dom 09:00 a 20:00;-70.739633;-33.732849;Carga de tarjetas,Consulta de saldo, Activación de carga remota
35;UNIMARC;UNIMARC ALTO JAHUEL;MIRAFLORES 242;Lun-Dom 09:00 a 20:00;-70.68438;-33.735082;Carga de tarjetas,Consulta de saldo, Activación de carga remota
36;UNIMARC;UNIMARC SAN JOAQUIN;SANTA ROSA 5320;Lun-Dom 09:00 a 20:00;-70.63829166666666;-33.5057238888889;Carga de tarjetas,Consulta de saldo, Activación de carga remota
37;UNIMARC;UNIMARC GRAN AVENIDA 1;GRAN AVENIDA JOSE MIGUEL CARRERA 5485 - 5620;Lun-Dom 09:00 a 20:00;-70.65522499999997;-33.50367933333334;Carga de tarjetas,Consulta de saldo, Activación de carga remota
38;UNIMARC;UNIMARC DIEGO PORTALES;PORTUGAL 56;Lun-Dom 09:00 a 20:00;-70.63928769230766;-33.44124153846153;Carga de tarjetas,Consulta de saldo, Activación de carga remota
39;UNIMARC;UNIMARC ESTADO;ESTADO 85-93-95;Lun-Dom 09:00 a 20:00;-70.6490317802572;-33.44197592224275;Carga de tarjetas,Consulta de saldo, Activación de carga remota
40;UNIMARC;UNIMARC ESPACIO M;COMPAÑIA 1214;Lun-Dom 09:00 a 20:00;-70.6540427730639;-33.4386299257484;Carga de tarjetas,Consulta de saldo, Activación de carga remota
41;UNIMARC;UNIMARC RENCA BIGGER;AV. BRASIL 7073-7085;Lun-Dom 09:00 a 20:00;-70.7452052654659;-33.4003926036353;Carga de tarjetas,Consulta de saldo, Activación de carga remota
42;UNIMARC;UNIMARC VITACURA;AV. VITACURA 4607;Lun-Dom 09:00 a 20:00;-70.58644919291348;-33.39845424503488;Carga de tarjetas,Consulta de saldo, Activación de carga remota
43;UNIMARC;UNIMARC SANTA MARIA;SANTA MARIA 6940;Lun-Dom 09:00 a 20:00;-70.5685015296984;-33.37672678934954;Carga de tarjetas,Consulta de saldo, Activación de carga remota
44;UNIMARC;UNIMARC PUDAHUEL;SAN PABLO 8315;Lun-Dom 09:00 a 20:00;-70.74089;-33.444551;Carga de tarjetas,Consulta de saldo, Activación de carga remota
45;UNIMARC;UNIMARC HUECHURABA;AV. PEDRO FONTOVA 7626;Lun-Dom 09:00 a 20:00;-70.6702618902826;-33.3491351263854;Carga de tarjetas,Consulta de saldo, Activación de carga remota
46;UNIMARC;UNIMARC EL ABRAZO;CAMINO A MELIPILLA 16860;Lun-Dom 09:00 a 20:00;-70.780068;-33.543589;Carga de tarjetas,Consulta de saldo, Activación de carga remota
47;UNIMARC;UNIMARC ALFEREZ REAL;AV. MANUEL MONTT 1097 ESQUINA ALFEREZ REAL PISO -1;Lun-Dom 09:00 a 20:00;-70.615965752;-33.437514134;Carga de tarjetas,Consulta de saldo, Activación de carga remota
48;UNIMARC;OK MARKET ELIODORO YAÑEZ;AV. PROVIDENCIA 753-759-763;Lun-Dom 09:00 a 20:00;-70.62545892622124;-33.43295613888134;Carga de tarjetas,Consulta de saldo, Activación de carga remota
49;UNIMARC;OK MARKET EL RODEO;AV. LA DEHESA 2035 LOCAL 3 y 4;Lun-Dom 09:00 a 20:00;-70.51831066;-33.35236727;Carga de tarjetas,Consulta de saldo, Activación de carga remota
50;UNIMARC;Ok Market Ciudad Empresarial;AV. SANTA CLARA 354, LOCALES 102 Y 107;Lun-Dom 09:00 a 20:00;-70.6144908536614;-33.3930467031672;Carga de tarjetas,Consulta de saldo, Activación de carga remota
51;UNIMARC;OK MARKET IRARRAZAVAL;AV. IRARRAZABAL 3674;Lun-Dom 09:00 a 20:00;-70.59221381482593;-33.45514363505319;Carga de tarjetas,Consulta de saldo, Activación de carga remota
52;UNIMARC;Ok Market Macul;AV. MACUL 3440;Lun-Dom 09:00 a 20:00;-70.5992514590774;-33.485831257858486;Carga de tarjetas,Consulta de saldo, Activación de carga remota
53;UNIMARC;Ok Market Rosario Norte;ROSARIO NORTE 530, LOCALES 104, 105 Y 106;Lun-Dom 09:00 a 20:00;-70.5730424247903;-33.4045172561425;Carga de tarjetas,Consulta de saldo, Activación de carga remota
54;UNIMARC;Ok Market Tobalaba;AV. PROVIDENCIA 2646 - 2658 LOCAL 16;Lun-Dom 09:00 a 20:00;-70.6021390378432;-33.418453013673;Carga de tarjetas,Consulta de saldo, Activación de carga remota
55;UNIMARC;Ok Market Encomenderos;SAN SEBASTIAN 2701;Lun-Dom 09:00 a 20:00;-70.6022430949566;-33.4166292576182;Carga de tarjetas,Consulta de saldo, Activación de carga remota
56;UNIMARC;Ok Market Santa Blanca;AV. JOSE ALCALDE DELANO 11293 ;Lun-Dom 09:00 a 20:00;-70.53240408856489;-33.355025553646236;Carga de tarjetas,Consulta de saldo, Activación de carga remota
57;UNIMARC;Ok Market Los Ingleses;AV. CHICUREO KM. 2 BOULEVARD LOS INGLESES;Lun-Dom 09:00 a 20:00;-70.6755224365375;-33.2861869796065;Carga de tarjetas,Consulta de saldo, Activación de carga remota
58;UNIMARC;UNIMARC TALAGANTE;LIBERTADOR BERNARDO O'HIGGINS 2259;Lun-Dom 09:00 a 20:00;-70.942314;-33.670833;Carga de tarjetas,Consulta de saldo, Activación de carga remota
59;UNIMARC;UNIMARC NOS;Camino Nos Los Morros N° 565 Local F;Lun-Dom 09:00 a 20:00;-70.702775;-33.639939;Carga de tarjetas,Consulta de saldo, Activación de carga remota
60;UNIMARC;OK MARKET SAN PASCUAL;AV. APOQUINDO 4671;Lun-Dom 09:00 a 20:00;-70.580735;-33.413128;Carga de tarjetas,Consulta de saldo, Activación de carga remota
61;WALMART;LIDER EXPRESS LYON;AV. NUEVA PROVIDENCIA 2249;Lun-Dom 08:30-22:30;-70.6081661556346;-33.4219538517412;Carga de tarjetas,Consulta de saldo, Activación de carga remota
62;WALMART;LIDER HIPER INDEPENDENCIA;AV. INDEPENDENCIA 4142;Lun-Dom y Fest. 08:30-22:00;-70.6755763593055;-33.3900453115187;Carga de tarjetas,Consulta de saldo, Activación de carga remota
63;WALMART;LIDER EXPRESS SANTO DOMINGO;SANTO DOMINGO 1031;Lun-Dom 08:30-22:30;-70.6516548119126;-33.4360880401112;Carga de tarjetas,Consulta de saldo, Activación de carga remota
64;WALMART;LIDER HIPER PUENTE ALTO;AV. CONCHA Y TORO 1149;Lun-Dom y Fest. 08:30-22:00;-70.5775013992747;-33.5994671217027;Carga de tarjetas,Consulta de saldo, Activación de carga remota
65;WALMART;LIDER HIPER PUENTE NUEVO;AV. LAS CONDES 12916;Lun-Sáb 08:00-22:00,Dom 09:00-22:00;-70.5124132700129;-33.3707159149033;Carga de tarjetas,Consulta de saldo, Activación de carga remota
66;WALMART;LIDER HIPER DEPARTAMENTAL;AV. AMERICO VESPUCIO 6325;Lun-Sáb 08:30-22:00,Dom y Fest. 09:00-22:00;-70.591186;-33.510433;Carga de tarjetas,Consulta de saldo, Activación de carga remota
67;WALMART;LIDER EXPRESS SAN PABLO;SAN PABLO 2362;Lun-Dom 08:30-22:30;-70.6703095942928;-33.4351117170152;Carga de tarjetas,Consulta de saldo, Activación de carga remota
68;WALMART;LIDER EXPRESS VITACURA;AV. VITACURA 4100;Lun-Dom 08:30-22:30;-70.590576297215;-33.3998990540761;Carga de tarjetas,Consulta de saldo, Activación de carga remota
69;WALMART;LIDER EXPRESS MAIPU;AV. LOS PAJARITOS 1790;Lun-Dom 08:30-22:30;-70.7767871139999;-33.5102455959999;Carga de tarjetas,Consulta de saldo, Activación de carga remota
70;WALMART;LIDER EXPRESS NONATO COO;NONATO COO 3108;Lun-Dom 08:30-22:30;-70.5695087566837;-33.5781976112227;Carga de tarjetas,Consulta de saldo, Activación de carga remota
71;WALMART;LIDER EXPRESS PLAZA ITALIA;RANCAGUA 0180;Lun-Dom 08:30-22:30;-70.6302176043761;-33.4408174704335;Carga de tarjetas,Consulta de saldo, Activación de carga remota
72;WALMART;LIDER HIPER IRARRAZAVAL;AV. IRARRAZAVAL 2928;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.6006210653509;-33.4547651690121;Carga de tarjetas,Consulta de saldo, Activación de carga remota
73;WALMART;LIDER EXPRESS LAS REJAS;AV. LIBERTADOR BERNARDO O'HIGGINS 5199;Lun-Dom 08:30-22:30;-70.7064214225571;-33.4571151736776;Carga de tarjetas,Consulta de saldo, Activación de carga remota
74;WALMART;LIDER EXPRESS PUENTE ALTO;AV. MEXICO 1598;Lun-Dom 08:30-22:30;-70.5592016467882;-33.5946574220441;Carga de tarjetas,Consulta de saldo, Activación de carga remota
75;WALMART;LIDER HIPER LOS MORROS;RIQUELME 69;Lun-Sáb 08:00-22:00,Dom 09:00-22:00,Fest 08:00-22:00;-70.6678183800384;-33.5459163082289;Carga de tarjetas,Consulta de saldo, Activación de carga remota
76;WALMART;LIDER HIPER HUECHURABA;AV. AMERICO VESPUCIO 1737;Vie-Sáb 08:00-22:30,Dom y Fest 08:00-22:00;-70.6778212680362;-33.3684386191972;Carga de tarjetas,Consulta de saldo, Activación de carga remota
77;WALMART;LIDER HIPER AV. CENTRAL;AV. LOS PAJARITOS 2689;Lun-Sáb 08:00-22:00,Dom y Fest 09:00-22:00;-70.757311;-33.503596;Carga de tarjetas,Consulta de saldo, Activación de carga remota
78;WALMART;LIDER HIPER MAIPU;AV. LOS PAJARITOS 4500;Lun-Dom y Fest. 08:00-22:00;-70.7454617303113;-33.4815673499888;Carga de tarjetas,Consulta de saldo, Activación de carga remota
79;WALMART;LIDER HIPER QUILIN;AV. AMERICO VESPUCIO 3100;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.5793607501303;-33.4852339316205;Carga de tarjetas,Consulta de saldo, Activación de carga remota
80;WALMART;LIDER HIPER VESPUCIO MAIPU;AV. AMERICO VESPUCIO NORTE 1955;Lun-Dom 08:30-22:00;-70.7596833680178;-33.4715098425775;Carga de tarjetas,Consulta de saldo, Activación de carga remota
81;WALMART;LIDER HIPER CORDILLERA;AV. LOS TOROS 05441;Lun-Dom y Fest. 08:30-22:00;-70.5581064108238;-33.5664713042779;Carga de tarjetas,Consulta de saldo, Activación de carga remota
82;WALMART;LIDER HIPER VICUÑA MACKENNA;AV. VICUÑA MACKENA 7196;Lun-Dom y Fest. 08:30-22:00;-70.6011757750608;-33.5207973280328;Carga de tarjetas,Consulta de saldo, Activación de carga remota
83;WALMART;LIDER HIPER MACUL;AV. JOSE PEDRO ALESSANDRI 2127;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.5989014600478;-33.4741531626615;Carga de tarjetas,Consulta de saldo, Activación de carga remota
84;WALMART;LIDER HIPER VITACURA;BUENAVENTURA 1770;Lun-Sáb 07:30-22:00,Dom 08:30-22:00;-70.5681058850668;-33.3864876806606;Carga de tarjetas,Consulta de saldo, Activación de carga remota
85;WALMART;LIDER HIPER PLAZA VESPUCIO;FROILAN ROA 7107;Lun-Sáb 08:00-22:30,Dom y Fest 08:30-22:30;-70.6001898275732;-33.5145345077161;Carga de tarjetas,Consulta de saldo, Activación de carga remota
86;WALMART;LIDER EXPRESS COLON;AV. CUARTO CENTENARIO 1016;Lun-Dom 08:30-22:30;-70.5535460224003;-33.4177873910042;Carga de tarjetas,Consulta de saldo, Activación de carga remota
87;WALMART;LIDER EXPRESS LATADIA;AV. AMERICO VESPUCIO SUR 1790;Lun-Dom 08:30-22:30;-70.5746863701926;-33.428513593411;Carga de tarjetas,Consulta de saldo, Activación de carga remota
88;WALMART;LIDER HIPER TALAGANTE;LIBERTADOR BERNARDO O'HIGGINS 807;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.9252302032062;-33.6623790828303;Carga de tarjetas,Consulta de saldo, Activación de carga remota
89;WALMART;LIDER EXPRESS P. DE VALDIVIA;AV. PEDRO DE VALDIVIA 1885;Lun-Dom 08:30-22:30;-70.6071853448527;-33.4400811646939;Carga de tarjetas,Consulta de saldo, Activación de carga remota
90;WALMART;LIDER EXPRESS ESTORIL;AV. LAS CONDES 10295;Lun-Dom 08:30-22:30;-70.5339438756033;-33.384250004664;Carga de tarjetas,Consulta de saldo, Activación de carga remota
91;WALMART;LIDER EXPRESS M. MONTT;AV. MANUEL MONTT 80;Lun-Dom 08:30-22:30;-70.6197662036586;-33.4293901179188;Carga de tarjetas,Consulta de saldo, Activación de carga remota
92;WALMART;LIDER EXPRESS TOBALABA;LAS CAMELIAS 2875;Lun-Dom 08:30-22:30;-70.5978918739228;-33.4229235911053;Carga de tarjetas,Consulta de saldo, Activación de carga remota
93;WALMART;LIDER EXPRESS LA DEHESA;AV. EL RODEO 12850;Lun-Dom 08:30-22:30;-70.5207927126735;-33.352951786773;Carga de tarjetas,Consulta de saldo, Activación de carga remota
94;WALMART;LIDER EXPRESS IRARRÁZAVAL;AV. IRARRAZAVAL 2401;Lun-Dom 08:30-22:30;-70.6061770801876;-33.4542041239829;Carga de tarjetas,Consulta de saldo, Activación de carga remota
95;WALMART;LIDER EXPRESS LOS DOMINICOS;AV. LA PLAZA 590;Lun-Dom 08:30-22:30;-70.498955;-33.390209;Carga de tarjetas,Consulta de saldo, Activación de carga remota
96;WALMART;LIDER EXPRESS PIEDRA ROJA;AV. CHICUREO S/N° SECTOR LAGUNA PIEDRA ROJA;Lun-Dom 08:30-22:30;-70.62877;-33.277328;Carga de tarjetas,Consulta de saldo, Activación de carga remota
97;WALMART;LIDER EXPRESS COLINA;CALLE LOS ALAMOS S/N LOTEO ESTANCIA DE LINRAY;Lun-Dom 08:30-22:30;-70.685467;-33.217646;Carga de tarjetas,Consulta de saldo, Activación de carga remota
98;WALMART;LIDER EXPRESS PEDRO FONTOVA;AV. EL GUANACO ESQ. PEDRO FONTOVA;Lun-Dom 08:30-22:30;-70.670637;-33.352611;Carga de tarjetas,Consulta de saldo, Activación de carga remota
99;WALMART;LIDER EXPRESS PROVIDENCIA SANTA ISABEL;AV. SANTA ISABEL 0168;Lun-Dom 08:30-22:30;-70.628988552848;-33.4468024118991;Carga de tarjetas,Consulta de saldo, Activación de carga remota
100;WALMART;LIDER EXPRESS GRECIA;AV. GRECIA 245;Lun-Dom 08:30-22:30;-70.6271214907962;-33.4554512837419;Carga de tarjetas,Consulta de saldo, Activación de carga remota
101;WALMART;LIDER EXPRESS CONSISTORIAL;AV. CONSISTORIAL 3349;Lun-Dom 08:30-22:30;-70.5492605909738;-33.4879386719393;Carga de tarjetas,Consulta de saldo, Activación de carga remota
102;WALMART;LIDER EXPRESS ROJAS MAGALLANES;SANCHEZ FONTECILLA 8968;Lun-Dom 08:30-22:30;-70.556435;-33.477818;Carga de tarjetas,Consulta de saldo, Activación de carga remota
103;WALMART;LIDER EXPRESS GRAN AVENIDA;GRAN AVENIDA JOSE MIGUEL CARRERA 4004;Lun-Dom 08:30-22:30;-70.6510015909072;-33.4901472285148;Carga de tarjetas,Consulta de saldo, Activación de carga remota
104;WALMART;LIDER EXPRESS CIUDAD DEL ESTE;AV. DIEGO PORTALES 6303;Lun-Dom 08:30-22:30;-70.554146;-33.558495;Carga de tarjetas,Consulta de saldo, Activación de carga remota
105;WALMART;LIDER EXPRESS 10 DE JULIO;AV. DIEZ DE JULIO HUAMACHUCO 1625;Lun-Dom 08:30-22:30;-70.657264268817;-33.4543969124095;Carga de tarjetas,Consulta de saldo, Activación de carga remota
106;WALMART;LIDER EXPRESS SANTA ROSA;AV. SANTA ROSA 115;Lun-Dom 08:30-22:30;-70.6456432832749;-33.4454406991941;Carga de tarjetas,Consulta de saldo, Activación de carga remota
107;WALMART;LIDER HIPER LOS DOMINICOS;CAMINO EL ALBA 11865;Lun-Sáb 08:00-22:00,Dom 09:00-22:00;-70.5162602451958;-33.4010309606469;Carga de tarjetas,Consulta de saldo, Activación de carga remota
108;WALMART;LIDER EXPRESS MERCED;MERCED 560;Lun-Dom 08:30-22:30;-70.6450494877621;-33.4380244776321;Carga de tarjetas,Consulta de saldo, Activación de carga remota
109;WALMART;LIDER EXPRESS SAN MARTIN DOWN TOWN;SAN MARTIN 35;Lun-Dom 08:30-22:30;-70.657524;-33.443520;Carga de tarjetas,Consulta de saldo, Activación de carga remota
110;WALMART;LIDER EXPRESS VESPUCIO EL ROSAL;AV. EL ROSAL 6361;Lun-Dom 08:30-22:30;-70.757206;-33.479641;Carga de tarjetas,Consulta de saldo, Activación de carga remota
111;WALMART;LIDER HIPER OESTE;AV. AMERICO VESPUCIO 2500;Lun-Dom y Fest. 08:30-22:00;-70.7095140378624;-33.5177767962498;Carga de tarjetas,Consulta de saldo, Activación de carga remota
112;WALMART;LIDER HIPER SANTA ROSA;AV. SANTA ROSA 9233;Lun-Dom y Fest. 08:30-22:00;-70.6338725867448;-33.5455463417283;Carga de tarjetas,Consulta de saldo, Activación de carga remota
113;WALMART;LIDER HIPER QUILICURA;AV. BERNARDO O'HIGGINS 314;Lun-Sáb 08:00-22:00,Dom y Fest 09:00-22:00;-70.7283;-33.356711;Carga de tarjetas,Consulta de saldo, Activación de carga remota
114;WALMART;LIDER EXPRESS TOMAS MORO;TOMAS MORO 1590;Lun-Dom 08:30-22:30;-70.553886;-33.423569;Carga de tarjetas,Consulta de saldo, Activación de carga remota
115;WALMART;LIDER HIPER RECOLETA;AV. RECOLETA 3501;Lun-Sáb 08:00-22:00,Dom y Fest 09:00-22:00;-70.6423967463143;-33.3937924098514;Carga de tarjetas,Consulta de saldo, Activación de carga remota
116;WALMART;LIDER HIPER PRINCIPE DE GALES;PRINCIPE DE GALES 9140;Lun-Sáb 08:00-22:00,Dom y Fest 09:00-22:00;-70.5354914891933;-33.4416245402331;Carga de tarjetas,Consulta de saldo, Activación de carga remota
117;WALMART;LIDER HIPER GRAN AVENIDA;GRAN AVENIDA JOSE MIGUEL CARRERA 6150;Lun-Dom 08:30-22:00;-70.6571739852926;-33.5123136495111;Carga de tarjetas,Consulta de saldo, Activación de carga remota
118;WALMART;LIDER HIPER LA PINTANA;AV. SANTA ROSA 13100;Lun-Dom y Fest. 08:30-22:00;-70.628174;-33.586834;Carga de tarjetas,Consulta de saldo, Activación de carga remota
119;WALMART;LIDER HIPER MELIPILLA;AV. VICUÑA MACKENNA 153;Lun-Dom y Fest. 08:00-22:00;-71.2034869855747;-33.6808237217269;Carga de tarjetas,Consulta de saldo, Activación de carga remota
120;WALMART;LIDER HIPER GENERAL VELASQUEZ;AV. PADRE ALBERTO HURTADO 060;Lun-Sáb 08:00-22:00,Dom y Fest 09:00-22:00;-70.69173;-33.4530783333333;Carga de tarjetas,Consulta de saldo, Activación de carga remota
121;WALMART;LIDER HIPER SAN PABLO;NEPTUNO 720;Lun-Sáb 08:30-22:00,Dom 09:00-22:00;-70.7227898618076;-33.4448987331016;Carga de tarjetas,Consulta de saldo, Activación de carga remota
122;WALMART;LIDER HIPER LA REINA;JORGE ALESSANDRI 1131;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.5471596002507;-33.4625346040014;Carga de tarjetas,Consulta de saldo, Activación de carga remota
123;WALMART;LIDER HIPER VESPUCIO;AV. AMERICO VESPUCIO SUR 881;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.57430507;-33.46258442;Carga de tarjetas,Consulta de saldo, Activación de carga remota
124;WALMART;LIDER HIPER SANTA AMALIA;SANTA AMALIA 1763;Lun-Dom y Fest. 08:00-22:00;-70.57056;-33.543967;Carga de tarjetas,Consulta de saldo, Activación de carga remota
125;WALMART;LIDER HIPER SAN JOAQUIN;AV. VICUÑA MACKENNA 3361;Lun-Sáb 08:00-22:00,Dom y Fest 09:00-22:00;-70.6205823884334;-33.4831148286493;Carga de tarjetas,Consulta de saldo, Activación de carga remota
126;WALMART;LIDER HIPER SAN BERNARDO;AV. SAN JOSE 69;Lun-Sáb 08:00-22:00,Dom y Fest. 08:30-22:00;-70.6963917185752;-33.5981376684502;Carga de tarjetas,Consulta de saldo, Activación de carga remota
127;WALMART;LIDER HIPER 3 PONIENTE;AV. TRES PONIENTE 0900;Lun-Dom 08:30-22:00;-70.777865038053;-33.5207567895844;Carga de tarjetas,Consulta de saldo, Activación de carga remota
128;WALMART;LIDER HIPER NOS;AV. PDTE. JORGE ALESSANDRI 20040;Lun-Dom y Fest. 09:00-22:00;-70.7132534136322;-33.6295800949417;Carga de tarjetas,Consulta de saldo, Activación de carga remota
129;WALMART;LIDER EXPRESS BUIN-SAN MARTIN;AV. SAN MARTIN 555;Lun-Dom 08:30-22:30;-70.735576486;-33.734499365;Carga de tarjetas,Consulta de saldo, Activación de carga remota
130;WALMART;LIDER EXPRESS MAIPU-ISABEL RIQUELME;ISABEL RIQUELME SUR 1446;Lun-Dom 08:30-22:30;-70.7388550829891;-33.485306511221;Carga de tarjetas,Consulta de saldo, Activación de carga remota
