iLat;iLon;stops;services;route_segments;puntos
71;63;PE1312/PE1319/PE63/PE830/PE835/PE836/PG1127/PG1257/PG139/PG1611/PG1617/PG1619/PG1623/PG1662/PG1777/PG824/PG825/PG99;203I/203R/203cR/203eI/203eR/205I/205R/205cR/206I/206R/206cI/206cR/207I/207R/207cR/207eI/207eR/209I/209R/209cR/212I/212R/216I/216R/E11I/E11R/E18I/E18R/F05I/F05R/G01I/G01R/G04I/G04R/G11R/G18I/G18R;20-21/9-10/9-10-16-17/15-16/9-10/18-19/7-8/6-7-13-14/15-16/11-12/6-7/11-12/17-18/12-13/11-12-18-19/17-18/5-6/18-19/18-19/18-19-25-26/23-24/8-9/8-9/34-35/19/9-10/1/21/8/31/19-20/7-8/8-9-10/7-8-9/25-26/9-10-11/28-29-30;
71;64;PE715/PE721/PE722/PE833/PE834/PG826/PG827;E11I/E11R/E16I/E16R/E18I/E18R/F05I/F05R/G01I/G01R/G04I/G04R/G18I/G18R;17-18/11-12/18-19/6-7/2-3-4/19-20/9-10-11/29-30/20/7/10/5-6-7/7-8-9/30;314/358/1863
71;65;PE713/PE714/PE723/PE832/PG1249/PG1256/PG1610/PG828;E11I/E11R/E16I/E16R/E18I/E18R/F05I/F05R/G01I/G01R/G04I/G04R/G18I/G18R;16-17/12-13/17-18/7-8/4-5/18-19/11-12/28-29/20-21/6-7/10-11/5/6-7/30-31;396/782/917/1002
71;66;PE1354/PE1364/PE1365/PE711/PE725/PG1252/PG1253/PG829/PG830/PG835;E11I/E11R/E16I/E16R/E18I/E18R/F05I/F05R/F25eI/F25eR/G01I/G01R/G04I/G04R/G15I/G15R/G18I/G18R;16/13/17/8/5/18/12/28/27-28/17/22-23/4-5/11-12-13-14/4-5/9-10/4-5/4-5/32-33;232
71;67;PE1366/PE1386/PE1400/PE205/PE206/PE207/PE216/PE217/PE256/PE726/PG1717/PG1916/PG1917/PG833/PG834;225I/225R/226I/226R/E01I/E01R/E09I/E09R/E11I/E11R/E13I/E13R/E16I/E16R/E18I/E18R/F05I/F05R/F25eI/F25eR/G01I/G01R/G04I/G04R/G15I/G15R/G18I/G18R;72/6/21-22/11-12/4-5/13-14/11/8/15-16/13-14/6-7/24-25/16-17/8-9/5-6/17-18/12-13/27-28/27/17-18/23-24-25/2-3-4/14-15-16/2-3-4/10-11-12/2-3-4/3-4/33-34;1170
71;68;PE215/PE237/PE255/PE608/PE609/PE632/PE633/PE709/PE710/PE727/PE749/PE768/PG1915/PG275/PG276/PG277;225I/225R/226I/226R/325I/325R/E01I/E01R/E09I/E09R/E11I/E11R/E13I/E13R/E15cI/E15cR/E16I/E16R/F05I/F05R/G01I/G01R/G18I/G18R;72/6/22/11/6-7/42-43/4/14/10-11/8-9/14-15/14-15/6-7-8/23-24-25/6-7/14-15/15-16/9-10/13/27/26-27/1/1-2-3/34-35;798/1321/1817
71;69;PE1362/PE238/PE239/PE253/PE254/PE606/PE607/PE634/PE708/PE728/PE791/PE792/PE793/PE809/PE810/PE811/PE812;226I/226R/325I/325R/E01I/E01R/E09I/E09R/E11I/E11R/E12I/E15cI/E15cR/G01R/G18I;22/11/7-8-9-10/39-40-41-42/4/14/10/9/13-14/15-16/7-8-50-51/7-8-9-10/11-12-13-14/0-1/0-1;775/998/1179/1214/1771
71;70;PE1320/PE1384/PE1420/PE240/PE252/PE635/PE636/PE87/PE88/PE93/PE94;204I/204R/204eI/204eR/224I/224R/224cI/224cR/226I/226R/E01I/E01R/E09I/E09R/E12I;20-21-22-23/13-14-15-16/20-21-22-23/13-14-15-16/22-23-24-25/13-14-15-16/7-8-9-10/13-14-15-16/22-23/10-11/4/14-15/7-8-9-10/9-10-11-12/8-9-10-11-47-48-49-50;1290/2030
71;71;PE241/PE251/PE706;226I/226R/E01I/E01R/E11I/E11R/E12I/E16I/E16R;23/10/4/15/12/17/12-46/11-12/13-14;
71;72;PE242/PE243/PE249/PE250/PE705/PE732;226I/226R/E01I/E01R/E11I/E11R/E12I;23/10/3-4/15/12/17/12-46;619
71;73;PE244/PE248/PE331/PE703/PE704/PE733/PE734;226I/226R/E01I/E01R/E02I/E11I/E11R/E12I;23/10/3/15/17-18/11-12/17-18/12-46;
71;74;36/49/PE1259/PE1264/PE1342/PE135/PE136/PE141/PE142/PE143/PE247/PE304/PE332/PE847/PE848/PE852/PE853/PE863;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/226I/226R/E01I/E01R/E02I/E02R/E11I/E11R/E12I/L4I/L4R;24/5/24/11/16/21/3/27/23-24/7-8-9-10/3/15/15-18-19-20/4-5/8-9-10-11/18-19-20/12-13-14-43-44-45-46/18/2;
71;75;PE305/PE333/PE334/PE345/PE346;E01I/E02I/E02R/E11I/E11R/E12I;3/20/4/8/20/14-43;1258
71;76;PE1271/PE1272/PE1280/PE1281/PE335/PE344/PE563/PE592;E02I/E02R/E08I/E08R/E11I/E11R/E12I/F25I/F25R;20-21/3-4/7-8-9/14-15-16/7-8/20-21/14-43/31-32-33/16-17-18;685
71;77;PE336/PE337/PE342/PE739/PE746;210vI/210vR/E02I/E02R/E08I/E08R/E09I/E09R/E11I/E11R/E12I/F25I/F25R;25/10/21-22-23-24/0-1-2-3/4-5-6-7/16-17-18-19/0/19/4-5-6-7/21-22-23-24/14-43/29-30-31/18-19-20;1648/1812
71;78;PE338/PE341/PE740/PE745;210vI/210vR/E02I/E02R/E08I/E08R/E09I/E09R/E11I/E11R/E12I;25-26/10/24/0/4/19/0/19/4/24/14-43;624/915/993/1865
71;79;PE278/PE314/PE339/PE340/PE741/PE742/PE743/PE744;102I/104I/114I/210vR/E01I/E01R/E02I/E02R/E04I/E04R/E08I/E08R/E09I/E09R/E11I/E11R/E12I/E14I/E14R;32/16/14/9-10/0/16-17-18/24-25/0/0/39-40-41/3-4/19/0/19-20/4/24/14-43/0/19-20-21;1154
71;80;PE1495/PE20/PE21/PE279/PE313/PF11/PF12;102I/102R/104I/104R/114I/114R/712I/712R/E01I/E01R/E04I/E04R/E08R/E11I/E11R/E12I/E14I/E14R;32/5-6/16/5-6/14/5-6/32-33/59/0-1/16-17/0-1/39-40/19/4/24/14-15-17-42-43/0-1/19-20;
71;81;PE22/PE280/PF1/PF10/PF412/PF9/PF968;102I/102R/104I/104R/114I/114R/712I/712R/E01I/E01R/E04I/E04R/E08R/E11I/E11R/E12I/E14I/E14R/F08I/F08R;32-33/5/16-17/5/14-15/5/32/59-60/0-1/16-17/0-1/39-40/19-20/2-3-4/24-25/15-16-17/0-1/19-20/18-19/4-5-6;
71;82;PF411/PF969;E11I/E11R/F08I/F08R;1-2/25-26-27-28/19-20-21/3-4;107/1602
71;83;PF405/PF410;E11I/E11R/F08I/F08R;1/28/21/1-2-3;
71;84;PF406/PF407/PF408/PF409;E11I/E11R/F08I/F08R;1/28/21/1;
71;85;;E11I/E11R/F08I/F08R;0-1/28-29/21-22/0-1;
72;21;PI1401/PI1407/PI1549/PI1556;I21I/I21R;0-1/11-12;
72;22;PI1402/PI1405/PI1409/PI1550;111I/111R/113I/113R/113cI/113cR/113eI/113eR/I11I/I11R/I21I/I21R;30/20-21/20-21/17/20-21/10/20-21/32/20-21/10/0-1/11-12-13-14;1806
72;23;PI271/PI272/PI305/PI306;111I/111R/113I/113R/113cI/113cR/113eI/113eR/I11I/I11R/I21I/I21R;30/21/21/17/21/10/21/32/21/10/1/11;
72;24;;111I/111R/113I/113R/113cI/113cR/113eI/113eR/I11I/I11R;30/21/21/17/21/10/21/32/21/10;
72;25;PI1600/PI1601;111I/111R/113I/113R/113cI/113cR/113eI/113eR/I11I/I11R;30/21/21/17/21/10/21/32/21/10;
72;26;;115I/115cI/506vI/546eI/I04I/I04cI;4/4/1/1/10/10;
72;27;PI1566/PI327;115I/115R/115cI/506vI/506vR/546eI/546eR/I04I/I04R/I04cI/I04cR;4/18/4-29/1/54-55/1/87-88/10/41/10/4;1044/1254
72;28;PI1567/PI324/PI325/PI326/PI333;115I/115R/115cI/506vI/506vR/546eI/546eR/I04I/I04R/I04cI/I04cR;4/18-19-20-21/4-29-30-31-32/1/55/1/88/10/41/10/4;182/1802
72;29;PI1510/PI1511/PI1517/PI1546/PI1565/PI1568/PI322/PI323/PI334;115I/115R/115cI/506vI/506vR/546eI/546eR/I04I/I04R/I04cI/I04cR;2-3-4/22-23-24/2-3-4-33-34-35/1/55/1/88/9-10/41-42/9-10/4-5;
72;30;PI1512/PI1513/PI1514/PI1543/PI1544/PI1545/PI1547/PI1548/PI1561/PI1562/PI1563/PI1564/PI1569;115I/115R/115cI/506vI/506vR/546eI/546eR/I04I/I04R/I04cI/I04cR;0/22-23-24-25-26/0-33-34-35-36-37/0-1/55-56-57/0-1/88-89-90/6-7-8-9/42-43-44-45/6-7-8-9/5-6-7-8;913/1446/1478/1867
72;31;;115I/115R/115cI/506vI/506vR/546eI/546eR/I04I/I04R/I04cI/I04cR;0/26-27/0-37-38/0/57-58/0/90-91/6-7/44-45/6-7/7-8;
72;41;;G09I/G09R;41-42/10-11;
72;42;PG1049;G09I/G09R;42-43/9-10;
72;43;;G09I/G09R;43-44-45/7-8-9;
72;44;;201eI/201eR/217eI/217eR;21/15/12/17-18;
72;45;PG1593/PG1594;201eI/201eR/217eI/217eR;20-21/15-16-17-18/12/17;
72;46;;201eI/201eR/217eI/217eR;19-20/18-19/12/17;
72;47;;201eI/201eR/217eI/217eR/MTNI/MTNR/MTRI/MTRR;19/19/12/17/5/5/5/45;
72;48;PG1406/PG1407/PG1422/PG1423/PG1458/PG1712/PG644/PG689;201eR/217eI/G01I/G01R/G01cI/G01cR/G22I/G22R;19/12/0/26-27/0/14-15/11-12/5-6-7;484/800/1820
72;49;PG1408/PG1409/PG1410/PG1421/PG1459/PG1671/PG645/PG646/PG683/PG685/PG686/PG687/PG688;G01I/G01R/G01cI/G01cR/G22I/G22R;0-1-2/22-23-24-25-26/0-1-2/10-11-12-13-14/12-13-14/4-5;1644/1669/1790
72;50;PG1411/PG1412/PG1419/PG1420/PG684;G01I/G01R/G01cI/G01cR/G22I/G22R;2/22-23-24/2/10-11-12/14/4;1126
72;51;PG1413/PG1417/PG1418;G22I/G22R;14/4;1738
72;52;PG12/PG1414/PG1416/PG56;201I/201R/211I/211R/211cI/211cR/271I/271R/301c2I/301c2R/F06I/F06R/F20I/F20R/G05I/G05R/G15I/G15R/G22I/G22R;29/12/27/15/3/10/10/12/1/7/3/42/3/48/22/3/3/15/14-15/4;
72;53;PG10/PG11/PG252/PG326/PG345/PG386/PG57/PG58;201I/201R/211I/211R/211cI/211cR/219eR/223R/228R/271I/271R/301I/301R/301c2I/301c2R/301cI/301cR/428I/428cI/428eI/F05R/F06I/F06R/F20I/F20R/G04R/G05I/G05R/G08I/G08vI/G13R/G15I/G15R/G16R/G22I/G22R;29/12/27/15/3/10/65-66/5-6/17-18/10/12/21-22/2-3-4/1/7/3-4/2-3-4/69-70/38-39/62-63/39-40/3/42/3/48/15-16/22/3/33-34/37-38/27-28/3/15/13-14/15/3-4;77/1065
72;54;PG325/PG344/PG387;201I/201R/211I/211R/211cI/211cR/219eR/223R/228R/271I/271R/301I/301R/301c2I/301c2R/301cI/301cR/428I/428cI/428eI/F05R/F06I/F06R/F20I/F20R/G04R/G05I/G05R/G08I/G08vI/G13R/G15I/G15R/G16R/G22I/G22R;29/12/27/15/3/10/66/6/16-17-18/10/12/21/2-3-4/1/7/3/2-3-4/70/39/63/38-39-40/3/42/3/48/14-15-16/22/3/32-33-34/36-37-38/26-27-28/3/15/12-13-14/15/3;784
72;55;PG1190/PG1191/PG1192/PG323/PG324/PG815/PG816/PG848/PG849;228R/F05R/G04I/G04R/G08I/G08vI/G13I/G13R/G16I/G16R;16/38/4/13-14/30-31-32/34-35-36/4/25-26/4/11-12;
72;56;PG1730/PG321/PG322/PG814/PG850/PG954/PG955;228R/F05R/G04I/G04R/G08I/G08vI/G13I/G16I/G16R;15-16/36-37-38/4/13-14/29-30-31-32/33-34-35-36/4/4/11-12;1064
72;57;PG1676/PG1724/PG294/PG295/PG296/PG297/PG316/PG317/PG318/PG402/PG957/PG958/PG959/PG960;228I/228R/302I/302R/302eI/302eR/F05I/F05R/G08R/G08vR/G18I/G18R;4-5-6/12-13-14/21-22/14-15-16-17/20-21/3-4-5-6/3-4-5/35-36/4-5/4-5/15-16/25;464
72;58;PG1300/PG1301/PG1302/PG1303/PG1341/PG1342/PG1343/PG1344/PG1468/PG1725/PG1726/PG1728/PG1729/PG1793/PG394;302I/302R/302eI/302eR/F05I/F05R/G18I/G18R;22-23/13-14/21-22/2-3/5/35/13/25-26;1127
72;59;PG1120/PG1121/PG1122/PG1362/PG1465/PG1727/PG328/PG329/PG336/PG337/PG400;229I/229R/302I/302R/302eI/302eR/E18I/E18R/F05I/F05R;11/3/25/11/24-25-26/0/0/22-23/5-6-7/33-34-35;
72;60;PG1097/PG1123/PG1361/PG340;229R/302R/302eR/E18I/E18R/F05I/F05R;3/11/0/0/22/7/33;1401
72;61;PG1351/PG1352/PG1353/PG1354/PG1356/PG1357/PG1358/PG497;E01I/E16I/E18I/E18R/F05I/F05R/G11I/G11R;16-17/25-26/0/22/7/33/16-17-18/19-20-21;1732/1750
72;62;PE112/PE113/PE1294/PE1295/PE1311/PE294/PE619/PE64/PE71/PG117/PG1349/PG1350/PG1359/PG1622/PG1624/PG1625/PG1626/PG254/PG498/PG96;203I/203R/203cR/203eI/203eR/205I/205R/205cR/206I/206R/206cI/206cR/207I/207R/207cR/207eI/207eR/209I/209R/209cR/212I/212R/216I/216R/E01I/E01R/E09I/E11I/E11R/E16I/E16R/G01I/G01R/G11I/G11R;20/10/10-16/15/10/18/8/7-13/15/12/6/12/17/13/12-18/17/6/18/19/19-25/23/9/9-10/34/17-18/0-1/24-25/20-21/5-6-7-8/26-27/0-1/19/8/15-16/18-19-21-22;1778
72;63;PE616/PE617/PE618/PE621/PE622/PE623/PE717/PE718/PE719;E09I/E09R/E11I/E11R/E18I/E18R/F05I/F05R;20-21-22-23-24/1-2-3/19/8-9-10/1/21/8/31;370
72;64;PE1260/PE1261/PE614/PE615/PE624/PE625/PE716/PE720/PE814/PE815/PE816/PE817;E02I/E02R/E09I/E09R/E11I/E11R/E16I/E16R/E18I/E18R/F05I/F05R;13/9/18-19-20/3-4-5/18-19/10-11/19-20-21/4-5-6/1-2/20-21/8-9/30-31;1210/1235/1432/1624/1768
72;65;PE1402/PE613;E02I/E02R/E09I/E09R;13/9/16-17-18/5;1843/1903
72;66;PE1403/PE317/PE359/PE611/PE612;225I/E02I/E02R/E09I/E09R/F25eI/F25eR;69-70-71/13/9/13-14-15-16/5-6/28-29-30-31/14-15-16-17;1059
72;67;PE200/PE201/PE202/PE203/PE204/PE218/PE236/PE257/PE258/PE259/PE260/PE318/PE319/PE610/PE630/PE631;225I/225R/226I/226R/E01I/E01R/E02I/E02R/E09I/E09R/E12I/E18I/E18R;68-69-71-72/6-7/19-20-21/12-13-14/5-6-7/11-12-13/13-14/8-9/11-12-13/6-7-8/19-20-21-39-40/6-7-8/15-16-17;278/1776
72;68;PE198/PE199/PE219/PE220/PE320/PE321/PE750/PE751/PE752/PE766/PE767/PE867;225I/225R/E02I/E02R/E12I/E13I/E13R;68/7/14/8/19-40-41/8-9-10-11-12/19-20-21-22-23;618/628/1180
72;69;PE197/PE221/PE322/PE323/PE794/PE795/PE807/PE808;225I/225R/325I/325R/E02I/E02R/E12I/E15cI/E15cR;68/7-8-9/10-11/38-39/14/8/18-19-41/10-11/10-11;621/1139
72;70;PE324/PE357/PE358/PE796/PE85/PE86/PE95/PE96;204I/204R/204eI/204eR/224I/224R/224cI/224cR/225I/225R/325I/325R/E02I/E02R/E12I/E15cI/E15cR;19-20/16-17/19-20/16-17/21-22/16-17/6-7/16-17/67-68/9-10-11/11-12-13/36-37-38/14/8/18-41/11-12-13/8-9-10;
72;71;PE325/PE326/PE356;E02I/E02R/E12I;14/8/18-41;243
72;72;PE327/PE328/PE354/PE355;E02I/E02R/E12I;14/8/18-41;1811
72;73;PE132/PE329/PE353;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/E02I/E02R/E12I/L4I/L4R;23/6/23/12/15/22/4/26/14-15/8/18-41/17/3;153/264
72;74;95/PE133/PE134/PE144/PE145/PE347/PE351/PE845/PE846/PE875;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/E01R/E02I/E02R/E12I/L4I/L4R;23-24/5-6/23-24/11-12/15-16/21-22/3-4/26-27/15/15/5-6-8/18-41/17-18/2-3;
72;75;PE1316/PE1360/PE1378/PE286/PE287/PE306/PE348/PE349/PE350/PE566/PE588/PE589/PE876/PE877;E01I/E01R/E02R/E08I/E08R/E12I/E14I/E14R/F25I/F25R;3/15/6-7-8/12-13/10-11/18-41/11/10/34-35-36/13-14-15;945
72;76;PE1331/PE1353/PE1361/PE284/PE285/PE307/PE308/PE439/PE564/PE565/PE590/PE591/PE786/PE787/PE789;E01I/E01R/E08I/E08R/E12I/E14I/E14R/F25I/F25R;3/15/9-10-11-12/11-12-13-14/18-41/3-4-5-6-7-8-9-10-11/10-11-12-13-14-15-16-17-18/33-34/15-16;622/943
72;77;PE1359/PE1379/PE283/PE309/PE440/PE441;E01I/E01R/E12I/E14I/E14R;3/15/18-41/3/18;
72;78;PE1380/PE17/PE282/PE310/PE311/PE442;102I/102R/104I/104R/114I/114R/712I/712R/E01I/E01R/E04I/E04R/E12I/E14I/E14R;31-32/6-7/15-16/6-7/13-14/6-7/33-34/58-59/2-3/15/1-2/38-39/17-18-41-42/2-3/18;1153
72;79;PE18/PE19/PE281/PE312/PF13/PF15;102I/102R/104I/104R/114I/114R/712I/712R/E01I/E01R/E04I/E04R/E12I/E14I/E14R;32/6/16/6/14/6/33/59/1-2/15-16/1/39/17-42/1-2/18-19;626/1062/1830
72;80;;102R/104R/114R/712I/712R/E01I/E04I/E12I/E14I;6/6/6/33/59/1/1/17-42/1;
72;81;;;;608
73;22;;;;1832
73;23;PI1406/PI1408/PI1519/PI1520/PI164/PI802;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/509I/509R/I01I/I01R/I03I/I03R/I10I/I10R/I21I/I21R;8-9-10-11-12-13-14/41-42-43-44-45-46-47/0-1-2/61-62-63-64/8-9-10-11-12/35-36-37-38-39-40-41/7-8-9-10-11/47-48-49-50-51-52-53/0/47-48-49-50/0/52-53/0/54-55/0-1-2/49-50-51-52/0-1-2/36-37-38-39/1-2-3/9-10-11;259/921/1679
73;24;PI1350/PI1578/PI165/PI166/PI528/PI529/PI564/PI89;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/509I/509R/I01I/I01R/I03I/I03R/I10I/I10R/I21I/I21R;12-13-14/41-42-43/0-1-2/61-62-63/12/35-36-37/8-9-11/47-48-49-51-52/0/47-48-49/0/51-52/0/53-54/0-1/49-50-51/0-1/36-37-38/1-2/10-11;187/658/710/958
73;25;PI167/PI168/PI486/PI619;111I/111R/113I/113R/113cI/113cR/113eI/113eR/419I/506I/506eI/509I/509R/I01I/I01R/I11I/I11R;30/21/21/17/21/10/21/32/12/11/0/0/49-50-51/0/52-53/21/10;46/1319
73;26;PI1492/PI273/PI304/PI328/PI330/PI487/PI618;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/115cI/419I/506I/506eI/506vI/506vR/509I/509R/546eI/546eR/I01I/I01R/I04I/I04R/I04cI/I04cR/I11I/I11R;30/21/21/17/21/10/21/32/4-5/17-18/4-5-28-29/12/11/0/1-2/52-53/0/49/1-2/85-86/0/51-52/10-11/40-41/10-11/3-4/21/10;657/1463
73;27;PI274/PI275/PI302/PI303/PI331/PI332;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/115cI/506vI/506vR/546eI/546eR/I04I/I04R/I04cI/I04cR/I11I/I11R;30/21/21/17/21/10/21/32/5-6/17-18/5-6-28-29/2/52-53-54/2/85-86-87/11-12/40-41/11-12/3-4/21/10;
73;28;PI1676/PI276/PI301/PI318/PI337/PI338/PI646/PI878;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/115cI/506vI/506vR/546eI/546eR/I01I/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/21/21/17/21/10/21/32/1-2-6/17-21-22/1-2-6-28-32-33/2-3/51-52/2-3/84-85/3-4/0-1-2-3-4-5-12/40-46-47-48-49-50-51-52/0-1-2-3-4-5-12/3-9-10-11-12-13-14-15/0-1-2-3/21/10;21/207
73;29;PI1805/PI319/PI320/PI336;115I/115R/115cI/I04I/I04R/I04cI/I04cR;0-1-2/22/0-1-2-33/5-6/45-46/5-6/8-9;1483
73;30;PI1521/PI1522;115I/115cI/I04I/I04R/I04cI/I04cR;0/0/6/45/6/8;
73;33;;I24I/I24R;33/8;
73;34;PI990/PI993;I24I/I24R;33/8;
73;35;PG1430/PI988;I24I/I24R;33-34/7-8;
73;36;PG1431/PI986;I24I/I24R;34/7;
73;43;;105R/105cR/125R/G09I/G09R;0-1/0-1/0-1/45-46/6-7;
73;44;PG1632/PG1634/PG1703/PG1704;105I/105R/105cR/125R/G09I/G09R;55-56/0-1-2/0-1-2-41-42/0-1-2/46-47/6;
73;45;PG1705/PG1707;105I/105cR/119I/119R/121I/121R/125I/125R/G09I/G09R;55/41/37-38/0/30-31/0/38-39/0/47/6;
73;47;PG265/PH234;201eI/217eR/223I/223R/MTNI/MTNR/MTRI/MTRR;19/17/10/5/4-5/5-6/4-5/45-46;
73;48;PG266/PH233;201eI/201eR/217eI/217eR/223I/223R/MTNI/MTNR/MTRI/MTRR;18-19/19/12/16-17/10/5/4/6/4/46;
73;49;PG411;201eI/201eR/217eI/217eR/223I/223R/428I/428R/428cI/428cR/428eI/428eR;16-17-18/19-20-21/12-13-14/14-15-16/8-9-10/5/65-66-67-68-69/4-5/34-35-36-37-38/4-5/58-59-60-61-62/4-5;
73;50;PG412/PG416/PG417/PG647/PG648/PG680/PG681/PG682;201eI/201eR/217eI/217eR/223I/223R/428I/428R/428cI/428cR/428eI/428eR/G01I/G01R/G01cI/G01cR;16/21/14/14/8/5/69/4-5/38/4-5/62/4-5/2-3/21-22/2-3/9-10;970
73;51;PG1140/PG413/PG415/PG649/PG677/PG678/PG679;223I/223R/428I/428R/428cI/428cR/428eI/428eR/G01I/G01R/G01cI/G01cR/G12I;8/5/69/4/38/4/62/4/3-4-5/20-21/3-4-5/8-9/30;
73;52;PG1141/PG1148/PG251/PG650/PG651;219eR/223I/223R/428I/428R/428cI/428cR/428eI/428eR/G01I/G01R/G01cI/G01cR/G12I/G12R;63-64-65/8/5/69/4/38/4/62/4/5-6-7-8/19-20/5-6-7-8/7-8/30/0;477
73;53;PG1142/PG1143/PG1146/PG1147/PG249/PG250;118I/118R/120I/120R/219eR/223I/223R/302I/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/G12I/G12R;25/35/44/1/63-65/8/5/17/24/16/13/69/4/38/4/62/4/30-31-32/0;1189
73;54;39/PG1145/PG1573/PG204/PG263/PG264/PG290/PG342/PG343/PG388/PG406/PG59/PG60/PG61/PG8/PG9;118I/118R/120I/120R/201I/201R/211I/211R/211cI/211cR/219eI/219eR/223I/223R/228I/228R/229I/229R/271I/271R/301I/301R/301c2I/301c2R/301cI/301cR/302I/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/E05I/E05R/F05I/F05R/F06I/F06R/F20I/F20R/G04I/G04R/G05I/G05R/G08I/G08R/G08vI/G08vR/G12I/G12R/G13I/G13R/G15I/G15R/G16I/G16R/G18I/G18R/G22I/G22R/L2I/L2R/L4AI/L4AR;25/35/44/1/28-29/12-13-14/21-22-23-24-25-26-27/15-16-17-18/0-1-2-3/10-11-12-13/0-1-2-3/57-58-59-60-61-62-63-66-67-68-69/6-7-8/6-7-8/0-1-2-3-4/18-19-20-21/5-6-7-8-9/9-10-11/9-10/12-13-14/20-21/4-5-6-7/0-1/7-8-9/0-1-2-3/4-5-6-7/17/24/16/13/70-71-72-73/0-1-2-3-4/39-40-41-42/0-1-2-3-4/63-64-65-66/0-1-2-3-4/2-3/26-27-28-29-30/0-1-2-3/40-41-42-43/0-1-2-3/42-43-44-45/0-1-2-3/48-49-50-51/0-1-2-3/16-17-18-19/22-23-24-25/0-1-2-3/34-35-36-37/0-1-2-3-4/38-39-40-41/0-1-2-3-4/32-33-34-35/0/0-1-2-3/28-29-30-31/0-1-2-3/15-16-17-18/0-1-2-3/14-15-16-17/18-19/23-24-25/15-16-17-18/0-1-2-3/28-29/0/8-9/0;1417/1976
73;55;PG1307/PG1583/PG1934/PG1935/PG202/PG203/PG212/PG291;118I/118R/120I/120R/211I/211R/211cI/211cR/219eI/219eR/228I/228R/229I/229R/301cI/301cR/302I/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/E05I/E05R/F05I/F05R/F06I/F06R/F20I/F20R/G04I/G04R/G05I/G05R/G08I/G08R/G08vI/G08vR/G13I/G13R/G15I/G15R/G16I/G16R/G18I/G18R/G22I/G22R/L4AI/L4AR;25-26/34-35/44-45/0-1/20-21/18-19/0/13-14/0-3/57-69-70/0-4/21-22/9-10/8-9/0/7-8/17-18/23-24/16-17/12-13/73-74/0/42-43/0/66-67/0/0-1-2/30-31/0-3/43-44/0/45-46/0/51-52/0-3/19-20/25-26/0/37-38/0-4/41-42/0-4/0-3/31-32/0/18-19/0-3/17-18/18/25/18-19/0/8/0;
73;56;PG1306/PG1744/PG213/PG292/PG293;118I/118R/211I/211R/219eI/219eR/228I/228R/229I/229R/302I/302R/302eI/302eR/F05I/G04I/G08R/G08vR/G13I/G16I/G18I/G18R/L4AI/L4AR;26/34/20/19/3-4-5-6-7/56-57/4/14-15/10/8/18-19-20/23/17-18-19/12/3/3-4/4/4/3-4/3-4/16-17-18/25/8/0;
73;57;PG1675/PG201/PG214/PG392/PG393;118I/118R/211I/211R/219eI/219eR/228I/228R/229I/229R/302I/302R/302eI/302eR/F05I/G08R/G08vR/G18I/G18R/L4AI/L4AR;26/34/20/19/7/56/4/14/10/8/18-19-20-21/17-23/17-18-19-20/6-12/3/4/4/15-16-21/21-25/7-8/0-1;
73;58;PG1304/PG1305/PG1309/PG1310/PG1337/PG1338/PG1794/PG200/PG215/PG403/PG404/PG405;118I/118R/211I/211R/219eI/219eR/229I/229R/302I/302R/302eI/302eR/G18I/G18R/L4AI/L4AR;26-27/33-34/19-20/19-20/7/55-56/10/8/20-21-23-24/12-13-17-18-19-20-21-22-23/19-20-22-23/1-2-6-7-8-9-10-11-12/13-14-15-21/21/7/1;266
73;59;PG1098/PG1117/PG1118/PG1311/PG1336/PG1772/PG1775/PG1795/PG199/PG216/PG327/PG339/PG397/PG398/PG399;118I/118R/211I/211R/219eI/219eR/229I/229R/302I/302R/302eI/302eR/G11I/G11R/G18I/G18R/L4AI/L4AR;27/33/19/20/7/55/10-11/6-7-8/24-25/12/23-24/1/19-20/10-11-15-16-17/21/18-19-20-21/7/1;239/335/399/1480
73;60;81/PG1119/PG1312/PG1313/PG1334/PG1335/PG198/PG217/PG338/PG341;118I/118R/211I/211R/219eI/219eR/229R/302R/302eR/G11I/G11R/G18I/G18R/L4AI/L4AR;27/33/19/20/7-8/55/3-4-5-6/11-12/0-1/19/11-12-13-14-15-17/21-22-23/16-17-18/7/1;
73;61;PG1314/PG1333/PG1355/PG197/PG218/PG496;118I/118R/211I/211R/219eI/219eR/E01I/E16I/G11I/G11R/G18I/G18R/L4AI/L4AR;27/33/19/20/8/55/15-16/24-25/18-19/17/23-24/15-16/6-7/1-2;1292
