id;entity;name;address;schedule;longitude;latitude;services
81;WALMART;LIDER HIPER MAIPU;AV. LOS PAJARITOS 4500;Lun-Dom y Fest. 08:00-22:00;-70.7454617303113;-33.4815673499888;Carga de tarjetas,Consulta de saldo, Activación de carga remota
82;WALMART;LIDER HIPER QUILIN;AV. AMERICO VESPUCIO 3100;"Lun-Sáb 08:00-22:00
Dom y Fest. 08:30-22:00
";-70.5793607501303;-33.4852339316205;Carga de tarjetas,Consulta de saldo, Activación de carga remota
83;WALMART;LIDER HIPER VESPUCIO MAIPU;AV. AMERICO VESPUCIO NORTE 1955;Lun-Dom 08:30-22:00;-70.7596833680178;-33.4715098425775;Carga de tarjetas,Consulta de saldo, Activación de carga remota
84;WALMART;LIDER HIPER CORDILLERA;AV. LOS TOROS 05441;Lun-Dom y Fest. 08:30-22:00;-70.5581064108238;-33.5664713042779;Carga de tarjetas,Consulta de saldo, Activación de carga remota
85;WALMART;LIDER HIPER VICUÑA MACKENNA;AV. VICUNA MACKENA 7196;Lun-Dom y Fest. 08:30-22:00;-70.6011757750608;-33.5207973280328;Carga de tarjetas,Consulta de saldo, Activación de carga remota
86;WALMART;LIDER HIPER MACUL;AV. JOSE PEDRO ALESSANDRI 2127;"Lun-Sáb 08:00-22:00
Dom y Fest. 08:30-22:00
";-70.5989014600478;-33.4741531626615;Carga de tarjetas,Consulta de saldo, Activación de carga remota
87;WALMART;LIDER HIPER VITACURA;BUENAVENTURA 1770;"Lun-Sáb 07:30-22:00
Dom 08:30-22:00";-70.5681058850668;-33.3864876806606;Carga de tarjetas,Consulta de saldo, Activación de carga remota
88;WALMART;LIDER HIPER PLAZA VESPUCIO;AV. FROILAN ROA 7107;"Lun-Sáb 08:00-22:30
Dom y Fest 08:30-22:30";-70.6001898275732;-33.5145345077161;Carga de tarjetas,Consulta de saldo, Activación de carga remota
89;WALMART;LIDER EXPRESS COLON;AV. CUARTO CENTENARIO 1016;Lun-Dom 08:30-22:30;-70.5535460224003;-33.4177873910042;Carga de tarjetas,Consulta de saldo, Activación de carga remota
90;WALMART;LIDER EXPRESS LATADIA;AV. AMERICO VESPUCIO SUR 1790;Lun-Dom 08:30-22:30;-70.5746863701926;-33.428513593411;Carga de tarjetas,Consulta de saldo, Activación de carga remota
91;WALMART;LIDER HIPER TALAGANTE;AV. LIBERTADOR BERNARDO O'HIGGINS 807;"Lun-Sáb 08:00-22:00
Dom y Fest. 08:30-22:00
";-70.9252302032062;-33.6623790828303;Carga de tarjetas,Consulta de saldo, Activación de carga remota
92;WALMART;LIDER EXPRESS P. DE VALDIVIA;AV. PEDRO DE VALDIVIA 1885;Lun-Dom 08:30-22:30;-70.6071853448527;-33.4400811646939;Carga de tarjetas,Consulta de saldo, Activación de carga remota
93;WALMART;LIDER EXPRESS ESTORIL;AV. LAS CONDES 10295;Lun-Dom 08:30-22:30;-70.5339438756033;-33.384250004664;Carga de tarjetas,Consulta de saldo, Activación de carga remota
94;WALMART;LIDER EXPRESS M. MONTT;AV. MANUEL MONTT 80;Lun-Dom 08:30-22:30;-70.6197662036586;-33.4293901179188;Carga de tarjetas,Consulta de saldo, Activación de carga remota
95;WALMART;LIDER EXPRESS TOBALABA;AV. LAS CAMELIAS 2875;Lun-Dom 08:30-22:30;-70.5978918739228;-33.4229235911053;Carga de tarjetas,Consulta de saldo, Activación de carga remota
96;WALMART;LIDER EXPRESS LA DEHESA;AV. EL RODEO 12850;Lun-Dom 08:30-22:30;-70.5207927126735;-33.352951786773;Carga de tarjetas,Consulta de saldo, Activación de carga remota
97;WALMART;LIDER EXPRESS APOQUINDO;AV. APOQUINDO 6060;Lun-Dom 08:30-22:30;-70.5679730326251;-33.4091874626127;Carga de tarjetas,Consulta de saldo, Activación de carga remota
98;WALMART;LIDER EXPRESS IRARRÁZAVAL;AV. IRARRAZAVAL 2401;Lun-Dom 08:30-22:30;-70.6061770801876;-33.4542041239829;Carga de tarjetas,Consulta de saldo, Activación de carga remota
99;WALMART;LIDER EXPRESS LOS DOMINICOS;AV. LA PLAZA 590;Lun-Dom 08:30-22:30;-70.498955;-33.390209;Carga de tarjetas,Consulta de saldo, Activación de carga remota
100;WALMART;LIDER EXPRESS PIEDRA ROJA;AV. CHICUREO S/N° SECTOR LAGUNA PIEDRA ROJA;Lun-Dom 08:30-22:30;-70.62877;-33.277328;Carga de tarjetas,Consulta de saldo, Activación de carga remota
101;WALMART;LIDER EXPRESS COLINA;CALLE LOS ALAMOS S/N LOTEO ESTANCIA DE LINRAY;Lun-Dom 08:30-22:30;-70.685467;-33.217646;Carga de tarjetas,Consulta de saldo, Activación de carga remota
102;WALMART;LIDER EXPRESS PEDRO FONTOVA;AV. PEDRO FONTOVA 7455;Lun-Dom 08:30-22:30;-70.6702707188651;-33.3517902688916;Carga de tarjetas,Consulta de saldo, Activación de carga remota
103;WALMART;LIDER EXPRESS PROVIDENCIA SANTA ISABEL;AV. SANTA ISABEL 0168;Lun-Dom 08:30-22:30;-70.628988552848;-33.4468024118991;Carga de tarjetas,Consulta de saldo, Activación de carga remota
104;WALMART;LIDER EXPRESS GRECIA;AV.GRECIA 245;Lun-Dom 08:30-22:30;-70.6271214907962;-33.4554512837419;Carga de tarjetas,Consulta de saldo, Activación de carga remota
105;WALMART;LIDER EXPRESS CONSISTORIAL;AV. EL CONSISTORIAL 3349;Lun-Dom 08:30-22:30;-70.5492605909738;-33.4879386719393;Carga de tarjetas,Consulta de saldo, Activación de carga remota
106;WALMART;LIDER EXPRESS ROJAS MAGALLANES;AV. SANCHEZ FONTECILLA 8968;Lun-Dom 08:30-22:30;-70.556435;-33.477818;Carga de tarjetas,Consulta de saldo, Activación de carga remota
107;WALMART;LIDER EXPRESS GRAN AVENIDA;GRAN AVENIDA JOSE MIGUEL CARRERA 4004;Lun-Dom 08:30-22:30;-70.6510015909072;-33.4901472285148;Carga de tarjetas,Consulta de saldo, Activación de carga remota
108;WALMART;LIDER EXPRESS CIUDAD DEL ESTE;AV. DIEGO PORTALES 06303;Lun-Dom 08:30-22:30;-70.554146;-33.558495;Carga de tarjetas,Consulta de saldo, Activación de carga remota
109;WALMART;LIDER EXPRESS 10 DE JULIO;AV. DIEZ DE JULIO 1625;Lun-Dom 08:30-22:30;-70.657264268817;-33.4543969124095;Carga de tarjetas,Consulta de saldo, Activación de carga remota
110;WALMART;LIDER EXPRESS SANTA ROSA;AV. SANTA ROSA 115;Lun-Dom 08:30-22:30;-70.6456432832749;-33.4454406991941;Carga de tarjetas,Consulta de saldo, Activación de carga remota
111;WALMART;LIDER HIPER LOS DOMINICOS;AV. CAMINO EL ALBA 11865;"Lun-Sáb 08:00-22:00
Dom 09:00-22:00";-70.5162602451958;-33.4010309606469;Carga de tarjetas,Consulta de saldo, Activación de carga remota
112;WALMART;LIDER EXPRESS MERCED;MERCED 560;Lun-Dom 08:30-22:30;-70.6450494877621;-33.4380244776321;Carga de tarjetas,Consulta de saldo, Activación de carga remota
113;WALMART;LIDER EXPRESS SAN MARTIN DOWN TOWN;SAN MARTIN 37;Lun-Dom 08:30-22:30;-70.6573316939999;-33.4442484746824;Carga de tarjetas,Consulta de saldo, Activación de carga remota
114;WALMART;LIDER EXPRESS VESPUCIO EL ROSAL;AV. AMERICO VESPUCIO 1122;Lun-Dom 08:30-22:30;-70.7554495228448;-33.4785709438186;Carga de tarjetas,Consulta de saldo, Activación de carga remota
115;WALMART;LIDER HIPER OESTE;AV. AMERICO VESPUCIO 2500;Lun-Dom y Fest. 08:30-22:00;-70.7095140378624;-33.5177767962498;Carga de tarjetas,Consulta de saldo, Activación de carga remota
116;WALMART;LIDER HIPER QUILICURA;AV. LIBERTADOR BERNARDO O'HIGGINS 314;"Lun-Sáb 08:00-22:00
Dom y Fest 09:00-22:00";-70.7283;-33.356711;Carga de tarjetas,Consulta de saldo, Activación de carga remota
117;WALMART;LIDER EXPRESS TOMAS MORO;AV. TOMAS MORO 1590;Lun-Dom 08:30-22:30;-70.553886;-33.423569;Carga de tarjetas,Consulta de saldo, Activación de carga remota
118;WALMART;LIDER HIPER RECOLETA;AV. RECOLETA 3501;"Lun-Sáb 08:00-22:00
Dom y Fest 09:00-22:00";-70.6423967463143;-33.3937924098514;Carga de tarjetas,Consulta de saldo, Activación de carga remota
119;WALMART;LIDER HIPER PRINCIPE DE GALES;AV. PRINCIPE DE GALES 9140;"Lun-Sáb 08:00-22:00
Dom y Fest 09:00-22:00";-70.5354914891933;-33.4416245402331;Carga de tarjetas,Consulta de saldo, Activación de carga remota
120;WALMART;LIDER HIPER GRAN AVENIDA;GRAN AVENIDA JOSE MIGUEL CARRERA 6150;Lun-Dom 08:30-22:00;-70.6571739852926;-33.5123136495111;Carga de tarjetas,Consulta de saldo, Activación de carga remota
121;WALMART;LIDER HIPER LA PINTANA;AV. SANTA ROSA ESQ GABRIELA 2541;Lun-Dom y Fest. 08:30-22:00;-70.62848095;-33.58582;Carga de tarjetas,Consulta de saldo, Activación de carga remota
122;WALMART;LIDER HIPER GENERAL VELASQUEZ;AV. PADRE ALBERTO HURTADO 060;"Lun-Sáb 08:00-22:00
Dom y Fest 09:00-22:00";-70.69173;-33.4530783333333;Carga de tarjetas,Consulta de saldo, Activación de carga remota
123;WALMART;LIDER HIPER SAN PABLO;AV. NEPTUNO 720;"Lun-Sáb 08:30-22:00
Dom 09:00-22:00";-70.7227898618076;-33.4448987331016;Carga de tarjetas,Consulta de saldo, Activación de carga remota
124;WALMART;LIDER HIPER LA REINA;AV. JORGE ALESSANDRI 1131;"Lun-Sáb 08:00-22:00
Dom y Fest. 08:30-22:00
";-70.5471596002507;-33.4625346040014;Carga de tarjetas,Consulta de saldo, Activación de carga remota
125;WALMART;LIDER HIPER VESPUCIO;AV. AMERICO VESPUCIO SUR 881;"Lun-Sáb 08:00-22:00
Dom y Fest. 08:30-22:00
";-70.57430507;-33.46258442;Carga de tarjetas,Consulta de saldo, Activación de carga remota
126;WALMART;LIDER HIPER SANTA AMALIA;AV. SANTA AMALIA 1763;Lun-Dom y Fest. 08:00-22:00;-70.57056;-33.543967;Carga de tarjetas,Consulta de saldo, Activación de carga remota
127;WALMART;LIDER HIPER SAN JOAQUIN;AV. VICUNA MACKENNA 3361;"Lun-Sáb 08:00-22:00
Dom y Fest 09:00-22:00";-70.6205823884334;-33.4831148286493;Carga de tarjetas,Consulta de saldo, Activación de carga remota
128;WALMART;LIDER HIPER SAN BERNARDO;AV. SAN JOSE 69;"Lun-Sáb 08:00-22:00
Dom y Fest. 08:30-22:00
";-70.6963917185752;-33.5981376684502;Carga de tarjetas,Consulta de saldo, Activación de carga remota
129;WALMART;LIDER HIPER NOS;AV. PDTE. JORGE ALESSANDRI 20040;Lun-Dom y Fest. 09:00-22:00;-70.7132534136322;-33.6295800949417;Carga de tarjetas,Consulta de saldo, Activación de carga remota
