route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
85,L,283,Granaderos,,1,,T_R,,
85,L,284,Granaderos,,1,,T_R,,
85,L,285,Granaderos,,1,,T_R,,
85,L,286,Granaderos,,1,,T_R,,
85,L,287,Granaderos,,1,,T_R,,
85,L,288,Granaderos,,1,,T_R,,
85,L,289,Granaderos,,1,,T_R,,
85,L,290,Granaderos,,1,,T_R,,
85,L,291,Granaderos,,1,,T_R,,
85,L,292,Granaderos,,1,,T_R,,
85,L,293,Granaderos,,1,,T_R,,
85,L,294,Granaderos,,1,,T_R,,
86,L,295,Granaderos,,1,,A_R,,
86,L,296,Granaderos,,1,,A_R,,
86,L,297,Granaderos,,1,,A_R,,
86,L,298,Granaderos,,1,,A_R,,
86,L,299,Granaderos,,1,,A_R,,
86,L,300,Granaderos,,1,,A_R,,
86,L,301,Granaderos,,1,,A_R,,
86,L,302,Granaderos,,1,,A_R,,
86,L,303,Granaderos,,1,,A_R,,
86,L,304,Granaderos,,1,,A_R,,
86,L,305,Granaderos,,1,,A_R,,
86,L,306,Granaderos,,1,,A_R,,
86,L,307,Granaderos,,1,,A_R,,
86,L,308,Granaderos,,1,,A_R,,
86,L,309,Granaderos,,1,,A_R,,
86,L,310,Granaderos,,1,,A_R,,
86,L,311,Granaderos,,1,,A_R,,
86,L,312,Granaderos,,1,,A_R,,
86,L,313,Granaderos,,1,,A_R,,
86,L,314,Granaderos,,1,,A_R,,
86,L,315,Granaderos,,1,,A_R,,
86,L,316,Granaderos,,1,,A_R,,
86,L,317,Granaderos,,1,,A_R,,
86,L,318,Granaderos,,1,,A_R,,
86,L,319,Granaderos,,1,,A_R,,
86,L,320,Granaderos,,1,,A_R,,
86,L,321,Granaderos,,1,,A_R,,
86,L,322,Granaderos,,1,,A_R,,
86,L,323,Granaderos,,1,,A_R,,
86,L,324,Granaderos,,1,,A_R,,
86,L,325,Granaderos,,1,,A_R,,
86,L,326,Granaderos,,1,,A_R,,
89,L,327,Granaderos,,1,,C_R,,
89,L,328,Granaderos,,1,,C_R,,
89,L,329,Granaderos,,1,,C_R,,
89,L,330,Granaderos,,1,,C_R,,
89,L,331,Granaderos,,1,,C_R,,
89,L,332,Granaderos,,1,,C_R,,
89,L,333,Granaderos,,1,,C_R,,
89,L,334,Granaderos,,1,,C_R,,
89,L,335,Granaderos,,1,,C_R,,
89,L,336,Granaderos,,1,,C_R,,
89,L,337,Granaderos,,1,,C_R,,
89,L,338,Granaderos,,1,,C_R,,
89,L,339,Granaderos,,1,,C_R,,
89,L,340,Granaderos,,1,,C_R,,
89,L,341,Granaderos,,1,,C_R,,
89,L,342,Granaderos,,1,,C_R,,
89,L,343,Granaderos,,1,,C_R,,
89,L,344,Granaderos,,1,,C_R,,
89,L,345,Granaderos,,1,,C_R,,
89,L,346,Granaderos,,1,,C_R,,
89,L,347,Granaderos,,1,,C_R,,
89,L,348,Granaderos,,1,,C_R,,
89,L,349,Granaderos,,1,,C_R,,
89,L,350,Granaderos,,1,,C_R,,
89,L,351,Granaderos,,1,,C_R,,
89,L,352,Granaderos,,1,,C_R,,
89,L,353,Granaderos,,1,,C_R,,
89,L,354,Granaderos,,1,,C_R,,
89,L,355,Granaderos,,1,,C_R,,
89,L,356,Granaderos,,1,,C_R,,
89,L,357,Granaderos,,1,,C_R,,
90,L,358,Granaderos,,1,,F_R,,
90,L,359,Granaderos,,1,,F_R,,
90,L,360,Granaderos,,1,,F_R,,
