stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
197,197,Marca de posición sin título,,-33.02811215440916,-71.57719512358348,,,,,
198,198,Marca de posición sin título,,-33.02934710290958,-71.58688072102279,,,,,
199,199,Marca de posición sin título,,-33.02964431404346,-71.58670280815863,,,,,
200,200,Marca de posición sin título,,-33.03310891022781,-71.55767440338575,,,,,
201,201,Marca de posición sin título,,-33.03546892777445,-71.55796505984563,,,,,
202,202,Marca de posición sin título,,-33.03889320615771,-71.5572483789561,,,,,
203,203,Marca de posición sin título,,-33.0443592802585,-71.55810657620091,,,,,
204,204,Marca de posición sin título,,-33.04244144963993,-71.5558096958045,,,,,
205,205,Marca de posición sin título,,-33.04608531981999,-71.55989649337023,,,,,
206,206,Marca de posición sin título,,-33.04825385834633,-71.56035863958493,,,,,
207,207,Marca de posición sin título,,-33.05767226244664,-71.56692156610571,,,,,
208,208,Marca de posición sin título,,-33.05628309597906,-71.56940333854693,,,,,
209,209,Marca de posición sin título,,-33.05436686864597,-71.57323893716134,,,,,
210,210,Marca de posición sin título,,-33.05880075298909,-71.57190085682825,,,,,
211,211,Marca de posición sin título,,-33.05949639427876,-71.57544173923523,,,,,
212,212,Marca de posición sin título,,-33.06013040715735,-71.57727182428397,,,,,
213,213,Marca de posición sin título,,-33.05765668873507,-71.57674544242252,,,,,
214,214,Marca de posición sin título,,-33.05726311262858,-71.57705328872925,,,,,
215,215,Marca de posición sin título,,-33.05608976529445,-71.57701981933037,,,,,
216,216,Marca de posición sin título,,-33.05508134007155,-71.57770490764767,,,,,
217,217,Marca de posición sin título,,-33.05456703065636,-71.57809936369335,,,,,
218,218,Marca de posición sin título,,-33.05310890883765,-71.58162431624852,,,,,
219,219,Marca de posición sin título,,-33.05294535335702,-71.58151553151114,,,,,
220,220,Marca de posición sin título,,-33.05002490883947,-71.59011739498742,,,,,
221,221,Marca de posición sin título,,-33.05034904579269,-71.59103259209431,,,,,
222,222,Marca de posición sin título,,-33.05485870509059,-71.58599968868623,,,,,
223,223,Marca de posición sin título,,-33.05597248494884,-71.58388771311418,,,,,
224,224,Marca de posición sin título,,-33.058249064622,-71.58459262781545,,,,,
225,225,Marca de posición sin título,,-33.05647889929092,-71.58577161372693,,,,,
226,226,Marca de posición sin título,,-33.05638887729232,-71.58599919398483,,,,,
227,227,Marca de posición sin título,,-33.05878623561302,-71.5875050858162,,,,,
228,228,Marca de posición sin título,,-33.05921140431254,-71.58719918762763,,,,,
229,229,Marca de posición sin título,,-33.06193423124677,-71.58209711347956,,,,,
230,230,Marca de posición sin título,,-33.05825309304736,-71.58069182497559,,,,,
231,231,Marca de posición sin título,,-33.04660072527081,-71.5833209955817,,,,,
232,232,Marca de posición sin título,,-33.04718866583132,-71.58197572970983,,,,,
233,233,Marca de posición sin título,,-33.047645970552,-71.58114333655909,,,,,
234,234,Marca de posición sin título,,-33.04766434301271,-71.58065559036888,,,,,
235,235,Marca de posición sin título,,-33.04794811435225,-71.57836970493835,,,,,
236,236,Marca de posición sin título,,-33.04835907054033,-71.57872292256045,,,,,
237,237,Marca de posición sin título,,-33.04853071325797,-71.57812155252178,,,,,
238,238,Marca de posición sin título,,-33.04868255833755,-71.57821854271043,,,,,
239,239,Marca de posición sin título,,-33.049046492982,-71.576318133535,,,,,
240,240,Marca de posición sin título,,-33.04957501890998,-71.57514122195289,,,,,
241,241,Marca de posición sin título,,-33.0626880564909,-71.57954307396678,,,,,
242,242,Marca de posición sin título,,-33.06242758186407,-71.58057783167521,,,,,
243,243,Marca de posición sin título,,-33.05141411676571,-71.50409312927673,,,,,
244,244,Marca de posición sin título,,-33.05789512340448,-71.46754122930535,,,,,
245,245,Marca de posición sin título,,-33.04724382945682,-71.45378092693547,,,,,
246,246,Marca de posición sin título,,-33.04713202741923,-71.4527189932835,,,,,
247,247,Marca de posición sin título,,-33.0471213089239,-71.45229493747418,,,,,
248,248,Marca de posición sin título,,-33.04694486263566,-71.4523938268856,,,,,
249,249,Marca de posición sin título,,-33.0470599269678,-71.45194042799308,,,,,
250,250,Marca de posición sin título,,-33.04718155878224,-71.45143785182879,,,,,
251,251,Marca de posición sin título,,-33.04644857109583,-71.45660238806347,,,,,
252,252,Marca de posición sin título,,-33.04644816056964,-71.4564613182926,,,,,
253,253,Marca de posición sin título,,-33.04630233598114,-71.45689090361832,,,,,
254,254,Marca de posición sin título,,-33.04532725579647,-71.45873531103857,,,,,
255,255,Marca de posición sin título,,-33.11381838775764,-71.56058203231817,,,,,
256,256,Marca de posición sin título,,-33.12755612603772,-71.56949925114185,,,,,
257,257,Marca de posición sin título,,-33.13154801207728,-71.56552917331429,,,,,
258,258,Marca de posición sin título,,-33.13107296204366,-71.56563368782639,,,,,
259,259,Marca de posición sin título,,-33.14228666692237,-71.57154599048305,,,,,
260,260,Marca de posición sin título,,-33.14695754039666,-71.56896540174823,,,,,
261,261,Marca de posición sin título,,-33.14591090180808,-71.57025039923042,,,,,
262,262,Marca de posición sin título,,-33.14461702319054,-71.57127192148117,,,,,
263,263,Marca de posición sin título,,-33.13134721397334,-71.56556087739878,,,,,
264,264,Marca de posición sin título,,-33.1168658962871,-71.55062494635168,,,,,
265,265,Marca de posición sin título,,-33.11554653405176,-71.55445111607173,,,,,
266,266,Marca de posición sin título,,-33.11696668408329,-71.5548436981757,,,,,
267,267,Marca de posición sin título,,-33.11622265971026,-71.5575643334851,,,,,
268,268,Marca de posición sin título,,-33.11467300846164,-71.55701614235001,,,,,
269,269,Marca de posición sin título,,-33.11479769874126,-71.56009099645482,,,,,
270,270,Marca de posición sin título,,-33.11694457383251,-71.5593443084928,,,,,
271,271,Marca de posición sin título,,-33.12903239595401,-71.56841136283462,,,,,
272,272,Marca de posición sin título,,-33.12876930671905,-71.56848942569719,,,,,
273,273,Marca de posición sin título,,-33.12418118748698,-71.56395334741237,,,,,
274,274,Marca de posición sin título,,-33.12282344816661,-71.5637828454732,,,,,
275,275,Marca de posición sin título,,-33.10871425085876,-71.57562481560836,,,,,
276,276,Marca de posición sin título,,-33.11461257556247,-71.5768928717396,,,,,
277,277,Marca de posición sin título,,-33.11541186598118,-71.57617822922624,,,,,
278,278,Marca de posición sin título,,-33.11714212004691,-71.57541906814592,,,,,
279,279,Marca de posición sin título,,-33.11980961751111,-71.57942638992559,,,,,
280,280,Marca de posición sin título,,-33.12425726014923,-71.57237812687029,,,,,
281,281,Marca de posición sin título,,-33.1267244160562,-71.57045067127645,,,,,
282,282,Marca de posición sin título,,-33.12619409643295,-71.57062023063038,,,,,
283,283,Marca de posición sin título,,-33.13699846197847,-71.55552913209051,,,,,
284,284,Marca de posición sin título,,-33.10028887170712,-71.66323044997462,,,,,
285,285,Marca de posición sin título,,-33.10508477454402,-71.66736848509099,,,,,
286,286,Marca de posición sin título,,-33.10495908649441,-71.66794699090934,,,,,
287,287,Marca de posición sin título,,-33.10319035386784,-71.67212584932079,,,,,
288,288,Marca de posición sin título,,-33.1037171790425,-71.67356564179055,,,,,
289,289,Marca de posición sin título,,-33.1036285040401,-71.67315967855926,,,,,
290,290,Marca de posición sin título,,-33.1043329764104,-71.67283244047739,,,,,
291,291,Marca de posición sin título,,-33.11054785979787,-71.66668518165626,,,,,
292,292,Marca de posición sin título,,-33.1221408795037,-71.66815202601811,,,,,
293,293,Marca de posición sin título,,-33.12395081832663,-71.66819031836103,,,,,
294,294,Marca de posición sin título,,-33.08112710250401,-71.58269140504368,,,,,
295,295,Marca de posición sin título,,-33.08080939980241,-71.58310540031495,,,,,
296,296,Marca de posición sin título,,-33.08136032499876,-71.58349009469018,,,,,
297,297,Marca de posición sin título,,-33.07990098605243,-71.58572300998813,,,,,
298,298,Marca de posición sin título,,-33.07706159899949,-71.58530109494245,,,,,
299,299,Marca de posición sin título,,-33.07270046031378,-71.58409712961075,,,,,
300,300,Marca de posición sin título,,-33.0706399942101,-71.58466128678408,,,,,
301,301,Marca de posición sin título,,-33.06913601227809,-71.58279216593002,,,,,
302,302,Marca de posición sin título,,-33.06803077387078,-71.58260218169554,,,,,
303,303,Marca de posición sin título,,-33.06623486442432,-71.58416222481449,,,,,
304,304,Marca de posición sin título,,-33.06619705912956,-71.58438014010834,,,,,
305,305,Marca de posición sin título,,-33.06303529081681,-71.59743809520671,,,,,
306,306,Marca de posición sin título,,-33.05883597162655,-71.59619653859787,,,,,
307,307,Marca de posición sin título,,-33.05650238759909,-71.59545192719473,,,,,
308,308,Marca de posición sin título,,-33.05533990544677,-71.59571045778039,,,,,
309,309,Marca de posición sin título,,-33.05673633475478,-71.59745499514904,,,,,
310,310,Marca de posición sin título,,-33.05653238496474,-71.59835118031303,,,,,
311,311,Marca de posición sin título,,-33.05610682453178,-71.5990394218101,,,,,
312,312,Marca de posición sin título,,-33.05580524356948,-71.599623641923,,,,,
313,313,Marca de posición sin título,,-33.05380529025386,-71.60195437034952,,,,,
314,314,Marca de posición sin título,,-33.05409822025082,-71.60187429177762,,,,,
315,315,Marca de posición sin título,,-33.05352679575409,-71.60139145393771,,,,,
316,316,Marca de posición sin título,,-33.05322520868471,-71.59864216406365,,,,,
317,317,Marca de posición sin título,,-33.05305261619385,-71.59773615013756,,,,,
318,318,Marca de posición sin título,,-33.05308805640514,-71.59665277635034,,,,,
319,319,Marca de posición sin título,,-33.05367984868558,-71.5954817459666,,,,,
320,320,Marca de posición sin título,,-33.05420854766387,-71.59552807218424,,,,,
321,321,Marca de posición sin título,,-33.060253535729,-71.5933309258475,,,,,
322,322,Marca de posición sin título,,-33.059641553944,-71.5933599964371,,,,,
323,323,Marca de posición sin título,,-33.05127838040244,-71.60209219277107,,,,,
324,324,Marca de posición sin título,,-33.06871554178528,-71.59694075210142,,,,,
325,325,Marca de posición sin título,,-33.06942617285861,-71.4386584621429,,,,,
326,326,Marca de posición sin título,,-33.06728046079309,-71.43818574647713,,,,,
327,327,Marca de posición sin título,,-33.06464829762825,-71.43803690645693,,,,,
328,328,Marca de posición sin título,,-33.06382176013883,-71.43726268513744,,,,,
329,329,Marca de posición sin título,,-33.06386300814767,-71.43620858504583,,,,,
330,330,Marca de posición sin título,,-33.04944583946725,-71.43963202411868,,,,,
331,331,Marca de posición sin título,,-33.04835177426357,-71.4402686354093,,,,,
332,332,Marca de posición sin título,,-33.04827472504007,-71.44118530198503,,,,,
333,333,Marca de posición sin título,,-33.04832739184252,-71.43745877788527,,,,,
334,334,Marca de posición sin título,,-33.06117451977389,-71.44219501616701,,,,,
335,335,Marca de posición sin título,,-33.05867616532781,-71.45214890058222,,,,,
336,336,Marca de posición sin título,,-33.05695921051068,-71.45639110971004,,,,,
337,337,Marca de posición sin título,,-33.0578037069735,-71.46730567004057,,,,,
338,338,Marca de posición sin título,,-33.0550272837531,-71.46384710764235,,,,,
339,339,Marca de posición sin título,,-33.05495110795695,-71.4646661959915,,,,,
340,340,Marca de posición sin título,,-33.05449386514089,-71.46641594093835,,,,,
341,341,Marca de posición sin título,,-33.0531225630605,-71.46789560820874,,,,,
342,342,Marca de posición sin título,,-33.05256894353739,-71.46739420513605,,,,,
343,343,Marca de posición sin título,,-33.0425094156266,-71.46828259867321,,,,,
344,344,Marca de posición sin título,,-33.04280718728385,-71.46562564192126,,,,,
345,345,Marca de posición sin título,,-33.04295428142989,-71.4655776518788,,,,,
346,346,Marca de posición sin título,,-33.04408419828585,-71.46136685191358,,,,,
347,347,Marca de posición sin título,,-33.04550832865547,-71.45907649841949,,,,,
348,348,Marca de posición sin título,,-33.04545615329518,-71.45890005013513,,,,,
349,349,Marca de posición sin título,,-33.04626730092483,-71.45692786041725,,,,,
350,350,Marca de posición sin título,,-33.0465499272696,-71.45649195338888,,,,,
351,351,Marca de posición sin título,,-33.04720825169229,-71.45234192451684,,,,,
352,352,Marca de posición sin título,,-33.0470511907934,-71.44998889498272,,,,,
353,353,Marca de posición sin título,,-33.04720505304742,-71.44955377018258,,,,,
354,354,Marca de posición sin título,,-33.03830856843153,-71.51157285057053,,,,,
355,355,Marca de posición sin título,,-33.03907375063396,-71.51148652762859,,,,,
356,356,Marca de posición sin título,,-33.04046424332491,-71.51119518497572,,,,,
357,357,Marca de posición sin título,,-33.04114048370057,-71.51036033027336,,,,,
358,358,Marca de posición sin título,,-33.03924530920559,-71.5082035520296,,,,,
359,359,Marca de posición sin título,,-33.03728149825286,-71.50853258220367,,,,,
360,360,Marca de posición sin título,,-33.0383227580822,-71.5063297803873,,,,,
361,361,Marca de posición sin título,,-33.03800059760557,-71.50664532357395,,,,,
362,362,Marca de posición sin título,,-33.03716683518305,-71.50199474452035,,,,,
363,363,Marca de posición sin título,,-33.03692750484554,-71.50199697594979,,,,,
364,364,Marca de posición sin título,,-33.03465966999945,-71.4954381430411,,,,,
365,365,Marca de posición sin título,,-33.03487264710064,-71.49538409570431,,,,,
366,366,Marca de posición sin título,,-33.03450942782054,-71.49740973780175,,,,,
367,367,Marca de posición sin título,,-33.03409002627003,-71.49725025570746,,,,,
368,368,Marca de posición sin título,,-33.0320800286891,-71.49734452755901,,,,,
369,369,Marca de posición sin título,,-33.03028129264222,-71.49501345912759,,,,,
370,370,Marca de posición sin título,,-33.03015895057735,-71.49501893226125,,,,,
371,371,Marca de posición sin título,,-33.0305163398825,-71.49325242906491,,,,,
372,372,Marca de posición sin título,,-33.03487008208158,-71.50695551784496,,,,,
373,373,Marca de posición sin título,,-33.03484215460395,-71.50678889760032,,,,,
374,374,Marca de posición sin título,,-33.03382545871986,-71.50904290854402,,,,,
375,375,Marca de posición sin título,,-33.03186959894012,-71.50934596624356,,,,,
376,376,Marca de posición sin título,,-33.03192672655451,-71.50727567558836,,,,,
377,377,Marca de posición sin título,,-33.03104814826862,-71.50441273584769,,,,,
378,378,Marca de posición sin título,,-33.02960462325185,-71.50330263721554,,,,,
379,379,Marca de posición sin título,,-33.02847213709555,-71.50296497048068,,,,,
