stop_code;stop_name;stop_lat;stop_lon
PA1;Catedral;-33.44012613;-70.68002548
PA10;Avenida El Mirador;-33.46677116;-70.6716302
PA100;BÕo BÕo;-33.47405799;-70.64194073
PA101;Arauco;-33.47199148;-70.64204164
PA102;Sargento Aldea;-33.4686251;-70.64223638
PA103;Miguel Le”n Prado;-33.46464577;-70.64240879
PA104;Amazonas;-33.4608973;-70.64285454
PA105;Porvenir;-33.45767231;-70.64326709
PA106;Eyzaguirre;-33.45212394;-70.64410914
PA107;C”ndor;-33.44986438;-70.64448605
PA108;Curic”;-33.44695266;-70.64507655
PA109;Alameda;-33.44339581;-70.64603133
PA11;Fray Luis De La Pe—a;-33.46269181;-70.67253099
PA111;Merced;-33.43834244;-70.646947
PA112;Santo Domingo;-33.43600216;-70.64729
PA113;Av Cardenal Jos… MarÕa Caro;-33.43378609;-70.64778592
PA114;Hu…rfanos;-33.43963502;-70.64672402
PA115;Alameda;-33.4433254;-70.64590091
PA116;Sara Del Campo;-33.44418323;-70.6430987
PA117;MarÕn;-33.44734896;-70.64239461
PA118;Santa Isabel;-33.44968492;-70.64169635
PA119;Av 10 De Julio Huamachuco;-33.45249113;-70.64089933
PA12;Avenida Blanco Encalada;-33.4587471;-70.67347734
PA120;Coquimbo;-33.45435483;-70.6404503
PA121;Avenida Manuel Antonio Matta;-33.45713285;-70.63973875
PA122;Santa Elvira;-33.46046369;-70.63882237
PA123;Miguel Le”n Prado;-33.46332356;-70.63805846
PA124;Maule;-33.4659118;-70.63737548
PA125;—uble;-33.46824674;-70.63675226
PA126;Franklin;-33.47219249;-70.63570733
PA127;Franklin;-33.47248268;-70.6328504
PA128;—uble;-33.46842861;-70.63390419
PA129;Maule;-33.46596675;-70.63457891
PA13;Toesca;-33.45612379;-70.67407245
PA130;Miguel Le”n Prado;-33.46351404;-70.635243
PA131;Santa Elvira;-33.46028269;-70.63613989
PA132;Avenida Manuel Antonio Matta;-33.45738833;-70.63678485
PA133;Coquimbo;-33.45485603;-70.63732898
PA134;Av 10 De Julio Huamachuco;-33.45244066;-70.6378968
PA135;Santa Isabel;-33.44938818;-70.63890445
PA136;General Jofr…;-33.44619918;-70.64000627
PA137;San Isidro;-33.44622919;-70.6438688
PA138;Alameda;-33.44363294;-70.64583142
PA139;Eyzaguirre;-33.45176353;-70.64680266
PA14;Sazi…;-33.45291197;-70.67483911
PA140;Copiap”;-33.45470917;-70.64637421
PA141;Avenida Manuel Antonio Matta;-33.45840928;-70.64549736
PA142;Santa Elvira;-33.46148228;-70.64498518
PA143;Maule;-33.46491477;-70.64456584
PA144;General Gana;-33.47011654;-70.64401848
PA145;Franklin;-33.47286912;-70.64386602
PA146;BÕo BÕo;-33.47502342;-70.64190514
PA147;Arauco;-33.47271362;-70.6419907
PA148;—uble;-33.46978029;-70.64217209
PA149;Pedro Lagos;-33.46597269;-70.64231547
PA15;Alameda;-33.45045996;-70.67543744
PA150;Amazonas;-33.46156562;-70.64278107
PA151;Avenida Manuel Antonio Matta;-33.4586572;-70.64312429
PA152;Av 10 De Julio Huamachuco;-33.45364205;-70.64387959
PA153;Santa Isabel;-33.4508859;-70.64430093
PA154;Curic”;-33.44772188;-70.64487592
PA155;M¡ximo Humbser;-33.43939779;-70.64421322
PA156;Moneda;-33.44202138;-70.64630656
PA158;Punte;-33.43311891;-70.65251667
PA159;Monjitas;-33.43715921;-70.64708598
PA16;Avenida Matucana;-33.45049149;-70.67843953
PA160;Esmeralda;-33.43483652;-70.64746158
PA161;Puente Fray Andresito;-33.43327391;-70.64832479
PA163;Avenida Espa—a;-33.44894402;-70.67082545
PA164;Echaurren;-33.44787104;-70.66679224
PA165;Manuel RodrÕguez;-33.446748;-70.66110151
PA166;San Ignacio De Loyola;-33.44603183;-70.65801121
PA167;Arturo Prat;-33.44413417;-70.65086454
PA168;Carmen;-33.44255026;-70.64450936
PA169;Avenida Portugal;-33.44040164;-70.64059635
PA17;General Mitre;-33.47244914;-70.65509235
PA170;Carabineros De Chile;-33.4381315;-70.63631553
PA171;Avenida Vicu—a Mackenna;-33.44022746;-70.63466606
PA172;Curic”;-33.44297379;-70.63362035
PA174;Argomedo;-33.44821618;-70.63204042
PA176;Coquimbo;-33.45283376;-70.63065304
PA177;Avenida Manuel Antonio Matta;-33.4551412;-70.63006147
PA179;Maule;-33.46259322;-70.62778006
PA18;—uble;-33.47060799;-70.65587514
PA181;—uble;-33.46708143;-70.62662655
PA182;Enrique Mac Iver;-33.44259382;-70.64598391
PA183;Bandera;-33.44380401;-70.65127782
PA184;Hermanos Amun¡tegui;-33.44462406;-70.65538115
PA185;Almirante Barroso;-33.44596332;-70.66110807
PA186;Rafael Sotomayor;-33.44857657;-70.67132402
PA187;Avenida Ricardo Cumming;-33.44742579;-70.66704191
PA19;Lord Cochrane;-33.470283;-70.65252244
PA190;Catedral;-33.43799243;-70.66034301
PA191;Compa—Õa De Jes⁄s;-33.44110057;-70.67999048
PA195;Monjitas;-33.43668725;-70.64866901
PA196;Eleuterio RamÕrez;-33.44954829;-70.65333389
PA197;Santa Isabel;-33.45200651;-70.65293946
PA198;Eleuterio RamÕrez;-33.4494755;-70.65067529
PA199;Coquimbo;-33.45356467;-70.63404488
PA2;Romero;-33.44816017;-70.67811491
PA20;Pedro Lagos;-33.46818458;-70.65231044
PA200;Santa Elena;-33.45605835;-70.63163866
PA202;Avenida Portugal;-33.46529719;-70.63063896
PA203;Sierra Bella;-33.46574334;-70.63442407
PA204;Santiago Concha;-33.4661291;-70.63799289
PA205;Avenida Santa Rosa;-33.46656258;-70.64203607
PA206;Pasaje Marta;-33.46411963;-70.64127985
PA207;Carmen;-33.46371699;-70.63831334
PA208;Sierra Bella;-33.46336596;-70.63553073
PA209;Avenida Portugal;-33.4627474;-70.63182856
PA21;Victoria;-33.46540236;-70.65265575
PA210;Avenida Vicu—a Mackenna;-33.46196995;-70.62854309
PA212;Lord Cochrane;-33.44776253;-70.65402076
PA213;Padre Alonso De Ovalle;-33.44703592;-70.65508273
PA214;Hermanos Amun¡tegui;-33.4318917;-70.65730123
PA215;Nataniel Cox;-33.44514216;-70.65440131
PA218;Moneda;-33.44265912;-70.65597849
PA219;Hu…rfanos;-33.44058815;-70.65641243
PA22;Santiago;-33.4628912;-70.65296315
PA220;Santo Domingo;-33.43710037;-70.65691623
PA221;Aillavil⁄;-33.43398629;-70.65307091
PA222;Herrera;-33.43565939;-70.67822914
PA223;Rafael Sotomayor;-33.43513849;-70.67406725
PA224;General Bulnes;-33.43506845;-70.67123705
PA225;Maturana;-33.43494888;-70.6680617
PA226;Almirante Barroso;-33.4347657;-70.6635729
PA228;Rosas;-33.43549899;-70.66067197
PA229;Santo Domingo;-33.4366738;-70.66048999
PA23;Aconcagua;-33.45893432;-70.65347979
PA230;Agustinas;-33.44100462;-70.66033585
PA231;Alameda;-33.4442865;-70.66106534
PA232;Sazi…;-33.44714159;-70.66066796
PA233;Sazi…;-33.44879827;-70.66019392
PA234;Avenida General Rondizzoni;-33.46097459;-70.65737038
PA235;Pedro Lagos;-33.46719681;-70.65604698
PA236;Victoria;-33.46489574;-70.65615384
PA237;Santiago;-33.46291938;-70.65625612
PA238;Avenida Manuel Antonio Matta;-33.46088907;-70.65634662
PA239;Copiap”;-33.45680927;-70.6566133
PA24;Copiap”;-33.45627017;-70.65376273
PA240;Av 10 De Julio Huamachuco;-33.45485963;-70.65741539
PA241;Padre Miguel De Olivares;-33.44987799;-70.65903112
PA243;Compa—Õa De Jes⁄s;-33.43950319;-70.65931763
PA244;Catedral;-33.43841897;-70.65946909
PA245;Rosas;-33.43612431;-70.6597696
PA246;Riquelme;-33.43592498;-70.66118563
PA247;Avenida Brasil;-33.43617225;-70.66426664
PA248;Avenida Ricardo Cumming;-33.43658312;-70.66858777
PA249;GarcÕa Reyes;-33.43675341;-70.67134465
PA25;San Ignacio;-33.45441854;-70.6553306
PA250;Cueto;-33.43683779;-70.67244341
PA251;Maip⁄;-33.43709671;-70.67664337
PA259;Jos… Miguel De La Barra;-33.43654235;-70.64259968
PA260;Miraflores;-33.4355287;-70.64559232
PA261;San Antonio;-33.43587066;-70.64836314
PA262;Paseo Puente;-33.4361503;-70.65106826
PA264;San MartÕn;-33.43685119;-70.65734175
PA265;San Pablo;-33.43479623;-70.65994868
PA271;Hu…rfanos;-33.44071518;-70.66510638
PA272;Moneda;-33.44307663;-70.66520529
PA273;Alameda;-33.44661852;-70.66470283
PA274;Sazi…;-33.45008078;-70.66475823
PA275;Toesca;-33.45370185;-70.66507489
PA276;Domeyko;-33.45628169;-70.66502738
PA277;Abate Molina;-33.45771449;-70.66913241
PA278;Bascu—¡n Guerrero;-33.4583331;-70.67341558
PA279;Lincoln;-33.45943349;-70.67473859
PA28;Lord Cochrane;-33.44572322;-70.65681126
PA280;Fray Luis De La Pe—a;-33.46256358;-70.67401334
PA281;Espi—eira;-33.46485272;-70.67345481
PA282;Bascu—¡n Guerrero;-33.46652367;-70.67192673
PA283;Manuel De Amat;-33.46806212;-70.6701916
PA284;Avenida General Rondizzoni;-33.47030871;-70.66810413
PA285;Avenida Pedro Montt;-33.47325889;-70.66533057
PA286;Avenida Pedro Montt;-33.47324664;-70.6648999
PA287;Siria;-33.47336436;-70.67156313
PA288;Avenida General Rondizzoni;-33.47088398;-70.67159082
PA289;Abate Molina;-33.45856298;-70.67241941
PA29;Tarapac¡;-33.44747876;-70.65366037
PA290;Avenida Espa—a;-33.45789361;-70.66855486
PA291;Gay;-33.45679368;-70.66652188
PA292;Gorbea;-33.45353842;-70.66716965
PA293;Sazi…;-33.45127663;-70.6677073
PA294;Avenida Rep⁄blica;-33.44920592;-70.66811949
PA295;Moneda;-33.44403513;-70.66769777
PA296;Compa—Õa De Jes⁄s;-33.44060899;-70.66830988
PA297;Avenida Brasil;-33.43998359;-70.66518921
PA298;Riquelme;-33.4395434;-70.66102871
PA299;General Mackenna;-33.43346004;-70.65736332
PA30;Padre Miguel De Olivares;-33.44881583;-70.65685932
PA300;Bandera;-33.4332358;-70.65389564
PA303;Avenida Manuel RodrÕguez;-33.43701037;-70.65892597
PA305;General Baquedano;-33.43024415;-70.66584208
PA307;Castillo;-33.43062847;-70.66945254
PA308;Andes;-33.43284069;-70.66924753
PA309;San Pablo;-33.43464663;-70.66907774
PA31;Santa Isabel;-33.45149231;-70.65632929
PA310;Santo Domingo;-33.4373825;-70.66882896
PA311;Compa—Õa De Jes⁄s;-33.43991915;-70.66864089
PA312;Agustinas;-33.44209835;-70.66820931
PA313;El Parque;-33.45978073;-70.66502973
PA314;Arturo Calvo;-33.46197246;-70.66500708
PA315;Raimundo LarraÕn;-33.46617516;-70.66499061
PA316;Avenida General Rondizzoni;-33.4700447;-70.6649355
PA318;Avenida General Rondizzoni;-33.47067916;-70.66335508
PA319;Marsella;-33.46752144;-70.66345614
PA32;Av 10 De Julio Huamachuco;-33.45386225;-70.6557934
PA320;I—iguez;-33.4636772;-70.66364092
PA321;Avenida Tupper;-33.45887671;-70.66385046
PA322;Club HÕpico;-33.4569721;-70.66465326
PA323;Santo Domingo;-33.43826153;-70.66851234
PA324;San Pablo;-33.43517317;-70.66881892
PA325;Avenida Mapocho;-33.43242813;-70.66907829
PA326;Avenida Presidente Balmaceda;-33.42939415;-70.66936437
PA327;General Bulnes;-33.42833737;-70.6714952
PA329;Avenida La Paz;-33.43185109;-70.6522345
PA33;Coquimbo;-33.45725397;-70.65572877
PA331;Avenida Portales;-33.44109302;-70.67988277
PA332;Hermanos Amun¡tegui;-33.43912192;-70.65748174
PA334;Miraflores;-33.43803888;-70.64603771
PA335;Avenida Espa—a;-33.44930427;-70.67219861
PA336;General GarcÕa;-33.44809258;-70.66775392
PA337;Avenida Ej…rcito Libertador;-33.44690791;-70.66195441
PA338;Lord Cochrane;-33.44544064;-70.65568712
PA339;Serrano;-33.44382649;-70.64958936
PA34;Avenida Manuel Antonio Matta;-33.45998939;-70.6555118
PA340;Avenida Santa Rosa;-33.44310989;-70.64651
PA341;Avenida Portugal;-33.44079968;-70.64118472
PA342;Doctor Ram”n Corval¡n;-33.43789013;-70.63683806
PA343;Irene Morales;-33.43730259;-70.63625694
PA344;San Antonio;-33.44286633;-70.64719385
PA345;Paseo Ahumada;-33.4434109;-70.64964603
PA346;Tucapel Jim…nez;-33.44533228;-70.65839593
PA347;Jos… Toribio Medina;-33.44646685;-70.66323691
PA348;General Bulnes;-33.44772789;-70.66804816
PA349;Libertad;-33.44893725;-70.67266491
PA35;Gay;-33.45316195;-70.65893229
PA350;San Diego;-33.44441967;-70.65177357
PA352;San MartÕn;-33.43458005;-70.65925617
PA353;Corregidor Za—artu;-33.43417851;-70.64811602
PA354;Avenida La Paz;-33.43289911;-70.65006016
PA355;Avenida Matucana;-33.43733282;-70.67985331
PA357;Avenida Portugal;-33.45154224;-70.63422211
PA358;Argomedo;-33.44999298;-70.63476322
PA359;MarÕn;-33.44622741;-70.63582211
PA36;Domeyko;-33.45478271;-70.65844675
PA360;Curico;-33.44471882;-70.6366974
PA361;Diagonal Paraguay;-33.44323756;-70.63755167
PA362;Marcoleta;-33.44198787;-70.6386254
PA365;San MartÕn;-33.44475269;-70.65587843
PA366;Manuel RodrÕguez;-33.44580038;-70.66048103
PA367;Chacabuco;-33.45020838;-70.67736904
PA368;San Alfonso;-33.45063547;-70.67712983
PA369;Avenida Rep⁄blica;-33.44840195;-70.66888941
PA37;Blanco Encalada;-33.45605141;-70.65798676
PA370;Vergara;-33.44715481;-70.66304564
PA371;San Isidro;-33.44281004;-70.64532105
PA372;Doctor Ram”n Corval¡n;-33.43827803;-70.63751226
PA373;Namur;-33.43763469;-70.63705915
PA374;Paseo Estado;-33.44308631;-70.64828449
PA375;Morand…;-33.44391806;-70.65219435
PA376;San MartÕn;-33.44491495;-70.65655923
PA377;Cienfuegos;-33.44617704;-70.6619835
PA378;Romero;-33.45016909;-70.67893895
PA38;Avenida General Rondizzoni;-33.46979436;-70.65669898
PA380;Avenida La Paz;-33.43257496;-70.65137699
PA383;Avenida Vicu—a Mackenna;-33.43756057;-70.63584228
PA384;Irene Morales;-33.43710515;-70.63550028
PA385;Enrique Mac Iver;-33.44243151;-70.64530315
PA387;Herrera;-33.43290431;-70.67856331
PA388;Libertad;-33.4326113;-70.6755568
PA39;Avenida Pedro Montt;-33.47304689;-70.65557719
PA390;Avenida Ricardo Cumming;-33.43220712;-70.66941824
PA391;General Baquedano;-33.4321374;-70.66655587
PA392;Almirante Barroso;-33.43213816;-70.66381316
PA393;Irene Morales;-33.4367952;-70.63575262
PA395;Jos… Miguel De La Barra;-33.43647283;-70.64308241
PA396;Bandera;-33.43287847;-70.65296386
PA397;Avenida Mapocho;-33.43139798;-70.66520803
PA4;Erasmo Escala;-33.44699085;-70.67922194
PA40;Estados Unidos;-33.43696827;-70.63903658
PA405;General Bulnes;-33.4323237;-70.67147483
PA409;Loreto;-33.43401159;-70.64302525
PA41;Jos… Victorino Lastarria;-33.43924492;-70.63941285
PA410;PurÕsima;-33.43491048;-70.63915922
PA411;PÕo Nono;-33.43573315;-70.63559285
PA412;Avenida Ricardo Cumming;-33.43291639;-70.66831321
PA413;General Bulnes;-33.43306225;-70.67087591
PA414;Rafael Sotomayor;-33.43326623;-70.67380542
PA415;Maip⁄;-33.43349312;-70.67703655
PA416;Avenida Matucana;-33.43368444;-70.68022399
PA417;Paseo Ahumada;-33.43854397;-70.65145782
PA419;Avenida Portugal;-33.44322861;-70.63822921
PA42;Jos… Victorino Lastarria;-33.43986438;-70.64030656
PA420;Avenida Vicu—a Mackenna;-33.44202889;-70.63415124
PA421;21 De Mayo;-33.43596569;-70.64935452
PA422;Bandera;-33.43626521;-70.65192019
PA423;Teatinos;-33.43665923;-70.65550952
PA424;Almirante Barroso ;-33.43735182;-70.66238528
PA425;San Pablo;-33.43493938;-70.66272649
PA426;Avenida Brasil;-33.4327019;-70.66481346
PA427;Chacabuco;-33.44153801;-70.67898777
PA428;Esperanza;-33.44116693;-70.67575356
PA429;Cueto;-33.44081278;-70.672595
PA43;Agustinas;-33.44061113;-70.64520423
PA430;Avenida Ricardo Cumming;-33.44038754;-70.66868213
PA431;General Baquedano;-33.43630062;-70.66545228
PA433;Avenida Beaucheff;-33.45721215;-70.66423825
PA434;Plaza Ercilla;-33.45694788;-70.66108086
PA435;Avenida Viel;-33.4606479;-70.65684772
PA436;Nataniel Cox;-33.46004763;-70.65182249
PA438;San Francisco;-33.45896082;-70.64538944
PA439;Avenida Santa Rosa;-33.45856147;-70.64354209
PA44;Merced;-33.43828029;-70.6455152
PA440;Carmen;-33.45774736;-70.63964273
PA442;Avenida Portugal;-33.45643999;-70.63347482
PA443;Avenida Portugal;-33.45602979;-70.63312284
PA444;Lira;-33.45678554;-70.63667669
PA445;Carmen;-33.45734492;-70.6393877
PA446;Avenida Santa Rosa;-33.45809118;-70.64296298
PA447;Serrano;-33.45867576;-70.64580365
PA448;San Diego;-33.45932123;-70.6488069
PA449;Nataniel Cox;-33.45970145;-70.65140707
PA450;Avenida Tupper;-33.46028683;-70.65687313
PA451;Obispo Edwards;-33.45667409;-70.66132309
PA452;Almirante Latorre;-33.45687547;-70.66379071
PA453;Avenida Espa—a;-33.45753833;-70.66814997
PA455;Cabo Arestey;-33.44926537;-70.6704013
PA456;Grajales;-33.45243165;-70.6696659
PA457;Toesca;-33.4546933;-70.66913906
PA458;Domeyko;-33.45682829;-70.66864203
PA459;Jos… Miguel Carrera;-33.45675985;-70.6623253
PA46;Av Cardenal Jos… MarÕa Caro;-33.43447496;-70.64548638
PA460;Almirante Barroso;-33.43848098;-70.66224547
PA462;Avenida Ricardo Cumming;-33.4390773;-70.66820526
PA463;Esperanza;-33.43981048;-70.67536175
PA465;San Ignacio;-33.46051087;-70.65562931
PA466;Eyzaguirre;-33.45371349;-70.65410149
PA467;Eleuterio RamÕrez;-33.45055116;-70.65454707
PA468;Tarapac¡;-33.44819254;-70.65491107
PA469;Avenida Ej…rcito Libertador;-33.45648278;-70.65944741
PA47;Avenida Recoleta;-33.43355682;-70.64739437
PA470;Domeyko;-33.45587557;-70.66101737
PA471;Gorbea;-33.45246878;-70.66153335
PA472;Sazi…;-33.44990235;-70.66192548
PA474;Romero;-33.44708468;-70.67495298
PA476;Puente Recoleta;-33.43264379;-70.6489152
PA477;Patronato;-33.4334563;-70.64545639
PA478;San Diego;-33.45563398;-70.65074897
PA479;Serrano;-33.45513881;-70.64729682
PA48;Avenida Presidente Balmaceda;-33.43259382;-70.65334567
PA480;Avenida Santa Rosa;-33.45453966;-70.64419777
PA481;Carmen;-33.45390864;-70.64077541
PA482;Lira;-33.45352158;-70.63799244
PA483;Avenida Portugal;-33.45278361;-70.63446057
PA484;Virreinato;-33.45014141;-70.63376551
PA485;Santa Isabel;-33.44826743;-70.63431128
PA487;MalaquÕas Concha;-33.44941586;-70.62996509
PA488;Doctor Brunner;-33.45203508;-70.63787842
PA489;Carmen;-33.45260473;-70.64049265
PA49;San Pablo;-33.43437872;-70.65880059
PA490;Avenida Santa Rosa;-33.45317522;-70.64372016
PA491;San Francisco;-33.45361293;-70.64607377
PA492;San Diego;-33.45402456;-70.64970717
PA493;Nataniel Cox;-33.45434338;-70.65217691
PA494;Santa Isabel;-33.45342513;-70.65678562
PA495;Chilo…;-33.47200836;-70.64552844
PA496;Avenida Santa Rosa;-33.47178885;-70.64236064
PA497;San Isidro;-33.47161881;-70.63953812
PA498;Santiago Concha;-33.47147092;-70.6370819
PA499;Sierra Bella;-33.47124898;-70.63339758
PA5;Hu…rfanos;-33.44291001;-70.67956281
PA50;Rosas;-33.43567088;-70.65861005
PA500;—uble;-33.46847489;-70.63313032
PA501;Avenida Portugal;-33.46785213;-70.63042857
PA502;Avenida Vicu—a Mackenna;-33.46749433;-70.62677415
PA503;—uble;-33.46743739;-70.6304208
PA504;Arauco;-33.47020691;-70.62966563
PA505;Sierra Bella;-33.47219487;-70.6327912
PA506;Carmen;-33.47236862;-70.63534477
PA507;San Isidro;-33.47265318;-70.63906261
PA508;Avenida Santa Rosa;-33.47284184;-70.64184246
PA509;San Diego;-33.47317574;-70.64793942
PA51;Compa—Õa De Jes⁄s;-33.43858864;-70.65824607
PA510;Amazonas;-33.45971675;-70.64006714
PA511;Victoria;-33.46254041;-70.63931336
PA513;Chilo…;-33.46333157;-70.64562266
PA514;Comandante Bellalta;-33.46452958;-70.64708712
PA515;Maule;-33.46694786;-70.64698223
PA516;—uble;-33.46929387;-70.64688673
PA517;Arauco;-33.47167594;-70.64679192
PA52;Moneda;-33.44198526;-70.65781589
PA527;VÕctor Manuel;-33.45830725;-70.64231076
PA53;Alameda;-33.44473142;-70.65747012
PA531;Nataniel Cox;-33.47459525;-70.64969883
PA532;Luis Cousi—o;-33.4700608;-70.65902831
PA534;Amapolas;-33.4735539;-70.66686426
PA535;Francisco Pizarro;-33.47310181;-70.6696319
PA536;San AgustÕn;-33.47427317;-70.67037535
PA537;Avenida El Mirador;-33.4706247;-70.66807791
PA538;Avenida Beaucheff;-33.47055387;-70.66395527
PA539;Luis Cousi—o;-33.47031788;-70.66003394
PA54;Lord Cochrane;-33.45299362;-70.65465801
PA542;Lira;-33.44516993;-70.64009447
PA543;Curico;-33.44424317;-70.63720482
PA547;Catedral;-33.44055338;-70.67977555
PA55;Av 10 De Julio Huamachuco;-33.45415689;-70.65263599
PA551;Maip⁄;-33.44960752;-70.67511982
PA552;Erasmo Escala;-33.44633768;-70.67617573
PA556;Moneda;-33.44448244;-70.67532249
PA558;Alameda;-33.44926476;-70.674457
PA56;Aconcagua;-33.4577537;-70.65206947
PA562;Romero;-33.44840711;-70.67586054
PA563;Agustinas;-33.44392855;-70.67626923
PA569;Miguel Le”n Prado;-33.46354475;-70.63906327
PA57;Avenida Manuel Antonio Matta;-33.45956992;-70.65180267
PA570;Maule;-33.46583433;-70.63846078
PA571;—uble;-33.46833227;-70.63778685
PA572;Franklin;-33.47220519;-70.63679441
PA573;Central Nino GarcÕa;-33.47833336;-70.67890104
PA574;Valenzuela Llanos;-33.47836003;-70.676265
PA579;Bascu—¡n Guerrero;-33.45477796;-70.67422948
PA58;Victoria;-33.46373617;-70.65113928
PA585;Avenida Portugal;-33.44438523;-70.63669114
PA587;Monjitas;-33.43707;-70.64565369
PA589;Antofagasta;-33.46620087;-70.67312565
PA590;Manuel De Amat;-33.46822187;-70.67305689
PA591;Toesca;-33.45597766;-70.67554358
PA592;Avenida Blanco Encalada;-33.45828469;-70.67499623
PA593;Avenida Pedro Montt;-33.47293053;-70.65955649
PA594;Avenida Beaucheff;-33.47322028;-70.66283331
PA595;Roberto Espinoza;-33.47338724;-70.65102105
PA596;San Ignacio;-33.47353784;-70.65392935
PA597;Conferencia;-33.4544483;-70.6772678
PA598;San Diego;-33.4445486;-70.65224933
PA599;Hu…rfanos;-33.44269929;-70.67980616
PA6;Compa—Õa De Jes⁄s;-33.44174507;-70.6796802
PA60;—uble;-33.4697096;-70.65020882
PA600;Avenida Brasil;-33.43483377;-70.66521989
PA601;Teatinos;-33.43445173;-70.65603766
PA602;Avenida Mapocho;-33.43043223;-70.67664424
PA603;Avenida Mapocho;-33.4323465;-70.67646595
PA605;Arturo Prat;-33.46967998;-70.6470124
PA606;Nataniel Cox;-33.47003203;-70.65037634
PA608;Maule;-33.4654255;-70.62842481
PA609;Miguel Le”n Prado;-33.46236592;-70.62929291
PA61;Franklin;-33.47316172;-70.64967166
PA610;Victoria;-33.46051901;-70.62983936
PA611;Santa Elvira;-33.45837301;-70.63049853
PA612;Avenida Manuel Antonio Matta;-33.45619151;-70.63111398
PA613;Coquimbo;-33.45369416;-70.63174499
PA614;—uble;-33.46781549;-70.62772706
PA615;Av 10 De Julio Huamachuco;-33.45184365;-70.63324876
PA617;Victoria;-33.46094825;-70.63217142
PA618;Miguel Le”n Prado;-33.46227871;-70.63180902
PA619;Maule;-33.4649754;-70.63110637
PA62;Placer;-33.47537878;-70.64842235
PA620;Ventura Lavalle;-33.45763592;-70.63305613
PA621;Cueto;-33.43400158;-70.67277621
PA622;CautÕn;-33.43381561;-70.66984702
PA626;Agustinas;-33.44098183;-70.6464913
PA627;Copiap”;-33.45554894;-70.65239344
PA628;Franklin;-33.47247507;-70.64976625
PA629;Avenida Manuel Antonio Matta;-33.45572715;-70.63350448
PA63;Placer;-33.47588754;-70.64814143
PA630;Santiago;-33.46254434;-70.65530215
PA633;—uble;-33.470173;-70.65468321
PA634;Franklin;-33.47337882;-70.65435677
PA635;Centenario;-33.47647559;-70.6540928
PA637;Avenida Portugal;-33.47151583;-70.62888308
PA638;Avenida Portugal;-33.47071053;-70.62977191
PA639;Santa Elena;-33.47026407;-70.6273747
PA64;Schiavett;-33.47298155;-70.64830162
PA640;Las Encinas;-33.44412097;-70.68800905
PA641;Ap”stol Santiago;-33.44433391;-70.69157382
PA642;Las Palmeras;-33.44402488;-70.68380113
PA643;Hu…rfanos;-33.44217234;-70.67542867
PA65;—uble;-33.46993129;-70.64845906
PA652;Alameda;-33.44549781;-70.66085177
PA654;Tarapac¡;-33.44660983;-70.64712478
PA655;Bascu—¡n Guerrero;-33.45265168;-70.67474803
PA656;Sazi…;-33.45233305;-70.67363381
PA657;Abate Molina;-33.44964807;-70.67345313
PA658;San Diego;-33.45978133;-70.64947193
PA659;Bel…n;-33.47842777;-70.67191866
PA66;Pedro Lagos;-33.46633006;-70.64868139
PA660;Francisco Pizarro;-33.4757836;-70.67004923
PA661;Centenario;-33.47549645;-70.66793454
PA662;Avenida Manuel Antonio Matta;-33.4604699;-70.65329376
PA663;Eleuterio RamÕrez;-33.44813425;-70.64709981
PA664;Ram”n Subercaseaux;-33.47044966;-70.67303514
PA665;Alameda;-33.44496581;-70.65545219
PA666;Sierra Bella;-33.45723052;-70.63712617
PA667;Catedral;-33.43752259;-70.66040935
PA668;Dieciocho;-33.44650823;-70.66015028
PA67;Santiago;-33.4629279;-70.64885368
PA671;Manuel RodrÕguez;-33.47018104;-70.65678166
PA672;Avenida General Rondizzoni;-33.47039649;-70.65955122
PA673;Club HÕpico;-33.47378369;-70.66520072
PA675;Alameda;-33.44751188;-70.65995425
PA676;Av 10 De Julio Huamachuco;-33.45138525;-70.63107776
PA677;Isabel Riquelme;-33.47644603;-70.67175145
PA679;Moneda;-33.44508342;-70.66014464
PA68;Avenida Manuel Antonio Matta;-33.45979593;-70.64905259
PA680;Luis Cousi—o;-33.47349291;-70.65998689
PA681;Arzobispo Valenzuela;-33.47467983;-70.67298733
PA682;Concha Castillo;-33.47269605;-70.67297071
PA683;Salvador Sanfuentes;-33.45121902;-70.67398894
PA684;Francisco Pizarro;-33.47064547;-70.67055323
PA685;Av 10 De Julio Huamachuco;-33.45120311;-70.63463532
PA686;Santa Isabel;-33.44842767;-70.6351534
PA687;Ricaurte;-33.45014426;-70.63491667
PA688;Santa Victoria;-33.44707662;-70.63570896
PA689;Cueto;-33.43948336;-70.67220376
PA69;Copiap”;-33.45584679;-70.64966637
PA690;Avenida Pedro Montt;-33.47408183;-70.66784286
PA691;Las Fucsias;-33.47584756;-70.6693187
PA692;Victoria Subercaseaux;-33.44057157;-70.6413848
PA693;General Gana;-33.47063819;-70.65968495
PA694;Pedro Lagos;-33.46590501;-70.65080382
PA695;Espi—eira;-33.46486272;-70.67204547
PA696;Andes;-33.43404333;-70.68035998
PA697;Santa Elena;-33.46495472;-70.62787801
PA698;Merced;-33.43633388;-70.63927204
PA7;Santo Domingo;-33.43969541;-70.67986658
PA70;Eyzaguirre;-33.45345183;-70.65005135
PA701;Esperanza;-33.42809581;-70.67669611
PA702;Yungay;-33.42882285;-70.67361255
PA703;Libertad;-33.42906471;-70.67506917
PA704;Exposici”n;-33.46851734;-70.67855029
